yogafire 2017-04-19 00:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 106136 214404 2430316    0    0     0    11   60   67  0  0 100  0
 0  0      0 106136 214420 2430308    0    0     0     3   57   69  0  0 100  0
yogafire 2017-04-19 00:20:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 106632 214428 2430316    0    0    13    10   36   30  1  0 99  0
 0  0      0 107144 214444 2430316    0    0     0     6   74   74  0  0 100  0
 0  0      0 107144 214452 2430316    0    0     0     1   44   56  0  0 100  0
 0  0      0 109284 214460 2430316    0    0     0     6   76   76  0  0 100  0
 0  0      0 109012 214468 2430320    0    0     0     1   87   80  0  0 100  0
 0  0      0 107260 214500 2430340    0    0     0    31  158  131  1  1 98  0
 0  0      0 107260 214512 2430336    0    0     0     3   61   72  0  0 100  0
 0  0      0 107260 214528 2430332    0    0     0     7   61   66  0  0 100  0
 0  0      0 107260 214536 2430340    0    0     0     1   54   57  0  0 100  0
 0  0      0 106120 214584 2430356    0    0     0    34  137  125  1  1 99  0
 0  0      0 106120 214592 2430356    0    0     0    10   58   71  0  0 100  0
 0  0      0 106896 214608 2430356    0    0     0     5   51   58  0  0 100  0
 2  0      0 106648 214616 2430356    0    0     0     4   60   63  0  0 99  0
 0  0      0 106772 214628 2430360    0    0     0     6   87  109  0  0 100  0
 0  0      0 106772 214636 2430360    0    0     0     3   59   72  0  0 100  0
 0  0      0 106772 214644 2430360    0    0     0     5   59   68  0  0 100  0
 0  0      0 108788 214652 2430360    0    0     0     2   69   74  0  0 100  0
 0  0      0 108664 214660 2430360    0    0     0     8   83  101  0  1 99  0
 0  0      0 108664 214668 2430360    0    0     0     1   68   73  0  0 100  0
 1  0      0 108912 214704 2430364    0    0     0   130  162   99  1  1 98  0
 0  0      0 109036 214728 2430360    0    0     0    17  108   85  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 109160 214744 2430384    0    0     0     8  136  111  0  1 98  0
 0  0      0 109160 214768 2430384    0    0     0    10   98   85  0  0 100  0
 0  0      0 109160 214792 2430404    0    0     0    11  134  123  0  0 100  0
 2  0      0 108012 214808 2430392    0    0     0     9  140  127  0  0 100  0
 0  0      0 105112 214840 2430424    0    0     0    43  165  134  0  1 99  0
 0  0      0 104740 214888 2430444    0    0     0    32  111   95  0  0 99  0
 0  0      0 102120 215124 2430664    0    0    19   109  267  238  1  1 98  0
 0  0      0 102120 215132 2430652    0    0     0     9   77   72  0  0 100  0
 0  0      0 101252 215148 2430652    0    0     0    28   87   79  0  1 99  0
 0  0      0 101252 215156 2430652    0    0     0     2   64   78  0  0 100  0
 0  0      0 101128 215164 2430652    0    0     0    16   62   74  0  0 100  0
 0  0      0 101516 215172 2430652    0    0     0     2   79   77  0  0 100  0
 0  0      0 102260 215188 2430652    0    0     0     8  131   99  1  1 98  0
 0  0      0 106168 215204 2430644    0    0     0     6  107   96  0  0 100  0
 0  0      0 106168 215212 2430652    0    0     0     5   52   66  0  0 100  0
 0  0      0 105896 215256 2430672    0    0     0    30  121  110  1  0 99  0
 0  0      0 104904 215264 2430676    0    0     0    14   76   79  0  1 99  0
 0  0      0 104904 215276 2430676    0    0     0     6   55   68  0  0 100  0
 0  0      0 104904 215284 2430676    0    0     0     2   56   68  0  0 100  0
 0  0      0 104384 215292 2430676    0    0     0     5   87   91  0  1 99  0
 0  0      0 105656 215300 2430676    0    0     0     5   67   69  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 105656 215432 2430692    0    0     6    33  130  142  1  0 99  0
 0  0      0 105012 215512 2430724    0    0     0    53  174  179  1  1 98  0
 0  0      0 104624 215528 2430752    0    0     0    17   87  100  0  0 100  0
 0  0      0 103508 215552 2430776    0    0     0    32  104  108  0  1 99  0
 0  0      0 103508 215568 2430776    0    0     0     4   53   60  0  0 100  0
 0  0      0 102996 215584 2430776    0    0     0     4  112   92  1  1 99  0
 0  0      0 103136 215592 2430776    0    0     0     6   62   72  0  0 100  0
 0  0      0 102128 215624 2430788    0    0     0    24  152  151  0  1 99  0
 0  0      0 103020 215632 2430788    0    0     0     2   62   64  0  0 100  0
 0  0      0 102400 215672 2430792    0    0     0    35  118  103  1  0 99  0
 0  0      0 101128 215696 2430812    0    0     0    12  147  153  0  1 99  0
 1  0      0 101144 215712 2430812    0    0     0    21   61   67  0  0 100  0
 0  0      0 101904 215728 2430812    0    0     0     4   68   73  0  0 100  0
 0  0      0 101904 215736 2430812    0    0     0     4   61   79  0  0 100  0
 2  0      0 102648 215752 2430812    0    0     0     2   73   76  0  0 100  0
 0  0      0 102912 215760 2430812    0    0     0     5   93  111  0  1 99  0
 0  0      0 103300 215768 2430812    0    0     0     7   58   67  0  0 100  0
 0  1      0 104028 215784 2430856    0    0     1     8  185   95  5  0 94  0
 0  0      0 102656 215844 2430884    0    0     0   237  139  133  1  0 99  0
 0  0      0  97888 216028 2430448    0    0    70   122  317  314  2  6 91  0
 0  0      0  99392 216044 2430460    0    0     0     9   68   74  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0  99392 216056 2430460    0    0     0     6   70   83  0  0 100  0
 0  0      0  97748 216132 2430512    0    0     0    72  245  193  3  1 96  0
 0  0      0  96732 216188 2430556    0    0     0    34  130  128  0  1 99  0
 0  0      0  96732 216204 2430548    0    0     0    29   55   63  0  0 100  0
 0  0      0  96764 216212 2430556    0    0     0     4   85   82  0  0 100  0
 0  0      0  96764 216220 2430556    0    0     0     1   56   67  0  0 100  0
 0  0      0  96516 216236 2430556    0    0     0    13   79   87  0  1 99  0
 0  0      0  96516 216244 2430556    0    0     0     1   59   71  0  0 100  0
 0  0      0  99796 216256 2430560    0    0     0    23  105  109  0  0 100  0
 0  0      0 102556 216272 2430560    0    0     0     3   86   77  0  1 99  0
 0  0      0 102448 216284 2430564    0    0     0     6   55   74  0  0 100  0
 0  0      0 102448 216292 2430564    0    0     0     6   49   62  0  0 100  0
 0  0      0 102556 216300 2430564    0    0     0     2  109   95  1  1 99  0
 3  0      0 102572 216308 2430564    0    0     0     4   65   78  0  0 100  0
 0  0      0 102324 216324 2430560    0    0     0     9  108  116  0  1 99  0
 1  0      0 103984 216332 2430568    0    0     0     1   68   70  0  0 100  0
 0  0      0 103984 216340 2430568    0    0     0     7   58   75  0  0 100  0
yogafire 2017-04-19 00:40:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 104512 216348 2430568    0    0    13    10   36   30  1  0 99  0
 0  0      0 104480 216356 2430568    0    0     0     5   65   72  0  0 100  0
 0  0      0 104480 216364 2430568    0    0     0     4   54   78  0  0 100  0
 0  0      0 104480 216372 2430568    0    0     0     2   52   72  0  0 100  0
 0  0      0 104472 216380 2430572    0    0     0     1  124  128  0  1 99  0
 0  0      0 103456 216412 2430596    0    0     0    33  129  126  0  0 99  0
 0  0      0 102580 216444 2430640    0    0     0    37  153  130  1  1 98  0
 0  0      0 102456 216460 2430640    0    0     0    19   58   73  0  0 100  0
 0  0      0 102208 216468 2430640    0    0     0     1   82   90  0  1 99  0
 0  0      0 102712 216476 2430644    0    0     0     5  118  107  1  1 98  0
 0  0      0 102712 216488 2430644    0    0     0     7   56   76  0  0 100  0
 0  0      0 103340 216496 2430644    0    0     0     2   70   96  0  0 100  0
 2  0      0 104860 216512 2430648    0    0     0     8  105  119  0  0 99  0
 0  0      0 105108 216520 2430648    0    0     0    10   66   85  0  0 100  0
 0  0      0 105108 216528 2430648    0    0     0     2   48   65  0  0 100  0
 0  0      0 105108 216536 2430648    0    0     0     1   48   58  0  0 100  0
 0  0      0 105108 216544 2430648    0    0     0     2   52   58  0  0 100  0
 0  0      0 105108 216552 2430648    0    0     0     5   81   83  0  1 99  0
 0  0      0 105108 216560 2430648    0    0     0     4   58   66  0  0 100  0
 0  0      0 105216 216576 2430652    0    0     0     6  100  108  0  0 100  0
 0  0      0 105092 216584 2430652    0    0     0     3   57   66  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 103076 216608 2430668    0    0     0    16  147  147  1  2 98  0
 0  0      0 102572 216648 2430684    0    0     0    23  100  103  0  0 100  0
 0  0      0 100696 216692 2430700    0    0     0    31  164  144  1  1 98  0
 2  0      0  98176 216704 2430664    0    0     0    13  139  154  0  1 99  0
 0  0      0  96912 216776 2430752    0    0     0    61  218  221  0  1 99  0
 0  0      0  96912 216808 2430768    0    0     0    39   83   94  0  0 100  0
 0  0      0  96292 216824 2430772    0    0     0     5   82   89  0  0 100  0
 0  0      0  95516 216884 2430820    0    0     0    63  232  210  2  0 97  0
 0  0      0  95144 216900 2430820    0    0     0     7   91   98  0  1 99  0
 0  0      0  95144 216916 2430820    0    0     0     6   65   71  0  0 100  0
 0  0      0  95144 216924 2430820    0    0     0    22   58   63  0  0 100  0
 0  0      0  95532 216940 2430820    0    0     0     2   62   64  0  0 100  0
 0  0      0  96532 216956 2430816    0    0     0     7   86   90  0  1 99  0
 0  0      0  96532 216964 2430824    0    0     0     5   50   68  0  0 100  0
 0  0      0 102704 216972 2430824    0    0     0     3   70   82  0  0 100  0
 0  0      0 102812 216984 2430824    0    0     0     2   76   77  0  1 99  0
 0  0      0 102936 216992 2430824    0    0     0     8  108   84  1  1 99  0
 0  0      0 103076 217008 2430824    0    0     0     7   69   72  0  0 100  0
 0  0      0 103704 217016 2430824    0    0     0     1   71   66  0  0 100  0
 0  0      0 102464 217032 2431264    0    0    26     4  105   88  0  2 98  0
 1  0      0  58156 272928 2368972    0    0  5402    46 1771 1163  2  5 75 18
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0  49848 292560 2293848    0    0  6563   105 2501 1416  4  5 78 13
 0  1      0 1348244 299936 891848    0    0  4413   159 1916 1184  2  7 78 13
 4  1      0 1664136 303984 477412    0    0  7255    60 1856 1085  3  6 70 20
 0  0      0 1724620 301884 397740    0    0  2183   163 1335  940  2  6 83  9
 0  0      0 1724372 301964 397800    0    0     0    48  114  140  0  0 100  0
 0  0      0 1724372 301992 397796    0    0     0    43   78   87  0  0 100  0
 0  0      0 1724876 302000 397800    0    0     0     1   93   88  0  1 99  0
 0  0      0 1724380 302012 397800    0    0     0     6   68   77  0  0 100  0
 0  0      0 1724380 302020 397800    0    0     0     4   64   68  0  0 100  0
 0  0      0 1725364 302028 397800    0    0     0     1  120   93  1  1 98  0
 2  0      0 1733700 302140 397888    0    0    19     4  124  133  0  1 99  0
 0  0      0 1730064 302308 401184    0    0   217    36  167  172  1  1 98  1
 0  0      0 1730064 302320 401184    0    0     0    12   62   87  0  0 100  0
 0  0      0 1730064 302336 401184    0    0     0     9   73   92  0  0 100  0
 0  0      0 1730064 302344 401184    0    0     0     1   61   79  0  0 100  0
 0  0      0 1729320 302356 401184    0    0     0    11   86  102  0  1 99  0
 0  0      0 1729196 302364 401184    0    0     0     1   53   70  0  0 100  0
 0  0      0 1730600 302376 401184    0    0     0     3   65   67  0  0 100  0
 0  0      0 1731228 302384 401188    0    0     0     2   68   86  0  0 100  0
 0  0      0 1731208 302404 401268    0    0     6     8   89   94  0  1 98  0
 0  0      0 1731456 302412 401272    0    0     0     2   93   92  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1731456 302424 401272    0    0     0     9   55   66  0  0 100  0
 0  0      0 1728308 302440 401512    0    0    14     5  310  206  1  4 95  0
 0  0      0 1723208 302496 401556    0    0     0    40  234  156  1  2 96  0
 0  0      0 1727688 302512 401556    0    0     0   145   70   76  0  0 100  0
 0  0      0 1727504 302524 402248    0    0    88     6   94   90  0  0 99  1
 0  0      0 1725844 302536 402248    0    0     0     3  138  111  1  3 97  0
 0  0      0 1725596 302548 402248    0    0     0    28   99   91  0  1 99  0
 0  0      0 1725472 302556 402248    0    0     0     4   65   72  0  0 100  0
 0  0      0 1728264 302564 402252    0    0     0     5   93   84  0  0 100  0
 0  0      0 1728016 302576 402252    0    0     0     4   79   79  0  1 99  0
 0  0      0 1728016 302592 402256    0    0     0     7   55   66  0  0 100  0
 0  0      0 1728016 302600 402256    0    0     0     1   54   68  0  0 100  0
 0  0      0 1728016 302608 402256    0    0     0     5   57   70  0  0 100  0
 0  0      0 1728892 302616 402256    0    0     0     1   78   76  0  1 99  0
 0  0      0 1728768 302632 402256    0    0     0    12   86  106  0  0 100  0
 0  0      0 1728768 302640 402256    0    0     0     1   57   66  0  0 100  0
 0  0      0 1726364 302680 402940    0    0    43    47  205  157  2  1 97  0
yogafire 2017-04-19 01:00:02
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0      0 1728164 302688 402940    0    0    13    10   36   30  1  0 99  0
 0  0      0 1728156 302712 402940    0    0     0     9  105  103  0  0 100  0
 0  0      0 1728156 302720 402940    0    0     0    10   54   64  0  0 100  0
 0  0      0 1728156 302732 402940    0    0     0     3   52   64  0  0 100  0
 0  0      0 1726644 302740 402968    0    0     2     4  107  101  0  1 99  0
 0  0      0 1726636 302772 402988    0    0     0    24   90   98  0  0 100  0
 0  0      0 1728528 302788 402992    0    0     0     7   77   74  0  0 100  0
 0  0      0 1728528 302808 402988    0    0     0    16   64   70  0  0 100  0
 0  0      0 1725636 302848 403516    0    0    24    32  168  123  1  1 98  0
 0  0      0 1725636 302856 403516    0    0     0    18   75   73  0  0 100  0
 0  0      0 1725636 302872 403516    0    0     0     4   75   84  0  0 100  0
 0  0      0 1725892 302888 403516    0    0     0     5   87   95  0  0 100  0
 2  0      0 1725968 302900 403740    0    0    15     6  148  141  0  1 98  1
 0  0      0 1725760 302916 403748    0    0     0     6  127  105  1  1 98  0
 0  0      0 1725776 302932 403748    0    0     0     3   62   69  0  0 100  0
 0  0      0 1728808 302940 403748    0    0     0     7   89   87  0  0 100  0
 0  0      0 1729048 302956 403748    0    0     0     5   82   85  0  1 99  0
 1  0      0 1728024 302996 403792    0    0     3    29  113  115  1  0 99  0
 0  0      0 1727908 303004 403812    0    0     0     6   88  106  0  0 100  0
 0  0      0 1727784 303016 403812    0    0     0    13   60   85  0  0 100  0
 0  0      0 1725256 303032 403804    0    0     0    10  135  149  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1725288 303040 403812    0    0     0     1   58   70  0  0 100  0
 0  0      0 1725288 303048 403812    0    0     0     6   58   66  0  0 100  0
 0  0      0 1725528 303088 403824    0    0     0    29   95  102  0  0 99  0
 0  0      0 1722760 303136 403976    0    0    12    11  143  146  0  1 99  0
 0  0      0 1721240 303208 404084    0    0     2    63  168  158  0  0 99  0
 0  0      0 1721240 303224 404096    0    0     0     7   53   64  0  0 100  0
 0  0      0 1715008 303288 404196    0    0    10   265  296  232  3  2 95  0
 0  0      0 1717008 303320 404204    0    0     0    25  104  106  0  1 99  0
 0  0      0 1717264 303344 404208    0    0     0    25   70   78  0  0 100  0
 1  0      0 1717264 303360 404204    0    0     0     4   70   86  0  0 100  0
 0  0      0 1717264 303368 404212    0    0     0    22   54   77  0  0 100  0
 0  0      0 1718148 303376 404212    0    0     0     3   98   92  0  1 99  0
 0  0      0 1718024 303416 404256    0    0     3    12  152  108  3  0 96  0
 0  0      0 1722240 303320 404264    0    0     0    38   82   95  0  0 100  0
 1  0      0 1722240 303328 404264    0    0     0     5   55   76  0  0 100  0
 0  0      0 1717612 303388 409288    0    0   347     6  124  130  0  1 98  0
 0  0      0 1717652 303396 409428    0    0     0    16   70   89  0  0 100  0
 0  0      0 1717652 303404 409428    0    0     0     3   58   83  0  0 100  0
 0  0      0 1717652 303412 409428    0    0     0     1   58   77  0  0 100  0
 0  0      0 1718412 303420 409436    0    0     0     6  116  120  0  1 99  0
 0  0      0 1714072 303436 409436    0    0     0     8  111   91  1  1 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1719080 303448 409436    0    0     0   128  109  101  0  0 99  0
 0  0      0 1719832 303456 409436    0    0     0    10   68   87  0  0 100  0
 0  0      0 1719064 303464 409488    0    0     3     2  115  128  0  1 99  0
 0  0      0 1718684 303496 409496    0    0     0    31   84  111  0  0 100  0
 0  0      0 1719560 303504 409496    0    0     0     3   65   79  0  0 100  0
 0  0      0 1719296 303520 409496    0    0     0     7   81  111  0  0 100  0
 2  0      0 1718784 303536 409496    0    0     0    10   79  109  0  0 100  0
 0  0      0 1718428 303544 409504    0    0     0     4   71   94  0  0 100  0
 0  0      0 1718428 303556 409512    0    0     0     5   84  107  0  0 100  0
 0  0      0 1717808 303636 409584    0    0     0    69  191  166  2  1 98  0
 0  0      0 1718056 303676 409584    0    0     0    26  100  100  0  1 99  0
 0  0      0 1718072 303692 409584    0    0     0    27   66   79  0  0 100  0
 0  0      0 1718072 303708 409584    0    0     0     4   78  103  0  0 100  0
 0  0      0 1713220 303720 409584    0    0     0     3   99   90  1  1 98  0
 0  0      0 1718212 303736 409584    0    0     0   125  106  100  0  1 99  0
 0  0      0 1718228 303744 409584    0    0     0     5   55   78  0  0 100  0
 0  0      0 1719500 303748 409584    0    0     0     8   72   80  0  0 100  0
 0  0      0 1720128 303756 409584    0    0     0     1   61   76  0  0 100  0
 0  0      0 1716160 303812 409676    0    0     0    43  317  159 10  3 87  0
 0  0      0 1716656 303884 409760    0    0     0    60  231  183  3  1 96  0
 0  0      0 1716656 303900 409760    0    0     0    22   66   84  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1716532 303908 409760    0    0     0     1   60   86  0  0 100  0
 0  0      0 1715144 303924 409976    0    0    13    14  170  191  0  1 99  0
 0  0      0 1714888 303980 410024    0    0     0    46  120  127  0  0 100  0
 0  0      0 1714888 303996 410024    0    0     0     7   62   80  0  0 100  0
 1  0      0 1715012 304008 410024    0    0     0    14   79   86  0  0 99  0
 0  0      0 1715516 304016 410024    0    0     1     1   95   96  0  1 99  0
 1  0      0 1711680 304028 410036    0    0     0     6   89   87  0  1 99  0
 0  0      0 1716036 304036 410036    0    0     0     8   76   85  0  0 99  0
 0  0      0 1718300 304044 410036    0    0     0    16   73   89  0  0 100  0
 0  0      0 1719564 304052 410040    0    0     0     1   86  100  0  1 99  0
 0  0      0 1719440 304060 410040    0    0     0     7   61   85  0  0 100  0
 0  0      0 1720208 304076 410040    0    0     0     2   64   85  0  0 100  0
 0  0      0 1721068 304084 410040    0    0     0     2   71   87  0  0 100  0
 0  0      0 1720284 304092 410040    0    0     0     6   89   98  0  1 99  0
 0  0      0 1720324 304108 410040    0    0     0     7   52   66  0  0 100  0
 0  0      0 1720704 304124 410040    0    0     0     3   63   81  0  0 100  0
 0  0      0 1720704 304132 410040    0    0     0     4   51   67  0  0 100  0
yogafire 2017-04-19 01:20:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 1720612 304148 410040    0    0    13    10   36   30  1  0 99  0
 0  0      0 1720580 304156 410040    0    0     0     9   70   85  0  0 100  0
 0  0      0 1720960 304164 410040    0    0     0     1   59   68  0  0 100  0
 1  0      0 1717488 304180 410040    0    0     0     6  120  126  0  0 99  0
 0  0      0 1718804 304188 410112    0    0     6     4  175  171  1  1 98  0
 0  0      0 1716664 304284 410216    0    0     0    73  223  230  0  1 99  0
 0  0      0 1716664 304292 410228    0    0     0     1   65   80  0  0 100  0
 0  0      0 1716664 304304 410228    0    0     0    25   60   81  0  0 100  0
 0  0      0 1715672 304308 410228    0    0     0     1   77   90  0  1 99  0
 0  0      0 1715424 304316 410228    0    0     0    11   61   79  0  0 100  0
 0  0      0 1716160 304324 410228    0    0     0     1   94  112  0  0 100  0
 0  0      0 1716672 304336 410228    0    0     0     4   66   71  0  0 100  0
 2  0      0 1719952 304344 410228    0    0     0     3   81   97  0  0 99  0
 0  0      0 1719952 304352 410236    0    0     0     5   76  103  0  0 100  0
 0  0      0 1719952 304360 410236    0    0     0     1   64   99  0  0 100  0
 0  0      0 1719952 304368 410236    0    0     0     6   60   86  0  0 100  0
 0  0      0 1719828 304376 410236    0    0     0     1   55   61  0  0 100  0
 0  0      0 1716364 304392 410236    0    0     0    11  120  126  0  1 99  0
 0  0      0 1720580 304400 410236    0    0     0     2  103   91  1  1 99  0
 0  0      0 1720464 304412 410236    0    0     0     5   53   78  0  0 100  0
 0  0      0 1720464 304420 410236    0    0     0     1   54   66  0  0 100  0
