yogafire 2017-04-08 00:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0   2940 331312 371844 1876548    0    0     0     2   92   67  0  1 99  0
 0  0   2940 331824 371844 1876548    0    0     0     5   92   67  0  0 100  0
 0  0   2940 331948 371848 1876552    0    0     0     6   70   63  0  0 100  0
 0  0   2940 331948 371852 1876552    0    0     0     2   57   60  0  0 100  0
 0  0   2940 332428 371868 1876568    0    0     0    29  176  119  0  0 99  0
 0  0   2940 331932 371876 1876572    0    0     0    19  105   84  0  1 99  0
 0  0   2940 331932 371876 1876572    0    0     0     4   70   68  0  0 100  0
 0  0   2940 331932 371876 1876572    0    0     0     2   63   65  0  0 100  0
 0  0   2940 331932 371884 1876572    0    0     0     4   74   70  0  0 100  0
 0  0   2940 331428 371888 1876572    0    0     0     5  108   81  0  1 99  0
 0  0   2940 332452 371892 1876572    0    0     0     1   99   77  0  0 100  0
 0  0   2940 325524 371912 1876948    0    0     0   133  227  141  4  1 96  0
 0  0   2940 325460 371916 1876948    0    0     0     2   95   76  0  1 99  0
 0  0   2940 325524 371920 1876948    0    0     0    18   87   70  0  0 100  0
 0  0   2940 325524 371928 1876948    0    0     0     1   69   66  0  0 100  0
 0  0   2940 325524 371936 1876944    0    0     0     3   59   64  0  0 100  0
 3  0   2940 325252 371940 1876948    0    0     0     1   89   81  0  1 98  0
 0  0   2940 325392 371940 1876956    0    0     0     5  106   79  0  1 99  0
 0  0   2940 328672 371948 1876956    0    0     0     4   92   71  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 328672 371952 1876956    0    0     0     3   62   63  0  0 100  0
 0  0   2940 329028 371952 1876956    0    0     0     1   90   79  0  1 99  0
 0  0   2940 329044 371952 1876956    0    0     0     9   80   66  0  0 100  0
 0  0   2940 329044 371952 1876956    0    0     0     1   66   60  0  0 100  0
 0  0   2940 329044 371952 1876956    0    0     0     1   57   57  0  0 100  0
 3  0   2940 325144 371960 1876932    0    0     0    20  133  102  0  2 98  0
 0  0   2940 325004 371964 1876932    0    0     0     6   98   76  0  0 99  0
 0  0   2940 323120 371980 1876952    0    0     0    17  127  108  0  0 99  0
 0  0   2940 323120 371984 1876952    0    0     0    14   65   62  0  0 100  0
 0  0   2940 323136 371984 1876952    0    0     0     6   76   70  0  0 100  0
 0  0   2940 322888 371988 1876952    0    0     0     5  100   78  0  1 99  0
 0  0   2940 322888 371992 1876952    0    0     0     6   67   62  0  0 100  0
 0  0   2940 322888 371996 1876952    0    0     0     2   60   65  0  0 100  0
 0  0   2940 322764 371996 1876952    0    0     0     1   75   77  0  0 100  0
 0  0   2940 328664 372000 1876952    0    0     0     9  126   85  0  1 99  0
 0  0   2940 328672 372008 1876952    0    0     0     1   62   62  0  0 100  0
 0  0   2940 328672 372008 1876952    0    0     0     1   54   59  0  0 100  0
yogafire 2017-04-08 00:20:02
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2940 329076 372008 1876952    0    0     1     0    0    1  0  0 99  0
 1  0   2940 326936 372016 1876948    0    0     0    10  123  100  0  1 99  0
 0  0   2940 326276 372020 1876952    0    0     0     6   87   76  0  0 100  0
 0  0   2940 326284 372024 1876952    0    0     0     7   66   72  0  0 100  0
 0  0   2940 326036 372028 1876952    0    0     0     3   93   90  0  1 99  0
 0  0   2940 325788 372028 1876956    0    0     0     9   83   72  0  0 100  0
 0  0   2940 302536 372052 1877616    0    0     0   186  193  130  2  1 97  0
 0  0   2940 299760 372080 1877632    0    0     0    58  155  137  0  1 99  0
 7  0   2940 300240 372080 1877648    0    0     0   170  220  151  1  1 99  0
 0  0   2940 303348 372088 1877020    0    0     1    15  114   98  0  0 99  0
 0  0   2940 303356 372088 1877020    0    0     0    16   70   65  0  0 100  0
 0  0   2940 303356 372088 1877020    0    0     0     4   78   81  0  0 100  0
 0  0   2940 303324 372088 1877020    0    0     0     1   89   70  0  1 99  0
 0  0   2940 305132 372092 1877020    0    0     0    10   89   62  0  0 100  0
 0  0   2940 305388 372096 1877024    0    0     0     1   62   55  0  0 100  0
 0  0   2940 310156 372100 1877024    0    0     0     2   76   57  0  0 100  0
 0  0   2940 310156 372104 1877024    0    0     0     1   93   79  0  1 99  0
 0  0   2940 310280 372104 1877024    0    0     0     5   88   81  0  0 100  0
 0  0   2940 311404 372108 1877024    0    0     0     4   80   67  0  0 100  0
 0  0   2940 311404 372112 1877024    0    0     0     1   57   59  0  0 100  0
 3  0   2940 309216 372116 1877036    0    0     0     1  109   90  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 309652 372124 1877040    0    0     0     9  109   75  0  1 99  0
 0  0   2940 309900 372128 1877040    0    0     0     4   72   65  0  0 100  0
 0  0   2940 309776 372136 1877040    0    0     0     7   57   59  0  0 100  0
 2  0   2940 309776 372144 1877040    0    0     0     1   74   72  0  1 99  0
 0  0   2940 310024 372148 1877040    0    0     0    11   81   68  0  0 100  0
 0  0   2940 310024 372152 1877040    0    0     0     1   67   61  0  0 100  0
 0  0   2940 310032 372152 1877040    0    0     0     1   61   60  0  0 100  0
 1  0   2940 308108 372160 1877064    0    0     0    38  186  142  0  1 99  0
 0  0   2940 308256 372172 1877068    0    0     0    12   72   68  0  0 100  0
 0  0   2940 308256 372176 1877068    0    0     0    18   69   65  0  0 100  0
 1  0   2940 308256 372180 1877068    0    0     0     3   59   63  0  0 100  0
 0  0   2940 308008 372184 1877068    0    0     0     1   88   74  0  1 99  0
 0  0   2940 308124 372184 1877068    0    0     0    10   74   63  0  0 100  0
 0  0   2940 308132 372188 1877068    0    0     0     1   67   59  0  0 100  0
 0  0   2940 310528 372196 1877068    0    0     0     3   74   63  0  0 100  0
 0  0   2940 310628 372200 1877068    0    0     0     7  127   87  0  1 99  0
 0  0   2940 310132 372208 1877068    0    0     0     7   92   66  0  0 100  0
 0  0   2940 310148 372208 1877072    0    0     0     6   84   64  0  0 100  0
 1  0   2940 310148 372216 1877072    0    0     0     1   72   65  0  0 100  0
 0  0   2940 309968 372220 1877072    0    0     0     1  112   85  0  1 99  0
 0  0   2940 310272 372232 1877072    0    0     0     9   90   69  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 310272 372240 1877072    0    0     0     1   83   63  0  0 100  0
 0  0   2940 311140 372244 1877072    0    0     0     2   98   74  0  0 100  0
 2  0   2940 305812 372276 1877108    0    0     0    41  216  155  1  1 97  0
 0  0   2940 305860 372292 1877112    0    0     0    29  125   99  0  0 100  0
 0  0   2940 305868 372296 1877112    0    0     0    17   73   66  0  0 100  0
 0  0   2940 305620 372304 1877112    0    0     0     2   89   72  0  0 100  0
 0  0   2940 304868 372312 1877112    0    0     0    27  143  104  0  1 99  0
 0  0   2940 304868 372316 1877116    0    0     0    12   83   71  0  0 100  0
 1  0   2940 304992 372316 1877116    0    0     0     1   75   63  0  0 100  0
 0  0   2940 307008 372316 1877116    0    0     0    12  119   84  0  0 100  0
 0  0   2940 306884 372316 1877124    0    0     0     4  117   82  0  1 99  0
 0  0   2940 300316 372348 1877132    0    0     0    54  270  204  1  2 97  0
 0  0   2940 307264 372360 1876768    0    0     0    16  123   80  0  0 100  0
 0  0   2940 308520 372368 1876768    0    0     0    13   76   60  0  0 100  0
 0  0   2940 309032 372372 1876768    0    0     0     1  109   82  0  1 99  0
 0  0   2940 309032 372380 1876768    0    0     0     6   84   68  0  0 100  0
 0  0   2940 310412 372384 1876768    0    0     0     4   81   64  0  0 100  0
 0  0   2940 310412 372384 1876768    0    0     0     1   60   63  0  0 100  0
 7  1   2940 307688 372384 1876776    0    0     1     2  102   85  0  3 97  0
 0  0   2940 309100 372536 1875784    0    0    36   125  280  278  2  5 93  0
 0  0   2940 308976 372536 1875784    0    0     0     1   68   62  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 308976 372536 1875784    0    0     0     5   59   59  0  0 100  0
 0  0   2940 308356 372540 1875784    0    0     0     4   91   74  0  1 99  0
 0  0   2940 308116 372544 1875792    0    0     0     7   82   76  0  0 100  0
 0  0   2940 308116 372552 1875792    0    0     0     1   64   57  0  0 100  0
 0  0   2940 311032 372552 1875792    0    0     0     7   69   81  0  0 100  0
 0  0   2940 307504 372576 1875828    0    0     0    39  275  266  0  1 98  0
 0  0   2940 307364 372580 1875828    0    0     0    19   77   68  0  0 100  0
 0  0   2940 307372 372580 1875828    0    0     0     6   67   67  0  0 100  0
 0  0   2940 307372 372584 1875828    0    0     0     1   55   63  0  0 100  0
 0  0   2940 307248 372588 1875832    0    0     0     4   86   75  0  1 99  0
 0  0   2940 307372 372588 1875832    0    0     0     5   77   65  0  0 100  0
 0  0   2940 307372 372588 1875832    0    0     0     1   60   61  0  0 100  0
 0  0   2940 311156 372596 1875832    0    0     0     5   78   59  0  0 100  0
 1  0   2940 311008 372596 1875832    0    0     0     1   98   85  0  1 99  0
 0  0   2940 310628 372600 1875832    0    0     0    11  102   95  0  0 100  0
 0  0   2940 310636 372600 1875832    0    0     0     1   61   58  0  0 100  0
 0  0   2940 310636 372600 1875832    0    0     0     2   58   73  0  0 100  0
yogafire 2017-04-08 00:40:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2940 309644 372604 1875832    0    0     1     0    0    1  0  0 99  0
 0  0   2940 309892 372604 1875832    0    0     0     5   90   75  0  0 100  0
 0  0   2940 310140 372612 1875836    0    0     0     7   97   89  0  0 100  0
 0  0   2940 310140 372612 1875836    0    0     0     3   68   76  0  0 100  0
 0  0   2940 310480 372624 1875828    0    0     0     8   94   74  0  1 99  0
 0  0   2940 310652 372624 1875836    0    0     0     5   77   62  0  0 100  0
 0  0   2940 310652 372628 1875836    0    0     0     1   64   58  0  0 100  0
 0  0   2940 308544 372656 1875884    0    0     0    43  178  120  2  1 98  0
 0  0   2940 308404 372660 1875884    0    0     0     3   92   69  0  1 99  0
 0  0   2940 308404 372672 1875888    0    0     0    20  127   79  1  1 99  0
 0  0   2940 308420 372676 1875888    0    0     0     3   76   58  0  0 100  0
 0  0   2940 308420 372676 1875888    0    0     0     7   56   55  0  0 100  0
 3  0   2940 308420 372676 1875888    0    0     0     1   75   61  0  0 100  0
 0  0   2940 308940 372688 1875928    0    0     0    37  165  129  1  1 98  0
 0  0   2940 308948 372696 1875928    0    0     0    16   72   66  0  0 100  0
 0  0   2940 308948 372704 1875928    0    0     0     3   55   62  0  0 100  0
 0  0   2940 308948 372704 1875928    0    0     0     3   66   66  0  0 100  0
 0  0   2940 308320 372704 1875928    0    0     0    10  109   97  0  1 99  0
 0  0   2940 308328 372716 1875932    0    0     0     4   88   81  0  0 100  0
 0  0   2940 308948 372740 1875968    0    0     0    37  111   94  1  0 99  0
 0  0   2940 308824 372740 1875968    0    0     0    11   82   71  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 307288 372748 1875964    0    0     0    23  254  179  1  5 95  0
 0  0   2940 307328 372756 1875968    0    0     0    15   68   62  0  0 100  0
 0  0   2940 301116 372764 1875968    0    0     0     5  200  138  1  3 96  0
 0  0   2940 298408 372772 1875976    0    0     0    15  195  142  0  1 99  0
 0  0   2940 299108 372784 1875976    0    0     0     7   96   72  0  0 100  0
 0  0   2940 299464 372784 1876024    0    0     0     9  153  105  1  0 98  0
 0  0   2940 299060 372800 1876020    0    0     0    38   88   85  0  0 100  0
 0  0   2940 294864 372828 1876164    0    0     0    68  284  194  3  1 95  0
 0  0   2940 294740 372840 1876100    0    0     0    56  123  106  0  0 100  0
 0  0   2940 294748 372840 1876100    0    0     0     2   75   61  0  0 100  0
 0  0   2940 294748 372844 1876100    0    0     0     3   56   55  0  0 100  0
 2  0   2940 294748 372844 1876100    0    0     0     3   75   66  0  0 100  0
 0  0   2940 294252 372852 1876104    0    0     0     7  118   92  0  1 99  0
 0  0   2940 294260 372856 1876104    0    0     0     3   70   62  0  0 100  0
 0  0   2940 297920 372860 1876148    0    0     0    13  138  102  1  0 99  0
 0  0   2940 297796 372864 1876144    0    0     0    31   96   88  0  0 100  0
 0  0   2940 297052 372864 1876144    0    0     0    16  101   86  0  1 99  0
 0  0   2940 297052 372864 1876144    0    0     0     4   57   56  0  0 100  0
 0  0   2940 297052 372868 1876144    0    0     0     1   59   75  0  0 100  0
 0  1   2940 295380 372896 1876132    0    0     1     7  163  151  0  2 98  0
 0  1   2940 295996 365172 1865836    0    0  3603    33 1901 1350  3  8 74 15
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  1   2940 471676 343328 1710388    0    0  1644    36 2002 1428  2  8 75 15
 0  1   2940 1927016 330392 265240    0    0  4822    98 1786 1230  2  8 74 16
 0  0   2940 1823992 321516 372008    0    0  7549    22 1600  911  3  5 77 15
 0  0   2940 1795172 313172 416072    0    0  6174    77 2120 1143  4  6 81  9
 0  0   2940 1795172 313180 416072    0    0     0     1   65   61  0  0 100  0
 0  0   2940 1795172 313184 416072    0    0     0    10   57   56  0  0 100  0
 0  0   2940 1792164 313428 416344    0    0    34    11  129  112  0  1 99  0
 0  0   2940 1792040 313444 416396    0    0     3    12   91   75  0  0 100  0
 0  0   2940 1791908 313476 416412    0    0     0    20   72   70  0  0 100  0
 0  0   2940 1791908 313476 416412    0    0     0     1   58   59  0  0 100  0
 0  0   2940 1791256 313488 416412    0    0     0     8   99  113  0  1 99  0
 0  0   2940 1791412 313492 416412    0    0     0     5   63   66  0  0 100  0
 0  0   2940 1791412 313508 416412    0    0     0     2   72   63  0  0 100  0
 0  0   2940 1791668 313516 416412    0    0     0     5   62   62  0  0 100  0
 0  0   2940 1792296 313524 416408    0    0     0     2   90   72  0  1 99  0
 0  0   2940 1793684 313532 416412    0    0     0     9   90   87  0  0 100  0
 0  0   2940 1793568 313544 416412    0    0     0     2  106   82  0  0 99  0
 0  0   2940 1793568 313556 416416    0    0     0     2   92   94  0  0 99  0
 4  0   2940 1793568 313560 416416    0    0     0     2   81   89  0  1 99  0
 0  0   2940 1793372 313580 416500    0    0     6     5  114  113  0  1 99  0
 0  0   2940 1793372 313596 416600    0    0     7     3   83   88  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1793372 313604 416600    0    0     0     5   51   69  0  0 100  0
 0  0   2940 1792728 313608 416600    0    0     0     1   72   66  0  1 99  0
 0  0   2940 1791372 313808 417028    0    0    41    11  130  107  0  0 99  0
 1  0   2940 1791124 313816 417028    0    0     0     1   77   73  0  0 100  0
 0  0   2940 1791124 313828 417028    0    0     0     6   57   62  0  0 100  0
 2  0   2940 1789232 313848 417060    0    0     1    16  122   98  0  0 99  0
 0  0   2940 1788744 313864 417068    0    0     0    12  106   86  0  1 99  0
 0  0   2940 1788736 313872 417068    0    0     0    14   76   60  0  0 100  0
 0  0   2940 1788736 313880 417068    0    0     0     2   61   56  0  0 100  0
 0  0   2940 1789736 313888 417068    0    0     0     1   76   59  0  0 100  0
 0  0   2940 1789612 313908 417072    0    0     0    10  117   78  0  1 99  0
 0  0   2940 1789364 313916 417072    0    0     0     3   72   66  0  0 100  0
 0  0   2940 1790124 313924 417072    0    0     0     5   69   63  0  0 100  0
 0  0   2940 1790580 313932 417072    0    0     0     1   96   72  0  1 99  0
 0  0   2940 1790744 313936 417072    0    0     0     5   73   66  0  0 100  0
 0  0   2940 1790884 313944 417072    0    0     0     4   67   65  0  0 100  0
 0  0   2940 1790884 313948 417072    0    0     0     1   58   71  0  0 100  0
yogafire 2017-04-08 01:00:02
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2940 1790836 313948 417072    0    0     1     0    0    1  0  0 99  0
 1  0   2940 1792124 313964 417072    0    0     0    10  129  108  0  0 100  0
 0  0   2940 1792264 313972 417072    0    0     0     1   74   77  0  0 100  0
 1  0   2940 1792264 313984 417068    0    0     0     3   64   72  0  0 100  0
 0  0   2940 1792512 313992 417072    0    0     0     1   89   71  0  1 99  0
 0  0   2940 1792620 314004 417072    0    0     0     6   77   70  0  0 100  0
 0  0   2940 1792760 314012 417072    0    0     0     5  111   69  1  0 99  0
 0  0   2940 1792760 314024 417072    0    0     0     3   69   61  0  0 100  0
 0  0   2940 1785372 314076 420732    0    0   243    39  246  182  1  1 97  1
 1  0   2940 1785396 314080 420740    0    0     0    12   85   69  0  0 100  0
 0  0   2940 1785396 314096 420732    0    0     0     5   69   61  0  0 100  0
 0  0   2940 1785396 314104 420740    0    0     0     4   56   55  0  0 100  0
 0  0   2940 1785520 314120 420744    0    0     0     5  102   93  0  1 99  0
 0  0   2940 1785536 314136 420744    0    0     0     6   82   68  0  0 100  0
 0  0   2940 1785520 314152 420744    0    0     0     7   84   94  0  0 100  0
 0  0   2940 1787544 314168 420744    0    0     0     3   78   72  0  0 100  0
 0  0   2940 1787668 314176 420756    0    0     0     6  106   93  0  1 99  0
 0  0   2940 1787792 314184 420756    0    0     0     6   74   72  0  0 100  0
 0  0   2940 1787792 314192 420756    0    0     0     2   65   62  0  0 100  0
 0  0   2940 1784664 314312 421324    0    0    38    74  262  195  3  1 96  0
12  0   2940 1782452 314320 421324    0    0     0     1   81   72  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0   2940 1783168 314336 421324    0    0     0    21  101   74  0  1 99  0
 0  0   2940 1783176 314340 421324    0    0     0     1   66   64  0  0 100  0
 0  0   2940 1783176 314348 421324    0    0     0     6   54   59  0  0 100  0
 0  0   2940 1783400 314348 421324    0    0     0     1   90   78  0  1 99  0
 1  0   2940 1784928 314364 421324    0    0     0     7   95   75  0  0 100  0
 0  0   2940 1787588 314372 421324    0    0     0     5   80   64  0  0 100  0
 0  0   2940 1787588 314380 421324    0    0     0     3   54   57  0  0 100  0
 0  0   2940 1785432 314408 421400    0    0     3    20  152  117  0  1 99  0
 1  0   2940 1781788 315040 422460    0    0   107    53  148  114  0  1 98  1
 0  0   2940 1781804 315052 422460    0    0     0     7   80   67  0  0 100  0
 0  0   2940 1781680 315060 422460    0    0     0    15   70   63  0  0 100  0
 1  0   2940 1781184 315068 422460    0    0     0     2   99   74  0  1 99  0
 0  0   2940 1781060 315080 422460    0    0     0     6   73   63  0  0 100  0
 0  0   2940 1781184 315084 422460    0    0     0     4   63   63  0  0 100  0
 0  0   2940 1781820 315088 422460    0    0     0     1   58   58  0  0 100  0
 0  0   2940 1778992 315120 427504    0    0   346     1  153   99  0  1 98  0
 0  0   2940 1779000 315128 427620    0    0     0    10   88   68  0  0 100  0
 0  0   2940 1779008 315136 427620    0    0     0     1   72   64  0  0 100  0
 0  0   2940 1778884 315152 427616    0    0     0     3   71   74  0  0 100  0
 0  0   2940 1778852 315160 427628    0    0     0     2  101   79  0  1 98  0
 0  0   2940 1778868 315176 427628    0    0     0     8   75   65  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1779008 315184 427636    0    0     0     3   95   81  0  0 100  0
 0  0   2940 1779008 315192 427636    0    0     0     7   56   56  0  0 100  0
 0  0   2940 1778992 315200 427636    0    0     0     1   95   71  0  1 99  0
 0  0   2940 1778900 315208 427636    0    0     0     8   80   73  0  0 100  0
 0  0   2940 1779768 315220 427648    0    0     0     5  106   83  0  0 100  0
 0  0   2940 1779768 315228 427648    0    0     0     2   65   59  0  0 100  0
 0  0   2940 1779620 315236 427648    0    0     0     7   99   72  0  1 99  0
 0  0   2940 1776248 314980 427620    0    0     0     5  129   80  1  1 99  0
 0  0   2940 1780044 315016 427908    0    0     6   148  204  124  2  1 97  0
 0  0   2940 1779944 315036 427884    0    0     0    30  108   89  0  0 100  0
 0  0   2940 1778828 315048 427884    0    0     0    14  100   77  0  1 99  0
 0  0   2940 1778828 315064 427876    0    0     0    13   92   69  0  0 100  0
 0  0   2940 1778952 315068 427884    0    0     0     1   82   62  0  0 100  0
 0  0   2940 1778952 315072 427884    0    0     0     1   73   63  0  0 100  0
 0  0   2940 1778680 315080 427884    0    0     0     2  105   76  0  1 99  0
 0  0   2940 1780084 315088 427884    0    0     0     5  105   72  0  0 100  0
 0  0   2940 1781744 315092 427884    0    0     0     4   97   66  0  0 100  0
 0  0   2940 1781744 315100 427884    0    0     0     1   68   65  0  0 100  0
 0  0   2940 1780364 315116 427884    0    0     0     4  138  105  0  2 98  0
 0  0   2940 1780364 315124 427884    0    0     0     9   84   81  0  0 100  0
 0  0   2940 1780364 315136 427884    0    0     0     2   73   70  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1781240 315144 427884    0    0     0     1   67   69  0  0 100  0
 0  0   2940 1786024 315148 427888    0    0     0     2  122   87  0  1 99  0
 0  0   2940 1788692 315168 427888    0    0     0     9   92   73  0  0 100  0
 0  0   2940 1788692 315176 427888    0    0     0     1   69   63  0  0 100  0
 0  0   2940 1789948 315188 427888    0    0     0     6   67   60  0  0 100  0
 0  0   2940 1787032 315212 428608    0    0    46    23  195  150  0  1 98  0
 0  0   2940 1787280 315216 428608    0    0     0    16   78   71  0  0 100  0
 0  0   2940 1787280 315220 428608    0    0     0     5   66   67  0  0 100  0
 0  0   2940 1787280 315228 428608    0    0     0     1   52   59  0  0 100  0
 0  0   2940 1786792 315236 428612    0    0     0     4   93   75  0  1 99  0
 0  0   2940 1787040 315240 428612    0    0     0     5   80   64  0  0 100  0
 0  0   2940 1787040 315244 428612    0    0     0     1   68   63  0  0 100  0
 0  0   2940 1789040 315248 428612    0    0     0     5   97   74  0  0 100  0
 0  0   2940 1788544 315264 428608    0    0     0     9  106   85  0  1 99  0
 0  0   2940 1788272 315272 428616    0    0     0     6   90   64  0  0 100  0
 0  0   2940 1788296 315280 428616    0    0     0     2   83   66  0  0 100  0
 0  0   2940 1788296 315288 428616    0    0     0     1   66   60  0  0 100  0
yogafire 2017-04-08 01:20:02
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2940 1788304 315296 428616    0    0     1     0    0    1  0  0 99  0
 0  0   2940 1788552 315304 428616    0    0     0     6   96   69  0  0 100  0
 0  0   2940 1788436 315308 428616    0    0     0     1   72   62  0  0 100  0
 0  0   2940 1787156 315340 428644    0    0     0    34  179  138  1  1 98  0
 0  0   2940 1786652 315372 428660    0    0     0    31  151  108  1  1 98  0
 0  0   2940 1786404 315388 428680    0    0     0    26   88   71  0  0 100  0
 0  0   2940 1786544 315396 428684    0    0     0     1   75   66  0  0 100  0
 0  0   2940 1786544 315412 428684    0    0     0     4   60   60  0  0 100  0
 0  0   2940 1782768 315452 429400    0    0    46    43  201  136  0  1 98  0
 0  0   2940 1782520 315464 429400    0    0     0     6   76   71  0  0 100  0
 0  0   2940 1782528 315472 429400    0    0     0    14   75   77  0  0 100  0
 0  0   2940 1784668 315480 429400    0    0     0     1   70   82  0  0 100  0
