yogafire 2017-05-01 00:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 1541076 430004 546508    0    0     0    31  178  178  0  1 99  0
 0  0      0 1540300 430020 546584    0    0     0    42  150  156  0  0 100  0
 0  0      0 1540300 430028 546588    0    0     0    29   53   60  0  0 100  0
 2  0      0 1540052 430028 546592    0    0     0     3   51   60  0  0 100  0
 0  0      0 1538696 430028 546592    0    0     0     6   73   71  0  1 99  0
 0  0      0 1538696 430032 546592    0    0     0     5   45   59  0  0 100  0
 0  0      0 1538696 430036 546592    0    0     0     1   51   57  0  0 100  0
 0  0      0 1537184 430044 546604    0    0     0    10  111  107  0  0 99  0
 0  0      0 1538720 430044 546608    0    0     0    16  150  151  0  1 98  0
 0  0      0 1538720 430044 546608    0    0     0     9   60   77  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1538968 430044 546608    0    0     0    11   88  110  0  0 99  0
 2  0      0 1539736 430052 546608    0    0     0     6   74   78  0  0 100  0
 0  0      0 1539364 430060 546604    0    0     0     6   67   73  0  0 100  0
 0  0      0 1539364 430060 546608    0    0     0     5   55   78  0  0 100  0
 0  0      0 1539644 430060 546664    0    0     0    43  146  133  1  0 98  0
 0  0      0 1541140 430068 546668    0    0     0    11   79   77  0  0 100  0
 0  0      0 1541140 430072 546668    0    0     0    17   83   94  0  1 99  0
 0  0      0 1541140 430072 546672    0    0     0     3   63   79  0  0 100  0
 0  0      0 1541140 430072 546672    0    0     0     9   64   93  0  0 100  0
 0  0      0 1541140 430080 546672    0    0     0     3   65   92  0  0 100  0
 0  0      0 1538596 430084 546648    0    0     0    23  200  205  0  1 99  0
 0  0      0 1538860 430108 546676    0    0     0    41   91   94  0  0 100  0
 0  0      0 1538860 430124 546684    0    0     0    16   63   72  0  0 100  0
 0  0      0 1539860 430128 546684    0    0     0     9   54   57  0  0 100  0
 0  0      0 1539116 430132 546688    0    0     0     5   79   82  0  1 99  0
 0  0      0 1538604 430136 546688    0    0     0     8   72   72  0  0 100  0
 0  0      0 1538604 430140 546688    0    0     0     3   47   63  0  0 100  0
yogafire 2017-05-01 00:20:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1539908 430140 546688    0    0     2     7   30   28  0  0 99  0
 0  0      0 1542528 430148 546684    0    0     0     7   79   86  0  0 100  0
 0  0      0 1542528 430152 546688    0    0     0     1   43   59  0  0 100  0
 0  0      0 1542528 430152 546688    0    0     0     6   52   65  0  0 100  0
 0  0      0 1543528 430152 546688    0    0     0     1   97  127  0  1 99  0
 0  0      0 1544032 430160 546684    0    0     0     6   57   62  0  0 100  0
 0  0      0 1543644 430160 546692    0    0     0     8   72   90  0  0 100  0
 0  0      0 1543644 430160 546692    0    0     0     2   55   80  0  0 100  0
 0  0      0 1543652 430164 546692    0    0     0     3   88  119  0  1 99  0
 0  0      0 1543404 430168 546692    0    0     0    10   57   68  0  0 100  0
 1  0      0 1541816 430168 547244    0    0     0    27  110   91  1  0 99  0
 0  0      0 1541940 430168 547032    0    0     0    98   73   80  0  0 99  0
 2  0      0 1541444 430172 547032    0    0     0     3   65   83  0  0 99  0
 0  0      0 1539396 430176 547016    0    0     0    35  177  178  0  1 99  0
 0  0      0 1538388 430204 547120    0    0     0    82  187  174  0  0 99  0
 0  0      0 1538388 430204 547124    0    0     0    10   70   83  0  0 100  0
 0  0      0 1538388 430204 547124    0    0     0     9   50   59  0  0 100  0
 0  0      0 1537792 430208 547124    0    0     0     8   85   81  0  1 99  0
 0  0      0 1537668 430216 547128    0    0     0     1   44   55  0  0 100  0
 0  0      0 1537668 430216 547128    0    0     0     6   45   57  0  0 100  0
 0  0      0 1539552 430216 547128    0    0     0     1   55   56  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1544576 430220 547132    0    0     0     7  116  101  0  2 98  0
 0  0      0 1547468 430224 547136    0    0     0     6   61   59  0  0 100  0
 0  0      0 1545312 430232 547140    0    0     0    14  126  110  1  0 99  0
 0  0      0 1545188 430236 547164    0    0     1    74   80   84  0  0 99  0
 0  0      0 1544816 430240 547160    0    0     0    19   85   89  0  1 99  0
 0  0      0 1544816 430244 547164    0    0     0     1   51   59  0  0 100  0
 0  0      0 1544816 430244 547164    0    0     0    24   61   67  0  0 100  0
 0  0      0 1544824 430244 547164    0    0     0     3   66   88  0  0 100  0
 0  0      0 1544948 430244 547164    0    0     0     9   83   87  0  1 99  0
 0  0      0 1547312 430244 547164    0    0     0     2   62   62  0  0 100  0
 0  0      0 1548112 430244 547164    0    0     0     3   57   56  0  0 100  0
 0  0      0 1543204 430272 547216    0    0     0    40  229  214  1  1 97  0
 0  0      0 1542956 430276 547220    0    0     0    16  107  111  0  0 100  0
 0  0      0 1543592 430280 547224    0    0     0    27   84   88  0  0 100  0
 0  0      0 1543592 430280 547224    0    0     0     1   62   70  0  0 100  0
 0  0      0 1543592 430284 547224    0    0     0     8   80   76  0  1 99  0
 0  0      0 1543592 430284 547224    0    0     0     6   66   79  0  0 100  0
 0  0      0 1543592 430284 547224    0    0     0     2   57   77  0  0 100  0
 0  0      0 1546112 430288 547224    0    0     0     5   80   79  0  0 100  0
 0  0      0 1550888 430288 547228    0    0     0     2  103   78  0  1 99  0
 0  0      0 1552656 430288 547228    0    0     0     7   84   91  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  1      0 1552656 430288 547228    0    0     0     7   51   70  0  0 100  0
 0  0      0 1552656 430288 547228    0    0     0     1   49   70  0  0 100  0
 0  0      0 1552904 430288 547228    0    0     0     3   67   80  0  1 99  0
 0  0      0 1552904 430288 547232    0    0     0     5   57   68  0  0 100  0
 0  0      0 1553036 430296 547232    0    0     0     2   56   62  0  0 100  0
 0  0      0 1553036 430300 547232    0    0     0     7   50   61  0  0 100  0
 0  0      0 1549880 430312 547268    0    0     0    34  154  128  1  1 98  0
 0  0      0 1549632 430312 547272    0    0     0    17   68   87  0  0 100  0
 0  0      0 1549632 430316 547272    0    0     0     2   46   58  0  0 100  0
 0  0      0 1549880 430332 547308    0    0     0    31  137  138  1  0 99  0
 0  0      0 1549632 430336 547304    0    0     0    20   70   73  0  1 99  0
 0  0      0 1548724 430336 547256    0    0     0    27  141  143  0  0 99  0
 0  0      0 1544196 430348 547424    0    0     0    76  321  315  0  1 99  0
 0  0      0 1544080 430360 547428    0    0     0    37   68   71  0  0 100  0
 2  0      0 1542964 430368 547440    0    0     0    27  122  117  1  1 99  0
 0  0      0 1542964 430372 547440    0    0     0    20   79   82  0  0 100  0
 0  0      0 1543336 430372 547468    0    0     0    35  115  104  1  0 99  0
 0  0      0 1543064 430384 547500    0    0     0    14  133   99  2  0 98  0
 0  0      0 1542956 430396 547568    0    0     0    50  130  133  0  0 99  0
 0  0      0 1542684 430440 546560    0    0    30   103  274  296  1  6 93  0
 0  0      0 1542684 430440 546564    0    0     0    26   54   60  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1541940 430444 546564    0    0     0     6   83   88  0  0 99  0
 2  0      0 1541692 430444 546564    0    0     0     6   68   73  0  0 99  0
 0  0      0 1542188 430444 546568    0    0     0     6   72   80  0  0 100  0
 0  0      0 1543700 430448 546568    0    0     0     1   61   56  0  0 100  0
 0  0      0 1551896 430448 546568    0    0     0    26   76   75  0  0 100  0
 0  0      0 1551896 430448 546568    0    0     0     2   55   57  0  0 100  0
 0  0      0 1551640 430448 546580    0    0     0    11  116  116  0  1 99  0
 0  0      0 1551640 430452 546580    0    0     0     1   63   62  0  0 100  0
 0  0      0 1551640 430452 546580    0    0     0    10   77   79  0  0 100  0
 0  0      0 1550624 430460 546604    0    0     0     8  104   89  1  0 99  0
 0  0      0 1549368 430468 546544    0    0     0    45  158  141  0  1 99  0
 0  0      0 1549368 430472 546544    0    0     0    19   57   61  0  0 100  0
 0  0      0 1549368 430472 546544    0    0     0     5   51   62  0  0 100  0
 2  0      0 1548136 430472 546544    0    0     0     8   86   90  0  1 99  0
 0  0      0 1548136 430472 546548    0    0     0     7   74   71  0  0 100  0
 0  0      0 1548136 430472 546548    0    0     0     5   52   60  0  0 100  0
 0  0      0 1549524 430472 546548    0    0     0     3   59   62  0  0 100  0
yogafire 2017-05-01 00:40:02
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 1551516 430476 546548    0    0     2     7   30   28  0  0 99  0
 0  0      0 1551408 430476 546548    0    0     0     7   84   76  0  0 100  0
 0  0      0 1551408 430476 546548    0    0     0     1   65   66  0  0 100  0
 0  0      0 1553036 430480 546548    0    0     0     5   72   67  0  0 100  0
 0  0      0 1553160 430480 546548    0    0     0     1   86   78  0  1 99  0
 0  0      0 1553160 430480 546548    0    0     0     6   66   68  0  0 100  0
 0  0      0 1552772 430480 546560    0    0     0     7   85   78  0  0 100  0
 0  0      0 1552772 430480 546560    0    0     0     2   64   65  0  0 100  0
 0  0      0 1552104 430480 546560    0    0     0     8   84   79  0  1 99  0
 0  0      0 1552152 430480 546560    0    0     0     6   69   63  0  0 100  0
 0  0      0 1552152 430484 546560    0    0     0     1   59   64  0  0 100  0
 0  0      0 1552152 430484 546560    0    0     0     6   62   62  0  0 100  0
 2  0      0 1552136 430488 546556    0    0     0     5   86   82  0  0 99  0
 0  0      0 1550004 430492 546528    0    0     0    28  184  156  0  1 99  0
 0  0      0 1546352 430520 546688    0    0     0    85  306  283  0  1 99  0
 0  0      0 1546352 430524 546688    0    0     0    26   55   64  0  0 100  0
 0  0      0 1545352 430524 546688    0    0     0     2   71   74  0  1 99  0
 0  0      0 1545104 430524 546688    0    0     0     6   58   66  0  0 100  0
 0  0      0 1545104 430524 546688    0    0     0     8   65   72  0  0 100  0
 0  0      0 1545104 430524 546688    0    0     0     1   59   76  0  0 100  0
 0  0      0 1544584 430528 546688    0    0     0     3   90   92  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1550532 430532 546688    0    0     0     7  115  112  0  0 100  0
 0  0      0 1550392 430532 546688    0    0     0     3   55   63  0  0 100  0
 0  0      0 1550268 430536 546688    0    0     0     9   89   82  0  0 99  0
 0  0      0 1549896 430544 546688    0    0     0     3   80   89  0  1 99  0
 0  0      0 1549772 430544 546688    0    0     0    11   55   66  0  0 100  0
 0  0      0 1549772 430552 546688    0    0     0     2   48   58  0  0 100  0
 0  0      0 1549772 430556 546692    0    0     0    22   55   70  0  0 100  0
 0  0      0 1550400 430560 546692    0    0     0     7   87   84  0  1 99  0
 0  0      0 1550400 430564 546688    0    0     0     7   61   64  0  0 100  0
 1  0      0 1550400 430568 546692    0    0     0     1   50   59  0  0 100  0
 0  0      0 1550400 430568 546692    0    0     0     5   56   68  0  0 100  0
 0  0      0 1550144 430568 546692    0    0     0     1   73   92  0  1 99  0
 0  0      0 1548616 430568 546292    0    0     0    50  266  305  0  1 99  0
 0  0      0 1539412 430616 546636    0    0     0   154  711  686  1  2 97  0
 0  0      0 1536668 430688 547124    0    0     0   284  769  741  1  1 98  0
 0  0      0 1535424 430748 547532    0    0     0   222  618  580  1  1 98  0
 0  0      0 1535176 430748 547540    0    0     0    38   55   72  0  0 100  0
 0  0      0 1535176 430756 547536    0    0     0    26   56   60  0  0 100  0
 0  0      0 1535052 430760 547536    0    0     0     3   55   62  0  0 100  0
 0  0      0 1534632 430768 547540    0    0     0     3   90   85  0  2 98  0
 1  1      0 1521844 411816 560724    0    0  3307   314 2290 1577  3 11 74 12
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0      0 1854668 389472 224140    0    0  4391   194 1947 1220  3 10 74 13
 0  0      0 1861016 377432 244244    0    0  1510   590  987  607  2  5 88  5
 1  0      0 1860876 377436 244244    0    0    10     1   76   84  0  0 99  0
 0  0      0 1861264 377448 244408    0    0     0    20   65   72  0  0 100  0
 0  0      0 1861264 377456 244412    0    0     0     1   52   69  0  0 100  0
 0  0      0 1861264 377464 244412    0    0     0     2   46   55  0  0 100  0
 0  0      0 1861092 377616 244496    0    0    14     7  150  143  0  1 99  0
 0  0      0 1861092 377640 244500    0    0     0    10  122  147  0  0 100  0
 0  0      0 1861224 377664 244504    0    0     0    16   88   94  0  0 100  0
 0  0      0 1855480 377688 248592    0    0   269    13  165  140  1  0 98  1
 0  0      0 1854488 377732 248688    0    0     5    31  150  125  0  1 99  0
 0  0      0 1852412 377824 249000    0    0    24    30  171  149  0  0 99  0
 0  0      0 1850016 377888 249168    0    0     3    69  229  228  0  1 99  0
 0  0      0 1850296 377892 249176    0    0     0    23   71   71  0  0 100  0
 0  0      0 1849676 377900 249176    0    0     0     9   77   73  0  1 99  0
 0  0      0 1849676 377908 249176    0    0     0     6   60   65  0  0 100  0
 0  0      0 1850436 377908 249176    0    0     0     6   57   63  0  0 100  0
 0  0      0 1851420 377916 249176    0    0     0     2   56   62  0  0 100  0
 0  0      0 1852516 377920 249188    0    0     5     5  108  106  0  1 98  0
 0  0      0 1857316 377932 249256    0    0     0     7   77   73  0  0 100  0
 0  0      0 1857572 377936 249256    0    0     0     2   55   59  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1856624 377944 250660    0    0    94     7  102   93  0  0 99  1
 0  0      0 1856252 377948 250660    0    0     0     1   79   98  0  1 99  0
 0  0      0 1856252 377960 250660    0    0     0    29   66   89  0  0 100  0
 0  0      0 1857392 377968 250660    0    0     0     1   59   66  0  0 100  0
 0  0      0 1857532 377976 250660    0    0     0     1   58   63  0  0 100  0
 0  0      0 1857912 377984 250660    0    0     0     5   82   94  0  1 99  0
 0  0      0 1857904 377988 250660    0    0     0     5   57   66  0  0 100  0
 0  0      0 1857904 377988 250660    0    0     0     1   52   61  0  0 100  0
 0  0      0 1857904 377992 250660    0    0     0     5   51   60  0  0 100  0
 0  0      0 1858012 377996 250660    0    0     0     1   73   71  0  1 99  0
 0  0      0 1853608 378040 251092    0    0    28    38  235  213  0  1 98  1
 0  0      0 1852972 378080 251204    0    0     3    40  126  115  0  0 100  0
 0  0      0 1852988 378084 251212    0    0     0    12   62   64  0  0 100  0
 0  0      0 1852104 378092 251216    0    0     0     8   76   84  0  1 99  0
 0  0      0 1851228 378100 251216    0    0     0    10  105  111  0  0 100  0
 0  0      0 1851228 378100 251216    0    0     0     2   56   72  0  0 100  0
 0  0      0 1851228 378112 251216    0    0     0     6   54   64  0  0 100  0
yogafire 2017-05-01 01:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 1853376 378116 251216    0    0     2     7   30   28  0  0 99  0
 0  0      0 1855392 378124 251212    0    0     0     7   87   79  0  0 100  0
 0  0      0 1855392 378128 251216    0    0     0     5   79   74  0  0 100  0
 0  0      0 1855392 378128 251216    0    0     0     1   46   55  0  0 100  0
 0  0      0 1856648 378132 251216    0    0     0     1   73   72  0  1 99  0
 0  0      0 1856772 378136 251216    0    0     0     9   55   61  0  0 100  0
 0  0      0 1856772 378140 251216    0    0     0     1   48   57  0  0 100  0
 0  0      0 1857152 378148 251216    0    0     0     2   57   70  0  0 100  0
 1  0      0 1857384 378152 251216    0    0     0     2   72   86  0  1 99  0
 0  0      0 1854904 378172 251536    0    0     8    42  157  129  2  0 98  0
 0  0      0 1854904 378176 251536    0    0     0    16   57   68  0  0 100  0
 1  0      0 1854904 378184 251536    0    0     0     3   52   71  0  0 100  0
 2  0      0 1854268 378192 251536    0    0     0     2   66   66  0  0 99  0
 1  0      0 1851888 378204 251764    0    0    13    23  161  142  0  0 99  0
 0  0      0 1851756 378232 251796    0    0     0    25   84   79  0  0 100  0
 0  0      0 1851756 378236 251796    0    0     0    16   51   58  0  0 100  0
 0  0      0 1852160 378240 251796    0    0     0     3   65   59  0  0 100  0
 0  0      0 1851788 378244 251792    0    0     0     5   77   80  0  1 99  0
 0  0      0 1851788 378248 251796    0    0     0     6   54   67  0  0 100  0
 1  0      0 1851788 378248 251800    0    0     0     5   71   85  0  0 100  0
 0  0      0 1855440 378248 251800    0    0     0     4   73   59  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1855936 378256 251800    0    0     0     7  100   99  0  1 98  0
 0  0      0 1855936 378264 251800    0    0     0     2   53   58  0  0 100  0
 0  0      0 1855812 378268 251800    0    0     0     5   74   75  0  0 99  0
 0  0      0 1855812 378276 251800    0    0     0     3   58   75  0  0 100  0
 0  0      0 1856564 378280 251800    0    0     0     9   93   95  0  1 99  0
 0  0      0 1856564 378284 251800    0    0     0     1   56   66  0  0 100  0
 0  0      0 1856564 378284 251800    0    0     0    21   49   60  0  0 100  0
 0  0      0 1856564 378288 251800    0    0     0     1   49   61  0  0 100  0
 0  0      0 1856440 378300 251800    0    0     0     7   79   91  0  1 99  0
 0  0      0 1856440 378308 251804    0    0     0     4   55   93  0  0 100  0
 0  0      0 1855804 378312 251808    0    0     0     2   90  114  0  0 100  0
 0  0      0 1855804 378320 251808    0    0     0     6   54   71  0  0 100  0
 0  0      0 1852516 378332 252044    0    0    15    37  190  178  0  1 98  0
 0  0      0 1850732 378364 252180    0    0     4    67  172  163  0  0 99  0
 0  0      0 1850740 378372 252192    0    0     0     9   56   63  0  0 100  0
 1  0      0 1843052 378384 257028    0    0   318     7   85   78  0  1 98  0
 0  0      0 1843656 378396 257364    0    0    26    11   83   83  0  0 100  0
 0  0      0 1844036 378404 257364    0    0     0     3   48   59  0  0 100  0
 0  0      0 1844036 378408 257364    0    0     0     6   48   60  0  0 100  0
 0  0      0 1845416 378412 257368    0    0     0     4   79   76  0  0 100  0
 0  0      0 1848192 378424 257368    0    0     0     7  102   93  0  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1848192 378428 257376    0    0     0     8   81   83  0  0 100  0
 0  0      0 1848572 378440 257376    0    0     0     4   54   63  0  0 100  0
 2  0      0 1849324 378448 257376    0    0     0     1   66   71  0  0 99  0
 0  0      0 1849440 378460 257376    0    0     0     8   77   81  0  0 100  0
 0  0      0 1849572 378464 257376    0    0     0     1   49   58  0  0 100  0
 0  0      0 1850324 378468 257376    0    0     0     5   58   54  0  0 100  0
 0  0      0 1850820 378472 257376    0    0     0     3   66   58  0  0 100  0
 0  0      0 1850828 378480 257376    0    0     0     6   90   79  0  1 99  0
 0  0      0 1850440 378488 257380    0    0     0     8   72   66  0  0 100  0
 0  0      0 1850308 378496 257380    0    0     0     1   58   61  0  0 100  0
 0  0      0 1850564 378500 257380    0    0     0     3   54   55  0  0 100  0
 0  0      0 1846524 378512 257932    0    0    35    33  189  176  0  1 98  0
 0  0      0 1839592 378580 258336    0    0    13    92  418  366  1  1 98  0
 0  0      0 1839988 378604 258360    0    0     0    58   91   92  0  0 100  0
 0  0      0 1840368 378608 258364    0    0     0     1   60   59  0  0 100  0
 0  0      0 1840260 378616 258360    0    0     0     6   82   80  0  1 99  0
 0  0      0 1840632 378616 258364    0    0     0     5   62   64  0  0 100  0
 0  0      0 1840244 378616 258364    0    0     0     1   55   58  0  0 100  0
 0  0      0 1840508 378624 258360    0    0     0     3   93   91  0  2 98  0
 0  0      0 1848556 378636 258356    0    0     0     6   93   83  0  0 100  0
 0  0      0 1848416 378640 258372    0    0     0     4   61   61  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  1      0 1847920 378640 258372    0    0     0    10   73   68  0  0 99  0
 0  0      0 1847920 378648 258372    0    0     0     2   47   56  0  0 100  0
 0  0      0 1847672 378664 258368    0    0     0    11   93   97  0  1 99  0
 0  0      0 1847804 378672 258376    0    0     0     2   50   55  0  0 100  0
 0  0      0 1847804 378680 258376    0    0     0    23   59   78  0  0 100  0
 0  0      0 1848812 378696 258376    0    0     1     5  104  103  0  1 99  0
 0  0      0 1848564 378704 258392    0    0     0     7   63   77  0  0 100  0
 0  0      0 1848564 378708 258396    0    0     0     8   49   56  0  0 100  0
 0  0      0 1848564 378712 258396    0    0     0     2   55   60  0  0 100  0
 0  0      0 1848316 378712 258396    0    0     0     1   75   74  0  1 99  0
 0  0      0 1846284 378720 258700    0    0    18    31  162  162  0  0 99  0
 0  0      0 1842500 378776 258976    0    0    10    65  246  215  0  1 99  0
 0  0      0 1843004 378776 258976    0    0     0    31   47   54  0  0 100  0
 2  0      0 1841872 378776 258976    0    0     0     1   53   61  0  0 99  0
 0  0      0 1842012 378784 258976    0    0     0     7   66   76  0  0 100  0
 0  0      0 1842012 378788 258980    0    0     0     5   47   58  0  0 100  0
 0  0      0 1842012 378788 258980    0    0     0     1   48   58  0  0 100  0
yogafire 2017-05-01 01:20:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 1842928 378796 258980    0    0     2     7   30   28  0  0 99  0
 0  0      0 1848316 378796 258980    0    0     0    10   88   84  0  0 100  0
 0  0      0 1848572 378804 258980    0    0     0     1   58   63  0  0 100  0
 0  0      0 1848052 378804 258980    0    0     0     2  114  104  0  0 100  0
 0  0      0 1847928 378812 258980    0    0     0     4   76   75  0  1 99  0
 0  0      0 1847556 378828 258972    0    0     0     6   66   68  0  0 100  0
 0  0      0 1847556 378836 258984    0    0     0     9   76   76  0  0 100  0
 0  0      0 1847812 378840 258984    0    0     0     2   56   63  0  0 100  0
 0  0      0 1847812 378848 258980    0    0     0     7   73   74  0  1 99  0
 0  0      0 1847812 378860 258976    0    0     0     6   58   80  0  0 100  0
 1  0      0 1848052 378868 258984    0    0     0     3   74   86  0  0 100  0
 0  0      0 1848580 378872 258984    0    0     0     5   52   67  0  0 100  0
 2  0      0 1845964 378888 259080    0    0     2    46  152  116  2  1 98  0
 0  0      0 1842096 378912 259392    0    0    15    63  234  196  2  1 97  0
 0  0      0 1841568 378944 259552    0    0     5    66  131  113  0  0 100  0
 0  0      0 1841444 378952 259560    0    0     0     5   57   62  0  0 100  0
 0  0      0 1841444 378952 259560    0    0     0     8   60   65  0  0 100  0
 0  0      0 1840204 378960 259564    0    0     0     6   90   78  0  1 99  0
 0  0      0 1840204 378960 259564    0    0     0     1   67   63  0  0 100  0
 0  0      0 1840204 378964 259564    0    0     0     5   60   64  0  0 100  0
 0  0      0 1840560 379004 259612    0    0     2    86  241  183  1  2 96  0
