yogafire 2017-04-30 00:00:02
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 1574060 444812 501008    0    0     0     5   67   80  0  0 100  0
 0  0      0 1575324 444812 501012    0    0     0     1   62   65  0  0 100  0
 0  0      0 1575324 444816 501012    0    0     0     4   51   65  0  0 100  0
 0  0      0 1572424 444824 501052    0    0     0     8  138  106  1  1 98  0
 0  0      0 1572276 444840 501104    0    0     0    41  154  113  2  0 97  0
 0  0      0 1571740 444856 501160    0    0     0    63  153  133  1  1 98  0
 0  0      0 1571252 444856 501172    0    0     0    34   73   86  0  0 100  0
 0  0      0 1570508 444860 501172    0    0     0    12   89  101  0  1 99  0
 0  0      0 1569740 444868 501168    0    0     0    24  141  145  0  0 100  0
 0  0      0 1569608 444868 501208    0    0     0    18   74   75  0  0 100  0
 0  0      0 1569616 444868 501208    0    0     0    16   54   57  0  0 100  0
 0  0      0 1568856 444872 501208    0    0     0     1   76   80  0  1 99  0
 0  0      0 1571144 444876 501208    0    0     0     5   65   64  0  0 100  0
 0  0      0 1571144 444880 501208    0    0     0     4   47   57  0  0 100  0
 0  0      0 1571144 444884 501208    0    0     0     1   46   59  0  0 100  0
 0  0      0 1574688 444888 501208    0    0     0     1  103   88  0  1 99  0
 0  0      0 1574920 444892 501208    0    0     0     8   63   68  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1574920 444892 501208    0    0     0     1   51   63  0  0 100  0
 0  0      0 1574920 444892 501208    0    0     0     1   50   51  0  0 100  0
 0  0      0 1574028 444892 501208    0    0     0     3   96   90  0  1 99  0
 0  0      0 1572392 444896 501240    0    0     0    14  106   97  1  0 99  0
 0  0      0 1572416 444916 501240    0    0     0    38   96  104  0  0 100  0
 0  0      0 1572160 444924 501252    0    0     0     6   60   69  0  0 100  0
 0  0      0 1571400 444924 501252    0    0     0    13   86   89  0  1 99  0
 0  0      0 1571292 444924 501252    0    0     0     5   51   71  0  0 100  0
 0  0      0 1571292 444924 501252    0    0     0     2   58   95  0  0 100  0
 0  0      0 1571292 444924 501252    0    0     0     4   75  109  0  0 100  0
 0  0      0 1571128 444928 501276    0    0     0    35  142  149  1  1 98  0
 0  0      0 1570880 444928 501284    0    0     0    15  125  133  0  0 100  0
 0  0      0 1570880 444928 501308    0    0     0    35   70   81  0  0 100  0
 0  0      0 1570880 444932 501308    0    0     0     3   44   66  0  0 100  0
 0  0      0 1570492 444940 501308    0    0     0     1   82   83  0  1 99  0
 0  0      0 1570912 444948 501340    0    0     0    44  141  131  1  0 99  0
 0  0      0 1570912 444948 501340    0    0     0     1   55   62  0  0 100  0
 0  0      0 1570912 444952 501340    0    0     0    12   50   63  0  0 100  0
 0  0      0 1567280 444952 501832    0    0    30     4  185  190  1  4 94  0
 0  0      0 1571532 445000 500352    0    0     0   108  219  264  0  2 98  0
 0  0      0 1571160 445008 500380    0    0     0    43  119  109  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1571160 445008 500380    0    0     0     9   53   60  0  0 100  0
 0  0      0 1599656 445024 500376    0    0     0   245  206  175  3  2 96  0
 0  0      0 1599524 445040 500392    0    0     0    23   75   83  0  0 100  0
 0  0      0 1599524 445044 500396    0    0     0    14   56   87  0  0 100  0
 0  0      0 1599540 445048 500396    0    0     0     6   62   84  0  0 100  0
 0  0      0 1599532 445048 500396    0    0     0     1   72   85  0  1 99  0
 0  0      0 1600168 445048 500396    0    0     0     8   66   76  0  0 100  0
 0  0      0 1600168 445048 500396    0    0     0     1   51   75  0  0 100  0
 0  0      0 1604580 445048 500396    0    0     0     4   71   85  0  0 100  0
 0  0      0 1604284 445052 500396    0    0     0     1   92  111  0  1 99  0
 0  0      0 1603168 445060 500400    0    0     0    17  181  201  0  0 99  0
 0  0      0 1602788 445068 500440    0    0     0    44   86   87  0  0 100  0
 0  0      0 1602788 445076 500440    0    0     0     7   48   76  0  0 100  0
 3  0      0 1599168 445076 500440    0    0     0     4   85   96  0  1 99  0
 0  0      0 1599928 445076 500444    0    0     0    14   69   68  0  0 100  0
 0  0      0 1599928 445076 500444    0    0     0     1   43   63  0  0 100  0
 0  0      0 1599276 445084 500480    0    0     0    10   98   88  1  0 99  0
yogafire 2017-04-30 00:40:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 1601956 444816 500480    0    0     2     7   31   29  0  0 99  0
 0  0      0 1602716 444816 500484    0    0     0    17   81   84  0  0 100  0
 0  0      0 1602716 444816 500484    0    0     0     3   49   58  0  0 100  0
 0  0      0 1602964 444824 500484    0    0     0     1   51   72  0  0 100  0
 0  0      0 1603204 444828 500488    0    0     0     4   83   87  0  1 99  0
 0  0      0 1603096 444832 500484    0    0     0     7   69   91  0  0 100  0
 0  0      0 1604360 444840 500488    0    0     0     5   66   85  0  0 100  0
 0  0      0 1605112 444844 500488    0    0     0     3   70  108  0  0 100  0
 0  0      0 1605112 444844 500488    0    0     0     1  102  140  0  1 99  0
 0  0      0 1604988 444844 500488    0    0     0     8   58   76  0  0 100  0
 0  0      0 1604988 444844 500488    0    0     0     1   45   60  0  0 100  0
 0  0      0 1606112 444844 500488    0    0     0     1   68  107  0  0 100  0
 2  0      0 1605228 444844 500488    0    0     0     1  130  172  0  1 99  0
 0  0      0 1603584 444848 500476    0    0     0    22  173  183  0  0 99  0
 0  0      0 1601080 444868 500584    0    0     0    74  248  238  0  0 99  0
 0  0      0 1601080 444872 500584    0    0     0     9   57   77  0  0 100  0
 0  0      0 1601080 444876 500584    0    0     0     7   58   88  0  0 100  0
 0  0      0 1600708 444876 500584    0    0     0     5   85  101  0  1 99  0
 0  0      0 1600716 444876 500584    0    0     0     3   64   88  0  0 100  0
 0  0      0 1600716 444880 500584    0    0     0     4   56   78  0  0 100  0
 0  0      0 1601848 444880 500584    0    0     0     3   84   93  0  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 1605888 444888 500584    0    0     0    10  111   95  0  2 98  0
 0  0      0 1605888 444888 500584    0    0     0     2   50   65  0  0 100  0
 0  0      0 1605888 444888 500584    0    0     0     1   52   68  0  0 100  0
 0  0      0 1605888 444892 500584    0    0     0    21   64   79  0  0 100  0
 0  0      0 1606012 444892 500584    0    0     0     4   86  109  0  1 99  0
 0  0      0 1606012 444896 500588    0    0     0     5   48   65  0  0 100  0
 0  0      0 1606020 444904 500588    0    0     0     2   53   67  0  0 100  0
 0  0      0 1606020 444908 500588    0    0     0     2   50   68  0  0 100  0
 0  0      0 1606144 444912 500592    0    0     0     9   79   82  0  1 99  0
 0  0      0 1606144 444912 500592    0    0     0     1   47   61  0  0 100  0
 0  0      0 1606144 444912 500592    0    0     0     2   45   55  0  0 100  0
 0  0      0 1604640 444912 500592    0    0     0     2   99   92  0  1 99  0
 0  0      0 1602476 444912 500576    0    0     0    23  158  154  0  0 99  0
 0  0      0 1600708 444916 500664    0    0     0    71  175  160  0  0 99  0
 0  0      0 1600708 444916 500668    0    0     0     8   49   71  0  0 100  0
 0  0      0 1599220 444916 500668    0    0     0     8   68   70  0  1 99  0
 0  0      0 1599096 444916 500668    0    0     0     5   65   80  0  0 100  0
 0  0      0 1599096 444916 500668    0    0     0     3   66   82  0  0 100  0
 0  0      0 1599352 444916 500668    0    0     0     4   52   60  0  0 100  0
 3  0      0 1599740 444920 500668    0    0     0     1   93   85  0  2 98  0
 2  0      0 1613588 425232 494976    0    0  1328   323 2207 1651  2 11 75 12
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  1      0 1850468 400932 269372    0    0  1609   745 2159 1354  3 10 75 12
 0  0      0 1842980 390728 290228    0    0  4188   205  924  543  2  5 87  6
 0  0      0 1843980 390732 290228    0    0    10   308   92   78  0  1 99  0
 0  0      0 1843732 390736 290396    0    0     0     5   58   61  0  0 100  0
 0  0      0 1843592 390744 290428    0    0     2     4   79   79  0  0 100  0
 0  0      0 1843592 390744 290428    0    0     0     8   45   58  0  0 100  0
 2  0      0 1843600 390756 290436    0    0     0     4   65   74  0  0 100  0
 0  0      0 1841964 390764 290568    0    0     8     6  115  109  0  1 99  0
 0  0      0 1837228 390784 294124    0    0   236    30  159  160  1  0 98  1
 0  0      0 1837228 390788 294124    0    0     0     7   57   66  0  0 100  0
 0  0      0 1837228 390792 294124    0    0     0    11   60   70  0  0 100  0
 0  0      0 1832620 390908 294448    0    0    27    39  194  199  0  1 98  0
 0  0      0 1831216 390940 294724    0    0    12    45  196  186  1  0 99  0
 0  0      0 1830604 390964 294768    0    0     2    80   91   97  0  0 100  0
 0  0      0 1830612 390968 294768    0    0     0     1   60   72  0  0 100  0
 0  0      0 1830620 390972 294772    0    0     0    14   80   86  0  1 99  0
 0  0      0 1830620 390976 294772    0    0     0     1   45   62  0  0 100  0
 0  1      0 1830620 390988 294772    0    0     2     9   83   92  0  0 100  0
 0  0      0 1827492 391056 296960    0    0   137    35  180  135  1  2 96  1
 0  0      0 1829460 391060 297040    0    0     0     5   72   68  0  0 100  0
 0  0      0 1831600 391064 297040    0    0     0    36   53   66  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1831476 391068 297040    0    0     0     1   53   65  0  0 100  0
 0  0      0 1831476 391076 297036    0    0     0     2   60   67  0  0 100  0
 0  0      0 1831732 391080 297040    0    0     0    10   83   84  0  1 99  0
 0  0      0 1833740 391084 297040    0    0     0     1   62   84  0  0 100  0
 0  0      0 1835376 391088 297040    0    0     0     1   67   76  0  0 100  0
 0  0      0 1835756 391088 297040    0    0     0     2   91  124  0  1 99  0
 0  0      0 1835748 391092 297040    0    0     0     7   52   64  0  0 100  0
 0  0      0 1835748 391096 297040    0    0     0     1   50   60  0  0 100  0
 0  0      0 1835360 391104 297040    0    0     0     6   82  104  0  0 100  0
 0  0      0 1834616 391104 297040    0    0     0     1   96  124  0  1 99  0
 0  0      0 1832832 391112 297124    0    0     5    27  119  125  0  0 99  0
 0  0      0 1832832 391120 297152    0    0     0    18   81   98  0  0 100  0
 0  0      0 1832708 391128 297148    0    0     0    17   52   67  0  0 100  0
 0  0      0 1831468 391128 297152    0    0     0     1   65   72  0  1 99  0
 0  0      0 1832096 391136 297148    0    0     0     6   63   76  0  0 100  0
 0  0      0 1832104 391136 297152    0    0     0     6   57   58  0  0 100  0
 0  0      0 1832104 391144 297152    0    0     0     1   54   67  0  0 100  0
yogafire 2017-04-30 01:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 1835180 391148 297152    0    0     2     7   31   29  0  0 99  0
 0  0      0 1835500 391156 297152    0    0     0     6  100   95  0  0 100  0
 0  0      0 1835500 391156 297152    0    0     0     1   50   65  0  0 100  0
 0  0      0 1835500 391160 297152    0    0     0     4   49   67  0  0 100  0
 0  0      0 1835376 391160 297152    0    0     0     2   81   93  0  1 99  0
 0  0      0 1835384 391176 297152    0    0     0     5   54   67  0  0 100  0
 0  0      0 1835384 391180 297152    0    0     0     4   50   65  0  0 100  0
 0  0      0 1835384 391180 297152    0    0     0     1   50   63  0  0 100  0
 0  0      0 1835708 391184 297156    0    0     0     2   84   88  0  1 99  0
 0  0      0 1832816 391216 297236    0    0     1    50  150  110  1  0 98  0
 0  0      0 1832816 391220 297236    0    0     0     1   49   62  0  0 100  0
 0  0      0 1832816 391220 297236    0    0     0    15   58   68  0  0 100  0
 2  0      0 1832800 391224 297236    0    0     0     1   58   68  0  0 100  0
 0  0      0 1828280 391236 297656    0    0    27    39  178  172  0  1 99  0
 0  0      0 1825264 391300 297940    0    0    18    92  309  277  0  1 99  0
 0  0      0 1825768 391304 297940    0    0     0    13   56   61  0  0 100  0
 0  0      0 1826296 391308 297940    0    0     0    23   83   81  0  1 99  0
 1  0      0 1826172 391320 297940    0    0     0     6   63   77  0  0 100  0
 0  0      0 1826172 391324 297940    0    0     0     1   44   60  0  0 100  0
 0  0      0 1826172 391328 297940    0    0     0     4   56   63  0  0 100  0
 0  0      0 1826932 391332 297940    0    0     0     5  112   96  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1833592 391336 297940    0    0     0    10   91   91  0  0 100  0
 0  0      0 1833972 391340 297940    0    0     0     4   53   58  0  0 100  0
 0  0      0 1833972 391340 297940    0    0     0     1   45   52  0  0 100  0
 0  0      0 1832692 391344 297948    0    0     0    27  105  114  0  1 99  0
 0  0      0 1832832 391356 297948    0    0     0     6   58   61  0  0 100  0
 1  0      0 1832832 391360 297948    0    0     0     7   53   56  0  0 100  0
 0  0      0 1832832 391368 297948    0    0     0     1   51   53  0  0 100  0
 0  0      0 1832592 391368 297948    0    0     0     3   71   69  0  1 99  0
 0  0      0 1832716 391372 297952    0    0     0     8   53   59  0  0 100  0
 0  0      0 1832716 391372 297952    0    0     0     2   45   54  0  0 100  0
 0  0      0 1833972 391376 297952    0    0     0     2   51   53  0  0 100  0
 0  0      0 1834220 391384 297952    0    0     0     2   74   75  0  1 99  0
 0  0      0 1830040 391412 298268    0    0    18    50  193  179  0  1 99  0
 0  0      0 1829156 391436 298468    0    0     7    54  171  150  0  0 100  0
 0  0      0 1829164 391452 298472    0    0     0    15   61   64  0  0 100  0
 0  1      0 1819660 391464 302476    0    0   273    11  139  121  1  1 98  0
 0  0      0 1819916 391488 303656    0    0    71    30  101   87  0  0 99  0
 0  0      0 1819916 391488 303660    0    0     0     2   57   61  0  0 100  0
 0  0      0 1819916 391492 303660    0    0     0    12   53   62  0  0 100  0
 0  0      0 1819552 391500 303668    0    0     0     2   97   99  0  1 99  0
 0  0      0 1824212 391512 303660    0    0     0    11   65   69  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 1824212 391512 303668    0    0     0     1   85   71  0  0 100  0
 0  0      0 1826980 391512 303668    0    0     0     3   72   58  0  0 100  0
 1  0      0 1824800 391528 303748    0    0     0    54  152  125  1  1 98  0
 0  0      0 1824708 391536 303784    0    0     0    10   61   57  0  0 100  0
 0  0      0 1824708 391544 303780    0    0     0    14   61   68  0  0 100  0
 0  0      0 1824708 391552 303788    0    0     0     2   53   62  0  0 100  0
 0  0      0 1824592 391568 303788    0    0     0     7   67   67  0  0 100  0
 0  0      0 1824964 391576 303784    0    0     0     6   80   79  0  1 99  0
 0  0      0 1824964 391584 303788    0    0     0     2   51   57  0  0 100  0
 0  0      0 1827980 391588 303788    0    0     0     4   74   58  0  0 100  0
 0  0      0 1827980 391596 303788    0    0     0     1   79   79  0  1 99  0
 1  0      0 1823520 391624 304328    0    0    35    39  248  231  0  1 98  1
 0  0      0 1820512 391680 304640    0    0    11    89  270  223  0  0 99  0
 0  0      0 1820528 391688 304644    0    0     0    12   77   73  0  0 100  0
 0  0      0 1820048 391696 304644    0    0     0    10   92   90  0  1 99  0
 0  0      0 1819396 391696 304648    0    0     0     9   78   75  0  0 100  0
 0  0      0 1819396 391696 304648    0    0     0     1   47   61  0  0 100  0
 0  0      0 1819396 391704 304648    0    0     0     6   50   64  0  0 100  0
 0  0      0 1818132 391712 304648    0    0     0     5  131  123  0  2 98  0
 0  0      0 1825080 391716 304648    0    0     0     7   89   78  0  0 100  0
 0  0      0 1808276 391728 304744    0    0     5    13  144   92  2  1 97  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1804912 391768 304768    0    0     1    60  144  137  0  1 99  0
 0  0      0 1803068 391668 305108    0    0     0   139  176  152  1  1 98  0
 0  0      0 1803068 391676 305108    0    0     0    12   63   70  0  0 100  0
 0  0      0 1803068 391680 305108    0    0     0    11   49   60  0  0 100  0
 0  0      0 1803068 391688 305108    0    0     0     5   53   85  0  0 100  0
 0  0      0 1803448 391696 305120    0    0     1     2   99  134  0  1 99  0
 0  0      0 1803828 391700 305120    0    0     0    10   57   70  0  0 100  0
 0  0      0 1805092 391704 305120    0    0     0     1   61   84  0  0 100  0
 0  0      0 1808100 391708 305120    0    0     0     1   69   70  0  0 100  0
 0  0      0 1808200 391708 305120    0    0     0     1   92  115  0  1 99  0
 0  0      0 1807332 391724 305188    0    0     4    16  130  151  0  0 100  0
 0  0      0 1807332 391736 305200    0    0     0    18   60   72  0  0 100  0
 0  0      0 1807332 391736 305200    0    0     0     3   48   57  0  0 100  0
 2  0      0 1806836 391744 305200    0    0     0     3   65   75  0  1 99  0
 0  0      0 1803448 391756 305740    0    0     0    31  132  135  1  0 99  0
 1  0      0 1803316 391772 305496    0    0     1   120   80  103  0  0 99  0
 0  0      0 1803316 391772 305496    0    0     0    11   51   60  0  0 100  0
yogafire 2017-04-30 01:20:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 1804092 391772 305496    0    0     2     7   31   29  0  0 99  0
 0  0      0 1803960 391780 305492    0    0     0     7   71   77  0  0 100  0
 0  0      0 1803960 391780 305496    0    0     0     6   55   61  0  0 100  0
 0  0      0 1803960 391784 305496    0    0     0     2   82   73  0  0 100  0
 0  0      0 1806480 391788 305496    0    0     0     2   71   67  0  0 100  0
 0  0      0 1807232 391800 305488    0    0     0     6   81   70  0  1 99  0
 0  0      0 1808364 391808 305496    0    0     0     2   64   63  0  0 100  0
 0  0      0 1808364 391812 305500    0    0     0     5   51   59  0  0 100  0
 2  0      0 1808348 391816 305500    0    0     0     2   84   90  0  1 99  0
 0  0      0 1808240 391816 305500    0    0     0     6   65   75  0  0 100  0
 0  0      0 1807976 391820 305504    0    0     0     9   91   91  0  0 100  0
 0  0      0 1805900 391848 305560    0    0     0    41  145  107  1  0 98  0
 0  0      0 1805604 391876 305632    0    0     0    47  125   92  1  0 99  0
 0  0      0 1803256 391880 305812    0    0    11    24  169  152  0  1 99  0
 0  0      0 1802752 391896 305856    0    0     0    27  103  114  0  0 100  0
 0  0      0 1802752 391896 305856    0    0     0    19   60   75  0  0 100  0
 0  0      0 1802752 391900 305856    0    0     0     2   72   90  0  0 100  0
 0  0      0 1802264 391912 305856    0    0     0    10   84  106  0  1 99  0
 1  0      0 1802256 391920 305872    0    0     0     6   79  107  0  0 100  0
 0  0      0 1802264 391940 305872    0    0     0    26   80  114  0  0 100  0
 0  0      0 1805512 391944 305872    0    0     0    11   93  104  0  0 99  0
