yogafire 2017-04-26 00:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 1427156 433376 658308    0    0     4     8    1   13  0  0 99  0
 0  0      0 1428284 433384 658324    0    0     0     9   81   75  0  0 100  0
 0  0      0 1428284 433388 658324    0    0     0     6   54   64  0  0 100  0
 0  0      0 1429036 433388 658324    0    0     0     6   65   74  0  0 100  0
 0  0      0 1426004 433388 658280    0    0     0     3  177  192  0  1 99  0
 0  0      0 1421964 433408 658484    0    0     0   126  364  346  0  1 99  0
 0  0      0 1421964 433412 658484    0    0     0     3   57   72  0  0 100  0
 0  0      0 1421964 433416 658484    0    0     0    32   60   69  0  0 100  0
 0  0      0 1420188 433424 658484    0    0     0     5  136  137  0  1 99  0
 0  0      0 1419972 433424 658484    0    0     0    11   62   88  0  0 100  0
 0  0      0 1419972 433424 658484    0    0     0     2   59   77  0  0 100  0
 0  0      0 1420608 433424 658484    0    0     0     1   84   91  0  0 100  0
 2  0      0 1427408 433424 658484    0    0     0     5   94   95  0  0 99  0
 0  0      0 1427532 433424 658484    0    0     0     5   73   88  0  0 100  0
 0  0      0 1427532 433424 658484    0    0     0     2   62   88  0  0 100  0
 0  0      0 1427532 433424 658484    0    0     0    20   80  112  0  0 100  0
 1  0      0 1425640 433424 658572    0    0     0    11  249  140  5  1 94  0
 0  0      0 1423940 433432 658660    0    0     0   110  240  217  2  1 96  0
 0  0      0 1423940 433436 658660    0    0     0     5   61   87  0  0 100  0
 0  0      0 1423948 433440 658660    0    0     0    17   67   81  0  0 100  0
 0  0      0 1423948 433440 658660    0    0     0     1   71   82  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1423452 433448 658664    0    0     0    13  105  116  0  2 98  0
 0  0      0 1423452 433448 658664    0    0     0     7   62   78  0  0 100  0
 0  0      0 1423832 433448 658664    0    0     0     1   68   89  0  0 100  0
 0  0      0 1423932 433448 658592    0    0     0    27  167  173  0  0 99  0
 0  0      0 1419148 433488 658764    0    0     0    84  423  407  1  1 98  0
 0  0      0 1416644 433508 658884    0    0     0   103  205  181  1  0 98  0
 0  0      0 1416644 433508 658884    0    0     0     7   57   73  0  0 100  0
 0  0      0 1416644 433508 658884    0    0     0    11   67   81  0  0 100  0
 0  0      0 1416024 433508 658884    0    0     0     6   79   95  0  1 99  0
 0  0      0 1416412 433508 658884    0    0     0     2   86   88  0  0 100  0
 0  0      0 1417296 433516 658880    0    0     0     9   67   72  0  0 100  0
 0  0      0 1426716 433516 658884    0    0     0     3  140  136  0  1 99  0
 0  0      0 1428756 433516 658888    0    0     0    11   77   90  0  0 100  0
 0  0      0 1428756 433516 658888    0    0     0     3   55   70  0  0 100  0
 0  0      0 1428756 433516 658888    0    0     0     1   52   65  0  0 100  0
 0  0      0 1431112 433516 658888    0    0     0    13   95   94  0  1 99  0
 0  0      0 1430120 433520 658936    0    0     0    15  159  156  1  0 99  0
 0  0      0 1430260 433524 658948    0    0     0    36  125  123  0  0 99  0
 0  0      0 1430268 433524 658956    0    0     0     8   80   91  0  0 100  0
 4  0      0 1425608 433528 659084    0    0     9    25  215  193  0  2 98  0
 0  0      0 1425484 433536 659084    0    0     0    20   89   99  0  1 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1429648 433560 659100    0    0     2    21  108  100  0  0 99  0
 0  0      0 1428104 433560 659108    0    0     0    16  171  155  0  1 98  0
 0  0      0 1426040 433560 659096    0    0     0    19  179  171  0  1 99  0
 0  0      0 1425980 433564 659140    0    0     0    31  109  118  0  0 100  0
 0  0      0 1425980 433568 659148    0    0     0    26   61   76  0  0 100  0
 0  0      0 1425980 433568 659148    0    0     0     2   69  100  0  0 100  0
 2  0      0 1425948 433568 659148    0    0     0     6   89  100  0  1 99  0
 0  0      0 1426104 433568 659156    0    0     0     7   87  110  0  0 100  0
 0  0      0 1426104 433568 659156    0    0     0     7   57   76  0  0 100  0
 0  0      0 1429004 433572 659156    0    0     0     4   90   97  0  0 100  0
 0  0      0 1430624 433576 659156    0    0     0     8   78   86  0  0 100  0
 0  0      0 1430276 433580 659156    0    0     0     7  109  132  0  1 99  0
