yogafire 2017-04-18 00:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 2516428 130520 200828    0    0     0     8   97   83  0  0 100  0
 0  0      0 2518196 130528 200828    0    0     0     6   73   67  0  0 100  0
 0  0      0 2518056 130548 200836    0    0     0    19  186  154  0  1 99  0
 0  0      0 2518056 130556 200836    0    0     0     6   77   80  0  0 100  0
 0  0      0 2518692 130564 200848    0    0     0    10   84   82  0  0 100  0
yogafire 2017-04-18 00:20:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 2518228 130572 200848    0    0     2     9   38   29  0  0 99  0
 0  0      0 2518816 130580 200852    0    0     0    10  109  100  0  0 100  0
 0  0      0 2518816 130596 200852    0    0     0    10   61   68  0  0 100  0
 0  0      0 2518816 130612 200852    0    0     0     6   72   81  0  0 100  0
 0  0      0 2506188 130644 200716    0    0     0    85  313  324  1  2 98  0
 0  0      0 2502580 130728 200892    0    0     0    84  437  440  1  1 99  0
 0  0      0 2500976 130848 200940    0    0     0   108  208  214  0  0 99  0
 0  0      0 2500852 130860 200940    0    0     0    46   74   78  0  0 100  0
 0  0      0 2500240 130864 200940    0    0     0     6  112  110  0  1 99  0
 0  0      0 2499992 130868 200944    0    0     0    14   93  104  0  0 100  0
 1  0      0 2499496 130880 200972    0    0     0    10  154  153  1  0 99  0
 0  0      0 2500184 130908 200976    0    0     0    31  140  124  0  0 99  0
 2  0      0 2505116 130916 200984    0    0     0    14  127  113  0  1 99  0
 1  0      0 2517044 130928 200996    0    0     0    11  108  127  0  0 100  0
 0  0      0 2517044 130932 201000    0    0     0    11   92  103  0  0 100  0
 0  0      0 2518656 130952 201004    0    0     0    26  153  150  1  0 99  0
 0  0      0 2518664 130960 201024    0    0     0    14   96   98  0  0 100  0
 0  0      0 2518292 130968 201024    0    0     0     8  126  116  0  1 99  0
 0  0      0 2518168 130984 201024    0    0     0    10   74   72  0  0 100  0
 0  0      0 2517920 130996 201044    0    0     0    11  105   94  0  0 100  0
 0  0      0 2517648 131016 201052    0    0     0    16  137  108  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 2516532 131052 201104    0    0     3    85  197  164  1  2 97  0
 0  0      0 2516532 131056 201108    0    0     0     6   83   84  0  0 100  0
 0  0      0 2516532 131068 201124    0    0     0    17  126  112  0  0 100  0
 2  0      0 2514772 131088 201144    0    0     0    45  220  192  1  0 99  0
 0  0      0 2514268 131108 201188    0    0     0    35  126  114  0  1 99  0
 0  0      0 2514268 131124 201196    0    0     0    30   98   84  0  0 100  0
 0  0      0 2514532 131136 201200    0    0     0     6   87   76  0  0 100  0
 0  0      0 2514532 131152 201200    0    0     0     9   88   74  0  0 100  0
 0  0      0 2514408 131164 201204    0    0     0     9  120   92  0  1 99  0
 0  0      0 2514408 131176 201216    0    0     0    17  122  108  0  0 100  0
 0  0      0 2518696 131184 201216    0    0     0     5  104   86  0  0 100  0
 0  0      0 2519184 131192 201224    0    0     0     7  137  115  0  1 99  0
 0  0      0 2518952 131212 201232    0    0     0    11  104   89  0  0 100  0
 0  0      0 2518952 131224 201232    0    0     0     7   65   70  0  0 100  0
 0  0      0 2518952 131240 201232    0    0     0     9   77   80  0  0 100  0
 0  0      0 2518952 131248 201240    0    0     0    11  119   98  0  1 99  0
 0  0      0 2518952 131260 201248    0    0     0    13   88   90  0  0 100  0
 0  0      0 2518952 131272 201252    0    0     0     5   74   83  0  0 100  0
 0  0      0 2518952 131276 201256    0    0     0    11   79   94  0  0 100  0
 0  0      0 2519200 131292 201260    0    0     0     6  138  125  0  1 99  0
 0  0      0 2519200 131304 201260    0    0     0     7   82   81  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 2519200 131312 201268    0    0     0     9  102   94  0  0 100  0
 0  0      0 2519200 131328 201268    0    0     0     6   89   83  0  0 100  0
 0  0      0 2519464 131344 201268    0    0     0    10  131   91  0  1 99  0
 0  0      0 2519448 131356 201280    0    0     0    12  112   78  0  0 100  0
 0  0      0 2519448 131376 201284    0    0     0     8  106   88  0  0 100  0
 0  0      0 2519448 131388 201300    0    0     0     8  129  111  0  0 100  0
 0  0      0 2519200 131404 201300    0    0     0     6  123  109  0  1 99  0
 0  0      0 2516308 131412 201308    0    0     0    22  139  126  0  0 99  0
 0  0      0 2516308 131420 201312    0    0     0     7  113  110  0  0 100  0
 0  0      0 2515052 131464 201340    0    0     0    39  170  138  1  0 99  0
 1  0      0 2514424 131480 201384    0    0     0    20  125  109  1  1 99  0
 0  0      0 2514464 131512 201384    0    0     0    36  117  107  0  0 100  0
 1  1      0 2514464 131520 201388    0    0     0    20  118  107  0  0 100  0
 0  0      0 2514464 131536 201400    0    0     0     4  117  114  0  0 100  0
 2  0      0 2516472 131552 201404    0    0     0     8  133  120  0  1 99  0
 0  0      0 2517472 131556 201436    0    0     0    14  153  126  1  0 99  0
 2  0      0 2520224 131596 201436    0    0     0    35  128  121  0  0 99  0
 0  0      0 2519440 131640 201536    0    0     0    63  258  211  2  1 98  0
 0  0      0 2518696 131664 201560    0    0     0    26  123  116  0  0 100  0
 0  0      0 2517284 131832 201452    0    0   117   144  428  416  1  6 91  1
 0  0      0 2518284 131844 201464    0    0     0     5  113  113  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 2518284 131860 201476    0    0     0     8   81   87  0  0 99  1
 0  0      0 2517408 131872 201468    0    0     0     8  136  124  0  1 99  0
 0  0      0 2519968 131896 201496    0    0     0    24  119   98  0  0 100  0
 0  0      0 2520348 131904 201508    0    0     0    16   99  101  0  0 100  0
 0  0      0 2523000 131920 201508    0    0     0     9  105  103  0  0 100  0
 2  0      0 2523000 131936 201504    0    0     0    15  104  109  0  0 100  0
 0  0      0 2524108 131952 201516    0    0     0    10  134  132  0  0 99  0
 0  0      0 2524108 131960 201520    0    0     0     6  108  117  0  0 100  0
 0  0      0 2525884 131976 201532    0    0     0    12  144  127  0  0 100  0
 0  0      0 2525884 131980 201532    0    0     0     4   79   75  0  0 100  0
 0  0      0 2525512 131996 201540    0    0     0    17  116   96  0  1 99  0
 0  0      0 2526264 132000 201548    0    0     0     5   92   78  0  0 100  0
 0  0      0 2526264 132012 201548    0    0     0     9   97   94  0  0 100  0
 0  0      0 2526272 132024 201552    0    0     0     7  145  115  0  1 98  0
 0  0      0 2525876 132036 201564    0    0     0    10   92   84  0  0 100  0
 0  0      0 2524876 132052 201580    0    0     0    30  167  120  1  1 98  0
 0  0      0 2523908 132072 201596    0    0     0    27  116   96  1  0 99  0
yogafire 2017-04-18 00:40:02
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 2523688 132084 201612    0    0     2     9   38   29  0  0 99  0
 0  0      0 2524040 132092 201616    0    0     0    14  116   93  0  0 100  0
 0  0      0 2524040 132108 201620    0    0     0    19  113   99  0  0 100  0
 0  0      0 2524040 132116 201628    0    0     0     4   65   65  0  0 100  0
 0  0      0 2523304 132124 201624    0    0     0    23  172  142  0  1 99  0
 1  0      0 2523280 132148 201640    0    0     0    18  118  105  0  0 100  0
 0  0      0 2523280 132152 201660    0    0     0     9  102   93  0  0 100  0
 0  0      0 2522892 132160 201664    0    0     0    16  151  139  0  0 100  0
 0  0      0 2522024 132176 201664    0    0     0     6   94   91  0  1 99  0
 0  0      0 2521900 132188 201676    0    0     0    13  121  132  0  0 100  0
 0  0      0 2522024 132200 201676    0    0     0     3   89   91  0  0 100  0
 0  0      0 2522916 132208 201676    0    0     0     7   75   72  0  0 100  0
 2  0      0 2523636 132220 201676    0    0     0     8   91   86  0  1 99  0
 0  0      0 2523668 132228 201680    0    0     0    10   98   92  0  0 100  0
 0  0      0 2523668 132236 201688    0    0     0     9  100   87  0  0 100  0
 0  0      0 2523668 132244 201692    0    0     0     7   77   86  0  0 100  0
 0  0      0 2523536 132260 201700    0    0     0     6  130  107  0  1 99  0
 0  0      0 2523296 132276 201700    0    0     0    14   83   83  0  0 100  0
 0  0      0 2523296 132292 201708    0    0     0     7   84   76  0  0 100  0
 0  0      0 2523420 132304 201716    0    0     0    10   92   80  0  0 100  0
 0  0      0 2523660 132312 201708    0    0     0    14  139  133  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 2523792 132324 201724    0    0     0    15   92   91  0  0 100  0
 0  0      0 2523792 132332 201724    0    0     0     7   75   81  0  0 100  0
 0  0      0 2523792 132340 201728    0    0     0     7   90   86  0  0 100  0
 0  0      0 2523792 132352 201736    0    0     0     6  127  102  0  1 99  0
 0  0      0 2524552 132372 201744    0    0     0    13  128  108  0  0 100  0
 0  0      0 2524552 132388 201752    0    0     0    13   85   76  0  0 100  0
 0  0      0 2524552 132396 201756    0    0     0     8   97   82  0  0 100  0
 0  0      0 2525172 132408 201756    0    0     0    12  123   94  0  1 99  0
 0  1      0 2520124 132444 201824    0    0     3    77  217  172  2  1 97  0
 0  0      0 2521008 132460 201840    0    0     1    76  124   99  0  0 99  0
 0  0      0 2521008 132472 201844    0    0     0     6   92   88  0  0 100  0
 0  0      0 2520364 132480 201856    0    0     0     9  119   99  0  1 99  0
 0  0      0 2520388 132492 201860    0    0     0    17   81   88  0  0 100  0
 0  0      0 2520388 132508 201864    0    0     0     9  119  101  0  0 100  0
 0  0      0 2520636 132540 201892    0    0     1    72  117  106  1  0 99  0
 0  0      0 2522584 132544 201896    0    0     0    13  128   92  0  1 99  0
 0  0      0 2522576 132556 201896    0    0     0     9   72   67  0  0 100  0
 0  0      0 2521676 132560 201896    0    0     0    15  161  145  0  0 100  0
 0  0      0 2521304 132576 201908    0    0     0     5  102   86  0  0 100  0
 4  0      0 2521776 132588 202136    0    0    17    14  133   97  0  2 98  0
 0  0      0 2409076 180576 208272    0    0  3435   110 1013  850  1  3 83 13
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 2354280 192712 211424    0    0   876   387  899  711  2  2 88  8
 0  0      0 2255328 216272 215124    0    0  1770    70  791  679  1  2 87 10
 0  0      0 2207876 222592 230228    0    0  1427    11  669  441  1  2 95  3
 0  1      0 2124436 253704 232272    0    0  2212   326 1084  983  1  2 80 17
 0  0      0 1998964 290532 250576    0    0  3562    85  881  743  1  3 88  8
 0  0      0 1896296 311392 260072    0    0  1938   426 1082  955  1  3 83 12
 0  1      0 1732536 348500 318940    0    0  6062   123 1327 1011  2  4 80 14
 0  0      0 1874228 354420 139808    0    0  1211   300  775  556  1  4 90  5
 0  0      0 1878772 356780 144376    0    0   666    51  419  310  0  1 94  5
 0  0      0 1881052 356788 144372    0    0     0     6  102   88  0  0 100  0
 0  0      0 1880680 357704 144552    0    0    71    54  154  120  0  1 99  1
 0  0      0 1880680 357708 144552    0    0     0     8   93   88  0  0 100  0
 0  0      0 1880688 357844 144552    0    0     8     9   96   95  0  0 100  0
 0  0      0 1880688 357856 144556    0    0     0    11  100   89  0  0 100  0
 0  0      0 1880952 357884 144604    0    0    23     7  174  128  0  1 99  0
 0  0      0 1880968 357892 144604    0    0     0    11   68   73  0  0 100  0
 0  0      0 1880968 357908 144600    0    0     0     9   84   79  0  0 100  0
 0  0      0 1880968 357916 144620    0    0     0     7   92   79  0  0 100  0
 0  0      0 1880980 358000 144692    0    0    11     9   97   87  0  2 98  0
 0  0      0 1881080 358000 144712    0    0     0    13  113   89  0  0 100  0
 1  0      0 1876708 358012 148316    0    0   238    16  170  150  1  0 98  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1871400 358224 150432    0    0   155    75  192  154  0  0 98  1
 0  0      0 1870740 358428 150444    0    0    13    14  145  134  0  1 99  0
 0  0      0 1870756 358440 150452    0    0     0    38   98  103  0  0 100  0
 0  0      0 1872508 358460 150464    0    0     0    11   91   85  0  0 100  0
 0  0      0 1872508 358476 150464    0    0     0    11   76   72  0  0 99  0
 0  0      0 1872128 358500 150456    0    0     0     9  110   96  0  1 99  0
 0  0      0 1873144 358512 150468    0    0     0    11  117  124  0  0 100  0
 0  0      0 1873144 358520 150480    0    0     0     5  100  102  0  0 100  0
 0  0      0 1874780 358528 150480    0    0     0     8  107   90  0  0 100  0
 0  0      0 1874508 358532 150480    0    0     0     7   92   84  0  1 99  0
 0  0      0 1874408 358544 150492    0    0     0     9  110   91  0  0 100  0
 0  0      0 1874532 358564 150504    0    0     0    13  116  106  0  0 100  0
 0  0      0 1874532 358572 150504    0    0     0     6   85   88  0  0 100  0
 0  0      0 1874904 358588 150508    0    0     0    10  109  100  0  1 99  0
 2  0      0 1871012 358600 151416    0    0    34    26  231  142  5  1 94  0
 0  0      0 1869640 358632 151468    0    0     3   248  218  187  2  1 97  0
 0  0      0 1869640 358640 151476    0    0     0    19  105  104  0  0 100  0
yogafire 2017-04-18 01:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 1868524 358652 151492    0    0     4     9   38   30  0  0 99  0
 0  0      0 1868400 358668 151500    0    0     0    20  167  130  0  0 100  0
 0  0      0 1868268 358680 151508    0    0     0    12  105   90  0  0 100  0
 0  0      0 1868260 358688 151616    0    0     7    12  115   92  0  0 100  0
 2  0      0 1868260 358712 151616    0    0     0    10  105   94  0  0 100  0
 0  0      0 1870548 358724 151628    0    0     0     9  118   99  0  1 99  0
 0  0      0 1870672 358736 151624    0    0     0    15   88   79  0  0 100  0
 0  0      0 1870672 358752 151636    0    0     0     6   86   82  0  0 100  0
 0  0      0 1868508 358788 151696    0    0     2    42  160  122  1  1 98  0
 0  0      0 1868656 358796 151708    0    0     0    10   86   80  0  0 100  0
 0  0      0 1868656 358800 151716    0    0     0    20   95   90  0  0 100  0
 0  0      0 1868656 358816 151712    0    0     0     9   94   84  0  0 100  0
 2  0      0 1868640 358824 151720    0    0     0     5   93   76  0  1 99  0
 0  0      0 1868904 358840 151724    0    0     0    10   82   76  0  0 100  0
 0  0      0 1868896 358856 151776    0    0     1    11  126  115  0  0 99  0
 0  0      0 1869028 358872 151780    0    0     0    42  103   99  0  0 100  0
 0  0      0 1869028 358880 151780    0    0     0     8   94   82  0  0 100  0
 0  0      0 1868532 358892 151788    0    0     0    17   96   85  0  1 99  0
 0  0      0 1868532 358900 151792    0    0     0     5   73   67  0  0 100  0
 0  0      0 1868532 358920 151796    0    0     0    11  105   89  0  0 100  0
 0  0      0 1868532 358936 151796    0    0     0     9   96   76  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1869300 358948 151808    0    0     0     9  135  100  0  2 98  0
 0  0      0 1869928 358956 151812    0    0     0     9   96   79  0  0 100  0
 0  0      0 1869928 358968 151816    0    0     0     7   88   82  0  0 100  0
 0  0      0 1869664 358980 151820    0    0     0    17  131  115  0  0 100  0
 0  0      0 1869284 358992 151832    0    0     0    15  138  103  0  1 99  0
 0  0      0 1869284 359012 151844    0    0     0     8  104   91  0  0 100  0
 0  0      0 1869160 359028 151836    0    0     0    18   86   97  0  0 100  0
 0  0      0 1870284 359036 151844    0    0     0     1  103  121  0  0 100  0
 0  0      0 1869788 359056 151844    0    0     0    16   91   89  0  1 99  0
 0  0      0 1869912 359068 151860    0    0     0     5  106  104  0  0 100  0
 0  0      0 1871548 359080 151868    0    0     0    10  112  104  0  0 100  0
 0  0      0 1872556 359096 151860    0    0     0    13  110   98  0  0 100  0
 0  0      0 1872432 359108 151868    0    0     0     9  125  122  0  1 99  0
 0  0      0 1872432 359120 151884    0    0     0    11  101   97  0  0 100  0
 0  0      0 1871516 359128 151904    0    0     1    54  166  139  1  0 99  0
 0  1      0 1865640 359268 155884    0    0   268    18   96   85  0  1 98  0
 0  0      0 1864680 359428 157068    0    0    94    18  122  103  0  0 100  0
 0  0      0 1864680 359436 157068    0    0     0     6   89   99  0  0 100  0
 0  0      0 1864680 359444 157076    0    0     0    14   79   82  0  0 100  0
 0  0      0 1864680 359452 157088    0    0     0     9   79   78  0  0 100  0
 0  0      0 1865440 359456 157096    0    0     0    15  162  124  0  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1866828 359460 157096    0    0     0    11  133  104  0  0 100  0
 0  0      0 1866828 359472 157112    0    0     0     7   61   70  0  0 100  0
 2  0      0 1866564 359476 157152    0    0     3     7  127  113  0  1 99  0
 0  0      0 1866308 359488 157172    0    0     0    25  120  111  0  0 100  0
 0  0      0 1866308 359492 157172    0    0     0    16   82   80  0  0 100  0
 0  0      0 1866308 359496 157184    0    0     0     5   78   76  0  0 100  0
 0  0      0 1866308 359504 157192    0    0     0    11   82   73  0  0 100  0
 0  0      0 1865936 359516 157192    0    0     0    11  103   86  0  1 99  0
 0  0      0 1865936 359524 157192    0    0     0    10   81   88  0  0 100  0
 0  0      0 1866564 359536 157200    0    0     0     9   84   88  0  0 100  0
 0  0      0 1867456 359536 157208    0    0     0     4   99   92  0  0 100  0
 0  0      0 1867456 359552 157208    0    0     0    13  121  106  0  1 99  0
 0  0      0 1868168 359084 157220    0    0     0    41  181  132  1  0 98  0
 0  0      0 1867292 359112 157236    0    0     0    43  136  105  0  0 99  0
 0  0      0 1867292 359128 157240    0    0     0    13  108   82  0  0 100  0
 0  0      0 1866556 359132 157244    0    0     0    10  127   89  0  1 99  0
 0  0      0 1866556 359144 157240    0    0     0    13   66   68  0  0 100  0
 0  0      0 1866556 359148 157252    0    0     0     4   67   68  0  0 100  0
 0  0      0 1866028 359160 157256    0    0     0     9  103   85  0  2 98  0
 0  0      0 1866952 359176 157256    0    0     0    14   94   78  0  0 100  0
 0  0      0 1867960 359184 157256    0    0     0     7   62   63  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1867960 359188 157260    0    0     0     1   69   69  0  0 100  0
 0  0      0 1867440 359196 157284    0    0     1    13  116   94  0  0 100  0
 0  0      0 1866944 359208 157296    0    0     0    15  102   89  0  1 99  0
 0  0      0 1866944 359224 157300    0    0     0     8   98   93  0  0 100  0
 0  0      0 1866944 359232 157308    0    0     0    10   91   79  0  0 100  0
 0  0      0 1866448 359244 157308    0    0     1     8  101   90  0  1 99  0
 0  0      0 1866448 359256 157324    0    0     0    16   93   83  0  0 100  0
 0  0      0 1866448 359264 157324    0    0     0     9   88   83  0  0 100  0
 0  0      0 1867712 359276 157332    0    0     0     6   97   79  0  0 100  0
 0  0      0 1867944 359280 157340    0    0     0     8  117   89  0  1 99  0
 0  0      0 1868084 359284 157348    0    0     0     9   88   79  0  0 100  0
 0  0      0 1867804 359300 157364    0    0     0    37  168  125  1  0 98  0
 0  0      0 1867936 359308 157380    0    0     0    10   98   88  0  0 100  0
 2  0      0 1867672 359320 157380    0    0     0    15   83   78  0  1 99  0
 0  0      0 1867192 359340 157384    0    0     0    11   83   86  0  0 100  0
 0  0      0 1867192 359356 157392    0    0     0    11  106  103  0  0 100  0
 0  0      0 1867192 359368 157392    0    0     0     5   48   64  0  0 100  0
yogafire 2017-04-18 01:20:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 1865844 359384 157612    0    0     4     9   38   29  0  0 99  0
 0  0      0 1867324 359392 157624    0    0     0    10  102   95  0  0 100  0
 0  0      0 1868588 359408 157624    0    0     0     6   92   91  0  0 100  0
 0  0      0 1868588 359428 157624    0    0     0    15  106   95  0  0 100  0
 0  0      0 1869852 359436 157632    0    0     0     6  108   92  0  1 99  0
 0  0      0 1869728 359452 157640    0    0     0    13   84   90  0  0 100  0
 0  0      0 1869712 359460 157648    0    0     0    11   98  114  0  0 100  0
 0  0      0 1869712 359472 157648    0    0     0    11   92  101  0  0 100  0
 0  0      0 1868968 359484 157648    0    0     0     8  104  108  0  1 99  0
 0  0      0 1867696 359504 157688    0    0     0    23  152  144  1  0 99  0
 0  0      0 1867696 359516 157676    0    0     0    16   80   82  0  0 100  0
 0  0      0 1867696 359528 157680    0    0     0    17   79   85  0  0 100  0
 2  0      0 1866200 359564 157700    0    0     1    66  147  128  1  1 99  0
 0  0      0 1865944 359572 157724    0    0     0    19  106   90  0  0 100  0
 0  0      0 1865944 359588 157716    0    0     0    10   76   76  0  0 100  0
 0  0      0 1865944 359588 157728    0    0     0    12   82   85  0  0 100  0
 1  0      0 1866076 359596 157728    0    0     0     4   70   74  0  0 100  0
 0  0      0 1864952 359624 157744    0    0     2    75  260  221  1  1 98  0
 0  0      0 1864960 359624 157808    0    0     0     8  187  441  0  0 100  0
 0  0      0 1865084 359636 157844    0    0     0    12  237  184  0  0 100  0
 0  0      0 1864036 359644 157860    0    0     0    18  248  199  0  2 98  0
