yogafire 2017-04-04 00:00:02
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2932 490800 367480 1710020    0    0     0     7   96   82  0  0 100  0
 0  0   2932 488536 367496 1710044    0    0     0    35  169  122  0  1 99  0
 0  0   2932 488652 367500 1710044    0    0     0    13  105   81  0  0 100  0
 0  0   2932 488652 367508 1710044    0    0     0    17   71   64  0  0 100  0
 0  0   2932 488652 367516 1710044    0    0     0     1   73   65  0  0 100  0
 0  0   2932 487464 367528 1710084    0    0     0     7  144   96  1  1 98  0
 0  0   2932 487520 367540 1710084    0    0     0    42   97   82  0  0 99  0
 0  0   2932 487908 367540 1710084    0    0     0     2   75   77  0  0 100  0
 0  0   2932 489140 367544 1710128    0    0     0    31  128  106  1  0 99  0
 0  0   2932 488496 367544 1710128    0    0     0    14  108   83  0  1 99  0
 0  0   2932 488892 367548 1710128    0    0     0    10   97   79  0  0 100  0
 0  0   2932 488892 367552 1710128    0    0     0     1   59   58  0  0 100  0
 0  0   2932 488892 367556 1710128    0    0     0     7   66   57  0  0 100  0
yogafire 2017-04-04 00:40:02
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2932 489328 367572 1710172    0    0     0     1    0    1  0  0 99  0
 0  0   2932 486852 367596 1710284    0    0     0    60  283  178  5  1 94  0
 0  0   2932 486612 367612 1710288    0    0     0    45   80   74  0  0 100  0
 0  0   2932 486612 367612 1710288    0    0     0     2   63   63  0  0 100  0
 0  0   2932 486116 367616 1710288    0    0     0     9   90   76  0  1 99  0
 0  0   2932 485868 367616 1710288    0    0     0     5   75   73  0  0 100  0
 0  0   2932 485868 367620 1710288    0    0     0     2   49   64  0  0 100  0
 0  0   2932 485496 367632 1710340    0    0     1   139  181  136  2  0 97  0
 2  0   2932 482092 367676 1710396    0    0     0    57  252  221  0  1 99  0
 0  0   2932 482076 367680 1710328    0    0     0   211  158   90  2  0 98  0
 0  0   2932 482092 367716 1710352    0    0     0    68  137  127  0  0 99  0
 0  0   2932 482092 367724 1710352    0    0     0     6   74   65  0  0 100  0
 0  0   2932 481340 367724 1710352    0    0     0    13  103   78  0  1 99  0
 0  0   2932 481596 367728 1710352    0    0     0     7   97   68  0  0 100  0
 0  0   2932 482472 367728 1710352    0    0     0     6   79   61  0  0 100  0
 0  0   2932 483604 367728 1710352    0    0     0     1   82   65  0  0 100  0
 0  0   2932 484124 367756 1710352    0    0     0    33  180  119  1  1 98  0
 0  0   2932 487488 367760 1710432    0    0     0    22  177  101  2  0 98  0
 0  0   2932 487240 367776 1710436    0    0     0    39  125  106  0  0 99  0
 0  0   2932 487240 367780 1710436    0    0     0     3   78   59  0  0 100  0
 0  0   2932 485720 367788 1710436    0    0     0    10  107   84  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2932 486124 367788 1710436    0    0     0     6   89   65  0  0 100  0
 0  0   2932 486380 367788 1710436    0    0     0     6   68   66  0  0 100  0
 3  0   2932 486876 367792 1710496    0    0     0    33  160  133  1  1 98  0
 0  0   2932 486596 367808 1710508    0    0     0    15  113   84  0  1 99  0
 0  0   2932 486372 367816 1710508    0    0     0    18   81   65  0  0 100  0
 0  0   2932 486372 367820 1710512    0    0     0     1   68   58  0  0 100  0
 0  0   2932 485116 367824 1710512    0    0     0    14  121   96  0  0 100  0
 0  0   2932 483596 367852 1710544    0    0     0    32  175  133  0  1 99  0
 0  0   2932 483364 367852 1710544    0    0     0     7   91   74  0  0 100  0
 0  0   2932 485760 367856 1710544    0    0     0    14   82   60  0  0 100  0
 0  0   2932 485760 367860 1710544    0    0     0     1   72   67  0  0 100  0
 0  0   2932 485000 367868 1710544    0    0     0     7  127   90  0  1 99  0
 0  0   2932 484876 367876 1710552    0    0     0     7  109   80  0  0 100  0
 0  0   2932 486884 367892 1710552    0    0     0     8   70   64  0  0 100  0
 0  0   2932 489024 367892 1710552    0    0     0     1   81   68  0  0 100  0
 0  0   2932 489272 367892 1710552    0    0     0     1  105   82  0  1 99  0
 0  0   2932 489280 367892 1710552    0    0     0     6   89   72  0  0 100  0
 0  0   2932 489280 367896 1710552    0    0     0     1   64   62  0  0 100  0
 0  0   2932 489908 367904 1710552    0    0     0     4   75   64  0  0 100  0
 4  0   2932 490876 367904 1710552    0    0     0     1  110   77  0  1 99  0
 0  1   2932 461400 374864 1711604    0    0   874   131 1352  908  2  6 75 17
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  1   2932 486472 354408 1691904    0    0   809   383 1589 1048  2  6 76 16
 0  1   2932 2046892 337944 155232    0    0  2501   250 1485  983  2  7 74 18
 0  3   2932 2041980 320076 176096    0    0  3031   563 1557 1125  2  6 72 20
 0  1   2932 1956796 318048 264832    0    0  6090   116 1240  712  2  4 73 20
 0  0   2932 1916832 308808 313676    0    0  4930   105 1818  988  3  4 82 11
 0  0   2932 1916956 308816 313676    0    0     0   189   85   66  0  0 100  0
 0  0   2932 1914816 308932 313988    0    0    25    17  179  118  0  1 98  1
 0  0   2932 1914444 308944 313992    0    0     0    13   90   66  0  0 100  0
 0  0   2932 1914576 308952 313996    0    0     0     4   78   63  0  0 100  0
 0  0   2932 1914576 308964 313992    0    0     0     2   75   63  0  0 100  0
 0  0   2932 1915436 308972 313996    0    0     0     3  112   76  0  1 99  0
 0  0   2932 1915452 308988 314000    0    0     0     7   88   67  0  0 100  0
 0  0   2932 1915452 308996 314000    0    0     0     4   65   62  0  0 100  0
 0  0   2932 1917096 309004 314000    0    0     0     2   81   64  0  0 100  0
 0  0   2932 1917288 309008 314000    0    0     0     1  104   81  0  1 99  0
 0  0   2932 1917468 309012 314000    0    0     0     9   82   70  0  0 100  0
 0  0   2932 1917724 309020 314000    0    0     0     1   67   63  0  0 100  0
 0  0   2932 1917724 309028 314000    0    0     0     1   76   67  0  0 100  0
 1  0   2932 1915316 309272 314000    0    0    23     6  146  106  0  2 98  0
 0  0   2932 1915304 309280 314128    0    0     0     5   83   72  0  0 100  0
 0  0   2932 1915304 309292 314124    0    0     0     7   67   70  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2932 1915304 309296 314128    0    0     0     1   62   60  0  0 100  0
 0  0   2932 1912108 309308 315532    0    0    93     6  173  129  1  1 97  1
 0  0   2932 1911280 309368 315648    0    0     6    74  153  132  1  0 99  0
 0  0   2932 1910024 309380 316684    0    0    69     4   90   81  0  0 99  0
 0  0   2932 1910032 309392 316684    0    0     0    18   76   68  0  0 100  0
 0  0   2932 1909288 309400 316684    0    0     0     2   97   70  0  1 99  0
 0  0   2932 1909164 309412 316684    0    0     0     6   74   70  0  0 100  0
 0  0   2932 1909040 309428 316684    0    0     0     7   71   71  0  0 100  0
 0  0   2932 1910156 309432 316684    0    0     0     3   95   75  0  0 100  0
 0  0   2932 1911056 309440 316684    0    0     0     2   99   70  0  1 99  0
 0  0   2932 1912328 309468 316680    0    0     0     9   84   60  0  0 100  0
 0  0   2932 1910072 309524 318472    0    0    99   122  149  114  1  0 98  1
 0  0   2932 1910072 309532 318472    0    0     0    17   56   56  0  0 100  0
 0  0   2932 1909188 309544 318472    0    0     0     7   88   71  0  1 99  0
 0  0   2932 1909204 309548 318472    0    0     0     5   68   57  0  0 100  0
 0  0   2932 1909204 309556 318472    0    0     0     6   52   51  0  0 100  0
 0  0   2932 1909204 309564 318472    0    0     0     1   63   66  0  0 100  0
yogafire 2017-04-04 01:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2932 1909288 309572 318472    0    0     0     1    0    1  0  0 99  0
 0  0   2932 1911972 309580 318472    0    0     0     6  113   92  0  0 100  0
 0  0   2932 1911972 309588 318472    0    0     0     1   88   86  0  0 100  0
 0  0   2932 1911972 309592 318472    0    0     0     4   60   74  0  0 100  0
 0  0   2932 1911972 309596 318472    0    0     0     2   71   68  0  0 100  0
 1  0   2932 1911848 309604 318476    0    0     0     8   97   92  0  1 99  0
 0  0   2932 1911848 309612 318476    0    0     0     1   67   93  0  0 100  0
 0  0   2932 1911848 309616 318476    0    0     0     3   66   73  0  0 100  0
 0  0   2932 1906240 309676 318892    0    0    26    52  239  164  1  1 97  0
 0  0   2932 1906560 309688 318896    0    0     0     4   82   74  0  0 100  0
 0  0   2932 1906560 309700 318896    0    0     0    16   60   71  0  0 100  0
 0  0   2932 1906560 309704 318900    0    0     0     1   63   63  0  0 100  0
 2  0   2932 1906412 309712 318900    0    0     0     1   83   74  0  0 99  0
 0  0   2932 1906312 309724 318904    0    0     0    10   85   65  0  0 100  0
 0  0   2932 1906312 309764 318916    0    0     1    40  104   88  0  0 99  0
 0  0   2932 1907592 309776 318912    0    0     0     8   85   62  0  0 100  0
 0  0   2932 1907592 309792 318904    0    0     0    10   71   62  0  0 100  0
 0  0   2932 1907840 309800 318912    0    0     0     5   85   78  0  1 99  0
 0  0   2932 1907840 309808 318912    0    0     0     1   52   54  0  0 100  0
 0  0   2932 1910000 309588 318936    0    0     2    42  146  104  1  0 99  0
 1  0   2932 1910000 309596 318940    0    0     0     1   80   61  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2932 1908760 309612 318944    0    0     0    16  112   79  0  2 98  0
 0  0   2932 1908760 309620 318944    0    0     0     1   53   54  0  0 100  0
 0  0   2932 1908760 309632 318940    0    0     0     7   57   56  0  0 100  0
 0  0   2932 1908760 309640 318944    0    0     0     1   68   56  0  0 100  0
 0  0   2932 1909388 309648 318944    0    0     0     5  100   79  0  1 99  0
 0  0   2932 1911908 309656 318944    0    0     0     5   69   56  0  0 100  0
 1  0   2932 1911908 309664 318944    0    0     0     1   60   54  0  0 100  0
 0  0   2932 1911116 309692 319004    0    0     3    23  110   85  0  0 99  0
 0  0   2932 1909752 309700 319008    0    0     0    14   95   78  0  1 99  0
 0  0   2932 1909752 309708 319008    0    0     0     4   63   60  0  0 100  0
 1  0   2932 1908116 309720 319044    0    0     2     8  102   91  0  0 100  0
 0  0   2932 1907380 309736 319044    0    0     0    12  113   80  0  1 99  0
 0  0   2932 1907504 309740 319044    0    0     0     6   73   58  0  0 100  0
 0  0   2932 1908264 309748 319044    0    0     0     6   66   69  0  0 100  0
 1  0   2932 1908280 309756 319044    0    0     0     1   65   57  0  0 100  0
 2  1   2932 1907852 309764 319264    0    0    14     1   93   72  0  1 99  0
 0  0   2932 1903188 309796 324208    0    0   331    10  135  100  0  1 99  1
 0  0   2932 1905568 309800 324208    0    0     0     1   78   65  0  0 100  0
 0  0   2932 1905436 309816 324212    0    0     0     5   90   90  0  0 100  0
 0  0   2932 1905436 309832 324216    0    0     0     5   90   79  0  0 100  0
 0  0   2932 1905188 309856 324208    0    0     0    11  108   83  0  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2932 1905188 309864 324216    0    0     0     6   48   53  0  0 100  0
 0  0   2932 1905188 309872 324216    0    0     0     2   84   78  0  0 100  0
 1  0   2932 1904784 309880 324216    0    0     0     1  101   74  0  1 99  0
 0  0   2932 1904948 309892 324216    0    0     0    10  101   68  0  0 100  0
 0  0   2932 1904948 309900 324216    0    0     0     1   69   54  0  0 100  0
 0  0   2932 1906328 309916 324216    0    0     0     3   80   57  0  0 100  0
 3  0   2932 1905544 309928 324240    0    0     1    11  114   80  0  0 99  0
 0  0   2932 1905436 309932 324240    0    0     0     6   89   71  0  0 99  0
 0  0   2932 1905436 309940 324240    0    0     0     8   63   74  0  0 100  0
 0  0   2932 1894728 310172 324528    0    0     0   161  458  436  1  2 97  0
 0  0   2932 1877320 309984 325384    0    0     7   952 3394 4599  4  6 89  1
 0  0   2932 1876212 309992 325064    0    0     0    74  379  355  0  1 99  0
 0  0   2932 1876212 310000 325064    0    0     0    17  105   85  0  0 100  0
 0  0   2932 1876212 310004 325064    0    0     0     1   64   65  0  0 100  0
 0  0   2932 1876088 310012 325064    0    0     0     1   76   78  0  0 100  0
 0  0   2932 1875468 310020 325064    0    0     0     8   95   83  0  1 99  0
 0  0   2932 1875476 310028 325064    0    0     0     1   63   65  0  0 100  0
 0  0   2932 1880996 310036 325064    0    0     0     1   81   85  0  0 100  0
 0  0   2932 1903852 310044 325064    0    0     0     1  131  171  0  2 98  0
 0  0   2932 1905808 310052 325064    0    0     0     5   91   76  0  0 100  0
 0  0   2932 1905808 310060 325064    0    0     0     1   57   65  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0   2932 1905808 310068 325064    0    0     0     4   62   61  0  0 100  0
 0  0   2932 1905808 310076 325064    0    0     0     1   77   76  0  0 100  0
 0  0   2932 1905684 310088 325076    0    0     0     9  107   89  0  1 99  0
 0  0   2932 1906188 310096 325076    0    0     0     1   70   79  0  0 100  0
 1  0   2932 1906188 310112 325076    0    0     0     7   67   71  0  0 100  0
 0  0   2932 1902760 310176 325196    0    0     4    63  223  176  0  1 99  0
 0  0   2932 1901024 310192 325208    0    0     1     9  113   89  0  1 99  0
 0  0   2932 1901024 310208 325220    0    0     0    14   84   70  0  0 100  0
 1  0   2932 1901024 310220 325220    0    0     0     6   66   70  0  0 100  0
 0  0   2932 1901008 310236 325228    0    0     0     6  104   84  0  1 99  0
 0  0   2932 1901148 310252 325228    0    0     0    15   81   67  0  0 100  0
 0  0   2932 1902164 310260 325228    0    0     0     3   68   58  0  0 100  0
 0  0   2932 1905072 310284 325220    0    0     0    10   89   62  0  0 100  0
 2  0   2932 1905056 310300 325228    0    0     0     2   91   63  0  0 100  0
 0  0   2932 1904948 310308 325232    0    0     0     9  104   77  0  1 99  0
 0  0   2932 1904948 310316 325228    0    0     0     2   69   62  0  0 100  0
 0  0   2932 1904948 310324 325232    0    0     0     2   73   63  0  0 100  0
yogafire 2017-04-04 01:20:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2932 1902932 310360 325252    0    0     0     1    0    1  0  0 99  0
 0  0   2932 1903668 310400 325292    0    0     1    28  147   98  1  0 99  0
 0  0   2932 1903544 310424 325284    0    0     0    12   66   60  0  0 100  0
 0  0   2932 1903544 310432 325292    0    0     0    13   76   64  0  0 100  0
 0  0   2932 1902536 310436 325292    0    0     0     3  129   95  0  1 99  0
 0  0   2932 1902800 310444 325292    0    0     0     9   81   63  0  0 100  0
 0  0   2932 1902800 310456 325296    0    0     0     4   63   57  0  0 100  0
 0  0   2932 1902800 310460 325296    0    0     0     2   63   65  0  0 100  0
 0  0   2932 1899884 310620 325372    0    0     8    49  255  203  0  1 98  0
 0  0   2932 1899776 310628 325372    0    0     0     6   75   60  0  0 100  0
 0  0   2932 1899776 310636 325372    0    0     0    22   54   55  0  0 100  0
 0  0   2932 1899776 310644 325372    0    0     0     1   71   63  0  0 100  0
