yogafire 2017-04-16 00:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   3020 1651404 384160 479328    0    0     0    10  150  120  0  0 100  0
 0  0   3020 1651280 384160 479328    0    0     0     8  129   95  0  0 100  0
 0  0   3020 1650456 384168 479352    0    0     0    31  235  165  1  1 98  0
 0  0   3020 1651280 384176 479368    0    0     0    13  118  103  0  0 100  0
 0  0   3020 1651280 384180 479396    0    0     0    22  191  149  1  0 99  0
 0  0   3020 1651272 384196 479420    0    0     0    30  185  144  0  0 99  0
 0  0   3020 1644984 384220 479464    0    0     0    86  404  346  1  2 98  0
 0  0   3020 1644852 384252 479572    0    0     0    61  184  132  0  0 100  0
 0  0   3020 1644852 384252 479572    0    0     0    10  109   78  0  0 100  0
 0  0   3020 1644852 384252 479572    0    0     0    29  133  102  0  0 100  0
 0  0   3020 1644480 384260 479584    0    0     0    10  131   98  0  1 99  0
 0  0   3020 1643744 384264 479604    0    0     0    13  150  119  0  0 100  0
 0  0   3020 1643744 384276 479604    0    0     0     9  130   85  0  0 100  0
 0  0   3020 1648652 384284 479620    0    0     0     9  145   95  0  0 100  0
 1  0   3020 1649428 384296 479632    0    0     0    18  195  132  0  2 98  0
 0  0   3020 1649760 384308 479696    0    0     0    30  169  117  1  0 99  0
 1  0   3020 1649760 384308 479696    0    0     0    16  117   82  0  0 100  0
 0  0   3020 1649512 384308 479708    0    0     0    10  118   84  0  0 100  0
 3  0   3020 1649264 384312 479712    0    0     0    13  105   89  0  0 99  0
 0  0   3020 1649024 384324 479724    0    0     0    10  138  107  0  1 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   3020 1649280 384336 479744    0    0     0    10  160  105  0  0 100  0
 0  0   3020 1650040 384348 479744    0    0     0    15  126   79  0  0 100  0
 0  0   3020 1651552 384356 479760    0    0     0     7  144   94  0  1 99  0
 0  0   3020 1651552 384368 479760    0    0     0    16  113   90  0  0 100  0
 0  0   3020 1651552 384372 479764    0    0     0     6   97   84  0  0 100  0
 0  0   3020 1651676 384380 479764    0    0     0     8  104   85  0  0 100  0
 2  0   3020 1649016 384380 479764    0    0     0    23  169  120  0  1 99  0
 0  0   3020 1648512 384392 479800    0    0     0    27  103   93  0  0 99  0
 0  0   3020 1648512 384400 479800    0    0     0    19   84   73  0  0 100  0
 0  0   3020 1648512 384404 479800    0    0     0     8  134   96  0  0 100  0
 0  0   3020 1647704 384408 479804    0    0     0    10  101   79  0  1 99  0
 1  0   3020 1647892 384412 479812    0    0     0     8   85   69  0  0 100  0
 0  0   3020 1647892 384416 479816    0    0     0     5   89   68  0  0 100  0
 0  0   3020 1649024 384428 479816    0    0     0     9  120   78  0  0 100  0
 0  0   3020 1651288 384428 479816    0    0     0     3   94   79  0  1 99  0
 0  0   3020 1651304 384428 479816    0    0     0    12  110  105  0  0 100  0
 0  0   3020 1651304 384428 479820    0    0     0     6  108   89  0  0 100  0
 0  0   3020 1651428 384436 479828    0    0     0     8  111   87  0  0 100  0
 0  0   3020 1651428 384444 479828    0    0     0     5  113   89  0  2 98  0
 0  0   3020 1651676 384452 479836    0    0     0     9   97   73  0  0 100  0
 0  0   3020 1651676 384452 479844    0    0     0    13  122   96  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   3020 1651800 384452 479856    0    0     0     8  141  109  0  0 100  0
 0  0   3020 1652048 384460 479856    0    0     0    12  172  148  0  1 99  0
 0  0   3020 1651800 384472 479864    0    0     0     7   89   74  0  0 100  0
 0  0   3020 1651800 384488 479872    0    0     0    17  118   94  0  0 100  0
 0  0   3020 1651924 384496 479880    0    0     0     6  144  115  0  0 100  0
 0  0   3020 1644488 384500 479908    0    0     0    56  384  356  1  2 98  0
 0  0   3020 1643232 384524 480048    0    0     0   111  250  501  0  0 99  0
 0  0   3020 1643232 384532 480052    0    0     0    17  114   85  0  0 100  0
 0  0   3020 1643108 384532 480052    0    0     0    19  109   76  0  0 100  0
 2  0   3020 1642116 384544 480052    0    0     0     6   88   76  0  1 99  0
 0  0   3020 1641992 384548 480056    0    0     0     7   88   71  0  0 100  0
 0  0   3020 1641992 384552 480064    0    0     0     9  115   85  0  0 100  0
 0  0   3020 1643380 384560 480064    0    0     0     8  111   86  0  0 100  0
 1  0   3020 1650668 384564 480072    0    0     0     9  120  104  0  1 99  0
 0  0   3020 1650676 384568 480072    0    0     0    13   93   80  0  0 100  0
 0  0   3020 1650676 384568 480076    0    0     0     7  114   78  0  0 100  0
 0  0   3020 1650676 384568 480084    0    0     0     9  112   80  0  0 100  0
yogafire 2017-04-16 00:20:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   3020 1650448 384568 480088    0    0     0     0    1    0  0  0 99  0
 0  0   3020 1650676 384568 480088    0    0     0    15   98   73  0  0 100  0
 0  0   3020 1651048 384572 480092    0    0     0     6  115   82  0  0 100  0
 0  0   3020 1651056 384576 480100    0    0     0    13   92   72  0  0 100  0
 0  0   3020 1651056 384580 480100    0    0     0     4   76   67  0  0 100  0
 0  0   3020 1650808 384584 480104    0    0     0     9  115   82  0  1 99  0
 0  0   3020 1650808 384592 480104    0    0     0     9   77   65  0  0 100  0
 0  0   3020 1650808 384600 480104    0    0     0     2   74   69  0  0 100  0
 2  0   3020 1650628 384600 480120    0    0     0    12  125   90  0  1 99  0
 0  0   3020 1651056 384604 480120    0    0     0     7   88   70  0  0 100  0
 0  0   3020 1651056 384608 480124    0    0     0     9   87   70  0  0 100  0
 1  0   3020 1651056 384616 480124    0    0     0    10  104   83  0  0 100  0
 0  0   3020 1651056 384616 480124    0    0     0     7  104   89  0  0 100  0
 0  0   3020 1651056 384624 480132    0    0     0    11  109   85  0  1 99  0
 0  0   3020 1651056 384628 480140    0    0     0     8   93   78  0  0 100  0
 0  0   3020 1651180 384628 480144    0    0     0     3   92   76  0  0 100  0
 0  0   3020 1651180 384628 480148    0    0     0    10  105   89  0  0 100  0
 1  0   3020 1651056 384632 480148    0    0     0     9  107   79  0  1 99  0
 0  0   3020 1651056 384636 480164    0    0     0    10  104   77  0  0 100  0
 0  0   3020 1651056 384644 480164    0    0     0     7  113   86  0  0 100  0
 0  0   3020 1651180 384648 480164    0    0     0     8   84   70  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0   3020 1650560 384648 480168    0    0     0    13  111   85  0  2 98  0
 0  0   3020 1650560 384648 480172    0    0     0     7  102   72  0  0 100  0
 0  0   3020 1650560 384652 480180    0    0     0     8   88   72  0  0 100  0
 0  0   3020 1651560 384656 480184    0    0     0     6   90   76  0  0 100  0
 1  0   3020 1651808 384656 480184    0    0     0     7  102   76  0  1 99  0
 0  0   3020 1651808 384656 480184    0    0     0    10   87   69  0  0 100  0
 0  0   3020 1651808 384656 480188    0    0     0     7  117   98  0  0 100  0
 0  0   3020 1643728 384668 480180    0    0     0   120  444  437  1  1 98  0
 0  0   3020 1638928 384748 480420    0    0     0   147  450  445  1  2 97  0
 0  0   3020 1638928 384756 480420    0    0     0    56  120  101  0  0 100  0
 0  0   3020 1638680 384760 480432    0    0     0     6  142  112  0  0 100  0
 1  0   3020 1637812 384768 480432    0    0     0     7   93   85  0  1 99  0
 0  0   3020 1637564 384772 480432    0    0     0     9   80   73  0  0 100  0
 0  0   3020 1637564 384776 480432    0    0     0     6  117   89  0  0 100  0
 0  0   3020 1638564 384784 480440    0    0     0     9  118   89  0  0 100  0
 0  0   3020 1651660 384784 480448    0    0     0     5  120   97  0  1 99  0
 0  0   3020 1651916 384792 480444    0    0     0    11  105   76  0  0 100  0
 0  0   3020 1651916 384792 480448    0    0     0     9  104   80  0  0 100  0
 0  0   3020 1652040 384796 480452    0    0     0     6   95   75  0  0 100  0
 3  0   3020 1652024 384804 480452    0    0     0     7   83   70  0  0 100  0
 0  0   3020 1652040 384804 480468    0    0     0    10  131   95  0  1 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   3020 1652048 384808 480468    0    0     0     3   88   74  0  0 100  0
 0  0   3020 1652172 384808 480468    0    0     0    14  112   85  0  0 100  0
 0  0   3020 1652132 384808 480468    0    0     0     4  106   82  0  1 99  0
 0  0   3020 1652296 384808 480472    0    0     0     7   68   62  0  0 100  0
 0  0   3020 1652296 384816 480488    0    0     0     6  107   82  0  0 100  0
 0  0   3020 1652536 384824 480488    0    0     0    11  111   85  0  0 100  0
 2  0   3020 1648744 384832 480504    0    0     0    35  167  135  0  1 99  0
 0  0   3020 1647876 384844 480512    0    0     0    31   95   87  0  0 100  0
 0  0   3020 1647876 384844 480520    0    0     0     7  110   87  0  0 100  0
 0  0   3020 1648000 384844 480524    0    0     0     6  102   83  0  0 100  0
 0  0   3020 1648000 384844 480532    0    0     0    10   86   81  0  0 100  0
 0  0   3020 1647388 384860 480556    0    0     0    38  191  115  3  1 96  0
 1  0   3020 1647908 384876 480596    0    0     0    47  185  132  1  0 98  0
 0  0   3020 1648668 384884 480624    0    0     0    34  125   91  1  0 99  0
 0  0   3020 1649692 384884 480636    0    0     0    18  110   79  0  0 100  0
 0  0   3020 1649816 384888 480636    0    0     0    10  106   84  0  1 99  0
 0  0   3020 1649816 384888 480640    0    0     0     7   94   73  0  0 100  0
 1  0   3020 1649940 384892 480644    0    0     0    10   98   80  0  0 100  0
 9  0   3020 1647596 384892 480652    0    0     1     5  107  100  0  3 97  0
 0  0   3020 1650544 384928 479672    0    0    30   123  318  294  1  5 93  0
 0  0   3020 1649024 384932 479960    0    0     0    76  199  150  2  1 97  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0   3020 1648900 384932 479780    0    0     0    20  100   80  0  0 100  0
 0  0   3020 1648768 384944 479816    0    0     0    11  154  117  1  0 99  0
 0  0   3020 1647908 384956 479824    0    0     0    33  143  109  0  1 99  0
 0  0   3020 1647908 384976 479904    0    0     0    56  197  151  2  0 98  0
 0  0   3020 1648156 384988 479928    0    0     0    19  114   91  0  0 100  0
 0  0   3020 1644488 385016 479940    0    0     0   102  342  290  0  1 99  0
 0  0   3020 1640752 385056 480104    0    0     0   119  364  319  0  1 98  0
 0  0   3020 1640752 385056 480108    0    0     0     6   86   73  0  0 100  0
 0  0   3020 1640380 385056 480108    0    0     0    31  119   98  0  0 100  0
 0  0   3020 1639464 385056 480116    0    0     0     5  102   94  0  1 99  0
 0  0   3020 1641164 385056 480120    0    0     0    15   91   86  0  0 100  0
 0  0   3020 1641164 385056 480128    0    0     0     5  103   93  0  0 100  0
 0  0   3020 1643304 385060 480124    0    0     0     7  116   91  0  0 100  0
 3  0   3020 1650732 385064 480128    0    0     0     5  105   93  0  1 99  0
 0  0   3020 1651048 385068 480168    0    0     0    37  183  143  1  1 98  0
 0  0   3020 1650536 385076 480172    0    0     0    20  124  109  0  0 100  0
 0  0   3020 1650040 385080 480188    0    0     0     9  130  104  0  0 100  0
yogafire 2017-04-16 00:40:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   3020 1649196 385084 480188    0    0     0     0    1    0  0  0 99  0
 0  0   3020 1649420 385096 480188    0    0     0     9   98   84  0  0 100  0
 0  0   3020 1649660 385104 480196    0    0     0    10  162  121  1  0 99  0
 0  0   3020 1648776 385140 480224    0    0     0    59  177  165  0  1 99  0
 0  0   3020 1648140 385144 480224    0    0     0     5   96   96  0  1 99  0
 0  0   3020 1647908 385148 480228    0    0     0    19  101   81  0  0 100  0
 0  0   3020 1648288 385152 480240    0    0     0     8  119   85  0  0 100  0
 0  0   3020 1648288 385156 480240    0    0     0     7   87   72  0  0 100  0
 0  0   3020 1646140 385164 480196    0    0     0    38  174  132  0  1 99  0
 0  0   3020 1646652 385184 480220    0    0     0    21   93   75  0  0 100  0
 0  0   3020 1647536 385184 480220    0    0     0     9  109   79  0  0 100  0
 0  0   3020 1647412 385188 480220    0    0     0    13  100   74  0  0 100  0
 2  0   3020 1647412 385192 480220    0    0     0     3  106   99  0  0 100  0
 0  0   3020 1647660 385192 480236    0    0     0    12   99   79  0  0 99  0
 0  0   3020 1648164 385196 480236    0    0     0     7  107   77  0  0 100  0
 0  0   3020 1649296 385196 480240    0    0     0     6  129  110  0  0 100  0
 0  0   3020 1651204 385200 480240    0    0     0     6   90   76  0  0 100  0
 0  0   3020 1651452 385204 480252    0    0     0    10  139  124  0  1 99  0
 0  0   3020 1651452 385204 480256    0    0     0     7  115   96  0  0 100  0
 0  0   3020 1650676 385208 480264    0    0     0     9  136  107  0  0 99  0
 0  0   3020 1649472 385220 480272    0    0     0    33  159  132  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   3020 1649560 385224 480272    0    0     0    13   96   90  0  0 100  0
 0  0   3020 1649560 385224 480280    0    0     0     9  102   91  0  0 100  0
 0  0   3020 1649560 385232 480292    0    0     0    11  131  116  0  0 100  0
 0  0   3020 1649560 385232 480292    0    0     0     6   65   64  0  0 100  0
 0  0   3020 1649312 385240 480292    0    0     0    13  103   88  0  1 99  0
 0  0   3020 1650196 385240 480300    0    0     0     7  142  111  0  0 100  0
 0  0   3020 1651576 385244 480300    0    0     0     4   80   66  0  0 100  0
 0  0   3020 1644316 385256 480356    0    0     0    86  390  348  1  2 98  0
 0  0   3020 1644264 385280 480448    0    0     0    59  164  132  0  0 100  0
 0  0   3020 1644388 385280 480456    0    0     0    42   98   81  0  0 100  0
 0  0   3020 1643380 385284 480456    0    0     0     3  115   88  0  0 100  0
 0  0   3020 1642744 385284 480464    0    0     0     7   86   75  0  1 99  0
 0  0   3020 1642512 385284 480476    0    0     0     9  101   86  0  0 100  0
 0  0   3020 1642512 385296 480476    0    0     0     9  105   90  0  0 100  0
 0  0   3020 1643900 385300 480476    0    0     0     7   98   73  0  0 100  0
 0  0   3020 1649304 385304 480484    0    0     0     7  160  118  0  1 99  0
 0  0   3020 1649320 385308 480492    0    0     0     8   94   79  0  0 100  0
 0  0   3020 1649320 385316 480492    0    0     0    12   99   76  0  0 100  0
 0  0   3020 1649824 385324 480492    0    0     0     7   99   75  0  0 100  0
 3  1   3020 1649148 385336 480492    0    0     0     7  103   92  0  2 98  0
 1  0   3020 1614064 374276 505748    0    0  2820   101 2165 1343  3  7 78 11
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0   3020 1612952 370272 503796    0    0  4090   249 1920 1433  2  7 75 17
 1  0   3020 1837408 365876 284152    0    0  5028   642 1499 1222  2  6 71 21
 4  0   3020 1836244 343668 305548    0    0  4691   157 1494 1094  2  6 73 19
 0  0   3020 1858468 328792 308744    0    0  2243   495 1131  782  1  5 81 13
 0  0   3020 1858344 328808 308748    0    0     0     6  130   92  0  0 100  0
 0  0   3020 1858096 328824 308760    0    0     0     5  121  100  0  0 100  0
 0  0   3020 1855808 328772 309104    0    0    52    28  192  149  0  1 98  1
 0  0   3020 1855468 328808 309112    0    0     0    20  107   82  0  0 100  0
 0  0   3020 1855468 328820 309132    0    0     0    16  139  106  0  0 100  0
 0  0   3020 1855344 328828 309132    0    0     0     4   97   74  0  0 100  0
 0  0   3020 1855080 328848 309132    0    0     0    10  129  105  0  1 99  0
 0  0   3020 1849748 328880 310080    0    0    64    16  117   80  1  1 98  0
 0  0   3020 1849872 328888 310080    0    0     0     4  102   89  0  0 100  0
 0  0   3020 1850260 328900 310084    0    0     0   134  163  119  0  0 99  0
 2  0   3020 1856260 328924 310188    0    0     7    14  131  100  0  1 99  0
 0  0   3020 1856260 328928 310200    0    0     0    11  119   95  0  0 99  0
 0  0   3020 1856384 328936 310204    0    0     0    16   99   82  0  0 100  0
 0  0   3020 1856384 328944 310204    0    0     0     5   75   78  0  0 100  0
 0  0   3020 1855724 329024 310152    0    0    10     9  148  126  0  2 98  0
 0  0   3020 1851344 329208 313916    0    0   251    25  224  168  1  0 98  1
 0  0   3020 1851088 329220 313928    0    0     0    15  122  105  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   3020 1850964 329236 313924    0    0     0    15   80   77  0  0 100  0
 1  1   3020 1850832 329352 314352    0    0    34     6  131  109  0  0 99  0
 0  0   3020 1850080 329432 315204    0    0    60    17  158  126  1  2 97  1
 0  0   3020 1849956 329444 315208    0    0     0    16  112   90  0  0 100  0
 0  0   3020 1849708 329460 315216    0    0     0     7   88   78  0  0 100  0
 0  0   3020 1840992 329612 315964    0    0    47   109  454  430  1  2 96  1
 0  0   3020 1839784 329708 316200    0    0    10   112  264  245  0  0 99  0
 0  0   3020 1839784 329724 316212    0    0     0    28  116   97  0  0 100  0
 0  0   3020 1839536 329744 316212    0    0     0     9   94   77  0  0 100  0
 0  0   3020 1837148 329784 316640    0    0    23    51  174  124  1  1 98  0
 0  0   3020 1837040 329800 316660    0    0     0    19   92   77  0  0 100  0
 0  0   3020 1837040 329820 316660    0    0     0     5   80   77  0  0 100  0
 0  0   3020 1838296 329836 316660    0    0     0    10  123  110  0  0 100  0
 0  0   3020 1845864 329840 316660    0    0     0     2  112  108  0  1 99  0
 0  0   3020 1845864 329852 316664    0    0     0    14   99   96  0  0 100  0
 0  0   3020 1845740 329856 316676    0    0     0     3   96   91  0  0 100  0
 0  0   3020 1847880 329868 316676    0    0     0     6  110   97  0  0 100  0
yogafire 2017-04-16 01:00:02
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  1   3020 1848228 329876 316676    0    0     0     0    1    0  0  0 99  0
 0  0   3020 1848128 329884 316676    0    0     0     7   82   73  0  0 100  0
 0  0   3020 1848384 329892 316676    0    0     0    10  153  115  0  0 100  0
 0  0   3020 1848508 329904 316676    0    0     0     4   91   79  0  0 100  0
 0  0   3020 1848508 329908 316688    0    0     0     7  120  116  0  1 99  0
 0  0   3020 1848384 329928 316688    0    0     0    12   94   95  0  0 100  0
 0  0   3020 1848384 329936 316696    0    0     0    11  113  107  0  0 100  0
 0  0   3020 1848384 329952 316700    0    0     0     7  105   91  0  0 100  0
 0  0   3020 1843716 330000 317196    0    0    21    55  211  165  1  1 98  0
 0  0   3020 1843840 330068 317356    0    0     8   140  179  126  1  0 98  0
 0  0   3020 1843716 330084 317352    0    0     0    11   99   76  0  0 99  0
 0  0   3020 1843716 330088 317360    0    0     0    15  102   72  0  0 100  0
 0  0   3020 1843476 330108 317372    0    0     0    13  149  126  0  1 99  0
 0  0   3020 1843344 330120 317372    0    0     0     6   93   89  0  0 100  0
 0  0   3020 1843724 330136 317384    0    0     0    11  143  102  0  0 100  0
 0  0   3020 1844104 330144 317392    0    0     0     9   96   68  0  0 100  0
 0  0   3020 1847500 330156 317396    0    0     0    10  129   83  0  1 99  0
 0  0   3020 1846988 330212 317476    0    0     6    38  157  121  1  0 99  0
 0  0   3020 1846360 330420 317540    0    0    17    11  140  103  0  0 99  0
 1  0   3020 1846112 330428 317544    0    0     0    19   92   74  0  0 100  0
 0  0   3020 1844468 330444 317544    0    0     0     7  113   87  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   3020 1844748 330456 317548    0    0     0    14   96   74  0  0 100  0
 0  0   3020 1844624 330472 317552    0    0     0     7  135  105  0  0 100  0
 1  0   3020 1844748 330488 317560    0    0     0    10  105   99  0  0 100  0
 0  0   3020 1846872 330500 317564    0    0     0     9  131  110  0  1 99  0
 0  0   3020 1847268 330504 317564    0    0     0     7   88   73  0  0 100  0
 0  0   3020 1847268 330512 317564    0    0     0     6   85   70  0  0 100  0
 1  0   3020 1846260 330520 317572    0    0     0     5  108   81  0  0 100  0
 0  0   3020 1837832 330560 318268    0    0    38    52  410  360  1  2 97  0
 0  0   3020 1836436 330652 318480    0    0     5   110  238  195  0  0 99  0
 0  0   3020 1836436 330664 318484    0    0     0    20  105   88  0  0 100  0
 0  0   3020 1835816 330688 318488    0    0     0    17  121   93  0  0 100  0
 0  0   3020 1835220 330704 318504    0    0     0     9  111   94  0  1 99  0
 0  0   3020 1835072 330720 318504    0    0     0     9   74   67  0  0 100  0
 0  0   3020 1835072 330728 318504    0    0     0    12  105   81  0  0 100  0
 0  0   3020 1836848 330744 318504    0    0     1     6  118  100  0  0 100  0
 0  1   3020 1840376 330968 320144    0    0   128    77  185  147  1  1 98  0
 0  0   3020 1837052 331072 323740    0    0   237     9  104   86  0  0 99  0
 0  0   3020 1837052 331096 323740    0    0     0    15   86   80  0  0 100  0
 0  0   3020 1837176 331108 323748    0    0     0     6  120   96  0  0 100  0
 1  0   3020 1836680 331128 323756    0    0     0     8   99   82  0  1 99  0
 0  0   3020 1836556 331136 323760    0    0     0    11   90   83  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   3020 1836812 331148 323768    0    0     0    12  104   80  0  0 100  0
 0  0   3020 1838200 331160 323776    0    0     0     8  120   96  0  0 100  0
 1  0   3020 1838308 331172 323776    0    0     0     8  106   87  0  1 99  0
 0  0   3020 1839200 331180 323780    0    0     0    16   93   77  0  0 100  0
 0  0   3020 1839200 331184 323780    0    0     0     2   75   68  0  0 100  0
 0  0   3020 1839076 331196 323784    0    0     0     7  105   90  0  0 100  0
 1  0   3020 1838068 331212 323772    0    0     0    16  124  100  0  1 99  0
 0  0   3020 1838068 331220 323772    0    0     0    21   84   79  0  0 100  0
 0  0   3020 1838068 331228 323772    0    0     0     6  103   78  0  0 100  0
 0  0   3020 1838068 331228 323780    0    0     0     3   97   83  0  0 100  0
 0  0   3020 1837944 331240 323788    0    0     0     8  121  132  0  1 99  0
 0  0   3020 1837944 331244 323792    0    0     0     7   73   93  0  0 100  0
 0  0   3020 1837944 331244 323792    0    0     0     5  109  104  0  0 100  0
 0  0   3020 1838704 331248 323792    0    0     0    10   94   91  0  0 100  0
 0  0   3020 1838068 331256 323800    0    0     0     7  128  119  0  1 99  0
 0  0   3020 1837952 331268 323804    0    0     0     8  106  101  0  0 100  0
 0  0   3020 1837952 331272 323804    0    0     0    13  103   93  0  0 100  0
 0  0   3020 1838076 331276 323808    0    0     0     3   90   72  0  0 100  0
 0  0   3020 1837716 331288 323808    0    0     0     8  131  118  0  2 98  0
 0  0   3020 1837944 331300 323820    0    0     0     8  106   91  0  0 100  0
 1  0   3020 1837944 331312 323824    0    0     0     9  111  117  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   3020 1838192 331312 323828    0    0     0    12  131  125  0  0 100  0
 0  0   3020 1838796 331316 323828    0    0     0     3   98   94  0  1 99  0
 0  0   3020 1838696 331328 323828    0    0     0    10   71   82  0  0 100  0
 0  0   3020 1839688 331340 323844    0    0     0     6  118  104  0  0 100  0
 0  0   3020 1839820 331356 323848    0    0     0     7  108  109  0  0 100  0
 0  0   3020 1832400 331472 324400    0    0    35    75  367  330  0  2 97  0
 0  0   3020 1832144 331548 324568    0    0     5    65  179  141  0  0 99  0
 0  0   3020 1832144 331556 324568    0    0     0    34   93   99  0  0 100  0
 0  0   3020 1832144 331568 324568    0    0     0     7   88   82  0  0 100  0
 0  0   3020 1831640 331572 324568    0    0     0     4  121  117  0  1 99  0
 0  0   3020 1831400 331580 324588    0    0     0    13  101   96  0  0 100  0
 0  0   3020 1831400 331596 324588    0    0     0    10  104  108  0  0 100  0
 0  0   3020 1832912 331612 324588    0    0     0     7  113   95  0  0 100  0
 1  0   3020 1838316 331616 324588    0    0     0     3  118  110  0  1 99  0
 0  0   3020 1838200 331640 324580    0    0     0    10   71   80  0  0 100  0
 0  0   3020 1838200 331656 324592    0    0     0     9   94   84  0  0 100  0
 0  0   3020 1838324 331664 324600    0    0     0     4  105  100  0  0 100  0
yogafire 2017-04-16 01:20:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   3020 1838308 331680 324596    0    0     0     0    1    0  0  0 99  0
 0  0   3020 1838448 331696 324600    0    0     0    11   87   76  0  0 100  0
 0  0   3020 1838448 331708 324608    0    0     0     6   95   76  0  0 100  0
 0  0   3020 1837152 331736 324648    0    0     1    36  161  111  1  0 99  0
 0  0   3020 1836624 331780 324660    0    0     6   235  189  129  1  1 98  0
 0  0   3020 1837624 331568 324816    0    0     2   143  164  140  1  0 99  0
 0  0   3020 1837624 331572 324816    0    0     0     3   87   86  0  0 100  0
 0  0   3020 1837500 331588 324828    0    0     0    18  125  105  0  0 100  0
 0  0   3020 1835096 331612 324872    0    0     3    22  170  131  0  1 99  0
 0  0   3020 1835088 331660 324904    0    0     0    26  105  107  0  0 100  0
 1  0   3020 1834964 331676 324904    0    0     0    20   93   78  0  0 100  0
 0  0   3020 1834964 331676 324908    0    0     0     4  100   78  0  0 100  0
