yogafire 2017-04-23 00:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1112068 415564 1014252    0    0     0     5   53   65  0  0 100  0
 0  0      0 1112068 415568 1014252    0    0     0     1   58   64  0  0 100  0
 0  0      0 1111556 415572 1014252    0    0     0    12  106  101  0  1 99  0
 0  0      0 1111836 415572 1014252    0    0     0     4   76   73  0  0 100  0
 0  0      0 1111836 415572 1014252    0    0     0     3   58   72  0  0 100  0
 0  0      0 1111836 415572 1014252    0    0     0     1   57   72  0  0 100  0
 0  0      0 1113464 415580 1014256    0    0     0     8  103   95  0  2 98  0
 0  0      0 1113464 415580 1014256    0    0     0     5   62   71  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1113464 415584 1014260    0    0     0     2   64   77  0  0 100  0
 2  0      0 1111052 415588 1014184    0    0     0     9  182  186  0  1 99  0
 0  0      0 1104492 415636 1014404    0    0     0   130  471  454  1  2 97  0
 0  0      0 1104376 415644 1014464    0    0     0    86   97   94  0  0 100  0
 0  0      0 1104376 415648 1014464    0    0     0     5   59   72  0  0 100  0
 0  0      0 1103508 415652 1014472    0    0     0    29  125  110  1  0 99  0
 0  0      0 1102392 415656 1014472    0    0     0    20   93   94  0  1 99  0
 0  0      0 1102476 415668 1014512    0    0     0    47  177  152  1  0 98  0
 0  0      0 1102476 415672 1014512    0    0     0     4   64   81  0  0 100  0
 0  0      0 1109284 415680 1014512    0    0     0    15  111  103  0  1 99  0
 0  0      0 1107376 415688 1014544    0    0     0    10  133  110  1  0 99  0
 0  0      0 1106136 415704 1014572    0    0     0    67  196  159  1  1 98  0
 0  0      0 1106012 415712 1014576    0    0     0     5   58   69  0  0 100  0
 0  0      0 1105460 415740 1014620    0    0     0    66  219  181  3  1 96  0
 0  0      0 1105088 415752 1014636    0    0     0    28  113  112  1  0 99  0
 0  0      0 1105088 415760 1014636    0    0     0    11   61   71  0  0 100  0
 0  0      0 1105468 415764 1014636    0    0     0    14   63   66  0  0 100  0
yogafire 2017-04-23 00:20:02
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 1105048 415768 1014636    0    0     4     7    8    4  0  0 99  0
 0  0      0 1105600 415768 1014636    0    0     0     9   84   84  0  0 100  0
 0  0      0 1105600 415768 1014636    0    0     0     1   59   68  0  0 100  0
 0  0      0 1108624 415768 1014636    0    0     0     1  100   86  0  0 99  0
 0  0      0 1110484 415772 1014640    0    0     0     5  177  158  0  1 99  0
 1  0      0 1110104 415796 1014684    0    0     0    45  140  137  0  0 100  0
 0  0      0 1109600 415800 1014684    0    0     0     5   76   88  0  0 100  0
 0  0      0 1109600 415808 1014684    0    0     0    32   58   71  0  0 100  0
 0  0      0 1109088 415812 1014684    0    0     0     1   84   86  0  1 99  0
 0  0      0 1109080 415828 1014728    0    0     0    21  150  134  1  1 98  0
 0  0      0 1106012 415840 1014772    0    0     0    27  156  130  1  0 99  0
 0  0      0 1105648 415844 1014820    0    0     0    78  167  131  1  1 98  0
 2  0      0 1105756 415844 1014812    0    0     0    10  104  104  0  0 99  0
 0  0      0 1105268 415860 1014816    0    0     0    14   96   92  0  0 100  0
 0  0      0 1105268 415864 1014816    0    0     0    17   75   70  0  0 100  0
 0  0      0 1105268 415872 1014816    0    0     0     1   74   74  0  0 100  0
 0  0      0 1105128 415876 1014816    0    0     0     2   90   88  0  1 99  0
 0  0      0 1106540 415884 1014820    0    0     0     6   95   91  0  0 100  0
 0  0      0 1109432 415888 1014824    0    0     0     5   86   76  0  0 100  0
 0  0      0 1109516 415896 1014868    0    0     0    27  137  114  1  0 99  0
 0  0      0 1109548 415900 1014828    0    0     0     7  120   92  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1109804 415908 1014828    0    0     0    17   72   76  0  0 100  0
 0  0      0 1109804 415912 1014828    0    0     0     2   62   70  0  0 100  0
 0  0      0 1109804 415924 1014828    0    0     0     5   76   87  0  0 100  0
 0  0      0 1109812 415932 1014804    0    0     0    25  186  171  0  1 99  0
 0  0      0 1108416 415960 1014912    0    0     0    63  247  208  0  0 99  0
 0  0      0 1110208 415960 1014912    0    0     0    26   82   70  0  0 100  0
 0  0      0 1110208 415960 1014912    0    0     0     2   65   78  0  0 100  0
 0  0      0 1109472 415964 1014912    0    0     0     1   96  101  0  1 99  0
 0  0      0 1109464 415972 1014920    0    0     0    10   88   94  0  0 100  0
 0  0      0 1109464 415976 1014920    0    0     0     1   78   79  0  0 100  0
 0  0      0 1111348 415980 1014920    0    0     0     2   86   83  0  0 100  0
 0  0      0 1115116 415980 1014920    0    0     0     3  107   98  0  1 99  0
 0  0      0 1115124 415984 1014920    0    0     0     5   68   72  0  0 100  0
 0  0      0 1115124 415984 1014920    0    0     0     5   71   78  0  0 100  0
 0  0      0 1115124 415988 1014920    0    0     0     3   80   79  0  0 100  0
 0  0      0 1115124 415988 1014924    0    0     0     5  102   98  0  1 99  0
 0  0      0 1115124 415988 1014924    0    0     0     4   76   74  0  0 100  0
 0  0      0 1115124 415992 1014924    0    0     0     2   75   70  0  0 100  0
 0  0      0 1115504 415996 1014924    0    0     0     7   70   74  0  0 100  0
 0  0      0 1115152 416000 1014928    0    0     0     1   94   91  0  1 99  0
 0  0      0 1115256 416000 1014928    0    0     0    12   89   85  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1115256 416000 1014928    0    0     0     1   64   75  0  0 100  0
 0  0      0 1116380 416000 1014928    0    0     0     3   86   96  0  0 99  0
 0  0      0 1112628 416000 1014908    0    0     0     6  172  165  0  1 99  0
 0  0      0 1110952 416008 1015008    0    0     0    74  215  187  0  1 99  0
 0  0      0 1110952 416012 1015016    0    0     0    12   77   78  0  0 100  0
 0  0      0 1110952 416012 1015016    0    0     0    25   91   99  0  0 100  0
 0  0      0 1109960 416012 1015016    0    0     0    16   90   86  0  1 99  0
 0  0      0 1110084 416012 1015016    0    0     0    11   94  107  0  0 100  0
 0  0      0 1110084 416012 1015016    0    0     0     4   71   75  0  0 100  0
 0  0      0 1111472 416012 1015016    0    0     0     1   74   75  0  0 100  0
 3  0      0 1113704 416016 1015040    0    0     0    27  162  127  1  1 98  0
 0  0      0 1113612 416024 1015040    0    0     0    10   89   99  0  0 100  0
 0  0      0 1113728 416032 1015064    0    0     0    19  104   92  1  0 99  0
 0  0      0 1113828 416048 1015068    0    0     0    32  106  112  0  0 100  0
 0  0      0 1113828 416052 1015068    0    0     0     3   91   88  0  1 99  0
 0  0      0 1113704 416052 1015068    0    0     0    15   82   85  0  0 100  0
 0  0      0 1114084 416056 1015076    0    0     0     5   84   91  0  0 100  0
 0  0      0 1114084 416060 1015080    0    0     0     7   72   79  0  0 100  0
 3  0      0 1103152 416064 1015396    0    0    30     3  131  157  1  4 95  0
 1  0      0 1114324 416100 1014084    0    0     0   113  234  226  1  2 98  0
 0  0      0 1114324 416104 1014084    0    0     0    18   70   78  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1114324 416112 1014084    0    0     0     9   75   78  0  0 100  0
 0  0      0 1110540 416120 1014048    0    0     0    25  196  172  0  1 98  0
 0  0      0 1108044 416160 1014236    0    0     0   130  336  296  1  1 98  0
 0  0      0 1108044 416164 1014236    0    0     0     3   69   74  0  0 100  0
 0  0      0 1105276 416192 1014404    0    0     0   124  298  212  3  1 96  0
 0  0      0 1105152 416200 1014408    0    0     0     7   96   90  0  1 99  0
 1  0      0 1105276 416212 1014408    0    0     0    16   92  100  0  0 100  0
 0  0      0 1105276 416216 1014408    0    0     0    14   60   67  0  0 100  0
 0  0      0 1105276 416216 1014408    0    0     0     2   59   69  0  0 100  0
 0  0      0 1107408 416216 1014408    0    0     0     2   88   81  0  1 99  0
 1  0      0 1107540 416224 1014412    0    0     0     6   72   80  0  0 100  0
 0  0      0 1115480 416228 1014412    0    0     0     1  106   79  0  0 100  0
 0  0      0 1115480 416232 1014416    0    0     0     7   83   87  0  0 100  0
 0  0      0 1115408 416240 1014420    0    0     0     1  104  102  0  1 99  0
 0  0      0 1115480 416244 1014424    0    0     0    13   74   75  0  0 100  0
 0  0      0 1115480 416248 1014424    0    0     0     3   64   70  0  0 100  0
 0  0      0 1115480 416252 1014424    0    0     0     1   63   73  0  0 100  0
yogafire 2017-04-23 00:40:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 1115752 416252 1014424    0    0     4     7    8    4  0  0 99  0
 0  0      0 1116124 416252 1014428    0    0     0     8  108  114  0  0 100  0
 0  0      0 1116124 416256 1014428    0    0     0     1   69   80  0  0 100  0
 0  0      0 1116132 416264 1014428    0    0     0     6   88   88  0  0 99  0
 0  0      0 1114852 416272 1014380    0    0     0    22  145  148  0  0 99  0
 0  0      0 1111820 416304 1014532    0    0     0    93  327  322  0  1 98  0
 0  0      0 1111828 416304 1014536    0    0     0    13   87   94  0  0 100  0
 0  0      0 1111828 416304 1014536    0    0     0    22   67   75  0  0 100  0
 0  0      0 1110588 416308 1014536    0    0     0    16   94   94  0  1 99  0
 0  0      0 1110464 416308 1014536    0    0     0     6   75   95  0  0 100  0
 0  0      0 1110464 416312 1014536    0    0     0     4   68   76  0  0 100  0
 0  0      0 1110284 416316 1014564    0    0     0     9  120  112  1  0 99  0
 2  0      0 1114340 416324 1014572    0    0     0    29  142  137  0  1 99  0
 0  0      0 1114464 416324 1014572    0    0     0    14   78   94  0  0 100  0
 0  0      0 1114464 416328 1014572    0    0     0     8   81   96  0  0 100  0
 0  0      0 1114464 416328 1014572    0    0     0     1   65   73  0  0 100  0
 0  0      0 1114844 416328 1014572    0    0     0     6   64   70  0  0 100  0
 0  0      0 1114720 416328 1014572    0    0     0     4   92   96  0  1 99  0
 0  0      0 1115984 416336 1014580    0    0     0     9   93   95  0  0 100  0
 0  0      0 1117116 416344 1014580    0    0     0     5   79   74  0  0 100  0
 0  0      0 1117108 416356 1014580    0    0     0     4   71   71  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1116860 416356 1014580    0    0     0    10  108  111  0  1 98  0
 0  0      0 1116860 416356 1014580    0    0     0     2   64   68  0  0 100  0
 0  0      0 1116860 416364 1014584    0    0     0     2   68   72  0  0 100  0
 2  0      0 1115076 416368 1014556    0    0     0     2  157  164  0  1 99  0
 0  0      0 1112052 416404 1014680    0    0     0    85  270  241  0  1 99  0
 0  0      0 1112680 416412 1014680    0    0     0     9   72   69  0  0 100  0
 0  0      0 1112680 416424 1014680    0    0     0    24   66   71  0  0 100  0
 0  0      0 1112556 416432 1014680    0    0     0     1   66   70  0  0 100  0
 0  0      0 1111176 416432 1014680    0    0     0    13  127  127  0  1 99  0
 0  0      0 1111176 416436 1014680    0    0     0     1   72   76  0  0 100  0
 0  0      0 1111812 416440 1014680    0    0     0     4   90  100  0  0 100  0
 0  0      0 1116720 416444 1014680    0    0     0     3   80   81  0  0 100  0
 0  0      0 1116348 416444 1014680    0    0     0     5   84   88  0  1 99  0
 0  0      0 1116348 416448 1014680    0    0     0     4   61   73  0  0 100  0
 0  0      0 1116348 416448 1014684    0    0     0     4   79   89  0  0 100  0
 0  0      0 1116348 416448 1014684    0    0     0     2   66   79  0  0 100  0
 0  0      0 1116728 416448 1014684    0    0     0     5  101  111  0  1 99  0
 0  0      0 1116720 416460 1014684    0    0     0     4   87   99  0  0 100  0
 0  0      0 1116728 416460 1014692    0    0     0     6   70   74  0  0 100  0
 1  0      0 1115488 416464 1014692    0    0     0     1  102   99  0  2 98  0
 0  0      0 1063644 399868 1062900    0    0  4097    92 2328 1508  4  9 76 11
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  1      0 1006400 396836 1117912    0    0  4951    84 2498 1449  4  5 78 14
 0  2      0 1877996 376924 246760    0    0  2271   758 1773 1346  2  9 72 17
 0  0      0 1819564 362156 319108    0    0  4893   172 1261  832  2  6 80 12
 0  0      0 1817692 362196 319476    0    0    21    49  211  181  0  1 98  1
 0  0      0 1817692 362200 319480    0    0     0   176   68   64  0  0 100  0
 0  0      0 1817692 362212 319480    0    0     0    10   90   91  0  0 100  0
 0  0      0 1816560 362216 319480    0    0     0     5   93   88  0  1 99  0
 0  0      0 1816204 362220 319480    0    0     0     6   71   79  0  0 100  0
 0  0      0 1816204 362228 319480    0    0     0     1   63   71  0  0 100  0
 0  0      0 1817468 362236 319480    0    0     0     3   72   72  0  0 100  0
 0  0      0 1821368 362240 319480    0    0     0     1   99   81  0  1 99  0
 0  0      0 1821244 362248 319480    0    0     0    10   98  117  0  0 100  0
 0  0      0 1821244 362252 319480    0    0     0     1   65   78  0  0 100  0
 0  0      0 1821244 362260 319480    0    0     0     3   62   73  0  0 100  0
 2  0      0 1821244 362264 319480    0    0     0     1   82   81  0  0 99  0
 0  0      0 1821616 362268 319480    0    0     0     5   74   88  0  0 100  0
 0  0      0 1821624 362280 319484    0    0     0     6   69   73  0  0 100  0
 0  0      0 1821624 362280 319484    0    0     0     4   78   94  0  0 100  0
 0  0      0 1821624 362288 319484    0    0     0     1   75   82  0  0 100  0
 0  0      0 1821224 362296 319572    0    0     6    11  115  108  0  2 98  0
 0  0      0 1821224 362300 319572    0    0     0     1   74   76  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1821224 362304 319572    0    0     0     4   81   85  0  0 100  0
 3  0      0 1817952 362312 320068    0    0    32     1  176  193  0  1 98  0
 0  0      0 1812780 362364 320448    0    0    12    99  501  499  1  1 98  0
 0  0      0 1810524 362536 320588    0    0    13    93  164  148  0  0 99  0
 0  0      0 1810524 362536 320588    0    0     0     3   68   71  0  0 100  0
 0  0      0 1810524 362536 320588    0    0     0     6   70   69  0  0 100  0
 0  0      0 1805176 362568 324316    0    0   243    30  209  174  1  1 97  1
 0  0      0 1805176 362584 324324    0    0     0     6   82   74  0  0 100  0
 0  0      0 1805176 362596 324328    0    0     0    18   61   67  0  0 100  0
 0  0      0 1812364 362604 324328    0    0     0     1   80   76  0  0 100  0
 0  0      0 1812992 362612 324328    0    0     0    12   88   75  0  1 99  0
 0  0      0 1812992 362616 324328    0    0     0     1   65   64  0  0 100  0
 0  0      0 1812992 362616 324328    0    0     0     1   55   62  0  0 100  0
 0  0      0 1815264 362624 324328    0    0     0     5   93   79  0  0 100  0
 0  0      0 1815512 362632 324328    0    0     0     5   89   86  0  1 99  0
 0  0      0 1815512 362636 324328    0    0     0     5   62   63  0  0 100  0
 0  0      0 1815892 362648 324328    0    0     0     3   71   70  0  0 100  0
yogafire 2017-04-23 01:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 1815808 362656 324328    0    0     5     7    8    4  0  0 99  0
 0  0      0 1816148 362664 324328    0    0     0     9  107  100  0  0 100  0
 0  0      0 1816148 362672 324328    0    0     0     6   92   84  0  0 100  0
 0  0      0 1816148 362680 324328    0    0     0     1   62   74  0  0 100  0
 0  0      0 1812248 362696 324620    0    0    20    29  222  219  0  1 98  0
 0  0      0 1809580 362784 324908    0    0     6    75  316  294  0  1 99  0
 0  0      0 1809588 362796 324912    0    0     0    17   69   80  0  0 100  0
 0  0      0 1809604 362800 324912    0    0     0    26   75   82  0  0 100  0
 0  0      0 1809108 362808 324912    0    0     0    21  110  114  0  1 99  0
 0  0      0 1808092 362828 325480    0    0    36    42  149  116  1  0 99  0
 0  0      0 1808092 362832 325480    0    0     0     2   71   69  0  0 100  0
 0  0      0 1808092 362844 325480    0    0     0    11   67   73  0  0 100  0
 2  0      0 1813024 362848 325480    0    0     0     1  101   89  0  1 99  0
 0  0      0 1813024 362864 325484    0    0     0     9   88   92  0  0 100  0
 0  0      0 1813024 362872 325484    0    0     0     1   79   86  0  0 100  0
 0  0      0 1813388 362888 325564    0    0    11   193  122  105  1  0 99  0
 0  0      0 1813520 362908 325588    0    0     2    86  112  117  0  0 99  0
 0  0      0 1813396 362912 325588    0    0     0     8   98   94  0  1 99  0
 0  0      0 1813396 362920 325588    0    0     0    17   78   83  0  0 100  0
 0  0      0 1813652 362936 325588    0    0     0     3   69   68  0  0 100  0
 0  0      0 1812876 362940 325588    0    0     0     7  117  111  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1813280 362944 325588    0    0     0     5   74   76  0  0 100  0
 0  0      0 1814544 362952 325588    0    0     0     2   82   80  0  0 100  0
 0  0      0 1814544 362960 325588    0    0     0     6   72   74  0  0 100  0
 2  0      0 1813512 362968 325760    0    0    10     1  156  142  0  0 99  0
 0  0      0 1811744 363020 325864    0    0     2    72  207  190  0  1 99  0
 0  0      0 1811744 363032 325864    0    0     0     9   82   92  0  0 100  0
 0  0      0 1811744 363036 325864    0    0     0    13   67   73  0  0 100  0
 0  0      0 1810752 363040 325864    0    0     0     1   85   82  0  1 99  0
 0  0      0 1810504 363044 325872    0    0     0     5   65   79  0  0 100  0
 0  0      0 1810504 363052 325872    0    0     0     4   65   76  0  0 100  0
 0  0      0 1811768 363056 325872    0    0     0     3   88   95  0  0 100  0
 0  0      0 1814148 363060 325872    0    0     0     3   96   87  0  1 99  0
 0  0      0 1814048 363064 325876    0    0     0     9   74   81  0  0 100  0
 0  0      0 1814048 363072 325876    0    0     0     3   67   67  0  0 100  0
 0  0      0 1814048 363080 325876    0    0     0     1   73   73  0  0 100  0
 0  1      0 1808592 363112 330252    0    0   303     2  105   89  0  1 98  1
 0  0      0 1809080 363120 331044    0    0    42     7  115   99  0  0 100  0
 0  0      0 1809328 363124 331048    0    0     0     3   96   89  0  0 100  0
 0  0      0 1809336 363128 331048    0    0     0     8   67   66  0  0 100  0
 0  0      0 1809064 363132 331048    0    0     0     1  100   93  0  1 99  0
 0  0      0 1808816 363140 331200    0    0     1    15  117  115  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 1808568 363144 331208    0    0     0    25   91   98  0  0 100  0
 0  0      0 1808568 363152 331208    0    0     0    14   93   91  0  0 100  0
 2  0      0 1805808 363168 331344    0    0     8    17  182  159  1  1 98  0
 0  0      0 1805552 363172 331380    0    0     0    25  119  116  0  0 100  0
 0  0      0 1805552 363180 331380    0    0     0    20   68   67  0  0 100  0
 0  0      0 1805552 363188 331380    0    0     0     1   72   73  0  0 100  0
 0  0      0 1805948 363200 331380    0    0     0    20   84   73  0  0 100  0
 0  0      0 1806072 363204 331380    0    0     0     4   91   86  0  1 99  0
 0  0      0 1806072 363204 331380    0    0     0     3   81   78  0  0 100  0
 0  0      0 1809188 363204 331380    0    0     0     5   84   72  0  0 100  0
 0  0      0 1809344 363212 331380    0    0     0     1   98   95  0  1 99  0
 0  0      0 1809468 363216 331380    0    0     0     7   72   74  0  0 100  0
 0  0      0 1809468 363220 331380    0    0     0     1   88   84  0  0 100  0
 0  0      0 1809468 363232 331388    0    0     0     7   75   78  0  0 100  0
 0  0      0 1809468 363248 331380    0    0     0     9  102  102  0  1 99  0
 0  0      0 1809344 363256 331388    0    0     0     1   71   73  0  0 100  0
 0  0      0 1809344 363264 331388    0    0     0     3   69   72  0  0 100  0
 0  0      0 1809344 363268 331388    0    0     0     4   74   70  0  0 100  0
 0  0      0 1809096 363272 331388    0    0     0     1   99   89  0  1 98  0
 0  0      0 1809468 363280 331388    0    0     0    12  105  103  0  0 100  0
 0  0      0 1809468 363284 331388    0    0     0     1   71   71  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1809468 363288 331388    0    0     0     3   70   72  0  0 100  0
 0  0      0 1806180 363292 331720    0    0    22     1  191  184  0  1 98  0
 0  0      0 1802280 363368 332124    0    0    15    97  393  366  1  1 98  0
 0  0      0 1802156 363404 332160    0    0     0    52   95   93  0  0 100  0
 0  0      0 1802156 363420 332164    0    0     0     7   84   82  0  0 100  0
 0  0      0 1800792 363428 332164    0    0     1     6  103  101  0  1 99  0
 0  0      0 1800668 363436 332176    0    0     0     6   66   71  0  0 100  0
 0  0      0 1800668 363444 332176    0    0     0     1   67   68  0  0 100  0
 0  0      0 1801048 363448 332176    0    0     0     4   70   69  0  0 100  0
 0  0      0 1807940 363456 332176    0    0     0     1  103   90  0  1 99  0
 0  0      0 1807600 363472 332176    0    0     0     8   68   71  0  0 100  0
 0  0      0 1808848 363476 332176    0    0     0     1   77   84  0  0 100  0
 0  0      0 1808848 363484 332176    0    0     0     1   66   73  0  0 100  0
 0  0      0 1808848 363496 332176    0    0     0     2   90   90  0  1 99  0
 0  0      0 1808972 363496 332176    0    0     0     5   70   82  0  0 100  0
 0  0      0 1808972 363508 332176    0    0     0     4   66   71  0  0 100  0
 0  0      0 1809228 363520 332176    0    0     0     3   74   79  0  0 100  0
yogafire 2017-04-23 01:20:02
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 1809840 363520 332176    0    0     5     7    8    4  0  0 99  0
 0  0      0 1810352 363528 332180    0    0     0     8   86   89  0  0 100  0
 0  0      0 1810352 363532 332180    0    0     0     3   66   77  0  0 100  0
 0  0      0 1810352 363532 332184    0    0     0     5   95   93  0  0 100  0
 0  0      0 1806832 363544 332300    0    0     7     6  209  187  0  1 98  0
 0  0      0 1806576 363568 332344    0    0     0    54  118  108  0  0 100  0
 0  0      0 1805312 363576 332344    0    0     0     9  113  112  0  0 100  0
 0  0      0 1805312 363576 332344    0    0     0     7   70   78  0  0 100  0
 0  0      0 1804776 363576 332344    0    0     0    18  104   98  0  1 99  0
 0  0      0 1804444 363576 332344    0    0     0     4   72   76  0  0 100  0
 0  0      0 1804444 363584 332344    0    0     0     4   71   72  0  0 100  0
 0  0      0 1807600 363600 332344    0    0     0     4   95   87  0  0 100  0
 0  0      0 1807568 363608 332344    0    0     0     1   78   78  0  1 99  0
 0  0      0 1807980 363612 332352    0    0     0    10   71   65  0  0 100  0
 0  0      0 1807980 363616 332352    0    0     0     2   62   67  0  0 100  0
