yogafire 2017-04-11 00:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1705092 342032 445080    0    0     0     3   92   80  0  0 100  0
 0  0   2940 1706548 342036 445080    0    0     0     1   98   85  0  2 98  0
 0  0   2940 1706464 342044 445080    0    0     0    10   70   71  0  0 100  0
 0  0   2940 1707968 342052 445080    0    0     0     1   79   77  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1707968 342060 445080    0    0     0     1   67   75  0  0 100  0
 0  0   2940 1707968 342068 445080    0    0     0     2   72   72  0  1 99  0
 1  0   2940 1707968 342076 445080    0    0     0     5   68   62  0  0 100  0
 0  0   2940 1707968 342084 445080    0    0     0     5   70   66  0  0 100  0
 1  0   2940 1707968 342088 445080    0    0     0     1   63   65  0  0 100  0
 0  0   2940 1703220 342140 445120    0    0     0    45  232  187  0  1 98  0
 0  0   2940 1703308 342164 445132    0    0     0    28   89   78  0  0 100  0
 0  0   2940 1703556 342172 445132    0    0     0     6   72   73  0  0 100  0
 0  0   2940 1703556 342180 445132    0    0     0     8   68   76  0  0 100  0
 1  0   2940 1703160 342188 445132    0    0     0     1   91   93  0  1 99  0
 0  0   2940 1701524 342200 445148    0    0     0    33  137  108  1  0 99  0
 0  0   2940 1701152 342204 445148    0    0     0    11   66   67  0  0 100  0
 0  0   2940 1701160 342212 445148    0    0     0     5   65   71  0  0 100  0
 0  0   2940 1704068 342212 445148    0    0     0     1   93   90  0  1 99  0
 0  0   2940 1704068 342224 445148    0    0     0    11   76   77  0  0 100  0
 0  0   2940 1704192 342232 445148    0    0     0     1   72   75  0  0 100  0
 0  0   2940 1705184 342252 445148    0    0     0     7  103   97  0  0 100  0
yogafire 2017-04-11 07:20:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2940 1702664 342300 445204    0    0     1     0    0    0  0  0 99  0
 0  0   2940 1702952 342320 445212    0    0     0    32  110   94  0  0 99  0
 0  0   2940 1703208 342336 445212    0    0     0    17   82   74  0  0 100  0
 0  0   2940 1703968 342344 445212    0    0     0     4   75   68  0  0 100  0
 0  0   2940 1704192 342356 445216    0    0     0     3   82   78  0  1 99  0
 0  0   2940 1704216 342364 445216    0    0     0     9   77   74  0  0 100  0
 0  0   2940 1704216 342372 445216    0    0     0     1   80   72  0  0 100  0
 0  0   2940 1706728 342376 445216    0    0     0     8  157  129  0  0 100  0
 0  0   2940 1707588 342380 445216    0    0     0     3   91   78  0  1 99  0
 0  0   2940 1708620 342396 445208    0    0     0     6   90   70  0  0 100  0
 0  0   2940 1709116 342400 445216    0    0     0     7   92   73  0  0 100  0
 0  0   2940 1709116 342408 445216    0    0     0     2   62   66  0  0 100  0
 2  0   2940 1708736 342424 445220    0    0     0     3   68   70  0  0 100  0
 0  0   2940 1708496 342424 445220    0    0     0     9   72   76  0  0 100  0
 0  0   2940 1708628 342428 445220    0    0     0     1   72   71  0  0 100  0
 0  0   2940 1708628 342428 445220    0    0     0     2   73   77  0  0 100  0
 0  0   2940 1708628 342432 445220    0    0     0     2   58   65  0  0 100  0
 0  0   2940 1708876 342436 445224    0    0     0     5   85   76  0  1 99  0
 0  0   2940 1706092 342468 445264    0    0     0    39  180  119  2  1 97  0
 0  0   2940 1706092 342476 445264    0    0     0    13   60   72  0  0 100  0
 0  0   2940 1705968 342484 445264    0    0     0     5   61   74  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1704852 342488 445264    0    0     0     7  113   89  0  2 98  0
 0  0   2940 1704720 342504 445296    0    0     0    13  105   94  1  0 99  0
 0  0   2940 1705412 342312 445372    0    0     1   179  250  148  5  1 95  0
 0  0   2940 1705412 342316 445372    0    0     0    14   55   62  0  0 100  0
 0  0   2940 1705544 342324 445376    0    0     0    10   98   77  0  1 99  0
 0  0   2940 1705668 342328 445376    0    0     0     1   65   61  0  0 100  0
 0  0   2940 1705668 342336 445376    0    0     0     8   50   60  0  0 100  0
 0  0   2940 1704884 342380 445420    0    0     0    46  175  133  1  1 98  0
 0  0   2940 1704800 342412 445472    0    0     0    42  125  109  1  0 99  0
 0  0   2940 1704792 342424 445460    0    0     0    11   81   81  0  0 100  0
 0  0   2940 1704792 342428 445460    0    0     0    13   74   73  0  0 100  0
 2  0   2940 1704776 342440 445460    0    0     0     2   69   75  0  0 99  0
 0  0   2940 1704792 342452 445460    0    0     0     9   91   78  0  0 100  0
 1  0   2940 1704916 342456 445460    0    0     0     6   72   70  0  0 100  0
 0  0   2940 1705808 342464 445460    0    0     0     2   69   62  0  0 100  0
 0  0   2940 1707568 342468 445460    0    0     0     1   70   59  0  0 100  0
 0  0   2940 1708072 342472 445460    0    0     0     5   80   70  0  1 99  0
 0  1   2940 1707932 342480 445456    0    0     1     1   86   76  0  0 100  0
 0  0   2940 1707684 342488 445496    0    0     2     8   79   87  0  0 100  0
 0  0   2940 1708560 342492 445496    0    0     0     1   71   78  0  0 100  0
 0  0   2940 1707056 342500 445500    0    0     0    10  139  103  0  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1707180 342508 445500    0    0     0     5   71   65  0  0 100  0
 0  0   2940 1707056 342520 445500    0    0     0     3   59   61  0  0 100  0
 0  0   2940 1705784 342568 445564    0    0     4    15  112  101  0  0 99  0
 0  0   2940 1705040 342576 445564    0    0     0    15   95   82  0  1 99  0
 0  0   2940 1703164 342592 445572    0    0     0     8  102   95  0  0 99  0
 0  0   2940 1703140 342628 445596    0    0     0    26  153  124  1  0 99  0
 0  0   2940 1702248 342652 445592    0    0     0    36  140  118  0  0 100  0
 0  0   2940 1700628 342660 445612    0    0     0    36  157  137  1  1 98  0
 0  0   2940 1700752 342672 445612    0    0     0    20   78   69  0  0 100  0
 0  0   2940 1700752 342684 445612    0    0     0     5   65   71  0  0 100  0
 0  0   2940 1700752 342692 445612    0    0     0     2   58   68  0  0 100  0
 0  0   2940 1700504 342700 445612    0    0     0    11   88   83  0  1 99  0
 0  0   2940 1701504 342704 445612    0    0     0     1   86   71  0  0 100  0
 0  0   2940 1702908 342708 445612    0    0     0     1   80   78  0  0 100  0
 0  0   2940 1702984 342740 445652    0    0     0    38  199  149  3  1 96  0
 0  0   2940 1702916 342756 445652    0    0     0     7  137  135  0  0 100  0
 0  0   2940 1702792 342764 445652    0    0     0    14   80   74  0  0 100  0
 0  0   2940 1702808 342768 445656    0    0     0     2   74   75  0  0 100  0
 3  0   2940 1701892 342776 445656    0    0     0     2   79   84  0  2 98  0
 0  0   2940 1702312 342788 445656    0    0     0     9   84   74  0  0 100  0
 0  0   2940 1702312 342796 445656    0    0     0     1   71   76  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1705708 342800 445656    0    0     0     5   92   87  0  0 100  0
 0  0   2940 1705520 342804 445660    0    0     0     1   74   78  0  1 99  0
 0  0   2940 1705708 342812 445660    0    0     0     9   83   79  0  0 100  0
 0  0   2940 1705320 342820 445664    0    0     0     1  100   96  0  0 100  0
 0  0   2940 1705320 342836 445664    0    0     0     7   75   72  0  0 100  0
 0  0   2940 1699520 342880 445692    0    0     0    66  225  187  0  1 98  0
 0  0   2940 1699536 342896 445692    0    0     0    10   80   76  0  0 100  0
 0  0   2940 1699660 342916 445700    0    0     0    23   82   80  0  0 100  0
 0  0   2940 1699660 342924 445700    0    0     0     1   68   74  0  0 100  0
 3  0   2940 1699528 342932 445700    0    0     0     1   67   74  0  0 99  0
 0  0   2940 1698396 342964 445720    0    0     0    38  153  124  1  1 99  0
 0  0   2940 1698776 342972 445720    0    0     0     1   74   77  0  0 100  0
 0  0   2940 1699412 342976 445720    0    0     0    12   68   70  0  0 100  0
 0  0   2940 1699412 342980 445720    0    0     0     1   67   73  0  0 100  0
 0  0   2940 1702196 342988 445728    0    0     0     7  110   87  0  1 99  0
 0  0   2940 1702444 342992 445728    0    0     0     5   70   70  0  0 100  0
 0  0   2940 1702444 342996 445728    0    0     0     4   73   72  0  0 100  0
yogafire 2017-04-11 07:40:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0   2940 1703740 343012 445728    0    0     1     0    0    0  0  0 99  0
 0  0   2940 1703584 343020 445728    0    0     0    11   81   75  0  0 100  0
 0  0   2940 1703708 343028 445728    0    0     0     2   72   69  0  0 100  0
 0  0   2940 1704204 343036 445728    0    0     0     3   82   80  0  0 100  0
 0  0   2940 1704320 343044 445728    0    0     0     3   83   76  0  1 99  0
 0  0   2940 1704336 343048 445728    0    0     0     6   78   76  0  0 100  0
 0  0   2940 1704584 343052 445728    0    0     0     1   79   81  0  0 100  0
 0  0   2940 1704584 343056 445728    0    0     0     5   78   84  0  0 100  0
 0  0   2940 1703676 343068 445708    0    0     0    11  120  108  0  1 99  0
 0  0   2940 1704452 343076 445712    0    0     0     5   79   78  0  0 100  0
 1  0   2940 1703320 343092 445716    0    0     0    15  123  102  1  0 99  0
 0  0   2940 1702644 343112 445776    0    0     2   135  129   94  1  0 99  0
 2  0   2940 1702148 343116 445776    0    0     0     3   67   76  0  0 100  0
 0  0   2940 1701776 343124 445780    0    0     0    17   78   68  0  0 100  0
 1  0   2940 1701776 343128 445780    0    0     0     3   66   68  0  0 100  0
 0  0   2940 1699792 343184 445860    0    0     2   246  298  158  6  1 92  0
 0  0   2940 1698900 343192 445860    0    0     0     1   80   73  0  1 99  0
 0  0   2940 1699056 343208 445860    0    0     0    20   83   74  0  0 100  0
 0  0   2940 1699180 343216 445860    0    0     0     4   83   75  0  0 100  0
 0  0   2940 1699048 343232 445868    0    0     0     6   95   88  1  0 99  0
 0  0   2940 1698240 343264 445912    0    0     2   104  117   92  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1698436 343272 445916    0    0     0     6   73   64  0  0 100  0
 0  0   2940 1699824 343288 445916    0    0     0    15  103   71  0  0 100  0
 0  0   2940 1699824 343296 445916    0    0     0     2   71   71  0  0 100  0
 0  0   2940 1699700 343312 445916    0    0     0     2   56   61  0  0 100  0
 0  0   2940 1699824 343320 445920    0    0     0    14  106   85  0  1 99  0
 0  0   2940 1701212 343324 445920    0    0     0     1   77   65  0  0 100  0
 0  0   2940 1701840 343336 445920    0    0     0     3   62   68  0  0 100  0
 0  0   2940 1697488 343380 445948    0    0     0    36  227  176  0  1 98  0
 0  0   2940 1697296 343408 445956    0    0     0    16   77   79  0  0 100  0
 0  0   2940 1697296 343420 445960    0    0     0    24   83   79  0  0 100  0
 0  0   2940 1697296 343428 445960    0    0     0     1   67   79  0  0 100  0
 0  0   2940 1697172 343444 445964    0    0     0     7   99  100  0  1 99  0
 0  0   2940 1697048 343452 445964    0    0     0     5   77   82  0  0 100  0
 0  0   2940 1697048 343460 445964    0    0     0     2   73   75  0  0 100  0
 0  0   2940 1698188 343464 445964    0    0     0     6   66   77  0  0 100  0
 0  0   2940 1700964 343476 445964    0    0     0     2   85   88  0  1 99  0
 0  0   2940 1701592 343484 445968    0    0     0    10   72   74  0  0 100  0
 0  0   2940 1701592 343488 445968    0    0     0     1   74   78  0  0 100  0
 0  0   2940 1702840 343492 445968    0    0     0     2   74   79  0  0 100  0
 3  0   2940 1702840 343500 445968    0    0     0     2   72   73  0  1 99  0
 0  0   2940 1700684 343528 445996    0    0     1   107  246  162  1  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1700304 343540 446008    0    0     0     6  108   97  0  0 100  0
 0  0   2940 1699296 343548 446012    0    0     0    20   94   83  0  0 100  0
 0  0   2940 1698288 343552 446020    0    0     0     1   99   92  0  1 99  0
 0  0   2940 1698180 343568 446020    0    0     0    10   83   78  0  0 100  0
 0  0   2940 1698304 343572 446020    0    0     0     8   76   78  0  0 100  0
 0  0   2940 1698304 343580 446020    0    0     0     1   69   73  0  0 100  0
 2  0   2940 1698948 343596 445984    0    0     0    19  121   92  0  1 99  0
 0  0   2940 1698692 343616 445988    0    0     0    12   94   80  0  0 100  0
 0  0   2940 1698816 343624 445996    0    0     0    10   72   66  0  0 100  0
 0  0   2940 1699692 343632 445996    0    0     0     2   59   61  0  0 100  0
 0  0   2940 1699692 343636 445996    0    0     0     1   58   68  0  0 100  0
 0  0   2940 1699444 343640 445996    0    0     0     9   89   73  0  1 99  0
 0  0   2940 1699444 343640 445996    0    0     0     2   66   63  0  0 100  0
 0  0   2940 1701832 343648 445996    0    0     0     1   77   72  0  0 100  0
 0  0   2940 1701272 343660 445996    0    0     0     7  110   84  0  1 99  0
 0  0   2940 1699784 343664 446400    0    0     0    23  120  102  1  0 99  0
 0  0   2940 1699588 343436 446012    0    0     1    96  118  103  0  0 99  0
 0  0   2940 1699588 343440 446012    0    0     0    11   67   85  0  0 100  0
 0  0   2940 1698316 343448 446012    0    0     0     1   84   79  0  2 98  0
 0  0   2940 1699604 343460 446020    0    0     0     6   79   67  0  0 100  0
 0  0   2940 1699728 343472 446020    0    0     0     6   72   65  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1700108 343480 446020    0    0     0     4   80   80  0  0 100  0
 0  0   2940 1699948 343504 446084    0    0     1   186  187  118  3  1 96  0
 0  0   2940 1700224 343512 446036    0    0     0    18  117   96  0  0 100  0
 0  0   2940 1700348 343516 446036    0    0     0     5   74   69  0  0 100  0
 0  0   2940 1700348 343524 446036    0    0     0     4   60   64  0  0 100  0
 0  0   2940 1696820 343584 446092    0    0     0    69  321  262  0  1 98  0
 0  0   2940 1696572 343596 446104    0    0     0    11   83   69  0  0 100  0
 0  0   2940 1696572 343604 446104    0    0     0    25   75   67  0  0 100  0
 0  0   2940 1697216 343612 446104    0    0     0     1   84   75  0  0 100  0
 0  0   2940 1698076 343620 446108    0    0     0     2   82   71  0  1 99  0
 0  0   2940 1698092 343628 446112    0    0     0     9   76   70  0  0 100  0
 0  0   2940 1698216 343636 446112    0    0     0     1   69   65  0  0 100  0
 0  0   2940 1702620 343640 446112    0    0     0     2   75   67  0  0 100  0
 0  0   2940 1702736 343648 446112    0    0     0     2   77   75  0  1 99  0
 0  0   2940 1702480 343660 446116    0    0     0     7   94   81  0  0 100  0
 0  0   2940 1702356 343664 446116    0    0     0     3   64   68  0  0 100  0
 0  0   2940 1702356 343672 446116    0    0     0     7   68   74  0  0 100  0
yogafire 2017-04-11 08:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0   2940 1699104 343684 446124    0    0     1     0    0    0  0  0 99  0
 0  0   2940 1695388 344016 447408    0    0    67  1109  860  471 27  8 64  1
 0  0   2940 1689164 344048 447496    0    0     1    70  262  183  3  1 97  0
 0  0   2940 1716840 344108 447524    0    0     0   279  243  177  1  1 98  0
 0  0   2940 1717228 344112 447524    0    0     0    61   89   70  0  0 100  0
 0  0   2940 1716732 344120 447528    0    0     0    11  124   89  0  1 99  0
 0  0   2940 1716980 344136 447528    0    0     0     6  123   91  0  0 100  0
 0  0   2940 1716980 344144 447528    0    0     0    12  114   88  0  0 100  0
 0  0   2940 1702512 344164 447576    0    0     0    18  206  109  2  1 97  0
 0  0   2940 1698056 344212 447664    0    0     2   161  249  184  1  1 98  0
 0  0   2940 1698064 344220 447660    0    0     0    24  120   77  0  0 100  0
 0  0   2940 1698064 344232 447660    0    0     0     3   93   65  0  0 100  0
 0  0   2940 1698064 344240 447660    0    0     0     1   81   62  0  0 100  0
 1  0   2940 1698072 344256 447660    0    0     0    10  120   79  0  1 99  0
 0  0   2940 1698072 344264 447660    0    0     0     1  103   72  0  0 100  0
 0  0   2940 1697584 344292 447704    0    0     0   178  191  126  1  1 98  0
 1  0   2940 1700800 344300 447704    0    0     0     1  121   76  0  1 99  0
 0  0   2940 1700972 344316 447708    0    0     0    10  112   73  0  0 100  0
 0  0   2940 1701452 344340 447712    0    0     1    11  155  122  0  0 99  0
 0  0   2940 1701444 344356 447764    0    0     0    10  132   94  1  0 99  0
 6  0   2940 1701776 344380 447760    0    0     0    34  118   89  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1701528 344412 447760    0    0     2    17  146   96  0  2 98  0
 0  0   2940 1701652 344420 447760    0    0     0     4  118   79  0  0 100  0
 0  0   2940 1701528 344448 447796    0    0     0   156  231  117  4  0 95  0
 0  0   2940 1701528 344456 447796    0    0     0    13   93   71  0  0 100  0
 0  0   2940 1701156 344468 447796    0    0     0     9  136   98  0  1 99  0
 0  0   2940 1701528 344496 447808    0    0     0    34  154  104  1  0 99  0
 0  0   2940 1701528 344500 447816    0    0     0    12   83   64  0  0 100  0
 0  0   2940 1696736 344540 447852    0    0     0    40  266  203  0  1 99  0
 0  0   2940 1695620 344564 447864    0    0     0    18  144   97  0  1 99  0
 0  0   2940 1696240 344580 447872    0    0     0    29  118   85  0  0 99  0
 0  0   2940 1696240 344584 447872    0    0     0     2   92   76  0  0 100  0
 0  0   2940 1696116 344592 447872    0    0     0     3   76   65  0  0 100  0
 0  0   2940 1696504 344600 447872    0    0     0     5  122   91  0  1 99  0
 1  0   2940 1696504 344604 447872    0    0     0     1   80   65  0  0 100  0
 0  0   2940 1702892 344616 447884    0    0     0     9  144   97  0  0 99  0
 0  0   2940 1693932 344728 450996    0    0   210   140  263  162  1  1 97  1
 0  0   2940 1691436 344744 451436    0    0    30    12  148  108  0  1 98  0
 0  0   2940 1691468 344752 451436    0    0     0    31  110   88  0  0 100  0
 0  0   2940 1691468 344760 451440    0    0     0     5   87   75  0  0 100  0
 7  0   2940 1687528 344784 451488    0    0     3    31  107   86  0  1 98  0
 0  0   2940 1685280 344808 451732    0    0    15    46  369  268  2  8 90  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0   2940 1691412 344824 451744    0    0     0     3  100   80  0  0 100  0
 0  0   2940 1691684 344836 452564    0    0    55    47  200  152  1  1 98  0
 0  0   2940 1692312 344848 452564    0    0     0     3   99   85  0  1 99  0
 0  0   2940 1692188 344856 452564    0    0     0    12   79   75  0  0 100  0
 0  0   2940 1692312 344864 452564    0    0     0     1   84   73  0  0 100  0
 0  0   2940 1692312 344872 452564    0    0     0     2   85   75  0  0 100  0
 2  0   2940 1690744 344888 452552    0    0     0    22  116   94  0  1 99  0
 0  0   2940 1690536 344908 452560    0    0     0    12  111   82  0  0 100  0
 0  0   2940 1690536 344932 452568    0    0     0    23  108   81  0  0 100  0
 0  0   2940 1683968 345084 453928    0    0    90    51  296  213  1  1 97  1
 0  0   2940 1683332 345096 453900    0    0     1    14  142  138  0  0 100  0
 0  0   2940 1681704 345120 453916    0    0     1    46  140  109  0  1 99  0
 0  0   2940 1682200 345148 453976    0    0     4     9  174  124  0  0 99  0
 0  0   2940 1682828 345168 453976    0    0     0    29  129  103  0  0 100  0
 0  0   2940 1682936 345212 453996    0    0     1    85  214  172  1  0 99  0
 0  0   2940 1689776 345224 454008    0    0     0    27  219  155  0  1 99  0
 0  0   2940 1687000 345232 455964    0    0   130    12  172  132  0  0 99  0
 0  0   2940 1686752 345260 456232    0    0    18    17  104   81  0  0 100  0
 0  0   2940 1686752 345260 456232    0    0     0    13   72   63  0  0 100  0
 0  0   2940 1684892 345276 456056    0    0     0    26  132   83  0  2 98  0
 0  0   2940 1687792 345280 456056    0    0     0    16  106   74  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1687984 345292 456056    0    0     0     6  209  149  0  1 98  0
 0  0   2940 1684588 345308 456068    0    0     0    17  211  149  0  1 99  0
 0  0   2940 1689304 345324 456064    0    0     0    15  176  132  0  1 99  0
 0  0   2940 1688404 345352 456076    0    0     0    33  180  142  1  0 99  0
 0  0   2940 1688404 345356 456076    0    0     0    14   94   72  0  0 100  0
 0  0   2940 1685116 345400 456108    0    0     0    50  258  231  0  1 99  0
 0  0   2940 1683256 345424 456128    0    0     0    14  128   86  0  1 99  0
 0  0   2940 1683264 345440 456128    0    0     0    23  105   70  0  0 100  0
 0  0   2940 1683264 345444 456128    0    0     0     2  100   76  0  0 100  0
 0  0   2940 1683752 345468 456176    0    0     0    37  191  130  1  1 98  0
 0  0   2940 1684172 345476 456176    0    0     0     7  111   79  0  0 100  0
 0  0   2940 1683660 345488 456176    0    0     0    12  129   98  0  0 100  0
 0  0   2940 1682932 345536 456296    0    0     2   151  241  160  2  1 97  0
 2  0   2940 1681940 345552 457168    0    0    58     9  114   92  0  1 99  0
 0  0   2940 1682064 345564 457168    0    0     0    18  114   94  0  0 99  0
 0  0   2940 1681940 345572 457168    0    0     0     2   89   80  0  0 100  0
 0  0   2940 1681948 345584 457168    0    0     0     7   87   76  0  0 100  0
yogafire 2017-04-11 08:20:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2940 1681856 345592 457168    0    0     1     0    0    0  0  0 99  0
 0  0   2940 1682412 345632 457220    0    0     1   123  174  116  1  0 98  0
 0  0   2940 1684180 345636 457220    0    0     0    12  108   76  0  0 100  0
 0  0   2940 1684180 345652 457220    0    0     0     6   70   67  0  0 100  0
 0  0   2940 1684112 345680 457276    0    0     3    86  175  140  1  1 98  0
 0  0   2940 1684112 345688 457280    0    0     0    19   82   64  0  0 100  0
 0  0   2940 1684112 345704 457280    0    0     0     6   84   69  0  0 100  0
 0  0   2940 1683948 345720 457316    0    0     0    11  124   89  1  0 99  0
 0  0   2940 1683452 345752 457340    0    0     1   121  157  112  0  1 99  0
 0  0   2940 1683452 345756 457340    0    0     0     7   90   75  0  0 100  0
 0  0   2940 1683328 345776 457344    0    0     0    23   95   73  0  0 100  0
 0  0   2940 1683584 345784 457348    0    0     0     3   77   68  0  0 100  0
 2  0   2940 1683336 345796 457348    0    0     0     6   85   76  0  0 99  0
 0  0   2940 1683708 345800 457348    0    0     0     5  103   74  0  0 99  0
 0  0   2940 1684476 345808 457348    0    0     0     5  106   84  0  0 100  0
 0  0   2940 1685360 345816 457348    0    0     0     3   88   80  0  0 100  0
 0  0   2940 1685296 345588 458688    0    0    87    29  246  160  1  2 96  1
 0  0   2940 1686816 345588 458688    0    0     0    18  110   78  0  0 100  0
 0  0   2940 1686940 345604 458688    0    0     0     7   96   73  0  0 100  0
 0  0   2940 1686940 345608 458688    0    0     0    11   82   69  0  0 100  0
 0  0   2940 1686404 345624 458688    0    0     0     2  136  102  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1687940 345628 458688    0    0     0     6   97   70  0  0 100  0
 0  0   2940 1687816 345636 458688    0    0     0     5   88   72  0  0 100  0
 0  0   2940 1687800 345644 458688    0    0     0     2  102   87  0  0 100  0
 0  0   2940 1687552 345648 458688    0    0     0     3   99   84  0  1 99  0
 0  0   2940 1687040 345656 458696    0    0     0     9  105   83  0  0 100  0
 0  0   2940 1686668 345664 458700    0    0     0     5  104   83  0  0 100  0
 0  0   2940 1686668 345680 458700    0    0     0     3   82   72  0  0 100  0
 0  0   2940 1680464 345736 458724    0    0     0    75  319  266  1  2 98  0
 0  0   2940 1680380 345752 458760    0    0     0    15   90   80  0  0 100  0
 0  0   2940 1680256 345760 458760    0    0     0    24   86   77  0  0 100  0
 0  0   2940 1680256 345764 458760    0    0     0     1   88   80  0  0 100  0
 0  0   2940 1680248 345772 458760    0    0     0     1   96   82  0  1 99  0
 0  0   2940 1681264 345780 458760    0    0     0     8  101   84  0  0 100  0
 0  0   2940 1681140 345784 458760    0    0     0     1   90   77  0  0 100  0
 0  0   2940 1683032 345788 458760    0    0     0     1   92   73  0  0 100  0
 3  0   2940 1685544 345804 458764    0    0     0     5  103   81  0  0 100  0
 0  0   2940 1684272 345832 458788    0    0     0    33  188  125  1  1 98  0
 0  0   2940 1684148 345836 458788    0    0     0     6  114   82  0  0 100  0
 0  0   2940 1684148 345840 458788    0    0     0    11  107   82  0  0 100  0
 0  0   2940 1682976 345848 458792    0    0     0     1  119   91  0  1 99  0
 0  0   2940 1682520 345864 458808    0    0     0    19  147  110  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1682404 345872 458808    0    0     0     2  100   74  0  0 100  0
 0  0   2940 1682280 345880 458808    0    0     0    11   80   68  0  0 100  0
 2  0   2940 1682924 345888 458808    0    0     0     3  100   73  0  0 100  0
 0  0   2940 1682800 345896 458808    0    0     0     8  106   80  0  0 99  0
 0  0   2940 1682800 345912 458812    0    0     0    15  127   86  0  0 99  0
 0  0   2940 1682800 345924 458812    0    0     0     3   99   80  0  0 100  0
 0  0   2940 1684816 345936 458812    0    0     0    13  111   79  0  1 99  0
 0  0   2940 1683172 345960 459868    0    0    69    63  168  119  0  0 99  0
 0  0   2940 1680056 346012 460668    0    0    57    63  271  165  0  1 97  2
 0  0   2940 1679808 346028 460752    0    0     5    17  112  100  0  0 99  0
 0  0   2940 1678496 346036 460760    0    0     0    12  135  100  0  1 99  0
 0  0   2940 1678172 346084 460788    0    0     0   125  176  117  1  0 98  0
 0  0   2940 1678048 346096 460788    0    0     0     6  101   74  0  0 100  0
 0  0   2940 1678048 346100 460788    0    0     0    20   91   77  0  0 100  0
 0  0   2940 1678172 346104 460788    0    0     0     2   94   73  0  1 99  0
 0  0   2940 1675420 346160 460844    0    0     0    96  236  158  2  1 97  0
 0  0   2940 1679304 346176 460884    0    0     0    23  148   96  1  0 99  0
 0  0   2940 1677676 346220 461288    0    0     0    52  202  180  1  0 99  0
 0  0   2940 1676320 345984 461108    0    0     1   236  192  144  1  2 97  0
 0  0   2940 1677832 346008 461112    0    0     0    15  150  111  0  0 100  0
 0  0   2940 1677956 346016 461112    0    0     0    20  113   98  0  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1676700 346028 461124    0    0     0    17  165  135  0  0 99  0
 0  0   2940 1676204 346044 461132    0    0     0    10  132  114  0  1 99  0
 0  0   2940 1676460 346056 461132    0    0     0    15  117   92  0  0 100  0
 0  0   2940 1677088 346064 461132    0    0     0     5   91   71  0  0 100  0
 0  0   2940 1677980 346072 461132    0    0     0     7   90   68  0  0 100  0
 0  0   2940 1676576 346128 461176    0    0     0    52  244  188  1  1 98  0
 0  0   2940 1676328 346140 461176    0    0     0     7  105   90  0  0 100  0
 0  0   2940 1677824 346192 461196    0    0     2   263  288  187  3  1 96  0
