yogafire 2017-03-31 00:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2928 1447104 367388 734796    0    0     0     6   83   79  0  0 100  0
 0  0   2928 1447104 367392 734796    0    0     0     3   57   64  0  0 100  0
 0  0   2928 1447104 367392 734796    0    0     0     5   76   72  0  0 100  0
 0  0   2928 1446304 367400 734796    0    0     0    11  128  100  0  1 99  0
 0  0   2928 1446460 367404 734796    0    0     0     5   65   81  0  0 100  0
 0  0   2928 1445784 367412 734824    0    0     0    35  136  117  1  0 99  0
 0  0   2928 1445784 367412 734824    0    0     0     6   92   86  0  0 100  0
 0  0   2928 1444852 367416 734824    0    0     0    10   97   83  0  1 99  0
 0  0   2928 1444792 367416 734824    0    0     0     6   65   76  0  0 100  0
 0  0   2928 1445304 367420 734824    0    0     0     1   67   75  0  0 100  0
 0  0   2928 1445180 367424 734824    0    0     0    10  102  100  0  0 100  0
 4  0   2928 1442024 367440 734872    0    0     0    35  330  231  1  2 97  0
 0  0   2928 1442280 367452 734916    0    0     0    39  289  199  1  2 98  0
 0  0   2928 1442280 367464 734948    0    0     0    21  212  147  0  0 100  0
 0  0   2928 1442404 367476 734968    0    0     0    13  257  206  0  0 99  0
 0  0   2928 1441108 367488 735000    0    0     0    13  258  176  0  2 98  0
 0  0   2928 1441288 367496 735028    0    0     0    16  240  188  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2928 1441288 367500 735028    0    0     0    11   74   71  0  0 100  0
 1  0   2928 1443544 367512 735028    0    0     0     6   98   74  0  0 100  0
 0  0   2928 1443884 367516 735028    0    0     0     2  110   81  0  1 99  0
 0  0   2928 1444072 367520 735032    0    0     0    12   69   67  0  0 100  0
 0  0   2928 1444072 367520 735036    0    0     0     1   70   64  0  0 100  0
 0  0   2928 1444072 367532 735032    0    0     0     5  104   87  0  0 100  0
 0  0   2928 1444884 367532 735040    0    0     0    18  134   94  0  1 99  0
 0  0   2928 1445056 367540 735044    0    0     0     5   56   60  0  0 100  0
 0  0   2928 1445056 367544 735044    0    0     0    11   57   62  0  0 100  0
 0  0   2928 1422944 366940 736332    0    0     6   929 2556 3003  4  6 90  1
 0  0   2928 1415780 367568 737236    0    0     0  1239 4334 6661  5  7 88  1
 1  0   2928 1406324 368180 737780    0    0     0  1182 3575 5243  5  7 88  0
 0  0   2928 1404976 368792 739124    0    0     0  1114 2767 3164  3  4 92  1
 0  0   2928 1404224 369116 739464    0    0     0   688 2314 3012  2  4 94  0
 3  0   2928 1403856 368868 738812    0    0     0    21  909 1150  1  2 97  0
 0  0   2928 1406564 368112 738724    0    0     0    77  190  142  0  0 99  0
 0  0   2928 1406564 368116 738724    0    0     0     3   77   80  0  0 100  0
 0  0   2928 1406052 368128 738740    0    0     0    33  149  125  1  0 99  0
 0  0   2928 1404312 368144 738740    0    0     0     7  135   99  0  2 98  0
 0  0   2928 1404936 368144 738744    0    0     0     8   84   79  0  0 100  0
 0  0   2928 1406564 368148 738744    0    0     0    11   75   63  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2928 1442312 368148 738744    0    0     0     2  130  227  0  0 100  0
 0  0   2928 1442808 368148 738744    0    0     0     2  105   77  0  1 99  0
 0  0   2928 1442940 368148 738744    0    0     0     5   68   64  0  0 100  0
 0  0   2928 1444716 368148 738744    0    0     0     1   73   61  0  0 100  0
 0  0   2928 1445840 368148 738744    0    0     0     4   85   66  0  0 100  0
 0  0   2928 1444676 368152 738748    0    0     0    11  132  102  0  1 99  0
 0  0   2928 1444576 368152 738748    0    0     0     5   77   69  0  0 100  0
 0  0   2928 1445064 368156 738748    0    0     0    12  107   90  0  0 100  0
 0  0   2928 1445064 368160 738752    0    0     0     8  162  108  0  0 100  0
 1  0   2928 1442096 368176 738796    0    0     0    27  201  148  1  1 98  0
 0  0   2928 1441584 368192 738788    0    0     0    30  145  120  0  0 100  0
 0  0   2928 1441592 368196 738788    0    0     0     8   88   85  0  0 100  0
 0  0   2928 1441592 368200 738788    0    0     0    18  101   91  0  0 100  0
 0  0   2928 1441096 368204 738788    0    0     0     1  106   78  0  1 99  0
 0  0   2928 1441096 368204 738788    0    0     0     6   64   68  0  0 100  0
 0  0   2928 1441096 368208 738788    0    0     0     5   64   69  0  0 100  0
 0  0   2928 1444492 368212 738788    0    0     0     2  122  106  0  0 100  0
yogafire 2017-03-31 00:20:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2928 1444652 368212 738792    0    0     0     1    0    1  0  0 99  0
 1  0   2928 1445136 368212 738792    0    0     0     6   78   81  0  0 100  0
 0  0   2928 1445772 368216 738792    0    0     0     3   70   74  0  0 100  0
 0  0   2928 1445632 368220 738792    0    0     0     5   93   80  0  0 100  0
 0  0   2928 1445260 368228 738792    0    0     0     4   88   75  0  0 100  0
 0  0   2928 1444244 368252 738816    0    0     0    37  166  133  1  1 98  0
 0  0   2928 1444244 368252 738816    0    0     0    11   56   61  0  0 100  0
 0  0   2928 1442616 368256 738820    0    0     0     9  129  104  0  0 100  0
 2  0   2928 1436544 368280 738844    0    0     0    73  268  231  1  1 98  0
 0  0   2928 1436088 368284 738856    0    0     0     5   85   87  0  0 100  0
 0  0   2928 1436088 368292 738856    0    0     0    24   69   74  0  0 100  0
 0  0   2928 1436088 368296 738856    0    0     0     1   86   81  0  0 100  0
 0  0   2928 1436724 368300 738856    0    0     0     1   86   73  0  0 100  0
 0  0   2928 1436724 368300 738860    0    0     0     9   75   66  0  1 99  0
 0  0   2928 1439112 368304 738860    0    0     0     1   75   58  0  0 100  0
 0  0   2928 1443788 368308 738868    0    0     0     7  148  114  0  0 99  0
 0  0   2928 1443664 368312 738868    0    0     0     9   81   67  0  0 100  0
 0  0   2928 1442416 368320 738868    0    0     0     5   93   77  0  1 99  0
 0  0   2928 1442416 368324 738868    0    0     0     6   74   65  0  0 100  0
 0  0   2928 1442416 368324 738868    0    0     0     6   70   65  0  0 100  0
 0  0   2928 1442540 368324 738868    0    0     0     1   85   73  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2928 1441136 368336 738892    0    0     0    30  162  136  1  2 97  0
 0  0   2928 1442888 368336 738900    0    0     0    15   68   67  0  0 100  0
 0  0   2928 1443044 368348 738972    0    0     1   166  178  115  2  0 97  0
 1  0   2928 1443424 368348 738980    0    0     0    11  107   88  0  0 100  0
 0  0   2928 1443416 368356 738988    0    0     0    30  135  109  1  1 99  0
 0  0   2928 1443416 368360 738988    0    0     0     3   63   73  0  0 100  0
 0  0   2928 1443416 368364 738988    0    0     0    14   80   77  0  0 100  0
 0  0   2928 1443152 368376 738992    0    0     0    17  142  108  0  0 100  0
 0  0   2928 1442036 368384 738992    0    0     0    10   88   88  0  1 99  0
 0  0   2928 1442416 368388 738992    0    0     0    15   84   77  0  0 100  0
 0  0   2928 1442532 368392 738992    0    0     0     3  114   95  0  0 100  0
 0  0   2928 1440584 368396 739024    0    0     0    39  226  121  4  1 95  0
 0  0   2928 1440756 368396 739024    0    0     0     5   63   63  0  0 100  0
 0  0   2928 1441012 368404 739024    0    0     0    13   65   64  0  0 100  0
 0  0   2928 1441896 368404 739024    0    0     0     2   86   71  0  0 100  0
 2  0   2928 1442276 368408 739024    0    0     0     1   90   74  0  0 99  0
 0  0   2928 1441616 368456 738964    0    0     0   230  246  179  3  2 95  0
 0  0   2928 1441648 368464 738996    0    0     0    29  106   89  1  0 99  0
 0  0   2928 1441648 368464 738996    0    0     0    24   91   89  0  0 100  0
 0  0   2928 1441648 368464 739004    0    0     0     4   93   79  0  0 100  0
 0  0   2928 1440780 368464 739004    0    0     0     8  104   90  0  1 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2928 1440780 368468 739008    0    0     0     8   77   73  0  0 100  0
 0  0   2928 1440780 368476 739008    0    0     0     4   71   70  0  0 100  0
 0  0   2928 1443440 368484 739008    0    0     0     2  109   77  0  0 100  0
 0  0   2928 1444192 368488 739012    0    0     0     6   96   86  0  1 99  0
 0  0   2928 1444192 368496 739012    0    0     0     1   61   68  0  0 100  0
 0  0   2928 1444192 368500 739012    0    0     0     6   89   78  0  0 100  0
 0  0   2928 1444192 368504 739012    0    0     0     2   83   80  0  0 100  0
 0  0   2928 1445564 368508 739016    0    0     0     5   93   78  0  1 99  0
 0  0   2928 1445564 368516 739016    0    0     0     5   63   66  0  0 100  0
 0  0   2928 1445564 368520 739016    0    0     0     2   78   80  0  0 100  0
 1  0   2928 1445440 368520 739016    0    0     0     1   84   82  0  0 100  0
 0  0   2928 1445688 368524 739016    0    0     0     9   93   78  0  1 99  0
 0  0   2928 1445688 368524 739016    0    0     0     1   58   60  0  0 100  0
 3  0   2928 1445548 368528 739016    0    0     0     1  103   89  0  0 100  0
 0  0   2928 1444160 368536 739020    0    0     0     7  111   99  0  1 99  0
 0  0   2928 1444184 368540 739020    0    0     0     5   62   72  0  0 100  0
 0  0   2928 1444184 368544 739020    0    0     0     9   66   70  0  0 100  0
 0  0   2928 1444184 368544 739020    0    0     0     1   82   71  0  0 100  0
 9  0   2928 1443028 368548 739024    0    0     0     1  100   81  0  1 98  0
 0  0   2928 1442624 368620 738028    0    0    31   121  280  271  2  6 93  0
 0  0   2928 1443136 368624 738028    0    0     0     2   66   63  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2928 1443136 368628 738028    0    0     0    11   91   81  0  0 100  0
 0  0   2928 1441624 368632 738092    0    0     0    10  148  100  1  0 98  0
 0  0   2928 1440476 368660 738108    0    0     0    39  115  103  0  1 99  0
 0  0   2928 1440724 368680 738124    0    0     0    41  132  119  1  0 99  0
 0  0   2928 1441500 368688 738124    0    0     0     7   93   81  0  0 100  0
 0  0   2928 1440840 368700 738136    0    0     0    44  164  113  0  0 99  0
 0  0   2928 1439724 368708 738136    0    0     0     6   83   82  0  1 99  0
 0  0   2928 1439724 368708 738140    0    0     0    18   71   74  0  0 100  0
 0  0   2928 1439988 368712 738140    0    0     0     1  100   85  0  0 100  0
 0  0   2928 1440484 368720 738140    0    0     0     5  117  101  0  1 99  0
 0  0   2928 1441632 368720 738144    0    0     0     8   65   66  0  0 100  0
 0  0   2928 1442136 368724 738144    0    0     0     2   69   70  0  0 100  0
 0  0   2928 1442136 368728 738144    0    0     0     6   81   81  0  0 100  0
 1  0   2928 1440568 368732 738144    0    0     0     2  106   83  0  1 98  0
 0  0   2928 1443904 368732 738116    0    0     0     8   96   83  0  0 100  0
 0  0   2928 1443904 368740 738116    0    0     0     7   60   62  0  0 100  0
 0  0   2928 1443904 368740 738116    0    0     0     4   84   76  0  0 100  0
yogafire 2017-03-31 00:40:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0   2928 1444456 368748 738116    0    0     0     1    0    1  0  0 99  0
 0  0   2928 1444672 368760 738116    0    0     0    13   93   78  0  0 100  0
 0  0   2928 1444548 368768 738116    0    0     0     1   61   60  0  0 100  0
 0  0   2928 1444548 368768 738116    0    0     0     2   76   70  0  0 100  0
 0  0   2928 1445408 368768 738116    0    0     0     2  109   86  0  1 99  0
 0  0   2928 1445424 368768 738116    0    0     0     5   71   75  0  0 100  0
 0  0   2928 1443904 368780 738152    0    0     0    31  144  125  1  0 99  0
 0  0   2928 1443904 368780 738140    0    0     0     6  115  101  0  0 100  0
 0  0   2928 1443408 368788 738140    0    0     0    14  108   85  0  1 99  0
 0  0   2928 1443160 368800 738172    0    0     0    33  123  113  1  0 99  0
 0  0   2928 1443160 368804 738172    0    0     0     7   61   62  0  0 100  0
 0  0   2928 1443160 368804 738172    0    0     0    13   78   79  0  0 100  0
 2  0   2928 1443160 368804 738172    0    0     0     3   80   75  0  0 100  0
 0  0   2928 1443284 368804 738176    0    0     0    11   79   80  0  0 99  0
 0  0   2928 1443284 368804 738176    0    0     0     1   58   66  0  0 100  0
 0  0   2928 1443284 368808 738176    0    0     0     2   89   84  0  0 100  0
 0  0   2928 1446300 368812 738176    0    0     0     2  115   88  0  1 99  0
 0  0   2928 1446300 368816 738176    0    0     0     5   55   62  0  0 100  0
 1  0   2928 1444292 368828 738168    0    0     0     8   91   88  0  0 99  0
 0  0   2928 1444020 368836 738200    0    0     0    33  131   92  1  0 99  0
 0  0   2928 1441848 368836 738200    0    0     0     1  114   85  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2928 1442012 368848 738220    0    0     0    22  133   89  1  0 98  0
 0  0   2928 1441756 368900 738240    0    0     0    62  164  148  1  0 99  0
 1  0   2928 1441756 368908 738240    0    0     0     6  103   87  0  0 100  0
 0  0   2928 1440832 368908 738240    0    0     0    13  107   88  0  1 99  0
 0  0   2928 1441268 368912 738240    0    0     0     5   68   81  0  0 100  0
 0  0   2928 1441392 368920 738244    0    0     0    10   74   74  0  0 100  0
 0  0   2928 1441392 368920 738244    0    0     0     3   71   64  0  0 100  0
 0  0   2928 1441268 368920 738256    0    0     0    23  174  146  0  1 99  0
 0  0   2928 1441780 368920 738256    0    0     0    18   70   69  0  0 100  0
 0  0   2928 1441780 368920 738256    0    0     0     1   65   73  0  0 100  0
 0  0   2928 1441780 368920 738256    0    0     0     1   84   82  0  0 100  0
 0  0   2928 1442128 368920 738256    0    0     0     2   98   78  0  1 99  0
 0  0   2928 1443152 368932 738256    0    0     0     6   83   98  0  0 100  0
 0  0   2928 1443656 368932 738256    0    0     0     1   76   84  0  0 100  0
 0  0   2928 1445804 368932 738256    0    0     0     5   87   70  0  0 100  0
 0  0   2928 1445928 368932 738256    0    0     0     1  100   85  0  1 99  0
 0  0   2928 1446052 368932 738256    0    0     0     5   73   68  0  0 100  0
 0  0   2928 1446052 368936 738256    0    0     0     4   67   62  0  0 100  0
 0  0   2928 1444664 368944 738268    0    0     0     5  141  113  0  0 99  0
 2  2   2928 1443888 368948 738268    0    0     0     3   84   76  0  0 100  0
 1  1   2928 1423732 369000 739212    0    0  1432   228 1601 1069  3  8 73 16
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  1   2928 1458336 348856 720288    0    0   989   182 1569 1096  2  7 75 16
 0  1   2928 1943552 333184 256020    0    0  2136   622 1620 1152  2  7 74 17
 1  3   2928 1896360 318244 316956    0    0  4673   182 1515  925  2  6 72 19
 0  1   2928 1846232 308384 359576    0    0  6844   366 1819 1110  4  7 70 19
 0  0   2928 1851328 306900 365396    0    0   612    75  381  266  0  1 92  6
 0  0   2928 1851328 306916 365396    0    0     0     3  103   86  0  0 100  0
 0  0   2928 1849064 306972 365692    0    0    21    95  195  127  0  1 98  0
 0  0   2928 1849568 306980 365696    0    0     0     5   78   69  0  0 100  0
 0  0   2928 1852784 306100 359904    0    0   255   229  380  244  7  1 87  4
 0  0   2928 1852784 306108 359904    0    0     0     6   73   62  0  0 100  0
 0  0   2928 1852536 306116 359904    0    0     0    17   94   77  0  1 99  0
 0  0   2928 1852412 306120 359904    0    0     0     5   70   75  0  0 100  0
 0  0   2928 1852412 306124 359904    0    0     0     2   58   73  0  0 100  0
 0  0   2928 1852544 306136 359912    0    0     0     9  105   95  0  0 100  0
 2  1   2928 1852544 306144 359912    0    0     0     1   84   74  0  0 100  0
 0  0   2928 1855956 306160 359908    0    0     0    12  113   92  0  1 99  0
 0  0   2928 1855956 306168 359916    0    0     0     2   73   89  0  0 100  0
 0  0   2928 1855956 306176 359916    0    0     0     1   78   80  0  0 100  0
 0  0   2928 1855204 306192 359908    0    0     6     3  119  102  0  2 98  0
 0  0   2928 1855660 306200 360000    0    0     0     5   78   67  0  0 100  0
 0  0   2928 1856908 306208 360000    0    0     0     4   79   63  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2928 1856784 306216 360000    0    0     0     1  112   88  0  0 100  0
 0  0   2928 1855504 306224 360004    0    0     0     1  142  100  0  1 99  0
 0  0   2928 1855528 306224 360004    0    0     0    10   90   76  0  0 100  0
 0  0   2928 1855528 306228 360004    0    0     0     2   83   68  0  0 100  0
 0  0   2928 1855404 306236 360004    0    0     0     4  107   79  0  0 100  0
 0  0   2928 1854000 306244 360028    0    0     1    16  156  113  0  1 99  0
 0  0   2928 1854016 306252 360028    0    0     0     5   89   78  0  0 100  0
 0  0   2928 1854016 306260 360028    0    0     0     1   84   71  0  0 100  0
 0  0   2928 1854784 306272 360028    0    0     0     7  139  114  0  0 100  0
 0  0   2928 1855032 306280 360028    0    0     0     1  128  106  0  1 99  0
 0  0   2928 1855156 306296 360032    0    0     0    11   92   78  0  0 100  0
 0  0   2928 1855668 306312 360032    0    0     0     7  148  106  0  0 100  0
 0  0   2928 1856296 306332 360040    0    0     0    11  143  104  0  0 100  0
 2  0   2928 1855760 306356 360044    0    0     0    10  142   90  0  1 99  0
 0  0   2928 1855536 306368 360056    0    0     0     9  130  102  0  0 100  0
 0  0   2928 1855536 306388 360056    0    0     0    11  106   81  0  0 100  0
 0  0   2928 1855536 306400 360056    0    0     0     6  109   81  0  0 100  0
yogafire 2017-03-31 01:00:02
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0   2928 1855072 306408 360056    0    0     0     1    0    1  0  0 99  0
 0  0   2928 1855288 306416 360056    0    0     0     7  128   96  0  0 100  0
 0  0   2928 1855288 306428 360056    0    0     0     2   87   71  0  0 100  0
 0  0   2928 1856544 306436 360056    0    0     0     5  112   85  0  0 100  0
 0  0   2928 1856296 306444 360056    0    0     0     1  122   85  0  1 99  0
 0  0   2928 1857296 306460 360056    0    0     0    10   86   71  0  0 100  0
 0  0   2928 1855016 306536 360164    0    0     9   103  181  127  1  1 98  0
 0  0   2928 1855016 306540 360172    0    0     0    13  128  108  0  0 100  0
 0  0   2928 1854768 306552 360172    0    0     0     6  122   82  0  1 99  0
 0  0   2928 1854396 306592 360220    0    0     1    37  142  104  1  0 99  0
 0  0   2928 1854396 306604 360220    0    0     0    15   74   61  0  0 100  0
 0  0   2928 1854396 306616 360220    0    0     0     6   81   70  0  0 100  0
 0  0   2928 1854480 306624 360220    0    0     0     1  107   78  0  1 99  0
 0  0   2928 1854652 306636 360224    0    0     0    12   77   66  0  0 100  0
 0  0   2928 1854652 306640 360224    0    0     0     1   67   64  0  0 100  0
 0  0   2928 1853388 306656 360264    0    0     2    10  139  108  0  0 100  0
 0  0   2928 1854140 306664 360256    0    0     0    11  127   87  0  1 99  0
 0  0   2928 1854032 306676 360260    0    0     0     6   68   62  0  0 100  0
 0  0   2928 1854032 306680 360260    0    0     0     2   67   62  0  0 100  0
 0  0   2928 1854032 306688 360260    0    0     0     7   85   69  0  0 100  0
 0  0   2928 1853784 306692 360260    0    0     0     1  113   88  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2928 1853908 306700 360264    0    0     0     9   73   67  0  0 100  0
 0  0   2928 1856528 306704 360272    0    0     0     1  109   78  0  0 100  0
 0  0   2928 1856908 306716 360272    0    0     0     6   93   78  0  0 100  0
 0  0   2928 1856148 306724 360272    0    0     0     5  103   78  0  1 99  0
 0  0   2928 1856164 306736 360272    0    0     0     7   71   70  0  0 100  0
 0  0   2928 1854900 306760 360316    0    0     2    20  150  115  1  0 99  0
 0  0   2928 1854512 306780 360308    0    0     0    23  125   92  0  0 100  0
 0  0   2928 1852868 306804 360348    0    0     2    17  161  109  0  1 99  0
 0  0   2928 1852892 306812 360352    0    0     0    20   87   71  0  0 100  0
 0  0   2928 1852884 306836 360376    0    0     1    29  122  105  0  0 99  0
 0  0   2928 1852884 306840 360376    0    0     0     4   99   80  0  0 100  0
 0  0   2928 1852504 306896 360452    0    0     2   162  240  151  2  1 96  0
 0  0   2928 1852140 306904 360452    0    0     0     6   73   67  0  0 100  0
 0  0   2928 1852140 306920 360452    0    0     0    17   65   66  0  0 100  0
 0  0   2928 1852396 306928 360452    0    0     0     2   86   76  0  0 100  0
 1  0   2928 1849668 306948 362424    0    0   138     8  142   99  0  1 99  0
 0  0   2928 1847064 306976 365616    0    0   207     6   92   74  0  0 100  0
 0  0   2928 1847064 306988 365616    0    0     0     6   80   71  0  0 100  0
 0  0   2928 1849592 306988 365616    0    0     0     6  106   80  0  0 100  0
 0  0   2928 1849064 306992 365620    0    0     0     2  117   81  0  2 98  0
 0  0   2928 1849468 307000 365628    0    0     0     8   79   64  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2928 1850212 307012 365636    0    0     1     2  120  117  0  0 100  0
 0  0   2928 1851088 307024 365640    0    0     0     6  219  213  0  1 99  0
 0  0   2928 1851576 307040 365636    0    0     0     6  235  216  0  1 98  0
 0  0   2928 1853468 307056 365644    0    0     0     7  207  206  0  1 99  0
 0  0   2928 1853336 307072 365640    0    0     0     7  201  202  0  1 99  0
 0  0   2928 1853204 307088 365644    0    0     0     5  183  181  0  1 99  0
 0  0   2928 1850212 307100 365648    0    0     0     6  239  192  0  1 98  0
 0  0   2928 1850212 307112 365648    0    0     0    13   76   74  0  0 100  0
 1  0   2928 1850212 307124 365648    0    0     0     2   80   89  0  0 100  0
 0  0   2928 1850212 307128 365648    0    0     0     2   93   81  0  0 100  0
 0  0   2928 1846824 307144 365660    0    0     0    12  182  145  0  1 99  0
 0  0   2928 1846832 307144 365660    0    0     0     5   75   65  0  0 100  0
 0  0   2928 1846832 307152 365664    0    0     0    12   89   77  0  0 100  0
 0  0   2928 1846832 307156 365664    0    0     0     1   94   80  0  0 100  0
 0  0   2928 1846652 307156 365664    0    0     0     5  121  104  0  1 99  0
 0  0   2928 1846584 307164 365664    0    0     0     5   75   75  0  0 100  0
 0  0   2928 1848568 307168 365664    0    0     0     2   78   73  0  0 100  0
 0  0   2928 1850344 307172 365664    0    0     0     4   95   72  0  0 100  0
 0  0   2928 1850544 307180 365664    0    0     0     1  133  100  0  2 98  0
 1  0   2928 1851576 307188 365664    0    0     0    12  103   91  0  0 100  0
 0  0   2928 1851576 307200 365664    0    0     0     1   72   75  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2928 1851576 307204 365664    0    0     0     2   95   79  0  0 100  0
 0  0   2928 1850808 307208 365664    0    0     0     2  106   80  0  1 99  0
 0  0   2928 1850584 307216 365672    0    0     0     5   73   64  0  0 100  0
 0  0   2928 1850584 307220 365672    0    0     0     4   67   61  0  0 100  0
 0  0   2928 1850584 307228 365672    0    0     0     4   83   65  0  0 100  0
 1  0   2928 1850204 307240 365696    0    0     2    13  147  103  0  1 99  0
 0  0   2928 1849708 307252 365708    0    0     0     7   62   66  0  0 100  0
 0  0   2928 1849188 307260 365712    0    0     0     9  110   96  0  0 100  0
 0  0   2928 1848188 307292 365724    0    0     0    46  162  127  0  0 99  0
 0  0   2928 1847800 307308 365724    0    0     0     8  109   79  0  1 99  0
 0  0   2928 1847692 307320 365724    0    0     0    13   69   63  0  0 100  0
 0  0   2928 1847700 307324 365724    0    0     0     1   69   62  0  0 100  0
 0  0   2928 1847576 307336 365724    0    0     0     6   97   75  0  0 100  0
 0  0   2928 1847452 307348 365724    0    0     0     5  120   96  0  1 99  0
 0  0   2928 1847708 307352 365724    0    0     0     5   81   76  0  0 100  0
 0  0   2928 1849724 307360 365724    0    0     0     5   79   65  0  0 100  0
 0  0   2928 1849196 307372 365740    0    0     0     6  144  119  0  0 99  0
yogafire 2017-03-31 01:20:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2928 1847864 307392 365744    0    0     0     1    0    1  0  0 99  0
 0  0   2928 1848204 307400 365744    0    0     0     6   90   88  0  0 100  0
 0  0   2928 1848204 307408 365744    0    0     0    13   72   70  0  0 100  0
 0  0   2928 1848072 307424 365768    0    0     0     8  144  112  1  0 99  0
 0  0   2928 1847884 307472 365772    0    0     1    37  150  122  1  1 99  0
 0  0   2928 1848080 307500 365812    0    0     0    37  101   87  1  0 99  0
 0  0   2928 1848080 307512 365812    0    0     0     6   83   73  0  0 100  0
 0  0   2928 1848072 307532 365824    0    0     0    15  134  118  0  0 99  0
 0  0   2928 1846568 307572 365884    0    0     3    39  169  138  0  1 99  0
 0  0   2928 1846444 307580 365888    0    0     0     5   81   85  0  0 100  0
 0  0   2928 1846444 307588 365888    0    0     0    17   72   66  0  0 100  0
