yogafire 2017-04-25 00:00:02
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 408900 430340 1700792    0    0     0     2   72   73  0  0 100  0
 0  0      0 409280 430344 1700792    0    0     0     8   92   95  0  0 100  0
 0  0      0 408140 430348 1700760    0    0     0     2  174  155  0  1 99  0
 0  0      0 406372 430372 1700876    0    0     0   111  367  312  1  1 99  0
 0  0      0 408908 430380 1700884    0    0     0    31  106   83  0  0 100  0
 0  0      0 408908 430384 1700884    0    0     0    11   75   79  0  0 100  0
 0  0      0 408544 430384 1700888    0    0     0     1   81   89  0  1 99  0
 1  0      0 408536 430384 1700888    0    0     0     7   63   75  0  0 100  0
 0  0      0 408536 430384 1700888    0    0     0     1   61   76  0  0 100  0
 0  0      0 408536 430384 1700888    0    0     0     5   57   69  0  0 100  0
 2  0      0 414808 430388 1700892    0    0     0     3   97   81  0  1 99  0
 0  0      0 415592 430388 1700892    0    0     0     7   75   89  0  0 100  0
 0  0      0 416864 430388 1700892    0    0     0     4   71   87  0  0 100  0
 0  0      0 415684 430400 1700996    0    0     0    39  131  135  0  0 99  0
 0  0      0 414692 430412 1700912    0    0     0    25  108  115  0  1 99  0
 0  0      0 414684 430416 1700912    0    0     0     8   72   73  0  0 100  0
 0  0      0 414684 430420 1700924    0    0     0     9   75   70  0  0 100  0
 0  0      0 415064 430420 1700916    0    0     0    13   68   73  0  0 100  0
 0  0      0 414552 430428 1700920    0    0     0     3   91   89  0  1 98  0
 0  0      0 414692 430432 1700920    0    0     0    11   64   68  0  0 100  0
 0  0      0 415956 430436 1700920    0    0     0     1   86   94  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 416460 430436 1700920    0    0     0     5   64   70  0  0 100  0
 0  0      0 414056 430440 1700856    0    0     0     2  174  169  0  1 99  0
 0  0      0 411272 430468 1701020    0    0     0   103  314  271  0  1 99  0
 0  0      0 411272 430476 1701024    0    0     0     8   75  104  0  0 100  0
 0  0      0 411272 430476 1701024    0    0     0    31   72   97  0  0 100  0
 0  0      0 409520 430480 1701032    0    0     0     5  112  112  0  1 99  0
 0  0      0 409660 430480 1701032    0    0     0    10   73   70  0  0 100  0
 0  0      0 409660 430480 1701032    0    0     0     2   78   91  0  0 100  0
 0  0      0 410288 430480 1701032    0    0     0     2   74   84  0  0 100  0
 0  0      0 414576 430484 1701080    0    0     0    27  188  143  1  1 98  0
 0  0      0 414560 430488 1701088    0    0     0    15   63   64  0  0 100  0
 0  0      0 414560 430492 1701088    0    0     0    13   55   76  0  0 100  0
 0  0      0 414560 430492 1701088    0    0     0     1   61   77  0  0 100  0
 0  0      0 414320 430496 1701088    0    0     0     2   80   71  0  1 99  0
 0  0      0 414312 430500 1701088    0    0     0     7   66   72  0  0 100  0
 0  0      0 414312 430500 1701088    0    0     0     5   73   67  0  0 100  0
 0  0      0 416716 430504 1701088    0    0     0     6   86   76  0  0 100  0
yogafire 2017-04-25 00:20:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 417088 430504 1701088    0    0     4     8   14   10  0  0 99  0
 1  0      0 416964 430504 1701088    0    0     0     9   85   92  0  0 100  0
 0  0      0 416964 430504 1701088    0    0     0     1   66   79  0  0 100  0
 0  0      0 416964 430504 1701088    0    0     0     4   72   78  0  0 100  0
 0  0      0 414552 430508 1701060    0    0     0     3  134  120  0  0 99  0
 1  0      0 411528 430508 1701180    0    0     0    85  248  211  0  1 99  0
 0  0      0 411528 430508 1701184    0    0     0    11   63   63  0  0 100  0
 0  0      0 411528 430516 1701184    0    0     0    24   59   60  0  0 100  0
 0  0      0 410768 430520 1701184    0    0     0     1   88   72  0  1 99  0
 0  0      0 410536 430524 1701188    0    0     0     6   68   92  0  0 100  0
 0  0      0 410536 430528 1701188    0    0     0     5   59   69  0  0 100  0
 0  0      0 411800 430532 1701188    0    0     0     3   76   83  0  0 100  0
 2  0      0 416584 430532 1701188    0    0     0     1   80   76  0  0 100  0
 0  0      0 414436 430532 1701196    0    0     0    11  116  107  0  1 99  0
 0  0      0 414436 430536 1701204    0    0     0    10   87   92  0  0 100  0
 0  0      0 414436 430540 1701204    0    0     0     9   63   68  0  0 100  0
 0  0      0 414436 430540 1701204    0    0     0     3   63   66  0  0 100  0
 0  0      0 413072 430544 1701204    0    0     0     5   87   83  0  1 99  0
 0  0      0 412948 430548 1701204    0    0     0     6   60   64  0  0 100  0
 0  0      0 412956 430560 1701204    0    0     0     4   84   75  0  0 100  0
 0  0      0 416344 430564 1701204    0    0     0     3   79   68  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 416468 430568 1701208    0    0     0    10   97   77  0  2 98  0
 0  0      0 416468 430572 1701208    0    0     0     1   63   60  0  0 100  0
 0  0      0 416468 430572 1701208    0    0     0     2   59   61  0  0 100  0
 0  0      0 415560 430572 1701148    0    0     0     8  135  126  0  0 99  0
 0  0      0 410024 430592 1701308    0    0     0    89  395  340  1  1 98  0
 0  0      0 409900 430600 1701364    0    0     0    63  102  102  0  0 100  0
 0  0      0 409900 430600 1701364    0    0     0    14   56   59  0  0 100  0
 0  0      0 409520 430600 1701364    0    0     0     5   63   61  0  0 100  0
 0  0      0 409784 430600 1701364    0    0     0     5   95   88  0  1 99  0
 0  0      0 409784 430608 1701360    0    0     0     4   73   74  0  0 100  0
 0  0      0 410288 430608 1701368    0    0     0     6   57   62  0  0 100  0
 0  0      0 415320 430628 1701424    0    0     2   125  157  132  1  0 98  0
 0  0      0 415196 430640 1701456    0    0     0    26  123  104  1  1 99  0
 0  0      0 415724 430644 1701432    0    0     0    21  100   99  0  0 100  0
 1  0      0 415724 430652 1701432    0    0     0     4   64   91  0  0 100  0
 0  0      0 415724 430656 1701440    0    0     0    11   90  109  0  0 100  0
 0  0      0 415476 430656 1701440    0    0     0     5   84   79  0  1 99  0
 0  0      0 415196 430660 1701492    0    0     0    42  120   93  1  0 99  0
 1  0      0 415452 430660 1701492    0    0     0     2   58   58  0  0 100  0
 0  0      0 415824 430668 1701492    0    0     0    10   94   90  0  1 99  0
 0  0      0 415708 430668 1701492    0    0     0     5   58   68  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 415708 430668 1701492    0    0     0     4   79   90  0  0 100  0
 0  0      0 415708 430668 1701492    0    0     0     6   68   89  0  0 100  0
 0  0      0 414924 430672 1701456    0    0     0     2  126  126  0  0 99  0
 0  0      0 412412 430696 1701608    0    0     0   113  311  267  0  1 98  0
 0  0      0 412412 430704 1701616    0    0     0     7   70   74  0  0 100  0
 0  0      0 412412 430704 1701616    0    0     0    27   52   65  0  0 100  0
 0  0      0 411668 430704 1701616    0    0     0     2   80   80  0  1 99  0
 0  0      0 411296 430708 1701616    0    0     0     5   65   78  0  0 100  0
 0  0      0 411296 430712 1701616    0    0     0     4   58   65  0  0 100  0
 0  0      0 411552 430712 1701616    0    0     0     4   83   82  0  0 100  0
 0  0      0 416104 430720 1701648    0    0     0    37  175  137  1  1 98  0
 0  0      0 415732 430720 1701652    0    0     0    15   67   77  0  0 100  0
 0  0      0 415732 430720 1701652    0    0     0     7   65   68  0  0 100  0
 1  0      0 415732 430720 1701652    0    0     0     1   60   67  0  0 100  0
 2  0      0 415732 430720 1701652    0    0     0     4   82  107  0  0 100  0
 0  0      0 415732 430720 1701656    0    0     0     8  105  109  0  1 99  0
 0  0      0 415732 430720 1701656    0    0     0     5   63   69  0  0 100  0
 0  0      0 417508 430724 1701656    0    0     0     4   75   61  0  0 100  0
 0  0      0 417508 430724 1701660    0    0     0     1   65   89  0  0 100  0
 0  0      0 415304 430748 1700660    0    0    30   125  352  361  1  6 92  0
 0  0      0 412768 430752 1700696    0    0     0    31  150  127  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 412784 430760 1700696    0    0     0    20   70   76  0  0 100  0
 0  0      0 410288 430772 1700784    0    0     0    91  284  220  3  1 96  0
 0  0      0 405372 430804 1701012    0    0     0   115  423  374  1  2 98  0
 0  0      0 405372 430808 1701012    0    0     0    39   56   63  0  0 100  0
 0  0      0 405528 430812 1701012    0    0     0     9   60   69  0  0 100  0
 0  0      0 405528 430816 1701012    0    0     0     7   67   78  0  0 100  0
 0  0      0 405660 430828 1701012    0    0     0     8   82   88  0  1 99  0
 0  0      0 405792 430828 1701012    0    0     0     1   63   75  0  0 100  0
 0  0      0 409196 430828 1701012    0    0     0     4   83   79  0  0 100  0
 0  0      0 416856 430828 1701012    0    0     0     1  101   97  0  1 99  0
 0  0      0 416996 430828 1701020    0    0     0    10   75   69  0  0 100  0
 0  0      0 416996 430828 1701020    0    0     0     1   54   67  0  0 100  0
 0  0      0 416996 430828 1701020    0    0     0     6   56   69  0  0 100  0
 3  0      0 416748 430828 1701020    0    0     0     1   69   67  0  1 99  0
 0  0      0 417120 430836 1701028    0    0     0     8   85   84  0  0 99  0
 0  0      0 417120 430836 1701028    0    0     0     5   56   69  0  0 100  0
 0  0      0 417500 430840 1701028    0    0     0     4   66   84  0  0 100  0
yogafire 2017-04-25 00:40:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 417796 430840 1701028    0    0     4     8   14   10  0  0 99  0
 0  0      0 417516 430840 1701028    0    0     0    10   75   92  0  0 100  0
 0  0      0 417516 430840 1701028    0    0     0     1   61   79  0  0 100  0
 0  0      0 417516 430840 1701032    0    0     0     1   73   80  0  0 100  0
 0  0      0 415368 430840 1700988    0    0     0     5  168  159  0  1 99  0
 0  0      0 410576 430856 1701144    0    0     0    99  304  259  1  1 99  0
 0  0      0 410576 430860 1701140    0    0     0    10   72   85  0  0 100  0
 0  0      0 410576 430860 1701140    0    0     0    24   72   90  0  0 100  0
 0  0      0 408204 430864 1701172    0    0     0    37  157  136  1  1 98  0
 0  0      0 408080 430864 1701172    0    0     0    17   78   81  0  0 100  0
 0  0      0 408080 430864 1701172    0    0     0     3   62   62  0  0 100  0
 0  0      0 408080 430864 1701172    0    0     0     4   67   92  0  0 100  0
 3  0      0 413740 430864 1701172    0    0     0     2  103   99  0  1 99  0
 0  0      0 415748 430864 1701172    0    0     0     4   80   88  0  0 100  0
 0  0      0 415748 430864 1701188    0    0     0     7   79   90  0  0 100  0
 0  0      0 417640 430868 1701188    0    0     0     3   78   82  0  0 100  0
 0  0      0 417640 430872 1701188    0    0     0     2   65   70  0  0 100  0
 0  0      0 416988 430880 1701220    0    0     1    87  146  126  1  1 98  0
 0  0      0 416988 430880 1701220    0    0     0     6   55   64  0  0 100  0
 0  0      0 416996 430888 1701220    0    0     0    14   76   82  0  0 100  0
 0  0      0 416996 430896 1701220    0    0     0     3   55   65  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 415756 430900 1701220    0    0     0    10  104  108  0  1 98  0
 0  0      0 415756 430900 1701220    0    0     0     5   77   81  0  0 100  0
 0  0      0 415756 430900 1701220    0    0     0     1   66   71  0  0 100  0
 2  0      0 415856 430900 1701156    0    0     0     4  156  152  0  1 99  0
 0  0      0 409552 430932 1701332    0    0     0   131  459  398  1  2 98  0
 0  0      0 409436 430932 1701416    0    0     0    59   79   78  0  0 100  0
 0  0      0 409436 430932 1701416    0    0     0     3   58   63  0  0 100  0
 0  0      0 407428 430936 1701428    0    0     0    30  120  102  1  0 99  0
 0  0      0 406436 430940 1701428    0    0     0     8   82   83  0  1 99  0
 0  0      0 406436 430944 1701428    0    0     0     2   57   62  0  0 100  0
 0  0      0 406436 430944 1701428    0    0     0    10   63   76  0  0 100  0
 0  0      0 415128 430944 1701428    0    0     0     1  112  115  0  1 99  0
 0  0      0 415128 430952 1701428    0    0     0    10   70   87  0  0 100  0
 0  0      0 415128 430960 1701428    0    0     0     2   67   75  0  0 100  0
 0  0      0 418276 430964 1701428    0    0     0     1   81   69  0  0 100  0
 0  0      0 418524 430968 1701428    0    0     0     2   88   82  0  1 99  0
 0  0      0 417888 430968 1701428    0    0     0     7   95  107  0  0 100  0
 0  0      0 417888 430968 1701428    0    0     0     1   67   92  0  0 100  0
 0  0      0 417896 430972 1701428    0    0     0     6   67   86  0  0 100  0
 4  0      0 416904 430972 1701428    0    0     0     2   78   78  0  1 98  0
 1  0      0 402992 408884 1709884    0    0  2750   256 2148 1437  3 11 75 12
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  1      0 1715624 399360 400472    0    0  1640   521 1771 1248  2  7 74 17
 0  1      0 1832820 380264 289544    0    0  4885   236 1544  969  3  6 74 17
 0  0      0 1799708 365396 337976    0    0  3668   611 1715 1090  2  6 75 16
 0  0      0 1798428 365468 338536    0    0     8    61  198  160  0  0 99  0
 0  0      0 1798304 365480 338540    0    0     0   155   68   67  0  0 100  0
 0  0      0 1798304 365484 338540    0    0     0     9   71   76  0  0 100  0
 0  0      0 1797064 365488 338540    0    0     0     6   73   69  0  1 99  0
 0  0      0 1796940 365500 338540    0    0     0     6   63   71  0  0 100  0
 0  0      0 1796940 365500 338540    0    0     0     1   61   65  0  0 100  0
 1  0      0 1798188 365512 338532    0    0     0     6   81   74  0  0 100  0
 2  0      0 1801988 365520 338540    0    0     0     1   88   87  0  0 100  0
 0  0      0 1801988 365528 338540    0    0     0     8   88   94  0  1 99  0
 0  0      0 1801988 365536 338540    0    0     0     3   69   87  0  0 100  0
 0  0      0 1801988 365540 338540    0    0     0     1   71   89  0  0 100  0
 0  0      0 1801988 365548 338540    0    0     0     2   71   85  0  0 100  0
 0  0      0 1802112 365556 338548    0    0     0     7  108  104  0  1 99  0
 1  0      0 1802112 365572 338548    0    0     0     2   68   66  0  0 100  0
 0  0      0 1802368 365588 338552    0    0     0     8   74   76  0  0 100  0
 0  0      0 1802336 365592 338548    0    0     6     1  103   94  0  1 98  0
 0  0      0 1798084 365668 340616    0    0   133    54  225  198  1  1 97  1
 0  0      0 1797456 365696 340988    0    0    26    26  120  129  0  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1797464 365712 341008    0    0     0    13   86   81  0  0 100  0
 0  0      0 1793960 365812 343260    0    0   141    41  204  183  1  0 98  1
 0  0      0 1788308 365892 343480    0    0     4   106  384  359  1  2 97  0
 0  0      0 1788052 365932 343572    0    0     2    56  131  114  0  0 100  0
 0  0      0 1788052 365940 343572    0    0     0     9   83   75  0  0 100  0
 0  0      0 1786672 365944 343572    0    0     0     7   99   91  0  1 99  0
 0  0      0 1786952 365952 343572    0    0     0     5   67   61  0  0 100  0
 0  0      0 1786952 365960 343572    0    0     0     1   59   67  0  0 100  0
 0  0      0 1787836 365964 343572    0    0     0     4   65   64  0  0 100  0
 0  0      0 1791952 365968 343572    0    0     0     1   95   93  0  1 99  0
 0  0      0 1796272 365976 343584    0    0     0    11   77   75  0  0 100  0
 0  0      0 1796272 365976 343584    0    0     0     1   60   64  0  0 100  0
 4  0      0 1796272 365992 343584    0    0     0     6   51   60  0  0 100  0
 0  0      0 1796768 365996 343584    0    0     0     2   74   76  0  1 99  0
 0  0      0 1796520 366000 343584    0    0     0     5   67   71  0  0 100  0
 0  0      0 1796520 366004 343584    0    0     0     5   64   71  0  0 100  0
 0  0      0 1796900 366008 343588    0    0     0     1   73   69  0  0 100  0
yogafire 2017-04-25 01:00:02
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 1796876 366012 343588    0    0     4     8   14   11  0  0 99  0
 0  0      0 1797272 366024 343588    0    0     0     7  108   90  0  0 100  0
 0  0      0 1797272 366032 343588    0    0     0     2   63   67  0  0 100  0
 0  0      0 1797272 366036 343588    0    0     0     6   75   70  0  0 100  0
 0  0      0 1794000 366048 343736    0    0    11     4  168  131  0  1 99  0
 0  0      0 1791728 366136 344808    0    0    68    68  180  143  0  0 99  0
 0  0      0 1791728 366144 344812    0    0     0     8   68   66  0  0 100  0
 0  0      0 1791728 366148 344812    0    0     0    10   64   63  0  0 100  0
 0  0      0 1790416 366152 344812    0    0     0     5   95   84  0  1 99  0
 0  0      0 1787812 366184 345264    0    0    35   215  170  138  1  1 97  0
 0  0      0 1787812 366184 345264    0    0     0    15   68   88  0  0 100  0
 0  0      0 1787944 366188 345264    0    0     0     4   67   71  0  0 100  0
 5  0      0 1790472 366192 345268    0    0     0     2   88   79  0  1 99  0
 1  0      0 1790348 366196 345268    0    0     0    10   65   84  0  0 100  0
 0  0      0 1790348 366204 345268    0    0     0     4   94  124  0  0 100  0
 0  0      0 1790348 366208 345268    0    0     0     5   59   72  0  0 100  0
 0  0      0 1793108 366208 345268    0    0     0     3   96   84  0  1 99  0
 0  0      0 1793116 366212 345268    0    0     0     5   63   74  0  0 100  0
 0  0      0 1793496 366216 345268    0    0     0     1   74   92  0  0 100  0
 0  0      0 1793496 366228 345268    0    0     0     6   67   82  0  0 100  0
 0  0      0 1793092 366236 345268    0    0     0     9  100  104  0  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 1795008 366244 345268    0    0     0     8   83   86  0  0 100  0
 0  0      0 1795008 366256 345268    0    0     0     2   64   67  0  0 100  0
 0  0      0 1794868 366268 345488    0    0    15     3  129  135  0  0 99  1
 0  0      0 1790712 366276 346032    0    0    34     2  189  171  0  1 98  1
 1  0      0 1784796 366360 346456    0    0    14   116  505  444  1  1 98  0
 0  0      0 1784648 366392 346492    0    0     0    91  118  106  0  0 100  0
 0  0      0 1784648 366408 346492    0    0     0     4   61   63  0  0 100  0
 0  0      0 1783408 366412 346492    0    0     0     6   80   73  0  1 99  0
 0  0      0 1783408 366416 346496    0    0     0     5   58   60  0  0 100  0
 0  0      0 1783284 366420 346496    0    0     0     1   55   58  0  0 100  0
 0  0      0 1783284 366424 346500    0    0     0     7   66   67  0  0 100  0
 0  0      0 1792480 366424 346500    0    0     0     1   92   82  0  1 99  0
 0  0      0 1792860 366424 346500    0    0     0     9   62   64  0  0 100  0
 0  0      0 1792860 366428 346500    0    0     0     2   59   59  0  0 100  0
 0  0      0 1792860 366432 346500    0    0     0     1   57   58  0  0 100  0
 0  1      0 1787016 366556 351516    0    0   349     3  112   97  0  1 98  0
 0  0      0 1787380 366560 351660    0    0     3     8   88   86  0  0 100  0
 0  0      0 1787380 366564 351668    0    0     0     3   72   88  0  0 100  0
 0  0      0 1787760 366568 351668    0    0     0     8   74   80  0  0 100  0
 0  0      0 1787644 366580 351676    0    0     0     6  113  110  0  1 99  0
 0  0      0 1787760 366584 351684    0    0     0    13   81   89  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1787760 366592 351684    0    0     0     4   88   86  0  0 100  0
 0  0      0 1788256 366596 351684    0    0     0     2   61   66  0  0 100  0
 0  0      0 1785456 366600 351936    0    0    15     5  156  141  0  1 99  0
 0  0      0 1784216 366660 352028    0    0     1    62  182  161  0  0 99  0
 0  0      0 1784216 366660 352028    0    0     0    26   64   81  0  0 100  0
 0  0      0 1784092 366676 352032    0    0     0     6   78   92  0  0 100  0
 0  0      0 1783092 366680 352036    0    0     0     2   98  112  0  1 99  0
 0  0      0 1782972 366428 352116    0    0     4   160  155  130  1  0 98  0
 0  0      0 1782972 366432 352116    0    0     0     5   67   87  0  0 100  0
 1  0      0 1782980 366436 352116    0    0     0    11   62   65  0  0 100  0
 0  0      0 1785872 366440 352116    0    0     0     2  110  102  0  1 99  0
 0  0      0 1785888 366448 352116    0    0     0     6   70   86  0  0 100  0
 0  0      0 1785888 366456 352116    0    0     0     7   60   70  0  0 100  0
 0  0      0 1785888 366460 352116    0    0     0     2   56   65  0  0 100  0
 0  0      0 1788160 366460 352116    0    0     0     2   99   83  0  1 99  0
 0  0      0 1788152 366468 352116    0    0     0     5   64   78  0  0 100  0
 0  0      0 1788152 366476 352116    0    0     0     3   70   86  0  0 100  0
 0  0      0 1788532 366480 352116    0    0     0     5   72   81  0  0 100  0
 0  0      0 1786096 366492 352156    0    0     1    26  165  155  1  2 98  0
 0  0      0 1786640 366504 352156    0    0     0    19   75   89  0  0 100  0
 0  0      0 1786640 366504 352156    0    0     0     5   60   78  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1786640 366508 352156    0    0     0     7   76   90  0  0 100  0
 0  0      0 1782616 366540 352876    0    0    45    56  240  218  1  1 97  1
 0  0      0 1775304 366668 353540    0    0    26   123  539  485  1  1 98  0
 0  0      0 1775180 366728 353596    0    0     0    85  119  119  0  0 100  0
 0  0      0 1775180 366728 353596    0    0     0     6   59   71  0  0 100  0
 1  0      0 1773336 366732 353608    0    0     1     8   98  101  0  1 99  0
 0  0      0 1773320 366744 353608    0    0     0     6   71   89  0  0 100  0
 0  0      0 1773320 366744 353608    0    0     0     1   62   75  0  0 100  0
 0  0      0 1775212 366748 353608    0    0     0     4   66   67  0  0 100  0
 0  0      0 1786392 366756 353608    0    0     0     1  107  113  0  1 99  0
 0  0      0 1786540 366760 353608    0    0     0     7   74   96  0  0 100  0
 0  0      0 1786540 366760 353608    0    0     0     3   72   79  0  0 100  0
 0  0      0 1786540 366764 353608    0    0     0     1   63   69  0  0 100  0
 0  0      0 1786672 366764 353608    0    0     0     3   81   75  0  1 99  0
 0  0      0 1786540 366768 353608    0    0     0     4   62   67  0  0 100  0
 0  0      0 1786540 366776 353608    0    0     0     1   61   79  0  0 100  0
 0  0      0 1786920 366788 353608    0    0     0     8   80   81  0  0 100  0
yogafire 2017-04-25 01:20:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 1787332 366792 353608    0    0     4     8   14   11  0  0 99  0
 0  0      0 1787424 366796 353612    0    0     0    11   77   82  0  0 100  0
 0  0      0 1787424 366800 353612    0    0     0     1   61   71  0  0 100  0
 0  0      0 1787424 366800 353612    0    0     0     1   97  103  0  0 100  0
 0  0      0 1784772 366804 353988    0    0    24    26  165  166  0  0 99  0
 0  0      0 1780360 366868 354220    0    0     3    84  366  307  0  2 98  0
 0  0      0 1780236 366872 354228    0    0     0    37   64   67  0  0 100  0
 0  0      0 1780236 366880 354228    0    0     0     4   74   98  0  0 100  0
 0  0      0 1775300 366920 355972    0    0     0   492  289  359  0  1 98  0
 0  0      0 1775192 366924 355972    0    0     0    13   69   78  0  0 100  0
 0  0      0 1775192 366928 355972    0    0     0     4   82   98  0  0 100  0
 0  0      0 1775192 366936 355972    0    0     0     9   58   70  0  0 100  0
 2  0      0 1781868 366936 355972    0    0     0     1  107  107  0  1 99  0
 0  0      0 1782116 366944 355976    0    0     0     5   74   94  0  0 100  0
 0  0      0 1782116 366948 355984    0    0     0     6   63   74  0  0 100  0
 0  0      0 1783884 366952 355984    0    0     0     2   73   66  0  0 100  0
 0  0      0 1784008 366956 355984    0    0     0     3   61   68  0  0 100  0
 0  0      0 1784008 366960 355984    0    0     0    10   90  101  0  1 99  0
 0  0      0 1784008 366964 355984    0    0     0     1   55   65  0  0 100  0
 0  0      0 1784388 366976 355984    0    0     0     3   74   89  0  0 100  0
 0  0      0 1784388 366980 355984    0    0     0     2   71   81  0  0 100  0
