yogafire 2017-04-01 00:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2928 143984 363800 2050880    0    0     0    16   94   67  0  0 100  0
 0  0   2928 143984 363804 2050880    0    0     0     2   83   66  0  0 100  0
 0  0   2928 145760 363812 2050880    0    0     0     8  115   76  0  0 100  0
 1  0   2928 145636 363812 2050880    0    0     0     1  130   90  0  1 99  0
 0  0   2928 147148 363816 2050884    0    0     0     6  116   80  0  0 100  0
 0  0   2928 146852 363836 2050900    0    0     0    26  160  110  1  0 99  0
 0  0   2928 146744 363848 2050900    0    0     0    19  131   94  0  0 100  0
 3  0   2928 146248 363848 2050900    0    0     0     7  111   75  0  1 99  0
 0  0   2928 145628 363848 2050900    0    0     0    12  120   86  0  1 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2928 145628 363856 2050900    0    0     0     1   88   68  0  0 100  0
 0  0   2928 145628 363860 2050900    0    0     0     9  104   78  0  0 100  0
 0  0   2928 145628 363860 2050900    0    0     0     1  130   88  0  1 99  0
 0  0   2928 147016 363864 2050900    0    0     0     8  110   72  0  0 100  0
 0  0   2928 147496 363872 2050920    0    0     0     6  141   91  1  0 99  0
 0  0   2928 147340 363884 2050920    0    0     0    28  111   83  0  0 100  0
 2  0   2928 146844 363884 2050920    0    0     0    11   94   72  0  0 100  0
 0  0   2928 146472 363888 2050924    0    0     0     6  105   83  0  1 99  0
 0  0   2928 146472 363892 2050924    0    0     0     1   89   70  0  0 100  0
 0  0   2928 146472 363900 2050924    0    0     0     6  100   69  0  0 100  0
 0  0   2928 146472 363900 2050924    0    0     0     1  114   74  0  0 100  0
 0  0   2928 148240 363900 2050928    0    0     0     5  119   75  0  1 99  0
 0  0   2928 148992 363904 2050928    0    0     0     4   90   66  0  0 100  0
 0  0   2928 148728 363904 2050928    0    0     0     5  127   85  0  0 100  0
 0  0   2928 148604 363904 2050928    0    0     0     1  106   73  0  0 100  0
 0  0   2928 147984 363904 2050928    0    0     0    10  112   85  0  1 99  0
 0  0   2928 147984 363908 2050928    0    0     0     1   94   75  0  0 100  0
 0  0   2928 146092 363920 2051452    0    0     0   161  199  170  0  0 99  0
 0  0   2928 144384 363924 2051452    0    0     0    10  141   94  0  1 98  0
 0  0   2928 144976 363928 2051456    0    0     0     9   91   71  0  0 100  0
 0  0   2928 145108 363932 2051456    0    0     0     8   95   73  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2928 145108 363932 2051456    0    0     0     2   95   73  0  0 100  0
 0  0   2928 145108 363932 2051456    0    0     0     1  105   74  0  0 100  0
 0  0   2928 146372 363936 2051456    0    0     0     9  119   81  0  1 99  0
 0  0   2928 147000 363936 2051456    0    0     0     1   87   66  0  0 100  0
 0  0   2928 148248 363940 2051456    0    0     0     1  102   70  0  0 100  0
 0  0   2928 148564 363944 2051456    0    0     0     2  134   88  0  1 99  0
 0  0   2928 148480 363956 2051456    0    0     0     9  130   89  0  0 100  0
 0  0   2928 148480 363964 2051456    0    0     0     1   92   71  0  0 100  0
 0  0   2928 148480 363968 2051456    0    0     0     6  108   83  0  0 100  0
 0  0   2928 147408 363968 2051456    0    0     0     1  127   96  0  1 99  0
 0  0   2928 147612 363968 2051456    0    0     0     5   94   66  0  0 100  0
 0  0   2928 147612 363976 2051456    0    0     0     4   89   69  0  0 100  0
 0  0   2928 147612 363980 2051456    0    0     0     1  103   72  0  0 100  0
 2  0   2928 148868 363980 2051456    0    0     0     1  134   84  0  1 99  0
 0  0   2928 148744 363988 2051456    0    0     0     9  106   85  0  0 100  0
 0  0   2928 148744 363996 2051456    0    0     0     2  103   73  0  0 100  0
 0  0   2928 148744 364000 2051456    0    0     0     4  127   78  0  0 99  0
yogafire 2017-04-01 00:20:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2928 148492 364004 2051456    0    0     0     1    1    0  0  0 99  0
 0  0   2928 148620 364004 2051464    0    0     0     6  111   71  0  0 100  0
 0  0   2928 148868 364012 2051464    0    0     0     6   91   66  0  0 100  0
 0  0   2928 147752 364020 2051464    0    0     0     6  128   92  0  0 100  0
 0  0   2928 147316 364024 2051464    0    0     0     4  117   81  0  1 99  0
 0  0   2928 147256 364024 2051464    0    0     0     6   97   73  0  0 100  0
 0  0   2928 147256 364024 2051464    0    0     0     1   89   69  0  0 100  0
 0  0   2928 147256 364032 2051464    0    0     0     5   97   71  0  0 100  0
 0  0   2928 145804 364040 2051464    0    0     0    10  157   98  0  1 99  0
 0  0   2928 146488 364040 2051464    0    0     0     5   97   74  0  0 100  0
 0  0   2928 146752 364044 2051464    0    0     0     8   88   66  0  0 100  0
 0  0   2928 146752 364048 2051464    0    0     0     2   98   72  0  0 100  0
 2  0   2928 146752 364052 2051464    0    0     0     1  108   87  0  0 100  0
 0  0   2928 146504 364056 2051468    0    0     0     9  102   82  0  0 100  0
 0  0   2928 147388 364056 2051468    0    0     0     2   91   71  0  0 100  0
 0  0   2928 148016 364056 2051468    0    0     0     1  106   71  0  0 100  0
 0  0   2928 148596 364056 2051468    0    0     0     2  131   83  0  1 99  0
 0  0   2928 143696 364056 2051476    0    0     0    10  191  121  0  2 98  0
 0  0   2928 142828 364060 2051476    0    0     0    10  110   91  0  0 100  0
 0  0   2928 142828 364068 2051476    0    0     0     7  107   78  0  0 100  0
 0  0   2928 140516 364072 2051476    0    0     0     7  148  100  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2928 145256 364080 2051484    0    0     0     7  104   71  0  0 100  0
 0  0   2928 139788 364096 2051484    0    0     0     4  235  164  1  4 95  0
 0  0   2928 141184 364104 2051488    0    0     0    11  304  188  1  1 98  0
 0  0   2928 140432 364104 2051488    0    0     0     2  120   79  0  1 99  0
 0  0   2928 137912 364116 2051896    0    0     0    28  163  115  1  0 99  0
 0  0   2928 137416 364132 2051720    0    0     1   110  117   91  0  0 99  0
 0  0   2928 137044 364148 2051732    0    0     0    29  155  103  1  0 99  0
 0  0   2928 136088 364156 2051748    0    0     0    27  174  106  0  1 99  0
 0  0   2928 136036 364160 2051748    0    0     0     7   89   69  0  0 100  0
 0  0   2928 136060 364172 2051768    0    0     0    42  176  121  1  0 99  0
 0  0   2928 131100 362084 2038332    0    0     5   596 1721 1943  3  4 93  0
 1  0   2928 125984 362060 2035692    0    0     0  1197 3731 5506  5  7 88  1
 0  0   2928 124948 362496 2036352    0    0     0  1051 2664 3281  4  5 91  1
 0  0   2928 124956 362596 2036184    0    0     0   284 1327 1564  2  2 96  0
 0  0   2928 125352 362604 2036060    0    0     0    45  164  110  0  0 100  0
 0  0   2928 124708 362612 2036060    0    0     0    18  117   83  0  1 99  0
 0  0   2928 125120 362616 2036060    0    0     0     6  103   73  0  0 100  0
 0  0   2928 125500 362616 2036060    0    0     0     6   90   69  0  0 100  0
 0  0   2928 125500 362616 2036060    0    0     0     1  102   76  0  0 100  0
 0  0   2928 128492 362624 2036060    0    0     0     2  148   94  0  1 99  0
 0  0   2928 159332 362636 2036060    0    0     0     6  149  192  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2928 159332 362636 2036060    0    0     0     1   90   69  0  0 100  0
 0  0   2928 159332 362636 2036060    0    0     0     6  101   71  0  0 100  0
 0  0   2928 157928 362640 2036060    0    0     0     4  153  105  0  1 99  0
 0  0   2928 157820 362640 2036064    0    0     0     5   97   78  0  0 100  0
 0  0   2928 157820 362648 2036064    0    0     0     7   98   80  0  0 100  0
 0  0   2928 157820 362652 2036064    0    0     0     3  109   79  0  0 100  0
 0  0   2928 156788 362660 2036088    0    0     0    16  197  115  0  1 99  0
 0  0   2928 156936 362660 2036088    0    0     0    15  101   74  0  0 100  0
 0  0   2928 156936 362664 2036088    0    0     0     6   91   67  0  0 100  0
 0  0   2928 156944 362664 2036088    0    0     0     1  106   79  0  0 100  0
 2  0   2928 157944 362664 2036088    0    0     0     4  129   83  0  1 99  0
 0  0   2928 158068 362668 2036088    0    0     0     5  113   78  0  0 100  0
 0  0   2928 158068 362672 2036088    0    0     0     1  100   71  0  0 100  0
 0  0   2928 157564 362688 2036120    0    0     0    39  214  124  1  1 98  0
 0  0   2928 156944 362692 2036120    0    0     0     1  143   90  0  1 99  0
 0  0   2928 156944 362692 2036120    0    0     0    21  103   73  0  0 100  0
 0  0   2928 156944 362696 2036120    0    0     0     1   90   69  0  0 100  0
 0  0   2928 156688 362700 2036132    0    0     0     6  136   92  0  0 100  0
 4  0   2928 144820 362720 2036580    0    0    33    30  209  192  1  4 94  0
 0  0   2928 155648 362784 2035184    0    0     1   113  254  197  1  2 97  0
 0  0   2928 155648 362788 2035184    0    0     0    22   90   66  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2928 155648 362788 2035184    0    0     0     2   97   67  0  0 100  0
 2  0   2928 154780 362792 2035184    0    0     0     3  125   79  0  1 99  0
 0  0   2928 154284 362800 2035192    0    0     0     9  146   89  0  0 100  0
 0  0   2928 155548 362800 2035204    0    0     0    10  133   83  0  0 100  0
 0  0   2928 157780 362812 2035228    0    0     0    26  185  110  1  0 99  0
 0  0   2928 156656 362816 2035236    0    0     0    44  168  111  0  1 99  0
 0  0   2928 156432 362816 2035276    0    0     0    28  170   97  2  0 98  0
 0  0   2928 155732 362856 2035292    0    0     0    68  181  134  1  1 99  0
 0  0   2928 155732 362868 2035296    0    0     0     5  104   68  0  0 100  0
 0  0   2928 154864 362872 2035296    0    0     0    14  128   82  0  1 99  0
 0  0   2928 154740 362872 2035300    0    0     0     5  103   72  0  0 100  0
 0  0   2928 154748 362876 2035300    0    0     0     7  103   71  0  0 100  0
 0  0   2928 154748 362880 2035300    0    0     0     2  109   71  0  0 100  0
 0  0   2928 156392 362880 2035300    0    0     0     2  151   90  0  1 98  0
 0  0   2928 158292 362892 2035344    0    0     0    38  182  120  1  0 99  0
 0  0   2928 158292 362896 2035344    0    0     0     5   96   70  0  0 100  0
 0  0   2928 158292 362904 2035344    0    0     0    14  103   71  0  0 100  0
yogafire 2017-04-01 00:40:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2928 157180 362904 2035344    0    0     0     1    1    0  0  0 99  0
 0  0   2928 157548 362912 2035344    0    0     0     6  115   77  0  0 100  0
 0  0   2928 157548 362916 2035344    0    0     0     7   97   72  0  0 100  0
 0  0   2928 157548 362916 2035344    0    0     0     1  111   74  0  0 100  0
 0  0   2928 160084 362920 2035344    0    0     0     2  134   78  0  0 100  0
 0  0   2928 160464 362924 2035344    0    0     0     5  122   79  0  1 99  0
 0  0   2928 160448 362936 2035344    0    0     0     3  121   84  0  0 100  0
 0  0   2928 159440 362944 2035348    0    0     0     5  128   82  0  0 100  0
 0  0   2928 157424 362968 2035336    0    0     1    42  200  119  0  1 98  0
 0  0   2928 157440 362972 2035336    0    0     0     5   95   67  0  0 100  0
 0  0   2928 157440 362972 2035336    0    0     0    15   91   73  0  0 100  0
 0  0   2928 157440 362972 2035336    0    0     0     1  107   73  0  0 100  0
 4  0   2928 157044 362980 2035336    0    0     0     3  122   82  0  1 99  0
 0  0   2928 156640 362996 2035372    0    0     0    38  173  110  1  1 98  0
 0  0   2928 158036 363004 2035372    0    0     0     1  110   67  0  0 100  0
 0  0   2928 158036 363012 2035372    0    0     0    14  109   74  0  0 100  0
 1  0   2928 157912 363012 2035376    0    0     0     2  121   77  0  0 100  0
 0  0   2928 157540 363012 2035376    0    0     0    13  124   84  0  1 99  0
 0  0   2928 157540 363016 2035376    0    0     0     3   94   76  0  0 100  0
 0  0   2928 157540 363020 2035376    0    0     0     1  115   71  0  0 100  0
 0  0   2928 159184 363024 2035376    0    0     0     2  129   77  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2928 158440 363040 2035404    0    0     0    39  209  127  1  2 96  0
 0  0   2928 158440 363044 2035408    0    0     0     3  109   79  0  0 100  0
 0  0   2928 157912 363060 2035440    0    0     0    44  163  111  1  0 99  0
 0  0   2928 157912 363060 2035440    0    0     0     1  111   74  0  0 100  0
 0  0   2928 157168 363060 2035440    0    0     0    18  120   77  0  1 99  0
 0  0   2928 157168 363064 2035444    0    0     0     2   99   73  0  0 100  0
 0  0   2928 157696 363076 2035468    0    0     0    40  173  112  1  0 99  0
 0  0   2928 156068 363084 2035464    0    0     0    12  166  106  0  1 99  0
 0  0   2928 155076 363120 2035564    0    0     0    56  233  148  2  1 98  0
 0  0   2928 154696 363136 2035524    0    0     0    45  156  109  0  0 100  0
 0  0   2928 154696 363136 2035528    0    0     0     7  110   70  0  0 100  0
 4  0   2928 154432 363136 2035528    0    0     0    13  121   78  0  0 100  0
 0  0   2928 154200 363136 2035528    0    0     0     5  121   78  0  1 99  0
 0  0   2928 154200 363140 2035528    0    0     0     2   98   70  0  0 100  0
 0  0   2928 154200 363144 2035528    0    0     0     4  112   74  0  0 100  0
 0  0   2928 158348 363144 2035528    0    0     0     5  168   96  0  0 100  0
 0  0   2928 158620 363144 2035528    0    0     0     8  124   80  0  1 99  0
 0  0   2928 158496 363148 2035528    0    0     0     2   93   65  0  0 100  0
 0  0   2928 158496 363148 2035528    0    0     0     1  105   70  0  0 100  0
 0  0   2928 158744 363156 2035528    0    0     0     1  108   71  0  0 100  0
 0  1   2928 137092 365884 2038100    0    0  1645   147 1815 1187  3  9 75 13
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  1   2928 247960 342336 1952568    0    0  1307    50 2012 1341  3  8 75 14
 0  1   2928 1916120 327264 292868    0    0  4565   211 1443 1076  2  7 74 18
 0  3   2932 1808160 318228 406088    0    0  7730    34 1746  996  3  6 73 18
 0  0   2936 1790732 309032 428000    0    0  4977    68 1759 1051  3  6 75 16
 0  0   2936 1784600 309228 431588    0    0   244    32  207  143  1  1 97  1
 0  0   2936 1784732 309240 431600    0    0     0     7  118   77  0  0 100  0
 1  0   2936 1783220 309348 431856    0    0    22    31  152   95  0  0 99  0
 0  0   2936 1781856 309356 431856    0    0     0     7  127   80  0  1 99  0
 0  0   2936 1781856 309364 431856    0    0     0    10  109   73  0  0 100  0
 0  0   2936 1781856 309372 431856    0    0     0     4  130   76  0  0 100  0
 0  0   2936 1781568 309376 431856    0    0     0     3  138   86  0  1 99  0
 0  0   2936 1782632 309488 432256    0    0    34    13  129   78  0  0 99  0
 0  0   2936 1784020 309492 432256    0    0     0     1  116   69  0  0 100  0
 0  0   2936 1784648 309500 432256    0    0     0     4  115   72  0  0 100  0
 2  0   2936 1784524 309504 432256    0    0     0     1  126   77  0  1 99  0
 0  0   2936 1784772 309508 432256    0    0     0     6  117   76  0  0 100  0
 0  0   2936 1786020 309512 432256    0    0     0     4  105   72  0  0 100  0
 0  0   2936 1786020 309520 432256    0    0     0     1  110   72  0  0 100  0
 0  0   2936 1785384 309524 432260    0    0     0     1  131   88  0  0 100  0
 0  0   2940 1805604 308664 410220    0    0    62    37  237  148  1  3 96  0
 0  0   2940 1807488 308672 410220    0    0     0     1  110   68  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1811676 308680 410220    0    0     0    15  152   81  0  0 100  0
 2  0   2940 1812684 308684 410220    0    0     0     4  129   80  0  0 100  0
 0  0   2940 1812808 308696 410220    0    0     0     6  125   83  0  0 99  0
 0  0   2940 1812684 308704 410220    0    0     0     5  104   75  0  0 100  0
 0  0   2940 1812560 308740 410220    0    0     2     1  120   82  0  0 100  0
 0  0   2940 1813312 308760 410268    0    0     2    23  174  110  0  0 100  0
 0  0   2940 1812816 308768 410268    0    0     0     4  137   88  0  1 99  0
 0  0   2940 1813692 308776 410268    0    0     0    13  120   74  0  0 100  0
 0  0   2940 1813692 308784 410268    0    0     0     1  116   77  0  0 100  0
 0  0   2940 1813816 308792 410268    0    0     0     1  123   80  0  0 100  0
 0  0   2940 1813816 308800 410276    0    0     0     9  131   85  0  1 99  0
 0  0   2940 1814320 308804 410276    0    0     0     1   98   73  0  0 100  0
 0  0   2940 1815708 308804 410276    0    0     0     2  127   77  0  0 100  0
 0  0   2940 1815520 308808 410276    0    0     0     2  135   88  0  1 99  0
 0  0   2940 1815816 308816 410276    0    0     0     9  139   88  0  0 100  0
 0  0   2940 1815816 308820 410276    0    0     0     1   89   68  0  0 100  0
 0  0   2940 1815816 308832 410276    0    0     0     6  105   75  0  0 100  0
yogafire 2017-04-01 01:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2940 1814756 308840 410276    0    0     0     1    1    0  0  0 99  0
 0  0   2940 1815112 308844 410280    0    0     0     6  105   76  0  0 100  0
 0  0   2940 1815112 308852 410280    0    0     0     5  122   94  0  0 100  0
 0  0   2940 1815112 308860 410280    0    0     0     4  115   81  0  0 100  0
 0  0   2940 1815856 308864 410280    0    0     0     1  140   84  0  1 99  0
 1  0   2940 1812328 308916 410420    0    0    14   208  248  169  2  1 97  0
 0  0   2940 1811948 308944 410408    0    0     0    27  132  106  0  0 100  0
 0  0   2940 1811328 308980 410436    0    0     0    45  157  117  1  0 99  0
 2  0   2940 1810708 309012 410448    0    0     0    32  182  120  1  1 98  0
 0  0   2940 1810584 309028 410448    0    0     0     6   89   70  0  0 100  0
 0  0   2940 1810584 309032 410448    0    0     0    12   80   69  0  0 100  0
 0  0   2940 1810584 309040 410448    0    0     0     1  101   73  0  0 100  0
 0  0   2940 1811732 309044 410448    0    0     0     1  115   75  0  0 100  0
 0  0   2940 1812252 309072 410488    0    0     0    25  187  122  1  1 98  0
 0  0   2940 1811904 309092 410468    0    0     0    17  126   87  0  0 100  0
 0  0   2940 1812292 309100 410468    0    0     0    14  121   77  0  0 100  0
 0  0   2940 1812020 309112 410472    0    0     0     6  158  106  0  1 99  0
 0  0   2940 1812044 309120 410472    0    0     0     5   97   69  0  0 100  0
 0  0   2940 1812044 309128 410472    0    0     0     9   94   69  0  0 100  0
 0  0   2940 1811920 309136 410472    0    0     0     1  109   80  0  0 100  0
 0  0   2940 1813192 309144 410472    0    0     0     1  159  101  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1813136 309196 410512    0    0     0    37  173  119  1  0 99  0
 0  0   2940 1813136 309204 410512    0    0     0     6   96   70  0  0 100  0
 0  0   2940 1813136 309220 410512    0    0     0    18  113   80  0  0 100  0
 0  0   2940 1812560 309220 410512    0    0     0     1  140   98  0  1 99  0
 0  0   2940 1812376 309228 410512    0    0     0    12  137   98  0  0 100  0
 0  0   2940 1812376 309236 410512    0    0     0     1   91   69  0  0 100  0
 0  0   2940 1812376 309240 410512    0    0     0     2  105   75  0  0 100  0
 0  0   2940 1810632 309276 410580    0    0     3    34  202  124  0  1 99  0
 0  0   2940 1810384 309280 410584    0    0     0     5  108   71  0  0 100  0
 0  0   2940 1810384 309284 410584    0    0     0    14  100   77  0  0 100  0
 0  0   2940 1810384 309292 410584    0    0     0     2  115   76  0  0 100  0
 0  0   2940 1813012 309300 410584    0    0     0     1  147   92  0  1 99  0
 0  0   2940 1813012 309312 410584    0    0     0     9  100   77  0  0 100  0
 0  0   2940 1813516 309316 410584    0    0     0     1  101   85  0  0 100  0
 0  0   2940 1814408 309320 410584    0    0     0     2  123   86  0  0 100  0
 2  1   2940 1813540 309328 410584    0    0     1     1  147  103  0  1 99  0
 0  0   2940 1807448 309404 416056    0    0   369     9  144   93  0  1 98  1
 0  0   2940 1807704 309412 416056    0    0     0     6  108   73  0  0 100  0
 0  0   2940 1807704 309420 416056    0    0     0     1  122   77  0  0 100  0
 3  0   2940 1807704 309432 416060    0    0     0     2  144   97  0  1 98  0
 0  0   2940 1807828 309440 416064    0    0     0    11  118   76  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1807828 309448 416064    0    0     0     1   97   66  0  0 100  0
 0  0   2940 1809696 309452 416064    0    0     0     3  149   87  0  0 100  0
 0  0   2940 1809836 309460 416064    0    0     0     2  139   88  0  1 99  0
 0  0   2940 1809836 309460 416064    0    0     0     5  110   78  0  0 100  0
 0  0   2940 1807548 309488 416076    0    0     0    21  178  120  1  0 99  0
 0  0   2940 1807324 309504 416076    0    0     0    22  146  102  0  0 100  0
 2  0   2940 1806828 309508 416076    0    0     0     4  128   82  0  0 100  0
 0  0   2940 1806084 309520 416076    0    0     0    14  115   74  0  0 99  0
 0  0   2940 1806084 309528 416076    0    0     0     1  102   77  0  0 100  0
 0  0   2940 1806084 309536 416076    0    0     0     1  120   85  0  0 100  0
 0  0   2940 1806084 309544 416076    0    0     0     1  140   84  0  1 99  0
 0  0   2940 1806968 309552 416084    0    0     0     7  147   95  0  0 100  0
 0  0   2940 1806976 309560 416084    0    0     0     1   96   68  0  0 100  0
 0  0   2940 1806976 309568 416084    0    0     0     9  114   77  0  0 100  0
 0  0   2940 1806688 309576 416084    0    0     0     2  148   97  0  1 99  0
 0  0   2940 1806604 309584 416084    0    0     0     5  109   76  0  0 100  0
 1  0   2940 1806604 309592 416084    0    0     0     4  109   83  0  0 100  0
 0  0   2940 1806604 309596 416084    0    0     0     1  123   84  0  0 100  0
 0  0   2940 1808356 309600 416084    0    0     0     1  166  104  0  2 98  0
 0  0   2940 1807208 309612 416108    0    0     0    16  166   96  1  0 99  0
 0  0   2940 1807084 309644 416124    0    0     0    27  117   86  0  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1807084 309652 416124    0    0     0     1   98   68  0  0 100  0
 0  0   2940 1806712 309660 416124    0    0     0    12  125   79  0  1 99  0
 0  0   2940 1806340 309664 416128    0    0     0     5   99   71  0  0 100  0
 0  0   2940 1806216 309676 416128    0    0     0     8   98   72  0  0 100  0
 1  0   2940 1806216 309684 416124    0    0     0     5  140   96  0  0 100  0
 0  0   2940 1805216 309716 416188    0    0     3    25  217  143  0  1 98  0
 0  0   2940 1804968 309724 416200    0    0     0    17  115   79  0  0 100  0
 0  0   2940 1804968 309728 416200    0    0     0     3   99   77  0  0 100  0
 0  0   2940 1804968 309732 416200    0    0     0     1  113   83  0  0 100  0
 2  0   2940 1805092 309736 416200    0    0     0     3  122   78  0  0 100  0
 0  0   2940 1805340 309740 416200    0    0     0     5  119   83  0  0 99  0
 0  0   2940 1806340 309748 416200    0    0     0     1  104   71  0  0 100  0
 0  0   2940 1809116 309752 416200    0    0     0     4  132   79  0  0 100  0
 0  0   2940 1808992 309760 416200    0    0     0     1  115   80  0  0 100  0
 0  0   2940 1808868 309760 416200    0    0     0     5  127   97  0  1 99  0
 0  0   2940 1808744 309768 416200    0    0     0     4  101   78  0  0 100  0
 0  0   2940 1808868 309776 416200    0    0     0     1  116   84  0  0 100  0
yogafire 2017-04-01 01:20:02
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0   2940 1806148 309796 416200    0    0     0     1    1    0  0  0 99  0
 0  0   2940 1806812 309828 416224    0    0     0    35  147   93  0  0 99  0
 0  0   2940 1806440 309860 416248    0    0     0    30  158  109  1  0 99  0
 1  0   2940 1806440 309864 416248    0    0     0    17  109   77  0  0 100  0
 0  0   2940 1805696 309868 416248    0    0     0     3  158   97  0  1 99  0
 0  0   2940 1805696 309876 416252    0    0     0     6   93   67  0  0 100  0
 0  0   2940 1805696 309880 416256    0    0     0     7   94   76  0  0 100  0
 0  0   2940 1806076 309880 416256    0    0     0     3  113   77  0  0 100  0
 0  0   2940 1808292 309884 416256    0    0     0     2  146   87  0  1 99  0
 0  0   2940 1808844 309888 416256    0    0     0     7  105   73  0  0 100  0
 0  0   2940 1808844 309896 416256    0    0     0     1  106   77  0  0 100  0
