yogafire 2017-04-02 00:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2928 1643656 358468 545288    0    0     0     1    1    0  0  0 99  0
 0  0   2928 1643500 358472 545304    0    0     0     6  100   81  0  0 100  0
 0  0   2928 1643500 358476 545304    0    0     0     6   77   64  0  0 100  0
 0  0   2928 1643500 358480 545304    0    0     0     4   90   70  0  0 100  0
 0  0   2928 1643872 358484 545304    0    0     0     1  110   78  0  1 99  0
 0  0   2928 1643624 358492 545304    0    0     0     9   92   82  0  0 100  0
 0  0   2928 1643624 358496 545304    0    0     0     1   84   74  0  0 100  0
 0  0   2928 1641228 358504 545316    0    0     0    12  148  110  0  0 99  0
 0  0   2928 1637264 358512 545536    0    0     0    60  189  133  1  1 98  0
 0  0   2928 1637476 358520 545428    0    0     0     9   87   77  0  0 100  0
 0  0   2928 1637476 358532 545428    0    0     0    16   82   72  0  0 100  0
 0  0   2928 1637476 358536 545428    0    0     0     3   86   70  0  0 100  0
 2  0   2928 1637352 358540 545428    0    0     0     1   99   78  0  0 100  0
 0  0   2928 1637228 358544 545428    0    0     0     7  105   88  0  1 99  0
 0  0   2928 1639476 358552 545428    0    0     0     1   79   62  0  0 100  0
 0  0   2928 1639732 358584 545472    0    0     0    41  146   99  1  0 99  0
 0  0   2928 1639608 358592 545472    0    0     0     3  109   76  0  1 99  0
 0  0   2928 1639484 358604 545472    0    0     0    18   84   65  0  0 100  0
 0  0   2928 1639484 358608 545472    0    0     0     1   74   61  0  0 100  0
 0  0   2928 1639484 358612 545472    0    0     0     1   87   62  0  0 100  0
 0  0   2928 1638520 358624 545472    0    0     0     3  125   85  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2928 1639112 358632 545476    0    0     0     5   91   67  0  0 100  0
 0  0   2928 1642128 358636 545476    0    0     0     4   93   66  0  0 100  0
 0  0   2928 1642252 358640 545476    0    0     0     2   89   66  0  0 100  0
 0  0   2928 1642872 358644 545476    0    0     0     3  115   81  0  1 99  0
 0  0   2928 1642748 358644 545476    0    0     0     5   83   62  0  0 100  0
 0  0   2928 1642748 358644 545476    0    0     0     1   79   59  0  0 100  0
 0  0   2928 1642748 358648 545476    0    0     0     4   86   68  0  0 100  0
 0  0   2928 1640312 358660 545468    0    0     0    19  159  108  0  1 99  0
 0  0   2928 1637948 358684 545508    0    0     0    56  176  122  1  0 99  0
 0  0   2928 1637948 358684 545516    0    0     0     7   84   60  0  0 100  0
 0  0   2928 1637948 358688 545516    0    0     0    16  101   63  0  0 100  0
 0  0   2928 1637420 358688 545516    0    0     0     2  118   76  0  1 99  0
 0  0   2928 1637328 358696 545516    0    0     0     6   86   66  0  0 100  0
 0  0   2928 1637592 358700 545516    0    0     0     6   84   70  0  0 100  0
 0  0   2928 1637592 358704 545516    0    0     0     1   95   68  0  0 100  0
 0  0   2928 1640756 358708 545516    0    0     0     1  147   86  0  1 98  0
 0  0   2928 1641120 358712 545520    0    0     0     6  108   76  0  0 100  0
 0  0   2928 1641120 358712 545520    0    0     0     1   76   61  0  0 100  0
 0  0   2928 1641120 358712 545520    0    0     0     7   79   68  0  0 100  0
 3  0   2928 1640004 358736 545528    0    0     0    38  194  136  1  1 98  0
 0  0   2928 1638764 358748 545532    0    0     0    11  110   81  0  1 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2928 1638764 358756 545532    0    0     0    13   84   67  0  0 100  0
 0  0   2928 1639252 358784 545556    0    0     0    29  150  102  1  0 98  0
 0  0   2928 1638444 358788 545556    0    0     0    16  116   86  0  1 99  0
 0  0   2928 1638384 358792 545560    0    0     0     5   98   74  0  0 100  0
 0  0   2928 1638384 358796 545564    0    0     0    11   72   62  0  0 100  0
 0  0   2928 1639144 358804 545564    0    0     0     3   91   65  0  0 100  0
 2  0   2928 1639252 358804 545564    0    0     0     3  113   71  0  0 100  0
 0  0   2928 1639268 358820 545568    0    0     0    10  109   81  0  1 99  0
 0  0   2928 1640664 358824 545568    0    0     0     1   89   64  0  0 100  0
 0  0   2928 1640788 358832 545568    0    0     0     4   92   68  0  0 100  0
 0  0   2928 1642004 358836 545568    0    0     0     1  120   78  0  1 99  0
 0  0   2928 1642284 358840 545568    0    0     0     5   83   67  0  0 100  0
 0  0   2928 1642284 358840 545568    0    0     0     4   72   61  0  0 100  0
 0  0   2928 1642284 358848 545568    0    0     0     1   80   64  0  0 100  0
 0  0   2928 1642096 358856 545568    0    0     0     1  103   76  0  1 99  0
 0  0   2928 1642160 358860 545568    0    0     0     8   83   65  0  0 100  0
 0  0   2928 1642160 358864 545568    0    0     0     1   69   61  0  0 100  0
 0  0   2928 1642044 358872 545568    0    0     0     2  104   77  0  0 100  0
 0  0   2928 1640684 358876 545576    0    0     0     5  132   92  0  2 98  0
 0  0   2928 1640904 358884 545584    0    0     0     9   92   70  0  0 100  0
 0  0   2928 1640904 358888 545584    0    0     0     1   77   64  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2928 1640904 358892 545584    0    0     0     8   87   69  0  0 100  0
 0  0   2928 1640608 358892 545584    0    0     0     1  115   92  0  1 99  0
 0  0   2928 1640656 358896 545584    0    0     0     5   83   69  0  0 100  0
 0  0   2928 1641904 358900 545584    0    0     0     4   80   61  0  0 100  0
 0  0   2928 1642036 358908 545584    0    0     0     1   79   64  0  0 100  0
 0  0   2928 1640236 358912 545584    0    0     0    19  170  120  0  1 99  0
 0  0   2928 1640268 358920 545584    0    0     0    18   88   78  0  0 100  0
 0  0   2928 1639096 358920 545592    0    0     0     7  114  100  0  0 100  0
 0  0   2928 1638708 358928 545600    0    0     0    31  163  122  1  0 99  0
 0  0   2928 1637808 358932 545600    0    0     0     8  114   84  0  1 99  0
 0  0   2928 1637716 358940 545600    0    0     0    11   89   73  0  0 100  0
 0  0   2928 1637716 358940 545600    0    0     0     1   77   67  0  0 100  0
 0  0   2928 1638096 358948 545600    0    0     0    11  103   75  0  0 100  0
 2  0   2928 1637724 358952 545600    0    0     0     1  101   80  0  0 99  0
 0  0   2928 1638360 358956 545608    0    0     0    11   96   72  0  0 100  0
 0  0   2928 1640756 358960 545608    0    0     0     2   93   73  0  0 100  0
 0  0   2928 1640756 358964 545608    0    0     0     3   87   68  0  0 100  0
yogafire 2017-04-02 00:20:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2928 1641568 358192 545640    0    0     0     1    1    0  0  0 99  0
 0  0   2928 1641820 358196 545608    0    0     0     6   97   69  0  0 100  0
 0  0   2928 1642944 358196 545608    0    0     0     5   78   62  0  0 100  0
 0  0   2928 1640424 358208 545616    0    0     0    11  140  104  0  0 99  0
 0  0   2928 1640176 358216 545616    0    0     0     1   94   65  0  0 100  0
 0  0   2928 1639308 358228 545616    0    0     0    13  106   75  0  1 99  0
 0  0   2928 1638540 358252 545620    0    0     0    26  140  105  1  0 99  0
 0  0   2928 1638540 358252 545624    0    0     0    15   87   66  0  0 100  0
 2  0   2928 1637244 358264 545624    0    0     0     4  116   79  0  1 99  0
 0  0   2928 1638672 358268 545624    0    0     0     5   93   65  0  0 100  0
 0  0   2928 1639300 358276 545624    0    0     0     6   81   60  0  0 100  0
 0  0   2928 1639300 358284 545628    0    0     0     6  106   76  0  0 100  0
 0  0   2928 1639424 358300 545628    0    0     0     2   99   71  0  0 100  0
 0  0   2928 1641572 358316 545624    0    0     0    10  114   76  0  1 99  0
 0  0   2928 1641572 358316 545632    0    0     0     1   76   63  0  0 100  0
 0  0   2928 1641572 358316 545632    0    0     0     2   91   66  0  0 100  0
 0  0   2928 1641820 358320 545632    0    0     0     2  101   68  0  0 100  0
 0  0   2928 1641820 358320 545632    0    0     0     5  108   78  0  1 99  0
 0  0   2928 1642820 358324 545632    0    0     0     4   78   66  0  0 100  0
 0  0   2928 1642820 358328 545632    0    0     0     1   87   69  0  0 100  0
 0  0   2928 1643076 358328 545632    0    0     0     2  102   80  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2928 1643200 358332 545636    0    0     0     9  110   79  0  2 98  0
 0  0   2928 1643200 358340 545636    0    0     0     1   63   60  0  0 100  0
 0  0   2928 1643200 358344 545636    0    0     0     2   80   69  0  0 100  0
 0  0   2928 1643572 358352 545636    0    0     0     3   92   73  0  0 100  0
 0  0   2928 1643572 358356 545640    0    0     0     5  104   84  0  1 99  0
 0  0   2928 1642680 358356 545648    0    0     0     3   97   81  0  0 100  0
 0  0   2928 1642680 358356 545648    0    0     0     6   87   67  0  0 100  0
 0  0   2928 1640540 358364 545652    0    0     0    20  161  126  0  0 99  0
 0  0   2928 1639796 358372 545652    0    0     0    17  109   84  0  1 99  0
 0  0   2928 1639796 358380 545652    0    0     0     2   81   75  0  0 100  0
 1  0   2928 1639920 358380 545652    0    0     0     1   91   74  0  0 100  0
 7  0   2928 1639508 358388 545652    0    0     0     5  134   93  0  1 99  0
 0  0   2928 1639796 358396 545652    0    0     0     5   89   71  0  0 100  0
 0  0   2928 1640176 358396 545652    0    0     0     1   73   62  0  0 100  0
 0  0   2928 1640276 358404 545692    0    0     0    11  140   97  1  0 99  0
 0  0   2928 1639532 358420 545692    0    0     0    29  115   83  0  0 99  0
 0  0   2928 1638284 358436 545700    0    0     0    60  210  164  1  1 98  0
 0  0   2928 1638284 358444 545700    0    0     0    15   71   57  0  0 100  0
 0  0   2928 1638284 358448 545700    0    0     0     1   83   63  0  0 100  0
 0  0   2928 1637912 358460 545692    0    0     0     6   95   65  0  0 100  0
 0  0   2928 1637292 358464 545700    0    0     0     8  126   96  0  1 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2928 1638052 358468 545700    0    0     0     1   82   63  0  0 100  0
