yogafire 2017-04-07 00:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2944 1751060 301456 459792    0    0     0     5   79   70  0  0 100  0
 0  0   2944 1751060 301460 459792    0    0     0     2   73   71  0  0 100  0
 0  0   2944 1749656 301468 459800    0    0     0     1  144  109  0  3 97  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2944 1749376 301516 459808    0    0     0    41  177  130  1  0 99  0
 0  0   2944 1749252 301524 459808    0    0     0     1   91   80  0  0 100  0
 0  0   2944 1749252 301540 459816    0    0     0     8   75   74  0  0 100  0
 0  0   2944 1748856 301544 459816    0    0     0     7  106   83  0  1 99  0
 0  0   2944 1748756 301556 459816    0    0     0     6   96   75  0  0 100  0
 0  0   2944 1748756 301560 459816    0    0     0     5   84   70  0  0 100  0
 0  0   2944 1748540 301588 459852    0    0     0    30  147  112  1  0 99  0
 0  1   2944 1745168 301732 459968    0    0    41    29  216  171  0  1 98  0
 0  0   2944 1742300 302372 462564    0    0   185    81  173  139  0  1 98  1
 0  0   2944 1742300 302376 462564    0    0     0     2   89   72  0  0 100  0
 0  0   2944 1742300 302384 462564    0    0     0    11   84   72  0  0 100  0
 2  0   2944 1742052 302392 462564    0    0     0     4  111   82  0  1 99  0
 1  0   2944 1742052 302396 462576    0    0     0     5  114   83  0  0 100  0
 0  0   2944 1742432 302412 462576    0    0     0    10   97   67  0  0 100  0
 0  0   2944 1744836 302420 462576    0    0     0     1   88   66  0  0 100  0
 0  0   2944 1747108 302424 462576    0    0     0     3  103   73  0  0 100  0
 0  0   2944 1747108 302432 462580    0    0     0     5  115   85  0  1 99  0
 0  0   2944 1747108 302448 462580    0    0     0     4  108   83  0  0 100  0
 0  0   2944 1747108 302452 462580    0    0     0     6   76   68  0  0 100  0
 1  0   2944 1747052 302460 462580    0    0     0     2  109   86  0  1 99  0
 0  0   2944 1747232 302468 462584    0    0     0     7   94   76  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0   2944 1747232 302476 462584    0    0     0     5   77   67  0  0 100  0
 0  0   2944 1747232 302480 462584    0    0     0     1   73   65  0  0 100  0
 0  0   2944 1747232 302488 462584    0    0     0     1   86   69  0  0 100  0
 0  0   2944 1746028 302532 462612    0    0     3   142  218  141  2  1 97  0
 0  0   2944 1744656 302584 462696    0    0     0    38  184  139  1  1 98  0
 0  0   2944 1744532 302600 462696    0    0     0    18   85   70  0  0 100  0
 0  0   2944 1743104 302640 462708    0    0     0    24  156  126  0  1 99  0
 2  0   2944 1743160 302664 462732    0    0     0    13  210  155  0  0 100  0
 0  0   2944 1743160 302688 462748    0    0     0    16  223  162  0  0 100  0
 0  0   2944 1743160 302700 462772    0    0     0    10  221  127  0  0 100  0
 1  0   2944 1743400 302716 462796    0    0     0     9  253  147  0  1 99  0
 0  0   2944 1744176 302736 462824    0    0     0    15  269  171  0  0 99  0
 0  0   2944 1744184 302760 462848    0    0     0     6  254  179  0  0 100  0
 0  0   2944 1745448 302784 462872    0    0     0    15  237  157  0  0 100  0
 0  0   2944 1745448 302796 462876    0    0     0     5  152  105  0  1 99  0
 0  0   2944 1745448 302804 462876    0    0     0    13   92   71  0  0 100  0
 0  0   2944 1745448 302812 462876    0    0     0     1   94   71  0  0 100  0
 0  0   2944 1745308 302824 462876    0    0     0     5  100   82  0  0 100  0
 4  0   2944 1745160 302832 462876    0    0     0     1   98   73  0  0 100  0
 0  0   2944 1744820 302840 462884    0    0     0     6  133   88  0  2 98  0
 0  0   2944 1746696 302848 462884    0    0     0     5   94   71  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2944 1746556 302856 462888    0    0     0     4  104   83  0  0 100  0
 3  0   2944 1745812 302864 462888    0    0     0     3  110   81  0  1 99  0
 2  0   2944 1744416 302880 462928    0    0     0    17  178  105  3  0 97  0
 0  0   2944 1742020 302944 462976    0    0     2   202  273  148  6  1 93  0
 0  0   2944 1742020 302948 462984    0    0     0     3   76   64  0  0 100  0
 0  0   2944 1740360 303016 463040    0    0     0   165  282  208  1  1 98  0
 0  0   2944 1739888 303040 463028    0    0     0    22  156  109  0  1 99  0
 0  0   2944 1740268 303056 463028    0    0     0    22   94   69  0  0 100  0
 0  0   2944 1740268 303064 463028    0    0     0     2   86   74  0  0 100  0
 0  0   2944 1740020 303100 463052    0    0     0    27  179  127  1  1 98  0
 0  0   2944 1739772 303136 463080    0    0     0    39  212  108  4  0 95  0
 0  0   2944 1739772 303152 463080    0    0     0     7   84   77  0  0 100  0
 0  0   2944 1741424 303164 463080    0    0     0    14   91   70  0  0 100  0
 0  0   2944 1742276 303172 463080    0    0     0     1  127   94  0  1 98  0
 0  0   2944 1742556 303180 463080    0    0     0     6   92   73  0  0 100  0
 0  0   2944 1742556 303188 463080    0    0     0     4   79   70  0  0 100  0
 0  0   2944 1742936 303196 463080    0    0     0     1   71   69  0  0 100  0
yogafire 2017-04-07 03:40:02
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0   2944 1744480 303204 463080    0    0     1     1    0    0  0  0 99  0
 0  0   2944 1744448 303212 463080    0    0     0     9   94   75  0  0 100  0
 0  0   2944 1744448 303216 463080    0    0     0     1   75   69  0  0 100  0
 0  0   2944 1744540 303228 463136    0    0     0     8  145  105  1  0 98  0
 0  0   2944 1743176 303248 463168    0    0     2   130  138  101  0  1 99  0
 0  0   2944 1743300 303252 463168    0    0     0     7   99   76  0  0 100  0
 0  0   2944 1743300 303256 463172    0    0     0    14   82   70  0  0 100  0
 0  0   2944 1743176 303268 463172    0    0     0     2   79   74  0  0 100  0
 2  0   2944 1742920 303276 463172    0    0     0     3  112   79  0  0 99  0
 0  0   2944 1742928 303284 463172    0    0     0     9  101   74  0  0 100  0
 0  0   2944 1744076 303292 463172    0    0     0     1   85   67  0  0 100  0
 0  0   2944 1745696 303300 463172    0    0     0     1   83   70  0  0 100  0
 0  0   2944 1745704 303304 463172    0    0     0     2  116   92  0  1 99  0
 0  0   2944 1745828 303312 463176    0    0     0     5   98   79  0  0 100  0
 0  0   2944 1745440 303328 463176    0    0     0     4  110   86  0  0 100  0
 0  0   2944 1745564 303336 463176    0    0     0     6   88   76  0  0 100  0
 0  0   2944 1744820 303352 463176    0    0     0     2  106   78  0  1 99  0
 0  0   2944 1744820 303360 463176    0    0     0     5   86   71  0  0 100  0
 0  0   2944 1744820 303364 463176    0    0     0     4   82   67  0  0 100  0
 0  0   2944 1744820 303372 463176    0    0     0     1   78   73  0  0 100  0
 5  0   2944 1744076 303380 463176    0    0     0     2  105   80  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2944 1744704 303388 463180    0    0     0    10   98   79  0  1 99  0
 0  0   2944 1744052 303400 463084    0    0     0   162  119   86  1  0 99  0
 0  0   2944 1743804 303432 463100    0    0     0    49   87   80  0  0 100  0
 0  0   2944 1742812 303436 463100    0    0     0    10   88   74  0  1 99  0
 0  0   2944 1742812 303448 463100    0    0     0     9   72   64  0  0 100  0
 0  0   2944 1742812 303456 463100    0    0     0     1   65   62  0  0 100  0
 0  0   2944 1742680 303464 463112    0    0     0    12  106   85  1  0 99  0
 0  0   2944 1740020 303508 463148    0    0     0    51  240  190  1  1 98  0
 0  0   2944 1740780 303540 463168    0    0     0    52  137  115  0  0 99  0
 0  0   2944 1740780 303548 463168    0    0     0     9   69   64  0  0 100  0
 0  0   2944 1740780 303556 463168    0    0     0     7   62   59  0  0 100  0
 0  0   2944 1740524 303564 463168    0    0     0     4   93   77  0  1 99  0
 0  0   2944 1740192 303596 463196    0    0     0    37  133  103  1  0 99  0
 0  0   2944 1740068 303608 463196    0    0     0    10   65   62  0  0 100  0
 0  0   2944 1741936 303632 463216    0    0     0    34  124   97  1  0 99  0
 0  0   2944 1742160 303636 463216    0    0     0     1  100   79  0  1 99  0
 0  0   2944 1742340 303720 463220    0    0     4    87   98   83  0  0 99  0
 0  0   2944 1742340 303728 463220    0    0     0     1   76   70  0  0 100  0
 0  0   2944 1742340 303740 463220    0    0     0    10   74   72  0  0 100  0
 0  0   2944 1742596 303748 463220    0    0     0     1  117   92  0  1 99  0
 0  0   2944 1743596 303760 463224    0    0     0     6   95   71  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2944 1745240 303768 463224    0    0     0     5   82   66  0  0 100  0
 0  0   2944 1745100 303776 463224    0    0     0     2   77   81  0  0 100  0
 0  0   2944 1743548 303792 463224    0    0     0     7  125  103  0  1 99  0
 0  0   2944 1742208 303824 463244    0    0     0    29  146  122  1  0 99  0
 0  0   2944 1742208 303840 463244    0    0     0    19   68   64  0  0 100  0
 0  0   2944 1742084 303852 463244    0    0     0     2   74   69  0  0 100  0
 0  0   2944 1738688 303868 463228    0    0     0    17  142  116  0  1 99  0
 0  0   2944 1738564 303892 463236    0    0     0    31   94   73  0  0 100  0
 0  0   2944 1738564 303896 463244    0    0     0    12   86   75  0  0 100  0
 0  0   2944 1739440 303904 463248    0    0     0    12   81   70  0  0 100  0
 0  0   2944 1740440 303912 463248    0    0     0     1  104   74  0  1 99  0
 0  0   2944 1740456 303920 463248    0    0     0     5   84   63  0  0 100  0
 0  0   2944 1740836 303924 463252    0    0     0     5   75   59  0  0 100  0
 0  0   2944 1740836 303928 463252    0    0     0     1   71   62  0  0 100  0
 0  0   2944 1743232 303936 463252    0    0     0     4  115   79  0  1 99  0
 0  0   2944 1744224 303948 463252    0    0     0     7  110   74  0  0 100  0
 0  0   2944 1744976 303960 463252    0    0     0     3  107   85  0  0 100  0
 0  0   2944 1745240 303964 463252    0    0     0     5   80   65  0  0 100  0
 0  0   2944 1745488 303968 463252    0    0     0     1  117   80  0  2 98  0
 1  0   2944 1745488 303972 463252    0    0     0     6   96   74  0  0 100  0
 0  0   2944 1745364 303984 463252    0    0     0     5   85   68  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2944 1745364 303992 463252    0    0     0     1   83   65  0  0 100  0
 0  0   2944 1745828 304000 463252    0    0     0     1  117   88  0  1 99  0
 0  0   2944 1745868 304008 463252    0    0     0     8  115   84  0  0 100  0
 0  0   2944 1745868 304012 463252    0    0     0     1   89   64  0  0 100  0
 0  0   2944 1745868 304016 463252    0    0     0     1   86   70  0  0 100  0
 0  0   2944 1744240 304024 463248    0    0     0    16  131   91  0  1 99  0
 0  0   2944 1744100 304052 463256    0    0     0    17  113   83  0  0 100  0
 0  0   2944 1744100 304056 463256    0    0     0     1   91   67  0  0 100  0
 0  0   2944 1744100 304064 463256    0    0     0    10   93   78  0  0 100  0
 0  0   2944 1743804 304072 463256    0    0     0     1  115   85  0  1 99  0
 0  0   2944 1743728 304088 463256    0    0     0     5   96   73  0  0 100  0
 0  0   2944 1743084 304092 463268    0    0     0     5  115   95  0  0 100  0
 0  0   2944 1743092 304104 463268    0    0     0     4   83   68  0  0 100  0
 0  0   2944 1743720 304104 463268    0    0     0     2  103   79  0  1 99  0
 0  0   2944 1744232 304112 463268    0    0     0     7   82   67  0  0 100  0
 0  0   2944 1744232 304120 463268    0    0     0     1   62   63  0  0 100  0
 0  0   2944 1744232 304128 463268    0    0     0     5   69   75  0  0 100  0
yogafire 2017-04-07 04:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2944 1742232 304144 463268    0    0     1     1    0    0  0  0 99  0
 0  0   2944 1742596 304176 463280    0    0     0    27  140  100  1  0 99  0
 0  0   2944 1742348 304208 463292    0    0     0    32  127  100  1  0 99  0
 0  0   2944 1742224 304220 463300    0    0     0    83   85   67  0  0 100  0
 0  0   2944 1741828 304228 463300    0    0     0    12   96   73  0  1 99  0
 0  0   2944 1741604 304240 463304    0    0     0     6   83   67  0  0 100  0
 0  0   2944 1741604 304248 463304    0    0     0     1   75   64  0  0 100  0
 0  0   2944 1741604 304256 463304    0    0     0     6   76   65  0  0 100  0
 0  0   2944 1741604 304260 463304    0    0     0     2  115   79  0  1 99  0
 0  0   2944 1744744 304264 463308    0    0     0     5  111   77  0  0 100  0
 0  0   2944 1744744 304272 463308    0    0     0     4   77   67  0  0 100  0
 0  0   2944 1744744 304276 463308    0    0     0     2   78   70  0  0 100  0
 2  0   2944 1744744 304276 463308    0    0     0     1  103   82  0  0 99  0
 0  0   2944 1744868 304276 463308    0    0     0     9   96   72  0  0 100  0
 0  0   2944 1744868 304284 463308    0    0     0     1   75   70  0  0 100  0
 0  0   2944 1742052 304320 463348    0    0     0    37  192  152  1  1 98  0
 0  0   2944 1742052 304328 463348    0    0     0    12   89   85  0  0 100  0
 0  0   2944 1740688 304344 463348    0    0     0     7  109   90  0  1 99  0
 0  0   2944 1740688 304352 463348    0    0     0     2   78   76  0  0 100  0
 0  0   2944 1741084 304364 463348    0    0     0     9   80   72  0  0 100  0
 3  0   2944 1740640 304368 463348    0    0     0     1  110   86  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2944 1742448 304372 463352    0    0     0     5  104   76  0  0 100  0
 0  0   2944 1741952 304396 463380    0    0     0    33  139  111  1  0 99  0
 0  0   2944 1741952 304400 463380    0    0     0     2   75   65  0  0 100  0
 0  0   2944 1741688 304416 463380    0    0     0     7  114   80  0  1 99  0
 0  0   2944 1741836 304424 463380    0    0     0    11   84   65  0  0 100  0
 0  0   2944 1741712 304428 463380    0    0     0     2   71   72  0  0 100  0
 0  0   2944 1741712 304440 463380    0    0     0     5   64   67  0  0 100  0
 2  0   2944 1739044 304456 463376    0    0     0    23  183  132  0  1 99  0
 0  0   2944 1739944 304496 463404    0    0     0    26  104   82  0  0 100  0
 0  0   2944 1739208 304524 463456    0    0     0    58  147  108  1  0 99  0
 0  0   2944 1739208 304528 463468    0    0     0     6   74   72  0  0 100  0
 1  0   2944 1739208 304536 463468    0    0     0     9   84   71  0  0 100  0
 0  0   2944 1738712 304544 463468    0    0     0     7  119   91  0  1 99  0
 0  0   2944 1738712 304556 463472    0    0     0     4   86   70  0  0 100  0
 0  0   2944 1739720 304564 463472    0    0     0     9   79   74  0  0 100  0
 1  0   2944 1741812 304580 463480    0    0     0     6  160  109  0  1 98  0
 0  0   2944 1742248 304612 463488    0    0     0    37  130   97  0  0 99  0
 0  0   2944 1742248 304620 463488    0    0     0     2   80   65  0  0 100  0
 0  0   2944 1742248 304624 463488    0    0     0     3   79   77  0  0 100  0
 0  0   2944 1742000 304628 463488    0    0     0     3  117   96  0  1 99  0
 0  0   2944 1742372 304632 463496    0    0     0     6   98   75  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  1   2944 1742200 304668 463512    0    0     0    46  174  127  1  0 99  0
 0  0   2944 1742704 304680 463516    0    0     0     5   77   72  0  0 100  0
 0  0   2944 1742176 304696 463516    0    0     0    15  100   79  0  1 99  0
 0  0   2944 1742084 304704 463516    0    0     0     5   88   70  0  0 100  0
 0  0   2944 1742084 304712 463516    0    0     0     2   74   66  0  0 100  0
 0  0   2944 1742084 304720 463516    0    0     0     4   75   72  0  0 100  0
 0  0   2944 1742316 304736 463528    0    0     0    16  152  108  0  1 99  0
 0  0   2944 1741680 304752 463532    0    0     0    15  179  121  1  1 99  0
 0  0   2944 1741308 304808 463548    0    0     1    65  174  133  0  0 99  0
 0  0   2944 1741308 304816 463552    0    0     0    11   67   63  0  0 100  0
 0  0   2944 1740424 304824 463552    0    0     0     3   97   79  0  1 99  0
 0  0   2944 1740192 304832 463552    0    0     0     5   83   73  0  0 100  0
 0  0   2944 1740192 304840 463552    0    0     0     6   73   67  0  0 100  0
 0  0   2944 1740572 304844 463552    0    0     0     3   88   72  0  0 100  0
 2  0   2944 1741952 304876 463568    0    0     0    25  168  112  1  1 99  0
 0  0   2944 1741844 304888 463568    0    0     0    17  100   78  0  0 100  0
 0  0   2944 1741844 304900 463568    0    0     0     5   82   72  0  0 100  0
 0  0   2944 1741844 304908 463568    0    0     0     1   77   68  0  0 100  0
 0  0   2944 1741844 304912 463568    0    0     0     4   82   75  0  0 100  0
 0  0   2944 1741720 304912 463572    0    0     0     5  125   95  0  2 98  0
 0  0   2944 1741712 304928 463576    0    0     0     6  106   93  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2944 1742216 304964 463612    0    0     2    61   97   89  0  0 99  0
 3  0   2944 1741968 304976 463612    0    0     0     4  100   82  0  1 99  0
 0  0   2944 1741968 304980 463612    0    0     0     5   95   80  0  0 100  0
 0  0   2944 1741844 305000 463620    0    0     0     9   88   69  0  0 100  0
 0  0   2944 1741844 305008 463620    0    0     0     3   68   64  0  0 100  0
 0  0   2944 1740936 305036 463632    0    0     0    40  188  133  0  0 99  0
 0  0   2944 1740084 305056 463652    0    0     0    13  149  102  1  1 98  0
 0  0   2944 1739820 305088 463660    0    0     0    36  148  110  1  0 99  0
 0  0   2944 1739820 305096 463660    0    0     0    15   75   78  0  0 100  0
 0  0   2944 1739308 305104 463660    0    0     0     6  101   82  0  1 99  0
 0  0   2944 1739324 305112 463660    0    0     0    13   87   75  0  0 100  0
 0  0   2944 1739324 305124 463660    0    0     0     3   77   75  0  0 100  0
 0  0   2944 1739960 305132 463660    0    0     0     1   79   70  0  0 100  0
 0  0   2944 1739952 305140 463660    0    0     0     2  114   88  0  1 99  0
 0  0   2944 1743364 305156 463660    0    0     0     7  109   84  0  0 100  0
 0  0   2944 1743364 305160 463660    0    0     0     1   70   65  0  0 100  0
 0  0   2944 1743364 305160 463660    0    0     0     5   71   72  0  0 100  0
yogafire 2017-04-07 04:20:02
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2944 1743520 305164 463660    0    0     1     1    0    0  0  0 99  0
 0  0   2944 1744108 305180 463664    0    0     0    11  117   88  0  0 100  0
 0  0   2944 1744108 305188 463664    0    0     0     3   80   71  0  0 100  0
 0  0   2944 1744108 305204 463664    0    0     0     4   75   69  0  0 100  0
 0  0   2944 1743860 305212 463664    0    0     0     1  111   82  0  1 99  0
 0  0   2944 1743736 305220 463668    0    0     0     9  108   91  0  0 100  0
 0  0   2944 1743736 305228 463668    0    0     0     3   73   65  0  0 100  0
 0  0   2944 1743736 305232 463668    0    0     0     3   71   68  0  0 100  0
 0  0   2944 1738952 305288 463692    0    0     0    58  268  190  1  1 98  0
 0  0   2944 1739076 305316 463708    0    0     0    18  109   84  0  0 100  0
 1  0   2944 1739076 305332 463712    0    0     0    22   81   66  0  0 100  0
 0  0   2944 1738564 305348 463704    0    0     0     5   96   72  0  0 100  0
 0  0   2944 1737704 305352 463712    0    0     0     1  106   79  0  1 99  0
 0  0   2944 1737696 305360 463712    0    0     0     6   78   67  0  0 100  0
 0  0   2944 1737828 305368 463712    0    0     0     1   76   68  0  0 100  0
 0  0   2944 1740968 305376 463712    0    0     0     4   84   72  0  0 100  0
 0  0   2944 1741952 305384 463716    0    0     0     3  133  104  0  1 99  0
 0  0   2944 1741860 305392 463716    0    0     0     5   85   73  0  0 100  0
 0  0   2944 1742736 305400 463716    0    0     0     6   80   63  0  0 100  0
 0  0   2944 1741588 305432 463752    0    0     0    25  165  122  1  0 98  0
 0  0   2944 1740564 305440 463728    0    0     0     8  140  102  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2944 1741092 305444 463728    0    0     0    11   99   74  0  0 100  0
 0  0   2944 1741092 305448 463728    0    0     0     3   75   65  0  0 100  0
 0  0   2944 1741472 305456 463728    0    0     0     7   72   72  0  0 100  0
 0  0   2944 1741472 305460 463728    0    0     0     1   99   88  0  1 99  0
 0  0   2944 1741348 305468 463728    0    0     0     5   82   71  0  0 100  0
 0  0   2944 1743728 305476 463728    0    0     0     5   88   68  0  0 100  0
 0  0   2944 1743868 305484 463728    0    0     0     1   66   66  0  0 100  0
 0  0   2944 1742704 305492 463716    0    0     0    10  138  105  0  1 99  0
 0  0   2944 1742464 305512 463724    0    0     0    19   97   77  0  0 100  0
 0  0   2944 1742332 305544 463736    0    0     0    10   92   77  0  0 100  0
 0  0   2944 1741324 305560 463732    0    0     0    14  104   82  0  0 100  0
 0  0   2944 1740580 305572 463736    0    0     0     3  109   89  0  1 99  0
 0  0   2944 1739440 305600 463756    0    0     0    35  158  115  1  0 98  0
 0  0   2944 1739440 305608 463780    0    0     0    11   85   68  0  0 100  0
 0  0   2944 1739440 305616 463780    0    0     0     3   81   72  0  0 100  0
 2  0   2944 1739316 305628 463780    0    0     0    12   99   75  0  1 99  0
 0  0   2944 1740472 305632 463780    0    0     0     6  105   76  0  0 99  0
 0  0   2944 1740728 305644 463780    0    0     0     2   85   68  0  0 100  0
 0  0   2944 1740604 305648 463780    0    0     0     5   76   68  0  0 100  0
 0  0   2944 1741828 305652 463780    0    0     0     1  123   83  0  2 98  0
 0  0   2944 1742744 305660 463784    0    0     0     6   94   74  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2944 1743868 305668 463784    0    0     0     5   81   66  0  0 100  0
 0  0   2944 1743868 305672 463784    0    0     0     3   74   67  0  0 100  0
 0  0   2944 1743712 305676 463784    0    0     0     1  104   80  0  1 99  0
 0  0   2944 1743744 305676 463788    0    0     0     9   82   71  0  0 100  0
 0  0   2944 1743744 305684 463788    0    0     0     1   79   62  0  0 100  0
 0  0   2944 1743604 305700 463788    0    0     0     6  100   80  0  0 100  0
 0  0   2944 1739960 305740 463800    0    0     0    38  193  134  0  1 99  0
 1  0   2944 1739836 305764 463812    0    0     0    14  101   73  0  0 100  0
 0  0   2944 1739836 305768 463812    0    0     0    12   88   65  0  0 100  0
 0  0   2944 1739316 305808 463840    0    0     0    29  149  104  1  0 99  0
 0  0   2944 1738448 305812 463844    0    0     0     6  110   83  0  1 99  0
 0  0   2944 1738448 305820 463844    0    0     0    14   97   73  0  0 100  0
 0  0   2944 1738456 305828 463844    0    0     0     4   88   66  0  0 100  0
 0  0   2944 1738960 305836 463844    0    0     0     2   81   67  0  0 100  0
 0  0   2944 1741340 305844 463844    0    0     0     5  123   82  0  1 99  0
 0  0   2944 1741232 305852 463844    0    0     0     5   87   72  0  0 100  0
 0  0   2944 1744000 305856 463844    0    0     0     1   97   71  0  0 100  0
 0  0   2944 1742596 305872 463844    0    0     0     7  129  104  0  0 100  0
 0  0   2944 1739984 305876 463844    0    0     0     1  115   84  0  2 98  0
 0  0   2944 1740852 305892 463848    0    0     0    12   91   72  0  0 100  0
 0  0   2944 1740852 305900 463848    0    0     0     1   75   67  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2944 1740852 305908 463848    0    0     0     1   68   66  0  0 100  0
 0  0   2944 1741084 305912 463848    0    0     0     2   99   79  0  1 99  0
 0  0   2944 1741100 305916 463848    0    0     0     5   99   79  0  0 100  0
 0  0   2944 1742232 305924 463848    0    0     0     6   85   70  0  0 100  0
 0  0   2944 1742232 305928 463848    0    0     0     2   70   66  0  0 100  0
 0  0   2944 1738704 305964 463864    0    0     0    27  191  138  0  1 98  0
 0  0   2944 1738456 305984 463872    0    0     0    29   98   75  0  0 100  0
 0  0   2944 1738456 305992 463872    0    0     0     5   72   66  0  0 100  0
 0  0   2944 1738456 305996 463872    0    0     0     8   71   67  0  0 100  0
 0  0   2944 1739580 306004 463872    0    0     0     1  106   77  0  1 99  0
 0  0   2944 1739456 306008 463876    0    0     0     5   85   69  0  0 100  0
 0  0   2944 1739456 306016 463876    0    0     0     5   86   73  0  0 100  0
 0  0   2944 1741224 306032 463876    0    0     0     4   89   70  0  0 100  0
 0  0   2944 1741424 306040 463876    0    0     0     1  140  103  0  1 98  0
 0  0   2944 1741472 306048 463876    0    0     0     7   89   73  0  0 100  0
 0  0   2944 1741348 306052 463880    0    0     0     1   87   77  0  0 100  0
 0  0   2944 1741348 306064 463880    0    0     0     9   72   70  0  0 100  0
yogafire 2017-04-07 04:40:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2944 1740728 306072 463880    0    0     1     1    0    0  0  0 99  0
 0  0   2944 1740604 306084 463888    0    0     0    11  102   78  0  0 100  0
 0  0   2944 1740480 306100 463888    0    0     0     3   70   67  0  0 100  0
 0  0   2944 1740480 306108 463888    0    0     0     2   67   68  0  0 100  0
 0  0   2944 1741496 306120 463888    0    0     0     5  102   85  0  1 99  0
 0  0   2944 1742364 306128 463888    0    0     0     5   83   71  0  0 100  0
 0  0   2944 1741356 306136 463888    0    0     0     4   86   74  0  0 100  0
 0  0   2944 1740084 306172 463964    0    0     0    42  149  115  1  0 98  0
 0  0   2944 1738960 306180 463960    0    0     0     7  125   95  0  1 99  0
 0  0   2944 1738448 306208 463976    0    0     0    30  125  101  0  0 100  0
 0  0   2944 1738448 306248 464056    0    0     0    32  144  104  1  0 98  0
 0  0   2944 1738456 306284 464052    0    0     0    48   99   83  0  0 100  0
 2  0   2944 1738208 306292 464052    0    0     0     1   97   73  0  0 100  0
 0  0   2944 1738208 306296 464052    0    0     0     5   99   78  0  1 99  0
 0  0   2944 1738464 306304 464052    0    0     0     6   81   64  0  0 100  0
 0  0   2944 1738464 306312 464052    0    0     0     3   96   82  0  0 100  0
 0  0   2944 1739100 306320 464052    0    0     0     4   92   71  0  0 100  0
 0  0   2944 1739992 306332 464056    0    0     0     7  114   82  0  1 99  0
 0  0   2944 1740744 306340 464056    0    0     0     1   92   70  0  0 100  0
 0  0   2944 1740744 306340 464060    0    0     0     7   85   77  0  0 100  0
 0  0   2944 1740744 306344 464060    0    0     0     1   89   69  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2944 1739968 306480 464136    0    0     8    42  282  131  5  2 93  0
 0  0   2944 1739968 306488 464136    0    0     0    14   95   65  0  0 100  0
 1  0   2944 1739968 306488 464136    0    0     0     7   86   67  0  0 100  0
 0  0   2944 1739968 306496 464136    0    0     0     1   87   66  0  0 100  0
 0  0   2944 1738316 306564 464284    0    0     0    88  269  171  3  2 96  0
 0  0   2944 1738332 306568 464260    0    0     0     8  119   89  0  0 100  0
 0  0   2944 1736588 306620 464332    0    0     0    84  200  152  2  1 98  0
 2  0   2944 1734044 306664 464368    0    0     0    35  226  178  0  1 99  0
 0  0   2944 1733828 306668 464368    0    0     0     9  105   67  0  0 100  0
