yogafire 2017-04-05 00:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2932 1693272 370460 502396    0    0     0     6   91   81  0  1 99  0
 1  0   2932 1693528 370468 502396    0    0     0    17   90   73  0  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2932 1693528 370476 502396    0    0     0     2   55   59  0  0 100  0
 0  0   2932 1693528 370484 502396    0    0     0     3   62   62  0  0 100  0
 0  0   2932 1693380 370488 502396    0    0     0     3  110   83  0  1 99  0
 1  0   2932 1693280 370492 502404    0    0     0     5   88   75  0  0 100  0
 0  0   2932 1695172 370496 502404    0    0     0     1   79   67  0  0 100  0
 0  0   2932 1695172 370500 502404    0    0     0     9   63   67  0  0 100  0
 2  0   2932 1693900 370508 502412    0    0     0    12  135  115  0  1 99  0
 0  0   2932 1693528 370516 502416    0    0     0    11   83   74  0  0 100  0
 0  0   2932 1693528 370524 502416    0    0     0    13   54   63  0  0 100  0
 0  0   2932 1693528 370532 502416    0    0     0     1   50   60  0  0 100  0
 2  0   2932 1693528 370532 502416    0    0     0     2   71   66  0  0 100  0
 0  0   2932 1693528 370532 502416    0    0     0     6   92   83  0  1 99  0
 0  0   2932 1693908 370532 502416    0    0     0     1   59   68  0  0 100  0
 0  0   2932 1695288 370536 502416    0    0     0     4   61   63  0  0 100  0
 0  0   2932 1695908 370544 502416    0    0     0     1   96   79  0  1 99  0
 0  0   2932 1694388 370556 502508    0    0     0    15  142  107  1  0 98  0
 0  0   2932 1693428 370576 502528    0    0     2   180   99   92  0  0 99  0
 0  0   2932 1693428 370584 502528    0    0     0     4   59   78  0  0 100  0
 0  4   2932 1681604 366208 522624    0    0     1  5522 1419 1787  2  6 90  2
 0  0   2932 1684156 366284 521628    0    0    30   107  285  300  1  3 92  3
 0  0   2932 1684156 366292 521628    0    0     0     6   59   67  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2932 1684156 366296 521628    0    0     0    19   61   73  0  0 100  0
 0  0   2932 1684032 366296 521632    0    0     0     1   94   82  0  1 99  0
 0  0   2932 1684032 366296 521632    0    0     0    11   74   77  0  0 100  0
 0  0   2932 1684032 366296 521632    0    0     0     1   61   86  0  0 100  0
 0  0   2932 1687444 366300 521632    0    0     0     2   69   74  0  0 100  0
 0  0   2932 1685388 366308 521648    0    0     0    38  179  157  0  1 99  0
 0  0   2932 1685412 366324 521656    0    0     0    17   82   84  0  0 100  0
 0  0   2932 1685412 366332 521656    0    0     0    17   49   62  0  0 100  0
 0  0   2932 1685412 366336 521656    0    0     0     1   49   61  0  0 100  0
 3  0   2932 1682752 366340 521680    0    0     0     7  149  109  1  1 98  0
