yogafire 2017-03-29 00:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2924 1618432 372868 581292    0    0     0     1   99   67  0  0 100  0
 0  0   2924 1617864 372872 581292    0    0     0     3  137   94  0  1 99  0
 0  0   2924 1617936 372876 581292    0    0     0     5   78   63  0  0 100  0
 0  0   2924 1618952 372876 581292    0    0     0     4   97   68  0  0 100  0
 0  0   2924 1624364 372880 581292    0    0     0     1  120   71  0  0 100  0
 0  0   2924 1624480 372884 581292    0    0     0     1  124   78  0  1 99  0
 0  0   2924 1622704 372888 581320    0    0     0    36  159  124  1  1 99  0
 0  0   2924 1622704 372888 581320    0    0     0     1   90   69  0  0 100  0
 0  0   2924 1622580 372896 581320    0    0     0    13   99   78  0  0 100  0
 7  0   2924 1617856 372896 581324    0    0     1     1  137   97  0  3 97  0
 0  0   2924 1620936 372936 580340    0    0    31   121  281  255  1  4 94  0
 0  0   2924 1620936 372940 580340    0    0     0     3  101   76  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2924 1621308 372944 580344    0    0     0     6  107   84  0  0 100  0
 0  0   2924 1621076 372944 580344    0    0     0     6  116   81  0  1 99  0
 0  0   2924 1621200 372948 580348    0    0     0     6   84   65  0  0 100  0
 0  0   2924 1621076 372952 580348    0    0     0     3   94   73  0  0 100  0
 0  0   2924 1623356 372952 580348    0    0     0     7  104   75  0  0 100  0
 5  0   2924 1622208 372960 580356    0    0     0    29  167  124  0  1 99  0
 0  0   2924 1623084 372972 580352    0    0     0    19  101   76  0  0 100  0
 0  0   2924 1622572 372976 580360    0    0     0     3  118   95  0  0 100  0
 0  0   2924 1621432 373060 580292    0    0     9    57  147  109  1  0 99  0
 0  0   2924 1620672 373064 580428    0    0     0    15  121   81  0  1 99  0
 0  0   2924 1619688 373080 580484    0    0     1    88  153  114  1  0 99  0
 0  0   2924 1619944 373080 580484    0    0     0     7   88   68  0  0 100  0
 0  0   2924 1620712 373084 580484    0    0     0    13  109   78  0  0 100  0
 0  0   2924 1621084 373084 580484    0    0     0     1  145   97  0  1 98  0
 0  0   2924 1620712 373100 580508    0    0     0    40  141  104  1  0 99  0
 0  0   2924 1621208 373104 580512    0    0     0    25  112   78  0  0 99  0
 0  0   2924 1619820 373116 580552    0    0     0    29  170  132  1  0 99  0
yogafire 2017-03-29 00:40:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0   2924 1618012 373128 580552    0    0     0     1    1    1  0  0 99  0
 0  0   2924 1618464 373132 580552    0    0     0     8   78   68  0  0 100  0
 0  0   2924 1618464 373132 580552    0    0     0    11   81   74  0  0 100  0
 0  0   2924 1618464 373132 580552    0    0     0     1   87   71  0  0 100  0
 4  0   2924 1619448 373132 580552    0    0     0     2  106   79  0  0 100  0
 0  0   2924 1620588 373132 580556    0    0     0     5  100   79  0  0 100  0
 0  0   2924 1622736 373136 580556    0    0     0     3   98   69  0  0 100  0
 0  0   2924 1622736 373136 580556    0    0     0     6   87   67  0  0 100  0
 0  0   2924 1622596 373136 580560    0    0     0    11  107   80  0  0 100  0
 0  0   2924 1622324 373152 580588    0    0     0    44  195  134  1  1 98  0
 0  0   2924 1622324 373156 580592    0    0     0     8  119   89  0  0 100  0
 0  0   2924 1620276 373172 580672    0    0     0    51  235  148  2  1 97  0
 0  0   2924 1619764 373180 580644    0    0     0    32  156  119  0  0 100  0
 0  0   2924 1618152 373196 580644    0    0     0    13  122   89  0  1 99  0
 0  0   2924 1618160 373196 580644    0    0     0    15   93   76  0  0 100  0
 0  0   2924 1618284 373200 580644    0    0     0     1   89   69  0  0 100  0
 0  0   2924 1618772 373204 580648    0    0     0     1  113   84  0  1 99  0
 0  0   2924 1618656 373208 580648    0    0     0     8   74   65  0  0 100  0
 0  0   2924 1621572 373212 580648    0    0     0     1  100   71  0  0 100  0
 0  0   2924 1622828 373216 580648    0    0     0     2   89   68  0  0 100  0
 0  0   2924 1623920 373220 580648    0    0     0     3  127   82  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2924 1622796 373232 580684    0    0     0    31  167  117  1  1 98  0
 0  0   2924 1622540 373244 580592    0    0     0   192  127  128  1  0 99  0
 0  0   2924 1622176 373256 580596    0    0     0    34  110   92  0  0 99  0
 0  0   2924 1621308 373268 580596    0    0     0     6  112   81  0  1 99  0
 0  0   2924 1621308 373268 580596    0    0     0    15   81   64  0  0 100  0
 0  0   2924 1621308 373272 580604    0    0     0     5  116   97  0  0 100  0
 0  0   2924 1621308 373276 580612    0    0     0     9  134  107  0  0 100  0
 0  0   2924 1620508 373280 580628    0    0     0    36  214  161  0  1 99  0
 0  0   2924 1621184 373280 580632    0    0     0     9  140  103  0  0 100  0
 0  0   2924 1621184 373288 580644    0    0     0    15  154  105  0  0 100  0
 0  0   2924 1621044 373292 580648    0    0     0     6  165  114  0  0 100  0
 0  0   2924 1620160 373296 580664    0    0     0    10  193  122  0  1 99  0
 0  0   2924 1619928 373308 580668    0    0     0    14  145  101  0  0 100  0
 0  0   2924 1621076 373316 580680    0    0     0     6  118   89  0  0 100  0
 0  0   2924 1621952 373316 580680    0    0     0     9   94   76  0  0 100  0
 2  0   2924 1622076 373324 580680    0    0     0     1  100   83  0  0 100  0
 0  0   2924 1621828 373332 580680    0    0     0     9   98   78  0  1 99  0
 0  0   2924 1622828 373336 580680    0    0     0    19  116   75  0  0 99  0
 0  0   2924 1622828 373336 580680    0    0     0     1  101   77  0  0 100  0
 0  0   2924 1625332 373340 580680    0    0     0     5  102   74  0  0 100  0
 0  1   2924 1595020 369896 594072    0    0  2069   206 1806 1231  3 10 73 14
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2924 2035100 333308 192960    0    0  2227   256 1985 1403  2  8 75 15
 0  1   2924 1995024 326196 242484    0    0  4527   646 1540 1098  2  6 74 18
 2  0   2924 1897272 317320 337664    0    0  6667   143 1544  869  3  5 75 18
 0  0   2928 1924128 304712 313392    0    0  3336   349 1431  948  2  6 73 18
 0  0   2928 1924128 304716 313392    0    0     0     3   94   66  0  0 100  0
 0  0   2928 1924128 304728 313392    0    0     0     7  110   71  0  0 100  0
 2  0   2928 1924128 304760 313500    0    0     7    19  139   88  0  1 99  0
 0  0   2928 1924392 304772 313500    0    0     0     7   92   68  0  0 100  0
 0  0   2928 1924392 304780 313500    0    0     0     9   92   65  0  0 100  0
 0  0   2928 1924392 304788 313500    0    0     0     1   98   66  0  0 100  0
 0  0   2928 1924392 304796 313500    0    0     0     1  104   67  0  0 100  0
 0  0   2928 1924020 304800 313500    0    0     0     8  110   80  0  1 99  0
 0  0   2928 1925656 304808 313500    0    0     0     1  103   67  0  0 100  0
 0  0   2928 1926284 304816 313500    0    0     0     1   92   68  0  0 100  0
 0  0   2928 1926532 304832 313492    0    0     0     3  101   69  0  0 100  0
 0  0   2928 1926532 304840 313504    0    0     0     5  100   80  0  1 99  0
 0  0   2928 1926532 304848 313504    0    0     0     1   87   64  0  0 100  0
 0  0   2928 1926532 304856 313504    0    0     0     5  100   69  0  0 100  0
 0  0   2928 1926496 304972 313552    0    0    13     1  140   84  0  2 98  0
 0  0   2928 1926624 304980 313592    0    0     0     7   92   67  0  0 100  0
 0  0   2928 1924336 305160 313884    0    0    30     8  147   99  0  0 99  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2928 1921236 305184 316748    0    0   177    32  151  113  1  0 99  1
 0  0   2928 1918824 305220 317648    0    0    57    36  182  114  1  1 98  0
 0  0   2928 1918880 305236 317648    0    0     0    19   88   68  0  0 100  0
 0  0   2928 1918880 305240 317648    0    0     0     1   91   61  0  0 100  0
 0  0   2928 1918880 305256 317648    0    0     0     2   99   66  0  0 100  0
 0  0   2928 1915972 305336 317848    0    0    13    87  228  160  1  1 98  0
 0  0   2928 1916228 305340 317848    0    0     0     5   83   68  0  0 100  0
 0  0   2928 1916228 305356 317848    0    0     0    14   99   76  0  0 100  0
 0  0   2928 1916228 305372 317840    0    0     0     4   94   68  0  0 100  0
 2  0   2928 1915956 305380 317848    0    0     0     1  109   82  0  1 99  0
 0  0   2928 1915980 305396 317856    0    0     0     7   99   84  0  0 100  0
 0  0   2928 1916988 305404 317856    0    0     0     2  103   78  0  0 100  0
 0  0   2928 1920160 305412 317856    0    0     0     7  102   72  0  0 100  0
 0  0   2928 1920036 305420 317856    0    0     0     2   99   74  0  0 100  0
 0  0   2928 1921032 304916 318272    0    0    26    36  165  129  1  1 98  0
 0  0   2928 1917792 305032 319672    0    0   100    32  191  148  0  0 97  2
 0  0   2928 1917792 305048 319672    0    0     0     5   97   78  0  0 100  0
yogafire 2017-03-29 01:00:02
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0   2928 1917576 305060 319672    0    0     0     1    1    1  0  0 99  0
 0  0   2928 1917312 305064 319672    0    0     0    12  101   86  0  0 100  0
 0  0   2928 1917312 305072 319672    0    0     0     1  119   86  0  0 100  0
 0  0   2928 1917312 305080 319676    0    0     0     4  101   77  0  0 100  0
 0  0   2928 1918956 305088 319676    0    0     0     4  125   86  0  1 99  0
 0  0   2928 1919080 305096 319676    0    0     0     5   86   77  0  0 100  0
 0  0   2928 1918956 305112 319676    0    0     0     7   96   72  0  0 100  0
 0  0   2928 1918956 305120 319676    0    0     0     1  101   78  0  0 100  0
 0  0   2928 1916932 305240 319724    0    0     9    25  150  107  0  1 99  0
 0  0   2928 1916072 305284 319800    0    0     1    38  153  114  1  0 98  0
 0  0   2928 1916072 305296 319800    0    0     0     8   91   78  0  0 100  0
 2  0   2928 1916072 305312 319800    0    0     0    14   86   68  0  0 100  0
 0  0   2928 1915576 305320 319804    0    0     0     1  116   83  0  1 99  0
 0  0   2928 1915576 305328 319804    0    0     0     7   80   65  0  0 100  0
 0  0   2928 1916848 305336 319804    0    0     0     5  102   80  0  0 100  0
 0  0   2928 1916800 305380 319844    0    0     0    39  186  133  1  0 99  0
 0  0   2928 1916520 305384 319820    0    0     0     9  125   88  0  1 99  0
 0  0   2928 1916188 305404 319820    0    0     0    11   77   63  0  0 100  0
 0  0   2928 1916188 305404 319820    0    0     0     8   87   66  0  0 100  0
 0  0   2928 1916188 305412 319820    0    0     0     2   93   70  0  0 100  0
 0  0   2928 1915908 305420 319820    0    0     0     1  140   96  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2928 1916436 305428 319820    0    0     0    10   93   71  0  0 100  0
 0  0   2928 1918336 305436 319820    0    0     0     1  118   74  0  0 100  0
 0  0   2928 1918336 305440 319820    0    0     0     3   94   68  0  0 100  0
 0  0   2928 1918568 305448 319820    0    0     0     2  121   88  0  1 99  0
 0  0   2928 1918708 305452 319820    0    0     0     5   80   64  0  0 100  0
 0  0   2928 1918708 305460 319820    0    0     0     1   88   70  0  0 100  0
 0  0   2928 1918708 305464 319824    0    0     0     7  103   81  0  0 100  0
 0  0   2928 1917800 305472 319852    0    0     1    10  142  102  0  1 99  0
 0  0   2928 1917568 305480 319860    0    0     0     9   80   63  0  0 100  0
 0  0   2928 1917568 305488 319860    0    0     0    10   86   72  0  0 100  0
 0  0   2928 1917568 305496 319860    0    0     0     2   92   74  0  0 100  0
 0  0   2928 1917552 305504 319860    0    0     0     1  119   96  0  1 99  0
 0  0   2928 1918444 305508 319860    0    0     0     8   86   68  0  0 100  0
 0  0   2928 1919204 305512 319860    0    0     0     1   90   70  0  0 100  0
 0  0   2928 1919832 305520 319860    0    0     0     1   99   68  0  0 100  0
 0  1   2928 1919064 305536 320288    0    0    40     1  126   87  0  1 99  0
 0  0   2928 1913112 305556 325020    0    0   306     6  122   97  0  0 99  0
 0  0   2928 1911972 305580 325044    0    0     0    43  180  137  1  1 99  0
 0  0   2928 1911848 305588 325044    0    0     0    18   99   70  0  0 100  0
 0  0   2928 1910608 305592 325048    0    0     0     4  137  103  0  2 98  0
 0  0   2928 1910980 305596 325052    0    0     0     6   96   78  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2928 1910980 305604 325052    0    0     0     8   89   72  0  0 100  0
 0  0   2928 1910980 305612 325052    0    0     0     3  113   85  0  0 100  0
 0  0   2928 1911112 305616 325052    0    0     0     1  127   93  0  1 99  0
 0  0   2928 1912756 305624 325052    0    0     0    10   90   66  0  0 100  0
 0  0   2928 1911980 305660 325056    0    0     0    25  149  116  1  0 99  0
 0  0   2928 1911856 305672 325056    0    0     0     6   92   78  0  0 100  0
 0  0   2928 1907328 305724 325248    0    0     9    62  241  189  0  1 98  0
 0  0   2928 1907204 305732 325248    0    0     0     6   88   83  0  0 100  0
 0  0   2928 1907204 305748 325248    0    0     0    14   94   86  0  0 100  0
 0  0   2928 1906948 305804 325292    0    0     1    35  198  154  2  0 98  0
 0  0   2928 1906452 305816 325284    0    0     0    15  132   97  0  1 99  0
 0  0   2928 1906452 305824 325284    0    0     0     6   83   67  0  0 100  0
 0  0   2928 1906956 305832 325284    0    0     0     3   99   75  0  0 100  0
 0  0   2928 1907972 305836 325308    0    0     2    11  121   82  0  0 100  0
 0  0   2928 1908396 305856 325312    0    0     0     4  133  104  0  1 99  0
 0  0   2928 1908468 305860 325312    0    0     0    10   88   71  0  0 100  0
 0  0   2928 1912260 305868 325312    0    0     0     2  112   71  0  0 100  0
 0  0   2928 1912508 305876 325312    0    0     0     1   99   68  0  0 100  0
 0  0   2928 1911856 305884 325312    0    0     0     3  128   91  0  2 98  0
 0  0   2928 1911484 305920 325320    0    0     0    33  147  113  1  0 99  0
 0  0   2928 1911484 305924 325320    0    0     0     1  102   69  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2928 1911484 305932 325320    0    0     0    12  102   68  0  0 100  0
 0  0   2928 1911080 305940 325320    0    0     0     1  127   83  0  1 99  0
 0  0   2928 1910988 305952 325324    0    0     0    10   89   67  0  0 100  0
 0  0   2928 1910864 305956 325324    0    0     0     1  104   75  0  0 100  0
 0  0   2928 1911228 305964 325324    0    0     0     2  137   88  0  0 100  0
 0  0   2928 1910112 305992 325376    0    0     3    28  150  109  0  1 99  0
 0  0   2928 1909864 306000 325388    0    0     0     5   82   66  0  0 100  0
 0  0   2928 1909864 306012 325388    0    0     0     8   93   65  0  0 100  0
 0  0   2928 1909864 306020 325388    0    0     0     1   97   69  0  0 100  0
 0  0   2928 1910220 306028 325388    0    0     0     1  117   79  0  1 99  0
 0  0   2928 1910236 306028 325388    0    0     0     8   82   63  0  0 100  0
 0  0   2928 1911252 306036 325424    0    0     2     1  123   91  0  0 100  0
 0  0   2928 1911748 306060 325436    0    0     0     6  208  142  0  0 99  0
 0  0   2928 1911252 306084 325460    0    0     0     6  199  133  0  1 99  0
 0  0   2928 1911128 306100 325472    0    0     0    13  187  137  0  0 100  0
 0  0   2928 1911128 306120 325484    0    0     0    28  216  142  0  0 99  0
 0  0   2928 1911500 306136 325508    0    0     0     7  222  156  0  0 100  0
yogafire 2017-03-29 01:20:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2928 1907344 306180 325544    0    0     0     1    1    1  0  0 99  0
 0  0   2928 1908128 306204 325560    0    0     0    24  230  160  0  0 99  0
 0  0   2928 1908004 306228 325576    0    0     0     5  207  155  0  0 100  0
 0  0   2928 1908004 306252 325588    0    0     0    12  181  122  0  0 100  0
 0  0   2928 1908164 306276 325608    0    0     0     6  259  171  0  1 99  0
 0  0   2928 1908376 306292 325628    0    0     0    17  191  152  0  0 100  0
 0  0   2928 1910252 306312 325644    0    0     0     6  200  148  0  0 100  0
 0  0   2928 1911896 306328 325660    0    0     0     9  208  153  0  0 100  0
 0  0   2928 1910740 306352 325696    0    0     1    15  234  170  0  1 99  0
 0  0   2928 1910376 306372 325720    0    0     0    17  164  117  0  0 100  0
 0  0   2928 1910500 306384 325732    0    0     0    10  215  154  0  0 99  0
 0  0   2928 1911004 305124 325780    0    0     0    43  270  186  1  0 98  0
