yogafire 2017-04-09 00:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1529308 374868 652784    0    0     0     8   84   71  0  0 100  0
 0  0   2940 1530440 374872 652784    0    0     0     1   97   71  0  0 100  0
 0  0   2940 1531828 374876 652784    0    0     0     1   85   71  0  0 100  0
 0  0   2940 1533596 374880 652784    0    0     0     2  106   89  0  1 99  0
 0  0   2940 1533844 374884 652784    0    0     0     5   79   66  0  0 100  0
 0  0   2940 1533844 374888 652784    0    0     0     1   81   66  0  0 100  0
 0  0   2940 1531920 374892 652796    0    0     0     9  134  106  1  0 99  0
 0  0   2940 1529060 374920 652804    0    0     0    36  180  148  1  2 98  0
 0  0   2940 1528936 374920 652804    0    0     0     6   86   74  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1528936 374932 652804    0    0     0    14   80   71  0  0 100  0
 0  0   2940 1528936 374932 652804    0    0     0     1   65   64  0  0 100  0
 0  0   2940 1529036 374940 652804    0    0     0     5  104   85  0  1 99  0
 0  0   2940 1528936 374944 652808    0    0     0     5   76   68  0  0 100  0
 0  0   2940 1532084 374952 652808    0    0     0     2  115   74  0  0 100  0
 0  0   2940 1533472 374956 652808    0    0     0     5   69   62  0  0 100  0
 0  0   2940 1531200 374964 652812    0    0     0    11  163  134  0  1 99  0
 0  0   2940 1531200 374968 652816    0    0     0    15   86   70  0  0 100  0
 0  0   2940 1531200 374968 652816    0    0     0     3   81   68  0  0 100  0
 0  0   2940 1531200 374968 652816    0    0     0     3   62   63  0  0 100  0
 0  0   2940 1531200 374972 652816    0    0     0     6  109   97  0  1 99  0
 0  0   2940 1531200 374976 652816    0    0     0     5   76   68  0  0 100  0
 0  0   2940 1530836 375000 652848    0    0     0    30  145  108  1  0 99  0
 0  0   2940 1531068 375008 652880    0    0     0    19  108   79  1  0 99  0
 0  0   2940 1530984 375020 652876    0    0     0    27  121  104  0  1 99  0
 0  0   2940 1530984 375020 652876    0    0     0     8   72   65  0  0 100  0
 0  0   2940 1530984 375024 652876    0    0     0    12   76   67  0  0 100  0
 0  0   2940 1530984 375024 652876    0    0     0     2   61   60  0  0 100  0
16  0   2940 1518232 375028 653228    0    0    27     1  132  148  1  5 94  0
 0  0   2940 1530936 375100 651888    0    0     4   112  232  189  1  3 95  0
 1  0   2940 1531076 375108 651888    0    0     0     1   86   69  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1530952 375120 651888    0    0     0    22   60   64  0  0 100  0
 1  0   2940 1529572 375128 651888    0    0     0     1  118  101  0  1 99  0
 0  0   2940 1529324 375132 651892    0    0     0     7   77   68  0  0 100  0
 0  0   2940 1529284 375148 651932    0    0     0    33  130  106  1  0 99  0
 0  0   2940 1530564 375148 651932    0    0     0     7   79   75  0  0 100  0
 0  0   2940 1525920 375180 651976    0    0     0    97  294  217  2  2 96  0
 0  0   2940 1525796 375188 651992    0    0     0     6   84   74  0  0 100  0
 0  0   2940 1525796 375196 651992    0    0     0    18   85   71  0  0 100  0
 0  0   2940 1525796 375196 651992    0    0     0     2   67   66  0  0 100  0
 0  0   2940 1525548 375200 652000    0    0     0     4  110   90  0  1 99  0
 0  0   2940 1525548 375200 652000    0    0     0     5   70   66  0  0 100  0
 0  0   2940 1527788 375200 652000    0    0     0     1   96   71  0  0 100  0
 0  0   2940 1533208 375204 652000    0    0     0     8   90   66  0  0 100  0
 0  0   2940 1530796 375212 652028    0    0     0     7  161  116  1  2 98  0
 0  0   2940 1531268 375236 652028    0    0     0    34  115   88  0  0 100  0
 0  0   2940 1531392 375236 652028    0    0     0    11   83   70  0  0 100  0
 0  0   2940 1531392 375244 652028    0    0     0     5   68   63  0  0 100  0
yogafire 2017-04-09 00:40:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2940 1531176 375248 652028    0    0     1     0    1    1  0  0 99  0
 0  0   2940 1531144 375264 652028    0    0     0    13  104   76  0  0 100  0
 0  0   2940 1531144 375264 652028    0    0     0     1   78   67  0  0 100  0
 0  0   2940 1532540 375272 652028    0    0     0     2   70   64  0  0 100  0
 0  0   2940 1534432 375276 652028    0    0     0     1  105   79  0  1 99  0
 0  0   2940 1534308 375280 652028    0    0     0     5   82   67  0  0 100  0
 0  0   2940 1534308 375284 652028    0    0     0     4   82   69  0  0 100  0
 0  0   2940 1534308 375288 652028    0    0     0     2   66   65  0  0 100  0
 0  0   2940 1531632 375300 652048    0    0     0    28  200  148  0  1 99  0
 0  0   2940 1530748 375300 652048    0    0     0    18   92   77  0  0 100  0
 0  0   2940 1530748 375308 652048    0    0     0     7   88   72  0  0 100  0
 0  0   2940 1530748 375312 652048    0    0     0     1   60   62  0  0 100  0
 2  0   2940 1530500 375316 652048    0    0     0     5   83   77  0  0 100  0
 0  0   2940 1529880 375324 652048    0    0     0     5  111   77  0  0 99  0
 0  0   2940 1530260 375328 652048    0    0     0     5   96   70  0  0 100  0
 0  0   2940 1532416 375336 652044    0    0     0     2   87   67  0  0 100  0
 0  0   2940 1533920 375340 652048    0    0     0     2  101   83  0  0 100  0
 0  0   2940 1533920 375344 652048    0    0     0     5  106   82  0  1 99  0
 0  0   2940 1534044 375352 652048    0    0     0     1   88   72  0  0 100  0
 0  0   2940 1534044 375356 652048    0    0     0     5   72   64  0  0 100  0
 0  0   2940 1533648 375360 652052    0    0     0     1  108   80  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1533780 375360 652056    0    0     0     6  110   80  0  0 100  0
 0  0   2940 1533780 375364 652056    0    0     0     6   92   73  0  0 100  0
 1  0   2940 1533656 375372 652056    0    0     0     4   67   63  0  0 100  0
 0  0   2940 1533656 375372 652056    0    0     0     1   87   77  0  0 100  0
 0  0   2940 1533036 375372 652056    0    0     0    10  105   75  0  1 99  0
 0  0   2940 1533160 375372 652060    0    0     0     1   92   67  0  0 100  0
 0  0   2940 1533160 375380 652060    0    0     0     1   67   60  0  0 100  0
 0  0   2940 1531492 375404 652068    0    0     0    33  171  129  0  1 99  0
 0  0   2940 1531268 375404 652072    0    0     0     6   91   76  0  0 100  0
 0  0   2940 1531260 375416 652080    0    0     0    21   95   75  0  0 100  0
 0  0   2940 1531260 375420 652080    0    0     0     1   70   61  0  0 100  0
 0  0   2940 1530632 375424 652080    0    0     0     1  108   86  0  1 99  0
 0  0   2940 1530392 375428 652080    0    0     0     7   75   63  0  0 100  0
 0  0   2940 1529756 375440 652084    0    0     0     4   96   78  0  0 100  0
 0  0   2940 1530896 375440 652084    0    0     0     7   74   65  0  0 100  0
 1  0   2940 1531144 375444 652084    0    0     0     1   86   74  0  1 99  0
 0  0   2940 1532540 375448 652084    0    0     0     5   87   77  0  0 100  0
 0  0   2940 1532788 375452 652084    0    0     0     4   80   68  0  0 100  0
 0  0   2940 1532788 375456 652084    0    0     0     1   62   62  0  0 100  0
 5  0   2940 1532540 375460 652084    0    0     0     1   91   79  0  0 99  0
 0  1   2940 1493752 378836 667832    0    0  3749   253 1622 1188  2  8 74 16
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  1   2940 1645580 358916 524220    0    0  1784   181 1612 1184  2  7 74 17
 0  1   2940 1963200 335360 213264    0    0  3218   719 1550 1238  2  7 73 18
 0  3   2940 1895924 327956 296564    0    0  7165   130 1646 1119  3  6 76 15
 0  1   2940 1831708 323012 365616    0    0  6681    37 2589 1390  5  6 80 10
 0  0   2940 1844412 323264 365840    0    0    34   278  120   87  0  0 99  0
 0  0   2940 1844412 323268 365840    0    0     0     3   63   71  0  0 100  0
 0  0   2940 1842556 323204 366220    0    0    53    20  200  151  0  1 98  1
 0  0   2940 1842588 323208 366220    0    0     0    15   76   70  0  0 100  0
 0  0   2940 1842588 323220 366220    0    0     0     4   76   69  0  0 100  0
 0  0   2940 1842588 323228 366220    0    0     0     1   56   66  0  0 100  0
 0  0   2940 1842340 323232 366220    0    0     0     3   90   80  0  1 99  0
 0  0   2940 1842340 323232 366224    0    0     0     5   76   67  0  0 100  0
 0  0   2940 1842464 323240 366224    0    0     0     1   74   67  0  0 100  0
 1  0   2940 1844232 323248 366224    0    0     0     6   73   73  0  0 100  0
 3  0   2940 1844232 323252 366220    0    0     0     2   91   84  0  1 99  0
 0  0   2940 1844108 323256 366224    0    0     0     5   80   79  0  0 100  0
 0  0   2940 1843472 323412 366652    0    0    38     5   90   81  0  0 99  0
 0  0   2940 1842844 323528 366656    0    0     7     3   81   81  0  0 100  0
 0  0   2940 1842844 323536 366656    0    0     0     1   68   67  0  0 100  0
 0  0   2940 1840920 323560 366740    0    0     7     7  126  103  0  2 98  0
 0  0   2940 1841168 323564 366740    0    0     0     1   79   66  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1841168 323572 366740    0    0     0     5   59   67  0  0 100  0
 3  0   2940 1836548 323640 370152    0    0   230     7  152  143  1  0 98  1
 0  0   2940 1836416 323844 370220    0    0    14    35  176  130  1  1 98  0
 0  0   2940 1836424 323856 370220    0    0     0     2   78   75  0  0 100  0
 0  0   2940 1836424 323880 370220    0    0     1    15   60   69  0  0 100  0
 0  0   2940 1835028 323900 370284    0    0     3    17  139  114  0  1 99  0
 0  0   2940 1834920 323908 370284    0    0     0     9   73   73  0  0 100  0
 0  0   2940 1834920 323912 370284    0    0     0    11   73   70  0  0 100  0
 0  0   2940 1836300 323916 370284    0    0     0     1   63   66  0  0 100  0
 0  0   2940 1836556 323928 370284    0    0     0     3  101   86  0  1 99  0
 0  0   2940 1836440 323940 370288    0    0     0     5   72   65  0  0 100  0
 0  0   2940 1836432 323956 370412    0    0     8     5  102   84  0  0 100  0
 0  0   2940 1837952 323964 370412    0    0     0     5   81   68  0  0 100  0
 0  0   2940 1838200 323972 370412    0    0     0     1   90   77  0  1 99  0
 0  0   2940 1838200 323976 370412    0    0     0     8   82   72  0  0 100  0
 0  0   2940 1839340 323980 370420    0    0     0     2   94   81  0  0 100  0
 0  0   2940 1839216 323984 370420    0    0     0     2   67   61  0  0 100  0
yogafire 2017-04-09 01:00:02
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2940 1839372 324000 370420    0    0     1     0    1    1  0  0 99  0
 0  0   2940 1839340 324004 370424    0    0     0     5  117   97  0  0 100  0
 0  0   2940 1839464 324012 370424    0    0     0     3   85   80  0  0 100  0
 0  0   2940 1839464 324016 370424    0    0     0     7   61   66  0  0 100  0
 0  0   2940 1839216 324024 370424    0    0     0     1   90   77  0  1 99  0
 0  0   2940 1839340 324036 370424    0    0     0     8   77   74  0  0 100  0
 0  0   2940 1838952 324044 370424    0    0     0     3   82   84  0  0 100  0
 0  0   2940 1835812 324148 370916    0    0    44    30  139  117  1  0 98  0
 0  0   2940 1833176 324168 371096    0    0     3    39  176  134  0  1 99  0
 0  0   2940 1833300 324188 371100    0    0     0    12   83   72  0  0 100  0
 0  0   2940 1833300 324196 371100    0    0     0    15   85   79  0  0 100  0
 0  0   2940 1833300 324204 371100    0    0     0     1   56   66  0  0 100  0
 0  0   2940 1833028 324212 371100    0    0     0     1   93   87  0  1 99  0
 0  0   2940 1833044 324224 371456    0    0    21    13  113   91  1  0 98  1
 0  0   2940 1834264 324152 371460    0    0     2    29  101   93  0  0 99  0
 0  0   2940 1833760 324160 371460    0    0     0     4   82   85  0  0 100  0
 0  0   2940 1833900 324176 371464    0    0     0    18  115   97  0  1 99  0
 0  0   2940 1833776 324192 371460    0    0     0     5   78   70  0  0 100  0
 0  0   2940 1833776 324200 371468    0    0     0    10   79   70  0  0 100  0
 0  0   2940 1833776 324204 371468    0    0     0     1   65   64  0  0 100  0
 0  0   2940 1834396 324208 371468    0    0     0     1  108   81  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1835544 324216 371472    0    0     0     7   91   81  0  0 100  0
 0  0   2940 1836552 324224 371472    0    0     0     1   92   72  0  0 100  0
 0  0   2940 1837800 324232 371472    0    0     0     6   55   63  0  0 100  0
 0  0   2940 1838048 324236 371472    0    0     0     1   96   84  0  1 99  0
 0  0   2940 1837924 324240 371472    0    0     0     5   77   69  0  0 100  0
 0  0   2940 1837924 324248 371472    0    0     0     4   81   78  0  0 100  0
 0  0   2940 1837924 324252 371472    0    0     0     1   65   68  0  0 100  0
 0  0   2940 1834528 324400 372220    0    0    54    29  220  166  0  1 98  0
 0  0   2940 1834280 324408 372224    0    0     0    19   75   70  0  0 100  0
 0  0   2940 1834660 324412 372224    0    0     0     5   87   72  0  0 100  0
 0  0   2940 1834660 324420 372224    0    0     0     2   72   59  0  0 100  0
 0  0   2940 1833148 324428 372224    0    0     0     6  143   98  0  1 99  0
 0  0   2940 1832900 324436 372224    0    0     0     5   95   73  0  0 100  0
 0  0   2940 1832900 324444 372224    0    0     0     1   90   70  0  0 100  0
 0  0   2940 1835304 324452 372224    0    0     0     4   95   67  0  0 100  0
 1  0   2940 1830164 324996 377300    0    0   380     1  140   98  0  1 98  1
 0  0   2940 1829964 325004 377396    0    0     0     9  110   82  0  0 100  0
 0  0   2940 1829964 325008 377396    0    0     0     1  100   82  0  0 100  0
 0  0   2940 1830220 325016 377396    0    0     0     4   81   68  0  0 100  0
 1  0   2940 1828732 325024 377400    0    0     0     3  125   97  0  2 98  0
 0  0   2940 1829352 325036 377404    0    0     0     9  108   83  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1829476 325044 377404    0    0     0     2  127   91  0  0 100  0
 0  0   2940 1829476 325052 377404    0    0     0     8   71   70  0  0 100  0
 0  0   2940 1830104 325060 377404    0    0     0     1  102   86  0  1 99  0
 0  0   2940 1830104 325068 377404    0    0     0     9   79   73  0  0 100  0
 0  0   2940 1830228 325068 377404    0    0     0     1   85   69  0  0 100  0
 0  0   2940 1831220 325072 377404    0    0     0     1   68   63  0  0 100  0
 1  0   2940 1830700 325080 377404    0    0     0     4  123  101  0  1 99  0
 0  0   2940 1830592 325088 377404    0    0     0     6   86   76  0  0 100  0
 0  0   2940 1830468 325096 377404    0    0     0     1   74   66  0  0 100  0
 0  0   2940 1830468 325104 377404    0    0     0     5   57   64  0  0 100  0
 0  0   2940 1829724 325104 377404    0    0     0     1  112  107  0  1 99  0
 0  0   2940 1829724 325108 377404    0    0     0     9   75   74  0  0 100  0
 0  0   2940 1829724 325116 377404    0    0     0     1   76   72  0  0 100  0
 1  0   2940 1828700 325156 377416    0    0     0    31  134  116  1  0 99  0
 0  0   2940 1828460 325160 377416    0    0     0     9  102   96  0  1 99  0
 0  0   2940 1828212 325172 377416    0    0     0     8   74   76  0  0 100  0
 0  0   2940 1828212 325180 377412    0    0     0     2   73   70  0  0 100  0
 1  0   2940 1828212 325192 377416    0    0     0     6   56   60  0  0 100  0
 0  0   2940 1827468 325200 377416    0    0     0     1   97   77  0  2 98  0
 0  0   2940 1829856 325204 377424    0    0     0     5   92   76  0  0 100  0
 0  0   2940 1830484 325212 377424    0    0     0     5   79   66  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1830484 325220 377424    0    0     0     4   54   60  0  0 100  0
 0  0   2940 1830732 325228 377424    0    0     0     1   92   84  0  1 99  0
 0  0   2940 1830220 325244 377424    0    0     0    13  106  109  0  0 100  0
 0  0   2940 1830096 325244 377428    0    0     0     1   76   74  0  0 100  0
 0  0   2940 1830096 325248 377428    0    0     0     3   58   71  0  0 100  0
 0  0   2940 1826708 325276 377512    0    0     4    25  185  149  0  1 98  0
 0  0   2940 1826584 325284 377524    0    0     0     6   78   76  0  0 100  0
 1  0   2940 1826584 325288 377524    0    0     0    16   80   68  0  0 100  0
 0  0   2940 1826584 325292 377524    0    0     0     1   57   62  0  0 100  0
 0  0   2940 1828096 325300 377520    0    0     0     6  117  106  0  1 99  0
 0  0   2940 1828088 325304 377524    0    0     0     4   80   87  0  0 100  0
 0  0   2940 1828212 325312 377524    0    0     0     1   76   70  0  0 100  0
 0  0   2940 1830732 325320 377524    0    0     0     1   84   62  0  0 100  0
 0  0   2940 1830568 325328 377524    0    0     0     1   98   93  0  1 99  0
 0  0   2940 1829972 325332 377532    0    0     0     5  103  114  0  0 100  0
 0  0   2940 1829724 325340 377532    0    0     0     3   79   77  0  0 100  0
 0  0   2940 1829724 325344 377532    0    0     0     5   63   66  0  0 100  0
yogafire 2017-04-09 01:20:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0   2940 1829136 325348 377532    0    0     1     0    1    1  0  0 99  0
 0  0   2940 1829476 325356 377532    0    0     0     5   83   69  0  0 100  0
 0  0   2940 1829476 325356 377532    0    0     0     6   70   70  0  0 100  0
 1  0   2940 1828832 325376 377640    0    0     6   205  108   90  1  0 99  0
 0  0   2940 1827544 325412 377544    0    0     0    32  167  127  1  1 98  0
 0  0   2940 1827716 325444 377572    0    0     0    43  134  100  1  0 99  0
 0  0   2940 1827716 325452 377572    0    0     0     4   73   64  0  0 100  0
 0  0   2940 1827716 325452 377572    0    0     0    10   59   63  0  0 100  0
 0  0   2940 1826056 325464 377628    0    0     4    11  127  108  0  1 99  0
 0  0   2940 1825824 325488 377636    0    0     0    11   81   75  0  0 100  0
 0  0   2940 1825444 325516 377652    0    0     0    24   86   75  0  0 100  0
 0  0   2940 1826940 325524 377652    0    0     0     2   67   62  0  0 100  0
