yogafire 2017-04-27 00:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1451668 432332 650824    0    0     0    31  118   99  1  0 99  0
 0  0      0 1450132 432332 650788    0    0     0     4  167  154  0  1 99  0
 0  0      0 1447744 432356 650932    0    0     0   132  274  236  0  1 99  0
 0  0      0 1446952 432360 651232    0    0     0    32  150  102  2  0 98  0
 0  0      0 1446968 432372 651028    0    0     0    34   84   73  0  0 100  0
 0  0      0 1446548 432372 651028    0    0     0     2   77   72  0  1 99  0
 0  0      0 1446348 432372 651032    0    0     0    11   64   70  0  0 100  0
 0  0      0 1446860 432372 651032    0    0     0     1   66   67  0  0 100  0
 0  0      0 1446860 432376 651032    0    0     0     3   71   77  0  0 100  0
 0  0      0 1443644 432380 651032    0    0     0     6  136   93  1  1 98  0
 0  0      0 1443652 432392 651036    0    0     0   131  122   93  1  0 99  0
 0  0      0 1447816 432396 651036    0    0     0    11   77   72  0  0 100  0
 0  0      0 1453412 432400 651040    0    0     0     6   90   74  0  0 100  0
 0  0      0 1453544 432404 651044    0    0     0     1   88   78  0  1 99  0
 0  0      0 1453660 432408 651044    0    0     0    11   63   66  0  0 100  0
 0  0      0 1451644 432416 651052    0    0     0    11  108   99  0  0 99  0
 0  0      0 1451644 432420 651052    0    0     0     9   59   63  0  0 100  0
 0  0      0 1450752 432420 651056    0    0     0     2   96   86  0  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1450908 432420 651056    0    0     0     9   79   73  0  0 100  0
 0  0      0 1450908 432424 651056    0    0     0     6   58   61  0  0 100  0
 1  0      0 1450520 432428 651128    0    0     0    11  119   82  1  0 99  0
 0  0      0 1449720 432432 651196    0    0     0   227  207  164  1  1 98  0
 0  0      0 1445960 432456 651356    0    0     0   123  395  340  1  1 99  0
 0  0      0 1445992 432464 651384    0    0     0    51  114   99  0  0 100  0
 0  0      0 1445992 432464 651384    0    0     0    20   59   61  0  0 100  0
 0  0      0 1444868 432468 651380    0    0     0     8   82   77  0  1 99  0
 1  0      0 1444628 432472 651384    0    0     0     1   60   62  0  0 100  0
 0  0      0 1444892 432472 651384    0    0     0     6   66   61  0  0 100  0
 0  0      0 1446132 432476 651384    0    0     0     1   59   59  0  0 100  0
 0  0      0 1452792 432476 651384    0    0     0     2  130  110  0  1 99  0
 1  0      0 1453444 432476 651388    0    0     0     6   71   63  0  0 100  0
 0  0      0 1453444 432476 651388    0    0     0     4   67   66  0  0 100  0
 0  0      0 1453444 432484 651388    0    0     0     5   60   62  0  0 100  0
 0  0      0 1453148 432484 651388    0    0     0     1   83   72  0  1 99  0
 0  0      0 1453072 432484 651388    0    0     0    10   67   64  0  0 100  0
 0  0      0 1453072 432484 651388    0    0     0     1   62   60  0  0 100  0
 0  0      0 1453832 432484 651396    0    0     0     6   83   72  0  0 100  0
 0  0      0 1453760 432488 651396    0    0     0     3   83   76  0  1 99  0
 0  0      0 1453956 432488 651396    0    0     0     8   81   66  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1453956 432492 651396    0    0     0     7   74   65  0  0 100  0
 0  0      0 1453956 432496 651396    0    0     0     1   80   71  0  0 100  0
 0  0      0 1450932 432496 651364    0    0     0    25  191  174  0  1 99  0
 0  0      0 1446372 432500 651540    0    0     0   110  382  327  1  1 98  0
 0  0      0 1444620 432504 651540    0    0     0    31  133  126  0  0 99  0
 0  0      0 1444620 432508 651548    0    0     0    24  113  101  0  0 100  0
 0  0      0 1443416 432512 651552    0    0     0     3   98   90  0  1 99  0
 0  0      0 1443256 432516 651552    0    0     0     7   74   69  0  0 100  0
 0  0      0 1443256 432516 651556    0    0     0     7   80   80  0  0 100  0
 0  0      0 1443256 432520 651556    0    0     0     5   70   66  0  0 100  0
 0  0      0 1451196 432524 651556    0    0     0     4  125  104  0  1 99  0
 0  0      0 1453204 432524 651556    0    0     0     5   81   72  0  0 100  0
 0  0      0 1453204 432524 651556    0    0     0     4   77   89  0  0 100  0
 0  0      0 1453204 432524 651556    0    0     0     1   67   69  0  0 100  0
 0  0      0 1453164 432524 651556    0    0     0     1  102   84  0  1 99  0
 0  0      0 1453204 432528 651556    0    0     0     9   70   63  0  0 100  0
 0  0      0 1486280 432536 651600    0    0     0    34  150  105  1  1 98  0
 0  0      0 1486288 432544 651600    0    0     0     7   83   82  0  0 100  0
 1  0      0 1481376 432556 652000    0    0    32    19  167  187  1  4 95  0
 0  0      0 1486280 432580 650624    0    0     0   111  198  214  0  1 99  0
 0  0      0 1486280 432580 650624    0    0     0     2   85   93  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1486024 432580 650664    0    0     0    29  126  103  1  0 99  0
 0  0      0 1482340 432596 650912    0    0     0    97  270  234  2  1 96  0
 0  0      0 1478672 432616 650884    0    0     0   122  403  346  1  1 98  0
 0  0      0 1478052 432624 650936    0    0     0    48  102   88  0  0 100  0
 0  0      0 1478060 432628 650936    0    0     0     5   68   64  0  0 100  0
 1  0      0 1475680 432632 650976    0    0     0    30  140  133  0  1 99  0
 0  0      0 1475564 432632 650980    0    0     0    31  101   85  1  0 99  0
 0  0      0 1459792 432640 651028    0    0     0    19  148  102  2  1 97  0
 0  0      0 1458104 432648 651128    0    0     0    56  130  119  0  0 99  0
 0  0      0 1461468 432652 651132    0    0     0    13  109  103  0  1 99  0
 0  0      0 1461640 432652 651132    0    0     0     8   65   70  0  0 100  0
 0  0      0 1461640 432660 651132    0    0     0     6  108  113  0  0 100  0
 0  0      0 1461640 432664 651136    0    0     0    10   97  100  0  0 100  0
 0  0      0 1461516 432664 651136    0    0     0     6  107  103  0  1 99  0
 0  0      0 1463540 432664 651144    0    0     0     7   97   75  0  0 100  0
 0  0      0 1469456 432664 651144    0    0     0     6   85   80  0  0 100  0
 0  0      0 1469456 432668 651144    0    0     0     1   74   77  0  0 100  0
yogafire 2017-04-27 00:40:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 1469700 432668 651144    0    0     3     8    5    2  0  0 99  0
 0  0      0 1469704 432668 651144    0    0     0    11   98   89  0  0 100  0
 0  0      0 1469704 432672 651144    0    0     0     1   77   67  0  0 100  0
 0  0      0 1470836 432672 651144    0    0     0     1   76   68  0  0 100  0
 0  0      0 1468788 432672 651104    0    0     0     2  184  168  0  1 99  0
 0  0      0 1467408 432692 651228    0    0     0    81  284  238  0  0 99  0
 0  0      0 1467292 432696 651236    0    0     0    30  100   99  0  0 100  0
 0  0      0 1465244 432704 651284    0    0     0    44  161  124  1  0 98  0
 0  0      0 1464468 432704 651284    0    0     0    12  103  107  0  1 99  0
 0  0      0 1464128 432708 651284    0    0     0    10   80   85  0  0 100  0
 0  0      0 1464128 432708 651284    0    0     0     1   77   81  0  0 100  0
 0  0      0 1464632 432708 651284    0    0     0     7   75   76  0  0 100  0
 2  0      0 1468980 432708 651288    0    0     0     1  114   88  0  1 99  0
 0  0      0 1469292 432708 651288    0    0     0    10   80   77  0  0 100  0
 0  0      0 1471184 432708 651288    0    0     0     1   78   70  0  0 100  0
 0  0      0 1471184 432708 651288    0    0     0     3   72   67  0  0 100  0
 0  0      0 1471184 432708 651288    0    0     0     2   84   83  0  0 100  0
 0  0      0 1471308 432708 651288    0    0     0     5  100   92  0  1 99  0
 0  0      0 1471308 432708 651288    0    0     0     1   67   71  0  0 100  0
 0  0      0 1472688 432712 651288    0    0     0     6   77   81  0  0 100  0
 0  0      0 1472688 432712 651288    0    0     0     1   68   80  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1470664 432716 651288    0    0     0    23  159  148  0  2 98  0
 0  0      0 1470664 432720 651288    0    0     0     1   76   73  0  0 100  0
 0  0      0 1470664 432720 651288    0    0     0     2   78   79  0  0 100  0
 2  0      0 1468400 432724 651200    0    0     0     1  152  153  0  0 99  0
 0  0      0 1460964 432752 651420    0    0     0   110  487  416  1  1 98  0
 0  0      0 1459848 432760 651508    0    0     0    53  160  138  0  0 100  0
 0  0      0 1460972 432760 651508    0    0     0    49   77   75  0  0 100  0
 0  0      0 1460972 432760 651512    0    0     0     4   82   89  0  0 100  0
 0  0      0 1459584 432760 651540    0    0     0    35  153  130  1  1 98  0
 0  0      0 1458708 432768 651548    0    0     0    12   97   90  0  0 100  0
 0  0      0 1458460 432776 651556    0    0     0    30  108  101  1  0 99  0
 0  0      0 1466788 432776 651556    0    0     0    11   97  101  0  0 100  0
 0  0      0 1491424 432792 651660    0    0     0   104  315  232  3  2 95  0
 0  0      0 1491424 432796 651660    0    0     0     6   79   97  0  0 100  0
 0  0      0 1491424 432796 651664    0    0     0    22   77   80  0  0 100  0
 0  0      0 1490152 432804 651664    0    0     0    10  121  103  0  1 99  0
 0  0      0 1472676 432812 651724    0    0     0    56  219  147  2  1 97  0
 0  0      0 1470452 432820 651760    0    0     0    50  161  142  0  1 99  0
 0  0      0 1470584 432824 651760    0    0     0     7   69   78  0  0 100  0
 0  0      0 1468736 432828 651760    0    0     0    16  103  105  0  2 98  0
 3  0      0 1515096 412284 605172    0    0  3252   198 2152 1461  3  9 75 13
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  1      0 1643356 399484 490120    0    0  1691   226 1858 1321  2  7 75 16
 0  1      0 1821164 384800 315968    0    0  4224    35 1977 1251  2  6 76 16
 0  0      0 1761428 370244 395776    0    0  5425    98 1388  896  2  5 81 11
 0  0      0 1758240 370524 396320    0    0    39    71  338  275  0  1 98  1
 0  0      0 1758240 370532 396320    0    0     0     3   81   74  0  0 100  0
 0  0      0 1758240 370540 396320    0    0     0    35   79   74  0  0 100  0
 0  0      0 1757000 370548 396320    0    0     0     3  133  123  0  1 99  0
 0  0      0 1756628 370556 396324    0    0     0    12   94  105  0  0 100  0
 0  0      0 1756628 370568 396324    0    0     0     2   90  104  0  0 100  0
 0  0      0 1757256 370568 396324    0    0     0     1   87   70  0  0 100  0
 2  0      0 1762676 370572 396324    0    0     0     1  115   80  0  1 99  0
 0  0      0 1762676 370580 396324    0    0     0     5   94   73  0  0 100  0
 0  0      0 1763924 370580 396324    0    0     0     4   95   88  0  0 100  0
 0  0      0 1763924 370580 396324    0    0     0     1   80   76  0  0 100  0
 0  0      0 1763924 370596 396324    0    0     0     2   86   70  0  0 100  0
 1  0      0 1764172 370604 396324    0    0     0     7  108   83  0  1 99  0
 0  0      0 1764420 370612 396324    0    0     0     1   96   90  0  0 100  0
 0  0      0 1764552 370612 396328    0    0     0     2   79   68  0  0 100  0
 0  0      0 1764552 370620 396328    0    0     0     2   86   70  0  0 100  0
 0  0      0 1764168 370676 396416    0    0     9    10  130  106  0  1 98  0
 0  0      0 1764168 370684 396416    0    0     0     1   95  108  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1764168 370688 396416    0    0     0     7   86   87  0  0 100  0
 0  0      0 1753568 370852 401252    0    0   327    59  313  267  1  1 95  3
 0  0      0 1746660 370916 401752    0    0    18    82  435  383  1  1 97  1
 0  0      0 1746156 370944 401848    0    0     0   102  186  187  0  0 100  0
 0  0      0 1746156 370948 401848    0    0     0     6   92  104  0  0 100  0
 0  0      0 1746156 370948 401848    0    0     0     6   96  104  0  0 100  0
 0  0      0 1744792 370952 401848    0    0     0     6  111   94  0  1 99  0
 0  0      0 1744792 370956 401848    0    0     0     1   82   77  0  0 100  0
 0  0      0 1746692 370968 401856    0    0     0     8  114   93  0  0 100  0
 0  0      0 1756004 370976 401856    0    0     0     1  138  128  0  1 99  0
 0  0      0 1756004 370988 401860    0    0     0    15   87   78  0  0 100  0
 0  0      0 1755692 370740 401904    0    0     2    24  165  147  1  0 98  0
 0  0      0 1755684 370748 401948    0    0     0    14  115  105  0  0 100  0
 0  0      0 1754552 370756 401948    0    0     0     8  106  107  0  1 99  0
 0  0      0 1754444 370768 401948    0    0     0     9   88  100  0  0 100  0
 0  0      0 1754444 370768 401948    0    0     0     1   89   99  0  0 100  0
 0  0      0 1754948 370776 401956    0    0     0     9  115   97  0  0 100  0
yogafire 2017-04-27 01:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 1754748 370784 401956    0    0     4     8    5    2  0  0 99  0
 0  0      0 1756096 370800 401956    0    0     0    10  136  100  0  0 100  0
 0  0      0 1757112 370804 401956    0    0     0     3   90   86  0  0 100  0
 0  0      0 1757112 370812 401956    0    0     0     6  101  104  0  0 100  0
 0  0      0 1750972 370836 402248    0    0    24   226  291  222  2  1 96  0
 0  0      0 1749816 370940 402444    0    0     3    64  255  233  0  1 99  0
 0  0      0 1749816 370948 402444    0    0     0    29   70   70  0  0 100  0
 0  0      0 1749816 370956 402444    0    0     0     7   63   63  0  0 100  0
 0  0      0 1748824 370992 402860    0    0    30     1  103   84  0  1 99  0
 0  0      0 1746460 371068 404684    0    0   122    34  189  140  1  1 97  1
 0  0      0 1746460 371076 404684    0    0     0     2   73   68  0  0 100  0
 0  0      0 1746460 371104 404732    0    0     0    42  157  128  1  0 99  0
 2  0      0 1750128 371112 404732    0    0     0     5  109  114  0  0 99  0
 0  0      0 1750376 371116 404736    0    0     0    14   88   98  0  0 100  0
 0  0      0 1750376 371124 404736    0    0     0     4   87   93  0  0 100  0
 0  0      0 1750376 371124 404740    0    0     0     5   71   81  0  0 100  0
 0  0      0 1750376 371132 404740    0    0     0     6   84   99  0  0 100  0
 0  0      0 1750252 371140 404740    0    0     0     6   96  101  0  1 99  0
 0  0      0 1752896 371144 404740    0    0     0     1   84   73  0  0 100  0
 0  0      0 1753276 371152 404740    0    0     0     6   73   77  0  0 100  0
 0  0      0 1753120 371152 404740    0    0     0     5  119  105  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1752904 371156 404740    0    0     0     5   83   90  0  0 100  0
 0  0      0 1752904 371164 404740    0    0     0     5   66   72  0  0 100  0
 0  0      0 1752904 371164 404740    0    0     0     1   68   70  0  0 100  0
 0  0      0 1749096 371176 405424    0    0    45    31  230  210  0  1 98  1
 0  0      0 1741264 371236 405992    0    0    23   100  570  563  1  1 97  1
 0  0      0 1740876 371320 406128    0    0     0   109  178  174  0  0 100  0
 0  0      0 1740876 371320 406132    0    0     0    29   66   73  0  0 100  0
 0  0      0 1739868 371324 406132    0    0     0     1   95   97  0  1 99  0
 0  0      0 1739636 371332 406136    0    0     0     5   74   82  0  0 100  0
 0  0      0 1739636 371336 406136    0    0     0     4   75  100  0  0 100  0
 0  0      0 1740264 371340 406136    0    0     0     2   67   68  0  0 100  0
 0  0      0 1750212 371348 406140    0    0     1     4  137  127  0  1 99  0
 0  0      0 1750344 371352 406144    0    0     0    10   65   63  0  0 100  0
 0  0      0 1750344 371364 406144    0    0     0     3   63   69  0  0 100  0
 0  0      0 1750344 371368 406144    0    0     0     1   70   78  0  0 100  0
 0  1      0 1748204 371496 407488    0    0   101     2  109   95  0  1 98  0
 0  0      0 1744384 371528 411312    0    0   253     6   81   79  0  0 99  0
 0  0      0 1744384 371532 411316    0    0     0     1   85   79  0  0 100  0
 0  0      0 1743872 371544 411328    0    0     0    40  139  119  1  0 99  0
 0  0      0 1743376 371548 411332    0    0     0     1  101   87  0  1 99  0
 0  0      0 1743500 371556 411340    0    0     0    15   88   83  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1743500 371560 411340    0    0     0     3  110   98  0  0 100  0
 0  0      0 1743500 371568 411336    0    0     0     3   78   78  0  0 100  0
 0  0      0 1740732 371588 411748    0    0    27     7  187  168  0  1 98  0
 0  0      0 1737460 371636 412116    0    0    14    97  355  290  1  1 98  0
 0  0      0 1737484 371652 412132    0    0     0    37   81   81  0  0 100  0
 0  0      0 1737484 371656 412132    0    0     0     4   81   95  0  0 100  0
 0  0      0 1737484 371660 412132    0    0     0     5   97   85  0  1 99  0
 0  0      0 1737112 371668 412132    0    0     0     5   67   69  0  0 100  0
 0  0      0 1737112 371676 412136    0    0     0     1   79   78  0  0 100  0
 0  0      0 1737864 371688 412136    0    0     0     9   77   85  0  0 100  0
 0  0      0 1743796 371688 412136    0    0     0     1  109   82  0  1 99  0
 0  0      0 1743796 371688 412140    0    0     0     5   76   84  0  0 100  0
 0  0      0 1743796 371692 412140    0    0     0     6   83   79  0  0 100  0
 0  0      0 1743796 371696 412140    0    0     0     2   79   90  0  0 100  0
 0  0      0 1744044 371700 412140    0    0     0     6  102   89  0  1 99  0
 0  0      0 1744292 371704 412140    0    0     0     5   74   90  0  0 100  0
 0  0      0 1744292 371704 412140    0    0     0     4   69   85  0  0 100  0
 0  0      0 1744680 371712 412140    0    0     0     3   73   71  0  0 100  0
 3  0      0 1743904 371716 412140    0    0     0     1   92   86  0  1 99  0
 0  0      0 1744308 371728 412140    0    0     0    10  100   88  0  0 100  0
 1  0      0 1744308 371728 412148    0    0     0     3   77   73  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1744308 371728 412148    0    0     0     4   67   63  0  0 100  0
 0  0      0 1741408 371788 412336    0    0    22    23  171  150  0  1 98  1
 0  0      0 1738780 371836 412588    0    0     2    69  309  274  0  1 99  0
 0  0      0 1738780 371848 412588    0    0     0    37   91  108  0  0 100  0
 0  0      0 1738780 371864 412588    0    0     0     6   89  108  0  0 100  0
 0  0      0 1737044 371876 412592    0    0     1     3   88   84  0  1 99  0
 0  0      0 1737168 371876 412608    0    0     0     7   77   90  0  0 100  0
 0  0      0 1737168 371880 412608    0    0     0     2   79   94  0  0 100  0
 0  0      0 1737168 371884 412608    0    0     0     5   82   89  0  0 100  0
 2  0      0 1743316 371888 412608    0    0     0     1  107   94  0  0 99  0
 0  0      0 1738612 371116 412720    0    0     2   247  299  167  5  1 94  0
 0  0      0 1738612 371124 412720    0    0     0    11   72   72  0  0 100  0
 0  0      0 1738488 371132 412720    0    0     0     6   75   74  0  0 100  0
 0  0      0 1737976 371136 412720    0    0     0     1  109  104  0  1 99  0
 0  0      0 1737868 371136 412720    0    0     0    11   74   71  0  0 100  0
 0  0      0 1737868 371140 412720    0    0     0     1   66   66  0  0 100  0
 0  0      0 1739256 371148 412720    0    0     0     2  106  102  0  0 100  0
yogafire 2017-04-27 01:20:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 1741628 371152 412720    0    0     4     8    5    2  0  0 99  0
 0  0      0 1741528 371156 412720    0    0     0     5   95   82  0  0 100  0
 0  0      0 1741528 371164 412720    0    0     0     1   75   69  0  0 100  0
 0  0      0 1741528 371168 412720    0    0     0     4   65   65  0  0 100  0
 0  0      0 1739240 371180 412936    0    0    13     5  195  176  0  0 99  0
 0  0      0 1737480 371228 413128    0    0     7    54  217  190  0  1 99  0
 0  0      0 1737356 371232 413136    0    0     0    33   80   71  0  0 100  0
 0  0      0 1737364 371240 413136    0    0     0     1   67   64  0  0 100  0
 0  0      0 1737364 371244 413136    0    0     0     5   68   66  0  0 100  0
 0  0      0 1736496 371248 413136    0    0     0     7   93   79  0  1 99  0
 0  0      0 1736496 371248 413136    0    0     0     1   67   67  0  0 100  0
 1  0      0 1737884 371248 413136    0    0     0     4   77   66  0  0 100  0
 2  0      0 1741536 371264 413136    0    0     0     2   91   73  0  0 99  0
 0  0      0 1741660 371268 413140    0    0     0     5   81   69  0  0 100  0
 0  0      0 1741660 371272 413140    0    0     0     5   72   65  0  0 100  0
 0  0      0 1741660 371276 413140    0    0     0     2   76   67  0  0 100  0
 0  0      0 1741660 371284 413140    0    0     0     1   85   65  0  0 100  0
 0  0      0 1741768 371288 413140    0    0     0     8  116   88  0  1 99  0
 0  0      0 1741768 371296 413140    0    0     0     1   77   70  0  0 100  0
 0  0      0 1741776 371308 413140    0    0     0     6   80   72  0  0 100  0
 0  0      0 1741776 371308 413140    0    0     0     1   71   68  0  0 100  0
