yogafire 2017-04-29 00:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1451452 487988 554780    0    0     6    42  185  142  0  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1450072 487992 554836    0    0     4    13  118  106  0  0 99  0
 0  0      0 1450072 487992 554836    0    0     0     4   62   70  0  0 100  0
 0  0      0 1449320 488000 554836    0    0     0    17   85   89  0  1 99  0
 0  0      0 1452236 488004 554836    0    0     0     7   79   66  0  0 100  0
 0  0      0 1452236 488008 554840    0    0     0     6   58   60  0  0 100  0
 0  0      0 1452236 488008 554840    0    0     0     2   57   71  0  0 100  0
 0  0      0 1452220 488012 554840    0    0     0     1   70   73  0  1 99  0
 0  0      0 1452360 488016 554848    0    0     0    10   58   71  0  0 100  0
 0  0      0 1452360 488024 554848    0    0     0     2   52   65  0  0 100  0
 0  0      0 1452740 488024 554848    0    0     0     6   53   67  0  0 100  0
 2  0      0 1452740 488028 554848    0    0     0     3   64   72  0  0 99  0
 0  0      0 1452864 488028 554848    0    0     0     7   66   72  0  0 100  0
 0  0      0 1451972 488028 554856    0    0     0     6   70   77  0  0 100  0
 0  0      0 1451468 488032 554856    0    0     0     4   74   77  0  0 100  0
 0  0      0 1451468 488032 554856    0    0     0     1   57   65  0  0 100  0
 0  0      0 1451352 488044 554856    0    0     0     9  113   90  0  1 99  0
 0  0      0 1452856 488052 554856    0    0     0     1   66   77  0  0 100  0
 0  0      0 1452856 488052 554856    0    0     0     7   61   78  0  0 100  0
 0  0      0 1452608 488052 554856    0    0     0     1   69   79  0  0 100  0
 0  0      0 1453476 488060 554856    0    0     0    26  127  109  0  2 98  0
 0  0      0 1453980 488064 554860    0    0     0     5   58   64  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1453980 488072 554860    0    0     0     2   60   82  0  0 100  0
 2  0      0 1453980 488072 554860    0    0     0     1   51   64  0  0 100  0
 0  0      0 1454120 488072 554860    0    0     0    11   94   82  0  1 99  0
 0  0      0 1453980 488072 554860    0    0     0     3   63   64  0  0 100  0
 0  0      0 1453980 488072 554860    0    0     0     1   50   64  0  0 100  0
 0  0      0 1453980 488072 554860    0    0     0     3   48   59  0  0 100  0
 0  0      0 1453732 488076 554860    0    0     0     6   77   77  0  1 99  0
 0  0      0 1453732 488076 554860    0    0     0     5   50   65  0  0 100  0
 0  0      0 1453732 488080 554860    0    0     0     1   57   69  0  0 100  0
 0  0      0 1454740 488088 554860    0    0     0     1   61   60  0  0 100  0
 0  0      0 1452708 488092 554836    0    0     0    22  168  136  0  1 99  0
 0  0      0 1450692 488128 554932    0    0     0    44  179  154  0  0 99  0
 0  0      0 1450692 488132 554932    0    0     0     7   55   61  0  0 100  0
 0  0      0 1449684 488136 554932    0    0     0    16   74   75  0  1 99  0
 0  0      0 1449576 488136 554936    0    0     0     6   59   70  0  0 100  0
 0  0      0 1449576 488140 554936    0    0     0     6   48   64  0  0 100  0
 0  0      0 1447592 488144 555020    0    0     0    32  191  132  3  0 97  0
yogafire 2017-04-29 00:20:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 1445724 488172 555076    0    0     2     9   34   30  0  0 99  0
 0  0      0 1445940 488176 555076    0    0     0    26   85   75  0  0 100  0
 0  0      0 1445940 488176 555076    0    0     0     3   65   64  0  0 100  0
 0  0      0 1445816 488180 555076    0    0     0     8   53   60  0  0 100  0
 0  0      0 1445504 488184 555076    0    0     0     1   72   76  0  1 99  0
 0  0      0 1445568 488200 555088    0    0     0    27  104  102  0  0 99  0
 0  0      0 1447468 488208 555088    0    0     0    16   65   64  0  0 100  0
 0  0      0 1450492 488216 555088    0    0     0     4   73   70  0  0 100  0
 0  0      0 1450568 488216 555088    0    0     0     4   72   77  0  1 99  0
 0  0      0 1450616 488216 555092    0    0     0     7   62   74  0  0 100  0
 0  0      0 1450616 488220 555092    0    0     0     1   50   67  0  0 100  0
 0  0      0 1451112 488224 555236    0    0     8    90  109  103  1  0 99  0
 3  0      0 1450552 488228 555236    0    0     0     7   70   75  0  0 99  0
 0  0      0 1449592 488232 555240    0    0     0    25  161  136  0  0 99  0
 0  0      0 1448328 488240 555288    0    0     0    30  116  102  0  0 100  0
 0  0      0 1448328 488244 555288    0    0     0     5   64   70  0  0 100  0
 0  0      0 1448328 488244 555288    0    0     0    14   55   62  0  0 100  0
 0  0      0 1447708 488248 555284    0    0     0     7  105   81  0  1 99  0
 0  0      0 1449724 488248 555288    0    0     0     7   68   68  0  0 100  0
 0  0      0 1449724 488256 555284    0    0     0     5   59   68  0  0 100  0
 0  0      0 1452996 488256 555288    0    0     0     1   70   71  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 1453632 488256 555292    0    0     0    31  109   97  0  2 98  0
 0  0      0 1453632 488264 555292    0    0     0     1   60   68  0  0 100  0
 0  0      0 1453632 488272 555292    0    0     0     2   59   75  0  0 100  0
 2  0      0 1453888 488272 555292    0    0     0     2   71   82  0  0 100  0
 0  0      0 1454012 488272 555292    0    0     0     6   77   80  0  0 99  0
 0  0      0 1454012 488276 555292    0    0     0     5   53   70  0  0 100  0
 0  0      0 1454268 488284 555292    0    0     0     3   59   72  0  0 100  0
 0  0      0 1454268 488284 555292    0    0     0     1   53   62  0  0 100  0
 0  0      0 1454268 488292 555292    0    0     0     9   84   92  0  1 99  0
 0  0      0 1454268 488296 555296    0    0     0     1   55   70  0  0 100  0
 0  0      0 1454268 488300 555296    0    0     0     2   57   63  0  0 100  0
 0  0      0 1454204 488300 555296    0    0     0     2   78   78  0  1 99  0
 0  0      0 1453492 488304 555296    0    0     0    16  127  138  0  0 100  0
 0  0      0 1453112 488308 555320    0    0     0    23   82   93  0  0 100  0
 0  0      0 1451476 488312 555324    0    0     0     7   86   94  0  0 100  0
 0  0      0 1450668 488316 555324    0    0     0     7   74   88  0  1 99  0
 0  0      0 1448204 488332 555348    0    0     0    42  241  244  2  1 98  0
 0  0      0 1447088 488340 555352    0    0     0    14   91  100  0  0 100  0
 0  0      0 1447096 488348 555360    0    0     0    21   84   76  0  0 100  0
 0  0      0 1446544 488352 555360    0    0     0     3   84   83  0  1 99  0
 0  0      0 1446592 488356 555380    0    0     0    47  156  132  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1446352 488364 555396    0    0     1    73   84   89  0  0 100  0
 0  0      0 1446352 488364 555396    0    0     0     5   56   60  0  0 100  0
 0  0      0 1446592 488364 555396    0    0     0    12   80   75  0  1 99  0
 0  0      0 1449360 488368 555400    0    0     0     6   64   61  0  0 100  0
 0  0      0 1449368 488368 555400    0    0     0     5   51   58  0  0 100  0
 0  0      0 1449368 488372 555400    0    0     0     3   58   69  0  0 100  0
 0  0      0 1452948 488372 555400    0    0     0     1  105   79  0  1 99  0
 0  0      0 1453012 488380 555396    0    0     0    10   52   61  0  0 100  0
 0  0      0 1453012 488380 555400    0    0     0     1   53   78  0  0 100  0
 0  0      0 1449568 488388 555644    0    0     0    61  254  191  6  1 93  0
 0  0      0 1449064 488404 555576    0    0     0    45  184  125  3  1 96  0
 0  0      0 1448716 488412 555556    0    0     0    33  146  149  0  0 100  0
 0  0      0 1446568 488460 555660    0    0     0    82  220  207  0  0 99  0
 0  0      0 1446568 488460 555664    0    0     0     6   61   79  0  0 100  0
 2  0      0 1445420 488460 555664    0    0     0    10   69   78  0  0 99  0
 0  0      0 1444948 488472 555712    0    0     0    37  164  134  1  1 98  0
 0  0      0 1444948 488480 555716    0    0     0    11   91   84  0  0 100  0
 0  0      0 1444832 488504 555720    0    0     0    78  110  103  0  0 100  0
 0  0      0 1444832 488508 555724    0    0     0     2   58   65  0  0 100  0
 0  0      0 1446972 488292 554728    0    0    30   126  294  295  1  7 92  0
 0  0      0 1447312 488300 554772    0    0     0    48  112  104  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1447312 488308 554772    0    0     0     8   54   63  0  0 100  0
 0  0      0 1447312 488308 554772    0    0     0    13   68   73  0  1 99  0
 0  0      0 1450576 488312 554776    0    0     0     5   63   63  0  0 100  0
 0  0      0 1450840 488312 554776    0    0     0     7   51   60  0  0 100  0
 0  0      0 1451476 488312 554816    0    0     0     8  105   80  1  0 99  0
 0  0      0 1452244 488316 554816    0    0     0    31   90   92  0  1 99  0
 0  0      0 1451864 488316 554872    0    0     0    21  132  110  2  0 98  0
 0  0      0 1450856 488336 554964    0    0     0    53  130  120  0  1 99  0
 0  0      0 1450856 488340 554968    0    0     0     1   56   58  0  0 100  0
 0  0      0 1450120 488344 554968    0    0     0    16   82   73  0  1 99  0
 0  0      0 1449352 488348 554956    0    0     0    21  131  129  0  0 100  0
 0  0      0 1446352 488376 555056    0    0     0    73  222  199  0  0 99  0
 0  0      0 1446212 488384 555056    0    0     0     6   61   64  0  0 100  0
 3  0      0 1446444 488388 555056    0    0     0    15   84   79  0  1 99  0
 0  0      0 1447236 488400 555008    0    0     0     9   90   89  0  0 100  0
 0  0      0 1447236 488400 555008    0    0     0     2   56   69  0  0 100  0
 0  0      0 1447236 488408 555008    0    0     0     7   53   65  0  0 100  0
yogafire 2017-04-29 00:40:02
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 1446532 488412 555008    0    0     2     9   34   30  0  0 99  0
 0  0      0 1453780 488416 555008    0    0     0     6   88   71  0  0 100  0
 0  0      0 1458340 488420 555008    0    0     0     8   79   67  0  0 100  0
 0  0      0 1460348 488424 555008    0    0     0     1   57   60  0  0 100  0
 0  0      0 1461340 488424 555012    0    0     0     1   77   75  0  1 99  0
 0  0      0 1459192 488436 555060    0    0     0    43  152  139  1  0 99  0
 0  0      0 1459192 488440 555060    0    0     0     1   51   70  0  0 100  0
 0  0      0 1459192 488440 555060    0    0     0    15   54   68  0  0 100  0
 0  0      0 1458416 488444 555060    0    0     0     3   74   73  0  1 99  0
 0  0      0 1458332 488452 555060    0    0     0     9   57   63  0  0 100  0
 1  0      0 1458332 488452 555060    0    0     0     1   47   62  0  0 100  0
 0  0      0 1460596 488452 555060    0    0     0     1   66   61  0  0 100  0
 2  0      0 1461356 488456 555060    0    0     0     2   64   65  0  1 99  0
 0  0      0 1459944 488464 555060    0    0     0    20  154  135  0  0 99  0
 1  0      0 1457176 488488 555160    0    0     0    55  216  184  1  1 98  0
 0  0      0 1457036 488492 555160    0    0     0    14   54   63  0  0 100  0
 0  0      0 1455796 488496 555160    0    0     0    17   67   70  0  1 99  0
 0  0      0 1455804 488504 555160    0    0     0    13   83   82  0  0 99  0
 0  0      0 1456184 488508 555164    0    0     0     3   59   65  0  0 100  0
 0  0      0 1456184 488516 555164    0    0     0     7   54   61  0  0 100  0
 0  0      0 1458076 488516 555164    0    0     0     1   94   83  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1460348 488520 555164    0    0     0    27   73   68  0  0 100  0
 0  0      0 1460348 488520 555164    0    0     0     1   44   56  0  0 100  0
 0  0      0 1460348 488528 555164    0    0     0     1   52   60  0  0 100  0
 0  0      0 1460596 488528 555164    0    0     0     2   71   71  0  1 99  0
 0  0      0 1460596 488532 555168    0    0     0     6   57   61  0  0 100  0
 0  0      0 1460596 488532 555172    0    0     0     5   52   60  0  0 100  0
 0  0      0 1460860 488536 555172    0    0     0     3   57   61  0  0 100  0
 0  0      0 1460728 488536 555172    0    0     0     2   68   72  0  1 99  0
 0  0      0 1460860 488540 555172    0    0     0     9   56   62  0  0 100  0
 0  0      0 1460860 488540 555172    0    0     0     1   52   59  0  0 100  0
 0  0      0 1460860 488540 555172    0    0     0     1   47   61  0  0 100  0
 0  0      0 1460852 488540 555172    0    0     0     1   70   70  0  1 99  0
 0  0      0 1460340 488552 555180    0    0     0    16  110   97  0  0 100  0
 0  0      0 1460216 488552 555196    0    0     0    17   50   60  0  0 100  0
 0  0      0 1460216 488552 555196    0    0     0     5   44   59  0  0 100  0
 0  0      0 1456144 488572 555204    0    0     0    33  154  125  1  1 98  0
 0  0      0 1456200 488572 555208    0    0     0    16   52   60  0  0 100  0
 0  0      0 1456200 488572 555208    0    0     0     3   51   59  0  0 100  0
 0  0      0 1456192 488576 555224    0    0     0     6   82   81  0  0 100  0
 3  0      0 1456192 488584 555228    0    0     1    72  112   90  0  2 98  0
 0  0      0 1573008 438792 463688    0    0  2153   402 2589 1530  4 14 75  6
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 1739040 413328 315560    0    0  5987   801 1965 1253  4  9 74 14
 0  0      0 1749096 406744 315664    0    0  1520    87  795  511  1  3 91  5
 0  0      0 1748948 406748 315748    0    0    10   231   94   85  0  0 99  0
 0  0      0 1748940 406764 315832    0    0     0     7   56   64  0  0 100  0
 0  0      0 1751080 406764 315832    0    0     0     1   56   63  0  0 100  0
 0  0      0 1751584 406768 315832    0    0     0     7   56   68  0  0 100  0
 0  0      0 1745452 406792 319072    0    0   215    23  176  157  1  1 97  1
 0  0      0 1745444 406804 319072    0    0     0     9   55   72  0  0 100  0
 0  0      0 1745444 406812 319072    0    0     0    15   52   72  0  0 100  0
 0  0      0 1745444 406816 319072    0    0     0     2   53   70  0  0 100  0
 0  0      0 1745412 406820 319072    0    0     0     5   78   84  0  1 99  0
 0  0      0 1745112 406840 319316    0    0    16    14  117  118  0  0 99  0
 0  0      0 1744716 406852 319376    0    0     3    12   97  102  0  0 100  0
 0  0      0 1745616 406860 319376    0    0     0    13   75   80  0  0 100  0
 2  0      0 1745120 406864 319376    0    0     0     3   64   79  0  1 99  0
 0  0      0 1744432 406932 320772    0    0    97    13  105   97  0  0 99  1
 0  0      0 1744432 406936 320772    0    0     0     1   45   63  0  0 100  0
 0  0      0 1744432 406940 320772    0    0     0    20   48   65  0  0 100  0
 0  0      0 1745892 406948 320852    0    0     5     1  104  110  0  1 98  0
 0  0      0 1747172 406956 320856    0    0     0     6   60   68  0  0 100  0
 0  0      0 1747172 406960 320856    0    0     0     4   49   65  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1747172 406964 320856    0    0     0     2   53   64  0  0 100  0
 0  0      0 1747172 406968 320856    0    0     0     1   62   67  0  1 99  0
 0  0      0 1747296 406980 320856    0    0     0     9   67   79  0  0 100  0
 0  0      0 1747296 406988 320856    0    0     0     1   52   58  0  0 100  0
 0  0      0 1747296 406992 320856    0    0     0     1   52   72  0  0 100  0
 0  0      0 1747660 406992 320860    0    0     0     3   87   99  0  1 99  0
 0  0      0 1747676 407008 320860    0    0     0     5   55   72  0  0 100  0
 0  0      0 1744024 407036 321912    0    0    50    32  183  163  1  1 98  0
 0  0      0 1744016 407036 321916    0    0     0     3   67   83  0  0 100  0
 0  0      0 1743024 407048 321916    0    0     0    10   78   82  0  1 99  0
 0  0      0 1736256 407056 325948    0    0   261    54  559  711  0  1 94  4
 0  0      0 1726640 407168 326484    0    0    15   133  624  627  1  1 97  0
 0  0      0 1722320 407460 327496    0    0    35   298  913  951  1  1 97  1
 0  0      0 1720312 407680 328640    0    0    41   250  883  838  1  2 97  1
 0  0      0 1720088 407920 329700    0    0    40   271  881  907  1  1 97  1
 0  0      0 1719048 408044 330464    0    0    29   179  432  406  0  0 98  1
 0  0      0 1719048 408048 330464    0    0     0    23   61   78  0  0 100  0
yogafire 2017-04-29 01:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 1718724 408060 330464    0    0     3     9   34   30  0  0 99  0
 0  0      0 1718528 408068 330464    0    0     0     6  110   93  0  0 100  0
 0  0      0 1718908 408072 330464    0    0     0     8   65   66  0  0 100  0
 1  0      0 1720924 408076 330468    0    0     0     1   69   72  0  0 100  0
 0  0      0 1724196 408080 330468    0    0     0     3   94   98  0  1 99  0
 0  0      0 1736688 408092 330464    0    0     0     9   73   91  0  0 100  0
 0  0      0 1736688 408096 330468    0    0     0     1   57   65  0  0 100  0
 0  0      0 1736688 408104 330468    0    0     0     1   55   70  0  0 100  0
 0  0      0 1734012 408108 330536    0    0     2    10  137  116  1  1 98  0
 0  0      0 1734152 408140 330528    0    0     0    30   91  101  0  0 100  0
 0  0      0 1734152 408148 330536    0    0     0    12   68   80  0  0 100  0
 0  0      0 1734152 408148 330536    0    0     0     4   65   75  0  0 100  0
 2  0      0 1734152 408156 330536    0    0     0     2   87   84  0  1 99  0
 0  0      0 1732020 408168 330692    0    0     9    25  162  143  0  0 99  0
 0  0      0 1731128 408208 330752    0    0     0    33  119  100  0  0 100  0
 1  0      0 1732408 408212 330752    0    0     0    22   76   68  0  0 100  0
 0  0      0 1732408 408224 330752    0    0     0     6   65   70  0  0 100  0
 0  0      0 1732160 408240 330756    0    0     1     7  121  103  0  1 99  0
 0  0      0 1732160 408240 330764    0    0     0     7   70   72  0  0 100  0
 0  0      0 1732160 408248 330764    0    0     0     3   67   65  0  0 100  0
 0  0      0 1735052 408252 330764    0    0     0     3   81   67  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1736316 408256 330764    0    0     0    25  111   93  0  2 98  0
 0  0      0 1736456 408256 330764    0    0     0     2   68   72  0  0 100  0
 0  0      0 1736456 408260 330764    0    0     0     5   69   83  0  0 100  0
 2  0      0 1735068 408268 330772    0    0     0     5   91   97  0  0 100  0
 0  0      0 1734944 408276 330772    0    0     0     6   78   81  0  1 99  0
 0  0      0 1734944 408284 330772    0    0     0     7   55   72  0  0 100  0
 0  0      0 1735200 408284 330772    0    0     0     1   61   75  0  0 100  0
 0  0      0 1735200 408284 330772    0    0     0     2   52   68  0  0 100  0
 0  0      0 1735572 408292 330772    0    0     0     7   79   83  0  1 99  0
 0  0      0 1735572 408292 330776    0    0     0     1   50   64  0  0 100  0
 0  0      0 1736580 408292 330776    0    0     0     5   64   70  0  0 100  0
 0  0      0 1736580 408296 330776    0    0     0     1   56   70  0  0 100  0
 0  0      0 1735432 408300 330896    0    0     7    16  139  132  0  1 99  0
 0  0      0 1735052 408312 330920    0    0     0    23   79   86  0  0 100  0
 0  0      0 1735052 408320 330920    0    0     0     4   55   68  0  0 100  0
 0  0      0 1733812 408324 330920    0    0     0     6   74   83  0  0 100  0
 0  0      0 1727340 408336 336084    0    0   344    11  121  114  0  1 98  0
 0  0      0 1727340 408336 336084    0    0     0     1   55   67  0  0 100  0
 0  0      0 1727340 408340 336084    0    0     0     7   66   80  0  0 100  0
 3  0      0 1729232 408344 336088    0    0     0     1   77   82  0  0 100  0
 0  0      0 1729356 408356 336092    0    0     0     8   88   87  0  1 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1729356 408368 336092    0    0     0     6   94   95  0  0 100  0
 0  0      0 1731224 408372 336092    0    0     0     2   63   72  0  0 100  0
 0  0      0 1731472 408384 336092    0    0     0     2   83   90  0  1 99  0
 0  0      0 1731240 408400 336092    0    0     0     8   67   76  0  0 100  0
 0  0      0 1731240 408408 336092    0    0     0     1   57   74  0  0 100  0
 0  0      0 1731240 408408 336092    0    0     0     5   62   70  0  0 100  0
 0  0      0 1731736 408412 336092    0    0     0     1   73   73  0  1 99  0
 0  0      0 1731736 408420 336092    0    0     0     5   65   65  0  0 100  0
 0  0      0 1731736 408420 336096    0    0     0     4   60   65  0  0 100  0
 0  0      0 1731736 408432 336096    0    0     0     3   62   72  0  0 100  0
 2  0      0 1731612 408436 336096    0    0     0     1   60   72  0  0 100  0
 0  0      0 1729456 408444 336352    0    0    16    29  182  162  0  1 99  0
 0  0      0 1726680 408504 336528    0    0     4    57  216  197  0  1 99  0
 0  0      0 1726680 408508 336528    0    0     0    11   60   79  0  0 100  0
 0  0      0 1726680 408516 336528    0    0     0    20   61   77  0  0 100  0
 0  0      0 1725068 408520 336524    0    0     0     7  116  112  0  1 99  0
 0  0      0 1725068 408524 336528    0    0     0     5   57   64  0  0 100  0
 0  0      0 1724432 408536 336528    0    0     0     3   87   95  0  0 100  0
 0  0      0 1725688 408540 336528    0    0     0     1   75   79  0  0 100  0
 0  0      0 1729232 408548 336528    0    0     0    28  127  106  0  2 98  0
 0  0      0 1729232 408548 336532    0    0     0     1   59   75  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 1729232 408548 336532    0    0     0     3   56   73  0  0 100  0
 0  0      0 1730240 408552 336536    0    0     0     3   61   73  0  0 100  0
 0  0      0 1730364 408568 336532    0    0     0     6   82   90  0  1 99  0
 1  0      0 1730364 408576 336536    0    0     0     6   53   73  0  0 100  0
 0  0      0 1730496 408584 336540    0    0     0     4   65   76  0  0 100  0
 0  0      0 1730496 408588 336540    0    0     0     2   62   76  0  0 100  0
 0  0      0 1729976 408596 336552    0    0     1    10  156  185  0  1 99  0
 1  0      0 1729976 408604 336556    0    0     0     1   56   72  0  0 100  0
 0  0      0 1729976 408608 336556    0    0     0     8   62   82  0  0 100  0
 0  0      0 1729480 408612 336556    0    0     0     1   85   92  0  1 99  0
 0  0      0 1727588 408628 336624    0    0     3    13  135  139  0  0 99  0
 0  0      0 1727208 408640 336644    0    0     0    19   70   75  0  0 100  0
 0  0      0 1727208 408648 336644    0    0     0     4   56   63  0  0 100  0
 0  0      0 1727216 408656 336644    0    0     0    12   88   89  0  1 99  0
 0  0      0 1727092 408660 336644    0    0     0     6   52   65  0  0 100  0
 0  0      0 1727092 408664 336644    0    0     0     1   57   70  0  0 100  0
 0  0      0 1727092 408668 336644    0    0     0     4   58   66  0  0 100  0
yogafire 2017-04-29 01:20:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 1728792 408672 336644    0    0     3     9   34   30  0  0 99  0
 0  0      0 1728884 408676 336644    0    0     0     6   74   76  0  0 100  0
 0  0      0 1727620 408700 336676    0    0     1    33  151  142  1  0 98  0
 0  0      0 1727580 408712 336764    0    0     2    13  133  116  1  0 99  0
 0  0      0 1727588 408740 336764    0    0     0    38   96  102  0  1 99  0
 0  0      0 1727340 408752 336768    0    0     0     9   57   71  0  0 100  0
 0  0      0 1727340 408760 336768    0    0     0     3   54   71  0  0 100  0
 0  0      0 1727340 408760 336768    0    0     0     9   64   73  0  0 100  0
 0  0      0 1727092 408764 336768    0    0     0     1   72   72  0  1 99  0
 0  0      0 1727216 408764 336768    0    0     0     7   55   70  0  0 100  0
 0  0      0 1729232 408768 336768    0    0     0     1   61   66  0  0 100  0
 0  0      0 1729860 408772 336768    0    0     0     1   58   70  0  0 100  0
 2  0      0 1729736 408776 336768    0    0     0     1   70   78  0  1 99  0
 0  0      0 1727828 408796 336700    0    0     1   186  162  117  2  1 98  0
 0  0      0 1727828 408804 336700    0    0     0    17   54   64  0  0 100  0
 0  0      0 1727828 408812 336700    0    0     0     4   52   64  0  0 100  0
 0  0      0 1727828 408816 336700    0    0     0     3   56   70  0  0 100  0
 0  0      0 1727332 408824 336700    0    0     0    12  102   94  0  1 99  0
 0  0      0 1727332 408832 336700    0    0     0     2   50   64  0  0 100  0
 0  0      0 1727332 408840 336704    0    0     0     5   56   67  0  0 100  0
 0  0      0 1729984 408840 336704    0    0     0     4  103   81  0  1 98  0
