yogafire 2017-03-28 00:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2924 1677060 375416 520044    0    0     0     5  140  116  0  2 98  0
 0  0   2924 1677308 375424 520056    0    0     0     8  121   98  0  0 100  0
 0  0   2924 1675532 375432 520180    0    0     0    42  187  131  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2924 1675532 375448 520080    0    0     0    26  135   95  0  0 99  0
 0  0   2924 1673384 375464 520092    0    0     0    13  154  107  0  1 99  0
 0  0   2924 1673416 375468 520088    0    0     0    23  100   87  0  0 100  0
 0  0   2924 1673416 375468 520088    0    0     0     1   79   74  0  0 100  0
 0  0   2924 1673028 375468 520092    0    0     0     5  111   86  0  0 100  0
 0  0   2924 1670088 375492 520104    0    0     0    47  165  118  0  1 99  0
 0  0   2924 1670400 375496 520104    0    0     0     5   73   62  0  0 100  0
 0  0   2924 1671524 375500 520104    0    0     0    13   90   66  0  0 100  0
 0  0   2924 1673400 375500 520108    0    0     0     2  103   72  0  0 100  0
 0  0   2924 1675592 375504 520108    0    0     0     3  116   77  0  1 99  0
 0  0   2924 1675656 375508 520108    0    0     0    10   76   65  0  0 100  0
 0  0   2924 1676664 375508 520108    0    0     0     1   91   65  0  0 100  0
 0  0   2924 1678680 375512 520108    0    0     0     1  102   66  0  0 100  0
 2  0   2924 1675400 375524 520140    0    0     0     9  186  102  3  1 97  0
 0  0   2924 1674864 375556 520172    0    0     1   161  166  119  1  1 99  0
 0  0   2924 1674864 375556 520172    0    0     0    17   82   63  0  0 100  0
 0  0   2924 1674740 375568 520172    0    0     0     6  100   72  0  0 100  0
yogafire 2017-03-28 00:20:02
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2924 1673712 375580 520216    0    0     0     0    0    0  0  0 99  0
 0  0   2924 1673812 375588 520208    0    0     0    10   88   62  0  0 100  0
 0  0   2924 1673688 375600 520208    0    0     0     2   82   61  0  0 100  0
 0  0   2924 1674508 375616 520228    0    0     0    33  153  105  1  0 99  0
 0  0   2924 1673988 375620 520212    0    0     0    19  137   92  0  1 99  0
 0  0   2924 1674004 375628 520212    0    0     0    15   72   59  0  0 100  0
 0  0   2924 1673880 375632 520212    0    0     0     3   81   66  0  0 100  0
 0  0   2924 1674640 375632 520212    0    0     0     1   97   65  0  0 100  0
 0  0   2924 1674384 375640 520220    0    0     0    15  124   93  0  1 99  0
 0  0   2924 1674384 375644 520228    0    0     0     9   98   76  0  0 100  0
 0  0   2924 1675524 375648 520228    0    0     0    14  141   89  0  0 100  0
 0  0   2924 1675772 375648 520232    0    0     0    10  117   83  0  0 100  0
 0  0   2924 1674732 375660 520236    0    0     0     8  129   95  0  1 99  0
 0  0   2924 1674640 375672 520240    0    0     0    12   92   83  0  0 100  0
 0  0   2924 1675276 375680 520240    0    0     0     6   99   76  0  0 100  0
 0  0   2924 1675780 375680 520240    0    0     0     6   97   78  0  0 100  0
 0  0   2924 1675996 375684 520240    0    0     0     2  101   85  0  1 99  0
 0  0   2924 1676028 375688 520240    0    0     0     9   75   66  0  0 100  0
 0  0   2924 1677152 375692 520240    0    0     0     1   92   67  0  0 100  0
 0  0   2924 1676572 375712 520280    0    0     0    32  158  133  1  1 99  0
 0  0   2924 1675020 375712 520280    0    0     0     9  108   80  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2924 1675208 375716 520280    0    0     0    11   77   69  0  0 100  0
 0  0   2924 1675208 375720 520284    0    0     0     1   77   69  0  0 100  0
 0  0   2924 1675084 375720 520284    0    0     0     8   84   77  0  0 100  0
 0  0   2924 1675020 375724 520284    0    0     0     1   96   76  0  1 99  0
 0  0   2924 1676208 375724 520288    0    0     0     9   75   59  0  0 100  0
 3  0   2924 1675556 375740 520304    0    0     1    67  147  103  1  0 99  0
 1  0   2924 1675696 375740 520304    0    0     0    20  110   95  0  0 100  0
 0  0   2924 1673300 375776 520352    0    0     2   128  193  160  1  1 98  0
 0  0   2924 1673184 375784 520360    0    0     0     5   67   61  0  0 100  0
 0  0   2924 1673184 375788 520360    0    0     0    14   79   73  0  0 100  0
 0  0   2924 1673184 375792 520360    0    0     0     3   85   72  0  0 100  0
 0  0   2924 1673184 375796 520360    0    0     0     1   98   82  0  1 99  0
 0  0   2924 1673316 375804 520360    0    0     0     8   75   73  0  0 100  0
 0  0   2924 1674712 375812 520360    0    0     0     1   85   63  0  0 100  0
 0  0   2924 1677852 375816 520360    0    0     0     1  102   64  0  0 100  0
 0  0   2924 1675672 375824 520368    0    0     0     7  149  113  0  1 99  0
 0  0   2924 1675572 375832 520380    0    0     0    27   93   81  0  0 100  0
 0  0   2924 1675572 375832 520380    0    0     0    11   77   61  0  0 100  0
 0  0   2924 1675572 375836 520380    0    0     0     4   84   62  0  0 100  0
 0  0   2924 1674920 375840 520380    0    0     0     1  110   87  0  1 99  0
 0  0   2924 1674828 375844 520380    0    0     0    12   72   67  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2924 1674828 375848 520380    0    0     0     4   92   75  0  0 100  0
 1  0   2924 1675976 375856 520380    0    0     0     1   93   60  0  0 100  0
 0  0   2924 1676672 375864 520380    0    0     0     3  108   70  0  1 99  0
 0  0   2924 1676852 375864 520384    0    0     0     5   69   52  0  0 100  0
 0  0   2924 1676852 375864 520384    0    0     0     1   82   58  0  0 100  0
 1  0   2924 1676852 375872 520384    0    0     0     5   95   88  0  0 100  0
 0  0   2924 1673060 375892 520388    0    0     0    24  176  137  0  1 99  0
 0  0   2924 1674076 375896 520388    0    0     0    15   86   68  0  0 100  0
 0  0   2924 1674076 375900 520388    0    0     0     4   84   67  0  0 100  0
 1  0   2924 1673952 375904 520388    0    0     0     1   86   61  0  0 100  0
 0  0   2924 1673292 375904 520388    0    0     0     2   97   69  0  1 99  0
 0  0   2924 1672812 375904 520448    0    0     0    13  125   90  1  0 99  0
 0  0   2924 1674076 375916 520448    0    0     0    42  123   85  0  0 100  0
 0  0   2924 1674580 375920 520448    0    0     0     4  106   77  0  0 100  0
 0  0   2924 1674788 375956 520484    0    0     0    33  149  113  1  1 98  0
 0  0   2924 1674672 375964 520484    0    0     0    20   69   59  0  0 100  0
 0  0   2924 1674540 375980 520496    0    0     0     9  221  232  1  2 97  0
 0  0   2924 1674416 375984 520496    0    0     0     3   82   69  0  0 100  0
 7  0   2924 1670124 375992 520520    0    0     1     9  114   98  0  3 97  0
 0  0   2924 1675080 375308 519516    0    0    30   117  277  273  1  5 94  0
 0  0   2924 1675080 375320 519516    0    0     0    21  105   72  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2924 1675088 375324 519516    0    0     0     5  111   71  0  0 100  0
 0  0   2924 1675228 375324 519516    0    0     0     1  124   74  0  1 99  0
 0  0   2924 1676616 375324 519520    0    0     0    13   94   66  0  0 100  0
 0  0   2924 1677740 375324 519520    0    0     0     1  105   78  0  0 100  0
 0  0   2924 1679888 375324 519520    0    0     0     2  112   76  0  0 100  0
 0  0   2924 1675328 375348 519568    0    0     0   109  282  209  1  1 98  0
 0  0   2924 1675452 375376 519548    0    0     0    39  134  108  0  0 99  0
 0  0   2924 1675204 375380 519548    0    0     0    23  110   77  0  0 100  0
 0  0   2924 1675080 375384 519548    0    0     0     4  106   76  0  0 100  0
 0  0   2924 1674840 375388 519548    0    0     0     2  124   80  0  1 99  0
 0  0   2924 1674336 375396 519548    0    0     0    11   91   63  0  0 100  0
 0  0   2924 1674336 375400 519552    0    0     0     1   94   66  0  0 100  0
 0  0   2924 1678128 375400 519552    0    0     0     2  118   69  0  0 100  0
 0  0   2924 1678672 375400 519556    0    0     0     2  145   92  0  1 99  0
 0  0   2924 1678624 375400 519556    0    0     0     6   91   64  0  0 100  0
 0  0   2924 1678624 375404 519556    0    0     0     1   99   66  0  0 100  0
 0  0   2924 1678500 375408 519556    0    0     0     6  105   73  0  0 100  0
yogafire 2017-03-28 00:40:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0   2924 1678532 375408 519556    0    0     0     0    0    0  0  0 99  0
 0  0   2924 1678500 375408 519556    0    0     0    10   94   65  0  0 100  0
 0  0   2924 1678880 375412 519556    0    0     0     3   98   68  0  0 100  0
 0  0   2924 1678228 375420 519592    0    0     0     8  150   96  1  0 99  0
 0  0   2924 1677824 375444 519600    0    0     0    42  135   97  0  1 99  0
 0  0   2924 1677452 375444 519604    0    0     0     5   79   62  0  0 100  0
 0  0   2924 1677452 375448 519604    0    0     0     3   87   65  0  0 100  0
 0  0   2924 1677576 375452 519604    0    0     0     8  105   81  0  0 100  0
 0  0   2924 1675428 375476 519604    0    0     0    31  135  108  0  1 99  0
 0  0   2924 1675180 375476 519608    0    0     0    17   79   76  0  0 100  0
 0  0   2924 1675468 375500 519640    0    0     0    38  157  109  1  0 99  0
 0  0   2924 1675468 375504 519644    0    0     0     3   90   64  0  0 100  0
 2  0   2924 1675344 375512 519684    0    0     0    39  150  106  1  1 98  0
 0  0   2924 1674964 375528 519716    0    0     0    47  208  144  2  1 97  0
 0  0   2924 1675360 375532 519716    0    0     0    19   95   70  0  0 100  0
 0  0   2924 1675484 375532 519716    0    0     0     1   90   70  0  0 100  0
 0  0   2924 1675484 375532 519716    0    0     0     4   84   72  0  0 100  0
 0  0   2924 1675360 375532 519716    0    0     0     5   87   74  0  1 99  0
 0  0   2924 1675360 375536 519716    0    0     0     1   83   62  0  0 100  0
 0  0   2924 1676484 375536 519716    0    0     0     4   88   65  0  0 100  0
 0  0   2924 1679288 375536 519716    0    0     0     1  124  101  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2924 1679888 375536 519716    0    0     0     9   80   73  0  0 100  0
 0  0   2924 1677608 375556 519752    0    0     0    31  163  116  1  0 99  0
 0  0   2924 1677608 375560 519752    0    0     0     8   85   63  0  0 100  0
 0  0   2924 1677608 375560 519752    0    0     0    10   79   65  0  0 100  0
 0  0   2924 1675460 375576 519808    0    0     0    69  237  199  2  1 97  0
 0  0   2924 1675460 375580 519812    0    0     0     3   79   69  0  0 100  0
 0  0   2924 1675212 375588 519812    0    0     0    17   92   81  0  0 100  0
 0  0   2924 1673900 375592 519812    0    0     0    18  126   99  0  1 99  0
 0  0   2924 1674220 375604 519812    0    0     0    18   75   64  0  0 100  0
 0  0   2924 1674220 375608 519812    0    0     0     1   84   72  0  0 100  0
 0  0   2924 1676212 375608 519816    0    0     0     2   96   70  0  0 100  0
 0  0   2924 1677608 375612 519816    0    0     0     2  105   73  0  1 99  0
 0  0   2924 1677748 375616 519816    0    0     0     6   68   65  0  0 100  0
 0  0   2924 1678004 375632 519816    0    0     0     7  100   73  0  0 100  0
 0  0   2924 1678384 375632 519816    0    0     0     1   96   77  0  0 100  0
 0  0   2924 1678592 375632 519816    0    0     0     2  100   68  0  1 99  0
 0  0   2924 1678508 375636 519816    0    0     0     5   66   61  0  0 100  0
 0  0   2924 1678508 375640 519816    0    0     0     1   81   65  0  0 100  0
 0  0   2924 1678632 375640 519816    0    0     0     4   89   64  0  0 100  0
 4  0   2924 1678384 375644 519816    0    0     0     1   92   68  0  1 99  0
 2  0   2924 1711900 362972 478980    0    0  1349   182 1760 1312  2 10 73 15
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  1   2924 2088008 336000 132636    0    0  1173   379 1954 1608  3  7 72 17
 0  1   2924 2060284 323980 172184    0    0  3957   246 1512 1022  2  6 74 19
 0  3   2924 1979800 316168 252304    0    0  6341   156 1473  871  2  5 73 20
 0  0   2924 1912104 305860 325236    0    0  5835   545 2069 1206  4  6 73 17
 0  0   2924 1912104 305868 325236    0    0     0    40   89   69  0  0 100  0
 0  0   2924 1911980 305876 325236    0    0     0    99  101   68  0  0 100  0
 0  0   2924 1911196 306104 325500    0    0    30    19  165  115  0  1 99  0
 0  0   2924 1912476 306116 325560    0    0     4     5  115   77  0  0 99  0
 1  0   2924 1908608 306136 328360    0    0   188    22  146  114  1  0 98  1
 0  0   2924 1908144 306168 328408    0    0     0    28  114   89  0  0 100  0
 2  0   2924 1907260 306176 328408    0    0     0    10   98   73  0  0 99  0
 0  0   2924 1907400 306180 328408    0    0     0     6   87   71  0  0 100  0
 0  0   2924 1907904 306188 328408    0    0     0     1   95   70  0  0 100  0
 0  0   2924 1908416 306192 328408    0    0     0     6   99   64  0  0 100  0
 0  0   2924 1908796 306196 328408    0    0     0     1   88   64  0  0 100  0
 0  0   2924 1910812 306204 328408    0    0     0     5  100   74  0  1 99  0
 0  0   2924 1911440 306208 328408    0    0     0     4   82   64  0  0 100  0
 0  0   2924 1911564 306216 328408    0    0     0     1   86   63  0  0 100  0
 0  0   2924 1911324 306228 328412    0    0     6     1  117   78  0  2 98  0
 0  0   2924 1910648 306272 329528    0    0    71     9  106   72  0  0 99  0
 0  0   2924 1909516 306284 329528    0    0     0     3  110   93  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2924 1909292 306288 329528    0    0     0     4   81   68  0  0 100  0
 0  0   2924 1909268 306304 329520    0    0     0     4   66   59  0  0 100  0
 0  0   2924 1908400 306312 329528    0    0     0     5   92   65  0  1 99  0
 0  0   2924 1908400 306316 329528    0    0     0     1   82   62  0  0 100  0
 0  0   2924 1908524 306324 329528    0    0     0     4   85   59  0  0 100  0
 0  0   2924 1905452 306352 329612    0    0     4    23  141   98  0  1 99  0
 0  0   2924 1906516 306364 329612    0    0     0    16   83   56  0  0 100  0
 0  0   2924 1906516 306372 329612    0    0     0     4   81   58  0  0 100  0
 0  0   2924 1906640 306380 329612    0    0     0     3   82   61  0  0 100  0
 0  0   2924 1906888 306388 329612    0    0     0     3  100   69  0  1 99  0
 0  0   2924 1906764 306400 329620    0    0     0     5   80   82  0  0 100  0
 0  0   2924 1907912 306404 329620    0    0     0     2   93   62  0  0 100  0
 0  0   2924 1908788 306412 329620    0    0     0     6   91   62  0  0 100  0
 0  0   2924 1909308 306416 329620    0    0     0     1  108   66  0  1 99  0
 0  0   2924 1909556 306420 329620    0    0     0     5   74   71  0  0 100  0
 0  0   2924 1908788 306432 329616    0    0     0     7  106   76  0  0 100  0
 0  0   2924 1908344 305068 330172    0    0    36    35  162  110  1  1 98  1
yogafire 2017-03-28 01:00:02
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2924 1906640 305076 330172    0    0     0     0    0    0  0  0 99  0
 0  0   2924 1906732 305092 330172    0    0     0    13   80   66  0  0 100  0
 0  0   2924 1907368 305100 330172    0    0     0     3  115   85  0  0 100  0
 0  0   2924 1907616 305104 330172    0    0     0     6   93   75  0  0 100  0
 0  0   2924 1907864 305108 330172    0    0     0     1  113   80  0  1 99  0
 0  0   2924 1908996 305116 330172    0    0     0     5   91   74  0  0 100  0
 0  0   2924 1910888 305120 330172    0    0     0     4  103   74  0  0 100  0
 0  0   2924 1911012 305128 330172    0    0     0     1   87   67  0  0 100  0
 0  0   2924 1908228 305164 330304    0    0     7    43  174  158  0  1 99  0
 0  0   2924 1908104 305164 330304    0    0     0     5   78   79  0  0 100  0
 0  0   2924 1908104 305168 330304    0    0     0    11   91   86  0  0 100  0
 0  0   2924 1907980 305176 330304    0    0     0     1   88   73  0  0 100  0
 1  0   2924 1908080 305188 330312    0    0     0     3  104   85  0  1 99  0
 0  0   2924 1905840 305220 330888    0    0    24    30  158  126  1  0 99  0
 0  0   2924 1906624 305228 330888    0    0     0     5   92   73  0  0 100  0
 0  0   2924 1906624 305240 330888    0    0     0    11   85   64  0  0 100  0
 0  0   2924 1906608 305248 330888    0    0     0     1   91   69  0  1 99  0
 0  0   2924 1906748 305256 330888    0    0     0     6   68   58  0  0 100  0
 0  0   2924 1906748 305264 330888    0    0     0     5   84   61  0  0 100  0
 0  0   2924 1907872 305272 330888    0    0     0     1   90   63  0  0 100  0
 0  0   2924 1910112 305276 330888    0    0     0     1  119   77  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2924 1910516 305276 330888    0    0     0     5   75   59  0  0 100  0
 0  0   2924 1910516 305284 330888    0    0     0     1   82   61  0  0 100  0
 0  0   2924 1910516 305292 330888    0    0     0     4   89   63  0  0 100  0
 0  0   2924 1910244 305300 330888    0    0     0     1   95   76  0  1 99  0
 0  0   2924 1910144 305308 330892    0    0     0     8   72   57  0  0 100  0
 0  0   2924 1909880 305320 330892    0    0     0     6  110   74  0  0 100  0
 0  0   2924 1909756 305324 330892    0    0     0     2   86   62  0  0 100  0
 0  0   2924 1907980 305336 330916    0    0     1    16  121   82  0  1 99  0
 0  0   2924 1907748 305344 330920    0    0     0     5   66   62  0  0 100  0
 0  0   2924 1907748 305344 330920    0    0     0     6   86   66  0  0 100  0
 0  0   2924 1907748 305348 330920    0    0     0     2   92   66  0  0 100  0
 0  0   2924 1907252 305356 330920    0    0     0     1   97   71  0  1 99  0
 0  0   2924 1908368 305364 330916    0    0     0    11  102   73  0  0 100  0
 0  0   2924 1908632 305372 330924    0    0     0     4  121   76  0  0 100  0
 0  1   2924 1907384 305388 331368    0    0    26    15  167  105  0  0 99  0
 2  1   2924 1899780 305464 334704    0    0   230    65  262  166  2  2 96  0
 0  0   2924 1898424 305508 336624    0    0   121    34  171  125  1  0 99  0
 0  0   2924 1898564 305524 336640    0    0     0    27  102   72  0  0 100  0
 0  0   2924 1898440 305536 336644    0    0     0     5   99   65  0  0 100  0
 0  0   2924 1897920 305544 336648    0    0     0     6  130   86  0  1 99  0
 0  0   2924 1897812 305548 336652    0    0     0     6   79   70  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2924 1897812 305556 336652    0    0     0     2  116   89  0  0 100  0
 0  0   2924 1898324 305572 336652    0    0     0     9   94   66  0  0 100  0
 0  0   2924 1900920 305580 336652    0    0     0     1  123   85  0  1 99  0
 0  0   2924 1901216 305588 336652    0    0     0     6   76   60  0  0 100  0
 0  0   2924 1901216 305592 336652    0    0     0     1   89   66  0  0 100  0
 0  0   2924 1903968 305596 336652    0    0     0     4  106   66  0  0 100  0
 0  0   2924 1900408 305640 336800    0    0     8    42  169  133  0  1 99  0
 0  0   2924 1900432 305648 336800    0    0     0     5   80   62  0  0 100  0
 0  0   2924 1900432 305656 336800    0    0     0    16   83   66  0  0 100  0
 0  0   2924 1900432 305664 336800    0    0     0     1   89   70  0  0 100  0
 0  0   2924 1897540 305704 336832    0    0     1    26  172  125  1  1 98  0
 0  0   2924 1897044 305716 336832    0    0     0    16   89   72  0  0 100  0
 0  0   2924 1897324 305732 336868    0    0     0    10  251  203  0  0 99  0
 0  0   2924 1897316 305776 336960    0    0     1    49  287  192  1  0 98  0
 0  0   2924 1897200 305812 336972    0    0     0    34  160  116  0  1 99  0
 0  0   2924 1896952 305828 336972    0    0     0     9   68   62  0  0 100  0
 0  0   2924 1896952 305836 336972    0    0     0    15   81   65  0  0 100  0
 0  0   2924 1896952 305844 336972    0    0     0     1  107   75  0  0 100  0
 0  0   2924 1896456 305852 336972    0    0     0     6  113   81  0  2 98  0
 0  0   2924 1896836 305856 336972    0    0     0     5   87   66  0  0 100  0
 0  0   2924 1898224 305860 336972    0    0     0     1   88   68  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2924 1899976 305868 336972    0    0     0     4  104   88  0  0 100  0
 0  0   2924 1899852 305876 336976    0    0     0     1  102   84  0  1 99  0
 0  0   2924 1899976 305884 336980    0    0     0     8   74   63  0  0 100  0
 0  0   2924 1903224 305892 336980    0    0     0     1   89   83  0  0 100  0
 0  0   2924 1903224 305900 336980    0    0     0     4   85   74  0  0 100  0
 0  0   2924 1899060 305924 337196    0    0     7    39  513  502  0  2 98  0
 0  0   2924 1899060 305940 337296    0    0     0     8  419  384  0  1 99  0
 0  0   2924 1899060 305948 337296    0    0     0    25   90   62  0  0 100  0
 0  0   2924 1898812 305960 337392    0    0     0     5  400  335  0  1 99  0
 0  0   2924 1896508 305996 337404    0    0     1    59  177  124  0  1 98  0
 0  0   2924 1897300 306004 337500    0    0     0    18  376  333  0  0 99  0
 0  0   2924 1897820 306012 337500    0    0     0    11   96   76  0  0 100  0
 0  0   2924 1898580 306016 337500    0    0     0     4   91   65  0  0 100  0
 0  0   2924 1898820 306032 337500    0    0     0     2  112   75  0  1 99  0
 0  0   2924 1898704 306036 337500    0    0     0     4   74   62  0  0 100  0
 0  0   2924 1899704 306040 337500    0    0     0     4   89   73  0  0 100  0
 0  0   2924 1902472 306048 337500    0    0     0     1  100   67  0  0 100  0
yogafire 2017-03-28 01:20:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2924 1899224 306076 337492    0    0     0     0    0    0  0  0 99  0
 0  0   2924 1899456 306084 337508    0    0     0    17   92   66  0  0 100  0
 0  0   2924 1899332 306092 337508    0    0     0     2   83   70  0  0 100  0
 0  0   2924 1899456 306096 337508    0    0     0     2  123  103  0  0 100  0
 0  0   2924 1899408 306104 337508    0    0     0     3  113  106  0  1 99  0
 0  0   2924 1899456 306104 337516    0    0     0     7   85   79  0  0 100  0
 0  0   2924 1899456 306112 337516    0    0     0     1   83   73  0  0 100  0
 0  0   2924 1901596 306120 337516    0    0     0     7  110   76  0  0 100  0
 0  0   2924 1898432 306176 337648    0    0     7    35  207  149  0  1 98  0
 0  0   2924 1898200 306184 337648    0    0     0    21   75   75  0  0 100  0
 0  0   2924 1898200 306188 337648    0    0     0     3   80   62  0  0 100  0
 0  0   2924 1899200 306196 337648    0    0     0     3   96   67  0  0 100  0
